date,companyID,stockPrice
09/10/2014,QETH27,2.6
09/10/2014,DVVB31,184.19
09/10/2014,EMNK67,140.77
09/10/2014,KTLA69,122.22
09/10/2014,EIWJ22,48.19
09/10/2014,SFZS08,86.21
09/10/2014,YSSR29,51.78
09/10/2014,SWGF93,28.45
09/10/2014,YTAI13,171.95
09/10/2014,NGBA40,99.88
09/10/2014,CMZC67,62.98
09/10/2014,PJKH65,17.91
09/10/2014,HWHS51,314.52
09/10/2014,ZBIO05,15.76
09/10/2014,YWMD69,179.58
09/10/2014,EPZN28,52.86
09/10/2014,VAHJ53,83.32
09/10/2014,HWJF09,238.79
09/10/2014,AGBH66,126.3
09/10/2014,TFLS35,32.94
09/10/2014,VPTI00,48.24
09/10/2014,FORM54,14.57
09/10/2014,QLCE04,103.39
09/10/2014,WIZJ73,8.95
09/10/2014,UFAY59,116.27
09/10/2014,DJNE62,107.29
09/10/2014,GBEZ65,125.84
09/10/2014,SXHU74,92.34
09/10/2014,DOGG07,28.17
09/10/2014,HPTP65,194.59
09/10/2014,GIWG34,3.97
09/10/2014,QHXJ50,120.96
09/10/2014,ERHJ34,291.36
09/10/2014,ZEHM52,48.06
09/10/2014,TBVE46,142.31
09/10/2014,RJUD59,11.38
09/10/2014,PKBF70,216.79
09/10/2014,BPLN25,134.15
09/10/2014,WVEI17,81.76
09/10/2014,VESX21,182.94
09/10/2014,UWUK72,74.79
09/10/2014,SHXQ48,89.41
09/10/2014,TRFG21,3.12
09/10/2014,SEKK26,73.88
09/10/2014,EKXA24,59.78
09/10/2014,PNFK78,268.61
09/10/2014,HFLM11,146.71
09/10/2014,VIMV38,323.65
09/10/2014,DDIB11,16.8
09/10/2014,LBKT00,6.22
09/10/2014,WVHK10,138.34
09/10/2014,EWUY52,248.2
09/10/2014,UHOG52,37.47
09/10/2014,GYWU23,27.93
09/10/2014,THJF58,20.91
09/10/2014,QAZT26,270.78
09/10/2014,MEOQ86,5.05
09/10/2014,KKZA87,30.37
09/10/2014,CQPJ57,48.45
09/10/2014,SAAM06,151.86
09/10/2014,QOKP03,627.29
09/10/2014,LKPN86,41.12
09/10/2014,SFEO61,4.31
09/10/2014,OKYS51,13.72
09/10/2014,MHFC34,102.68
09/10/2014,UIKN63,145.27
09/10/2014,CIXF70,45.16
09/10/2014,WYFO79,80.95
09/10/2014,SBUT62,67.44
09/10/2014,DREA89,46.21
09/10/2014,RNZB01,6.87
09/10/2014,ZFHD93,78.9
09/10/2014,NFAH30,256.19
09/10/2014,KUWI70,13.82
09/10/2014,CVMG22,44.55
09/10/2014,HSWX88,25.73
09/10/2014,VLJL11,265.71
09/10/2014,VCSF07,43.78
09/10/2014,IIZF28,108.19
09/10/2014,VVXA11,220.62
09/10/2014,BDBU00,82.38
09/10/2014,FTFI87,178.9
09/10/2014,DNIL23,164.0
09/10/2014,ZVEN26,34.85
09/10/2014,CBOX52,280.47
09/10/2014,LIIS96,121.61
09/10/2014,FDWI64,15.5
09/10/2014,NCYN50,11.45
09/10/2014,MRAH32,117.09
09/10/2014,FGVK43,23.05
09/10/2014,IJPI82,66.17
09/10/2014,AHMZ79,189.51
09/10/2014,TVQQ54,63.74
09/10/2014,SUOX82,143.86
09/10/2014,QODV38,103.82
09/10/2014,TGZI54,357.75
09/10/2014,BMRZ75,250.27
09/10/2014,QWOA67,149.91
09/10/2014,UEVD88,365.67
09/10/2014,ITTS26,240.76
09/10/2014,ZELV96,12.67
09/10/2014,RFZG50,70.69
09/10/2014,PIFN94,416.48
09/10/2014,YLGZ72,63.63
09/10/2014,ZSXF19,48.88
09/10/2014,IZLM67,98.61
09/10/2014,ORQH73,175.28
09/10/2014,QLMY86,250.71
09/10/2014,VGYT30,145.86
09/10/2014,DGTY64,17.47
09/10/2014,RJCA92,19.82
09/10/2014,JXGF57,102.78
09/10/2014,ZDAI73,130.77
09/10/2014,TKVF94,33.96
09/10/2014,XRBV61,308.19
09/10/2014,QCRG59,200.66
09/10/2014,GZED20,323.77
09/10/2014,VTKE98,75.49
09/10/2014,TYAE14,45.61
09/10/2014,OPET16,3.99
09/10/2014,KEVJ11,11.68
09/10/2014,DBCS17,61.57
09/10/2014,IZTD25,80.08
09/10/2014,KKGI60,97.57
09/10/2014,XHYN07,29.26
09/10/2014,OPZI26,19.5
09/10/2014,HNLV68,57.86
09/10/2014,ZNQA84,91.48
09/10/2014,IBLA29,284.93
09/10/2014,SZRJ90,287.27
09/10/2014,HYSJ42,175.02
09/10/2014,RLZK87,155.73
09/10/2014,NCCX02,341.53
09/10/2014,PVAZ61,260.76
09/10/2014,QBVN33,53.09
09/10/2014,RDBE21,21.45
09/10/2014,FGQR22,11.2
09/10/2014,KKGY69,82.82
09/10/2014,NCXS33,120.09
09/10/2014,NQJL85,43.31
09/10/2014,BBAX06,29.22
09/10/2014,PQSW95,23.49
09/10/2014,VXSM31,81.28
09/10/2014,LAUA80,230.39
09/10/2014,QXFF29,13.56
09/10/2014,LWGE44,8.08
09/10/2014,AMBT33,16.88
09/10/2014,MFZY76,177.81
09/10/2014,BBJG05,186.04
09/10/2014,UACN81,22.34
09/10/2014,NXTO39,123.87
09/10/2014,INIL60,58.44
09/10/2014,MKHA46,226.76
09/10/2014,OUNH49,137.08
09/10/2014,MYXF05,16.19
09/10/2014,GSTD71,73.63
09/10/2014,TQSJ85,308.93
09/10/2014,GGLV00,15.44
09/10/2014,AYIH50,129.56
09/10/2014,RQGG65,47.44
09/10/2014,OHKH76,29.11
09/10/2014,WWNS72,246.72
09/10/2014,SRYE59,2.84
09/10/2014,MFJJ99,36.55
09/10/2014,VVBY18,35.77
09/10/2014,KRRO64,299.06
09/10/2014,JZTC69,212.34
09/10/2014,KRXZ15,298.09
09/10/2014,QMZU44,261.9
09/10/2014,OQXV70,6.41
09/10/2014,FYYD57,94.64
09/10/2014,OCQF34,113.95
09/10/2014,EDYH00,57.93
09/10/2014,ISWT83,133.41
09/10/2014,QBAP68,12.65
09/10/2014,AMRO66,54.66
09/10/2014,YOQG45,38.15
09/10/2014,ESPL27,61.16
09/10/2014,VKMV12,62.49
