date,currency,valueInUSD
23/06/2019,AFN,19.0254
23/06/2019,ALL,1.4594
23/06/2019,DZD,5.2507
23/06/2019,AOA,6.0552
23/06/2019,ARS,11.291
23/06/2019,AMD,8.2843
23/06/2019,AWG,4.4483
23/06/2019,AUD,63.3729
23/06/2019,AZN,4.913
23/06/2019,BSD,5.43
23/06/2019,BHD,6.1035
23/06/2019,BDT,6.162
23/06/2019,BBD,47.9226
23/06/2019,BYR,6.5503
23/06/2019,BZD,9.0689
23/06/2019,BMD,1.0421
23/06/2019,BTN,5.732
23/06/2019,BOB,49.3553
23/06/2019,BAM,0.2539
23/06/2019,BWP,5.0782
23/06/2019,BRL,10.104
23/06/2019,GBP,11.2551
23/06/2019,BND,0.3757
23/06/2019,BGN,0.0913
23/06/2019,BIF,1.2313
23/06/2019,XOF,5.0162
23/06/2019,XAF,2.2596
23/06/2019,XPF,0.1559
23/06/2019,KHR,1.5196
23/06/2019,CAD,19.2854
23/06/2019,CVE,10.0536
23/06/2019,KYD,6.1096
23/06/2019,CLP,7.7725
23/06/2019,CNY,7.8764
23/06/2019,COP,50.1726
23/06/2019,KMF,3.697
23/06/2019,CDF,0.2385
23/06/2019,CRC,0.7459
23/06/2019,HRK,181.7751
23/06/2019,CUC,5.163
23/06/2019,CUP,1.9595
23/06/2019,CZK,3.2708
23/06/2019,DKK,0.8392
23/06/2019,DJF,7.3843
23/06/2019,DOP,9.5471
23/06/2019,XCD,32.7154
23/06/2019,EGP,3.2382
23/06/2019,SVC,3.9195
23/06/2019,ETB,7.7752
23/06/2019,FKP,4.5766
23/06/2019,FJD,6.7987
23/06/2019,GMD,10.9249
23/06/2019,GEL,3.85
23/06/2019,GHS,6.7843
23/06/2019,GIP,7.8761
23/06/2019,GTQ,0.42
23/06/2019,GNF,114.4088
23/06/2019,GYD,3.148
23/06/2019,HTG,17.7922
23/06/2019,HNL,2.8253
23/06/2019,HKD,3.5148
23/06/2019,HUF,3.6741
23/06/2019,ISK,2.1373
23/06/2019,INR,46.5422
23/06/2019,IDR,4.4222
23/06/2019,IRR,10.6936
23/06/2019,IQD,13.8216
23/06/2019,ILS,6.7825
23/06/2019,JMD,0.7408
23/06/2019,JPY,0.0505
23/06/2019,JOD,2.1213
23/06/2019,KZT,2.7344
23/06/2019,KES,7.2787
23/06/2019,KWD,3.1851
23/06/2019,KGS,4.2212
23/06/2019,LAK,3.0423
23/06/2019,LBP,12.4847
23/06/2019,LSL,3.3584
23/06/2019,LRD,5.0846
23/06/2019,LYD,21.5359
23/06/2019,MOP,1.1535
23/06/2019,MKD,3.5496
23/06/2019,MGA,5.6643
23/06/2019,MWK,6.3132
23/06/2019,MYR,36.1088
23/06/2019,MVR,5.4615
23/06/2019,MRO,3.3012
23/06/2019,MUR,78.9891
23/06/2019,MXN,9.1659
23/06/2019,MDL,5.0932
23/06/2019,MNT,0.061
23/06/2019,MAD,1.6218
23/06/2019,MZN,5.4628
23/06/2019,MMK,3.8698
23/06/2019,ANG,7.2274
23/06/2019,NAD,1.4363
23/06/2019,NPR,1.0902
23/06/2019,NZD,1.5803
23/06/2019,NIO,2.4601
23/06/2019,NGN,0.1309
23/06/2019,KPW,1.5742
23/06/2019,NOK,0.9655
23/06/2019,OMR,4.3697
23/06/2019,PKR,11.4353
23/06/2019,PAB,11.614
23/06/2019,PGK,4.2929
23/06/2019,PYG,6.2382
23/06/2019,PEN,0.3479
23/06/2019,PHP,142.7009
23/06/2019,PLN,0.3072
23/06/2019,QAR,2.364
23/06/2019,RON,2.2149
23/06/2019,RUB,7.9584
23/06/2019,RWF,5.6609
23/06/2019,WST,3.0523
23/06/2019,STD,4.3005
23/06/2019,SAR,4.6722
23/06/2019,RSD,0.7893
23/06/2019,SCR,2.9997
23/06/2019,SLL,2.233
23/06/2019,SGD,6.0963
23/06/2019,SBD,8.0861
23/06/2019,SOS,2.1822
23/06/2019,ZAR,5.6376
23/06/2019,KRW,0.189
23/06/2019,LKR,1.8264
23/06/2019,SHP,4.0885
23/06/2019,SDG,6.3767
23/06/2019,SRD,3.3264
23/06/2019,SZL,5.146
23/06/2019,SEK,4.0587
23/06/2019,CHF,8.6533
23/06/2019,SYP,4.3936
23/06/2019,TWD,318.9874
23/06/2019,TZS,11.8322
23/06/2019,THB,1.1543
23/06/2019,TOP,8.1675
23/06/2019,TTD,4.4803
23/06/2019,TND,4.2368
23/06/2019,TRY,0.5004
23/06/2019,TMM,5.2224
23/06/2019,USD,1
23/06/2019,UGX,7.5234
23/06/2019,UAH,37.6525
23/06/2019,UYU,44.3037
23/06/2019,AED,0.8705
23/06/2019,VUV,36.286
23/06/2019,VEB,0.9083
23/06/2019,VND,5.4814
23/06/2019,YER,6.5649
23/06/2019,ZMK,6.3165
23/06/2019,ZWD,4.1971
