dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
19/06/2014 00:00,CYMLWXDM65685938,Stocks,BBJG05,THJF58,82438.12,SYP,900,18/02/2017,19.66,USD,83.36
19/06/2014 00:00,KJGYSQXP97740330,Amulet Coins,VXSM31,ESPL27,154135.0,USD,500,24/04/2017,308.27,USD,327.81
19/06/2014 00:00,FNHHCTAY27608369,Stocks,KTLA69,UFAY59,14462971.55,UYU,4000,29/10/2015,104.84,USD,3304.02
19/06/2014 00:01,ZDHCBWLE92390039,Stocks,QXFF29,TYAE14,35586.0,USD,600,18/04/2018,59.31,USD,67.48
19/06/2014 00:01,ABIHOQSM38386925,Madman's Knowledges,KUWI70,CAVR54,797211.73,BWP,700,19/09/2015,380.03,USD,1061.55
19/06/2014 00:01,IKBPCBDK55475288,Stocks,TFLS35,ORQH73,125678.0,USD,700,25/09/2019,179.54,USD,196.05
19/06/2014 00:01,TPFZZPLS76367252,Stocks,VLJL11,SFZS08,4639500.0,USD,50000,30/10/2018,92.79,USD,81.29
19/06/2014 00:01,SHWJWBPU98636837,Expert Belts,ORQH73,HXDA52,1208158.8,BTN,500,12/01/2019,370.09,USD,2658.98
19/06/2014 00:01,YYCPELFD09870506,Stocks,UWUK72,KUWI70,143575.2,BGN,90000,19/10/2019,69.39,OMR,1.41
19/06/2014 00:01,FLOJZCWW43270158,Inkfinity Stones,WHPS18,SXTM39,41215.0,USD,500,28/04/2018,82.43,USD,88.48
19/06/2014 00:01,XCAWVALM53270512,Wood Mats,KTLA69,QMZU44,1886560.0,USD,8000,22/09/2019,235.82,USD,220.63
19/06/2014 00:01,XJYGHTSB97975209,Stocks,AWYB85,AMBT33,118650.0,USD,7000,01/11/2015,16.95,USD,18.21
19/06/2014 00:01,ZOWXXDBM26963089,Stocks,TGZI54,OCQF34,7917000.0,USD,60000,08/11/2016,131.95,USD,140.2
19/06/2014 00:01,QPUVUDAU46347950,Stocks,LIJW00,KTLA69,40150391.4,ANG,30000,27/10/2018,130.55,USD,1168.63
19/06/2014 00:01,ECUNLYEZ86672474,Ambrosia,MFJJ99,FGVK43,725349.15,GEL,3000,09/09/2019,386.35,GMD,265.71
19/06/2014 00:02,XYZHODTM21634108,Stocks,QCRG59,SUOX82,105924.0,USD,700,16/08/2019,151.32,USD,139.92
19/06/2014 00:02,IWEFCNGS46803272,Mirrors of Hope,SXTM39,QLCE04,2877950.0,USD,5000,15/02/2017,575.59,USD,597.17
19/06/2014 00:02,MJIABDUH36066060,Stocks,OCQF34,ZELV96,53280.0,USD,4000,26/01/2019,13.32,USD,14.34
19/06/2014 00:02,WICMDYQX58873412,Stocks,EMNK67,DNIL23,159968.0,USD,800,26/02/2016,199.96,USD,215.33
19/06/2014 00:02,UAHJJIZR32710849,Stocks,FJOI82,EKXA24,2818800.0,USD,40000,17/01/2015,70.47,USD,68.35
19/06/2014 00:02,HUFYBLQN40037368,Slurm,DJNE62,TRFG21,712559.74,GIP,600,18/07/2016,166.69,USD,1153.0
19/06/2014 00:03,MOJSKZBF72072741,Stocks,MFZY76,QXFF29,17904.86,RON,600,16/08/2015,16.4,USD,29.98
19/06/2014 00:03,WDSHWXHE23212887,Scope Lens,DILF10,UACN81,82638.34,NOK,6000,08/02/2015,10.72,USD,11.65
19/06/2014 00:04,WOUGVJJA81220014,Pacts,FTFI87,KRXZ15,32403.0,USD,300,18/10/2018,108.01,USD,103.29
19/06/2014 00:04,IWWCCBDN53111954,Pixie Disks,ORQH73,UFAY59,76352.0,USD,200,10/05/2015,381.76,USD,425.05
19/06/2014 00:04,STCOLQSV64378205,Stocks,HSWX88,DVVB31,453321.97,IRR,200,27/03/2018,168.55,USD,2014.7
19/06/2014 00:04,MOBMMIRM45093954,Stickers,LWGE44,WWNS72,1385280.0,USD,9000,28/10/2016,153.92,USD,135.95
19/06/2014 00:04,WDCAEOIL20814687,Iron Sands,SAAM06,YTAI13,1686160.0,USD,4000,30/07/2018,421.54,USD,467.05
19/06/2014 00:04,NIWOKIZZ13949495,Amulets of Restful Sleep,ZELV96,VGYT30,4570.0,USD,500,25/04/2017,9.14,USD,7.52
19/06/2014 00:04,WMRYGTCV51742704,Stocks,EMNK67,SUOX82,60528.0,USD,400,26/09/2019,151.32,USD,186.3
19/06/2014 00:05,EQONWUFM62148144,Megacorp Helmets,OPZI26,AHMZ79,10934237.42,GNF,900,18/12/2016,102.26,USD,12825.82
19/06/2014 00:05,ZPFKLEWH62784630,Stocks,ORQH73,VESX21,132424.0,USD,800,29/12/2015,165.53,USD,177.27
19/06/2014 00:05,YUFRHWQE88636050,Stocks,KRXZ15,BPLN25,10308044.36,SRD,20000,16/07/2018,110.98,USD,584.89
19/06/2014 00:05,THPFMLOZ35908234,Stocks,MRAH32,PJKH65,70160.0,USD,4000,28/02/2015,17.54,USD,14.04
19/06/2014 00:05,ZBWKACCM86766699,Light Curtains,EKXA24,YLGZ72,33471386.52,MYR,3000,18/05/2018,268.84,USD,12654.0
19/06/2014 00:05,YNXMMGXS07958515,Ninja Info Cards,BBJG05,EKXA24,355982.83,PKR,100,19/12/2019,368.94,USD,3699.63
19/06/2014 00:06,BEJSZUZE61915682,Stocks,PKBF70,ZELV96,1198800.0,USD,90000,29/07/2018,13.32,USD,11.95
19/06/2014 00:06,NJANXLFB98198207,Javelins,EMNK67,QHXJ50,2029200.0,USD,6000,17/11/2018,338.2,USD,355.77
19/06/2014 00:06,LEMYJGLL49920433,Stocks,QOKP03,VIMV38,268260.0,USD,1000,26/02/2018,268.26,USD,247.2
19/06/2014 00:06,KMSOSUFU69202988,Stocks,TFLS35,FDWI64,7832.0,USD,400,09/09/2015,19.58,USD,16.6
19/06/2014 00:06,HUUUSDHM05606452,Sabor de Soledad Chips,ZDAI73,DBCS17,33818.0,USD,200,14/09/2018,169.09,USD,177.15
19/06/2014 00:06,ZYENFSTT52619478,Orcish Ring Mail,DDIB11,VLJL11,38856.0,USD,600,19/02/2017,519.9,DJF,56.09
19/06/2014 00:06,NSGRAHWP13231795,Stocks,DILF10,CAVR54,23762.0,USD,200,20/06/2015,118.81,USD,108.86
19/06/2014 00:06,XTIQCDSL50698804,Berserk Genes,JZTC69,CVMG22,29890.0,USD,500,22/05/2019,59.78,USD,51.75
19/06/2014 00:07,HQZJRCOP64118387,Electric Seeds,VTKE98,EIWJ22,208152.0,USD,600,07/05/2015,346.92,USD,309.24
19/06/2014 00:07,LVUULDHX90368678,Spears of Destiny,BBJG05,YLGZ72,22008.0,USD,800,10/08/2015,27.51,USD,25.09
19/06/2014 00:07,RLXRUZCW62453026,Stocks,XHYN07,VAHJ53,48601.0,USD,700,23/04/2015,69.43,USD,77.77
19/06/2014 00:07,IVOFWMUP79173882,Stocks,DBCS17,OPZI26,87740.17,SYP,800,14/09/2017,2796.71,GNF,77.9
19/06/2014 00:07,UCSUANLS46689822,Terrain Extenders,PNFK78,IJPI82,181830.0,USD,1000,11/09/2019,181.83,USD,166.48
19/06/2014 00:07,MGVNDFFJ78824642,Stocks,HWJF09,IZTD25,1069513.97,MAD,5000,05/02/2016,78.39,USD,229.07
19/06/2014 00:08,OKLCPXLI72895734,X-genes,KTLA69,YFAM59,38355.0,USD,500,25/06/2016,76.71,USD,86.7
19/06/2014 00:08,GHBBFLVN20224066,Cloaks of Displacement,DBCS17,NXTO39,1550428.7,WST,8000,19/04/2017,74.58,USD,193.14
19/06/2014 00:08,JUYFOYOM29415466,Stocks,CMOI26,KKGY69,435133.05,MOP,5000,02/08/2016,99.55,USD,95.65
19/06/2014 00:09,BIQZYDHX42672047,Stocks,YLGZ72,KUWI70,3145031.96,PGK,70000,24/01/2018,15.64,USD,50.47
19/06/2014 00:09,KRJMMAWK33642363,Scouters,HPTP65,GGLV00,14085.0,USD,300,27/02/2015,46.95,USD,42.64
19/06/2014 00:09,TZZSDQCD48401643,Weakness Policies,LWGE44,ZBIO05,623610.0,USD,3000,09/04/2016,1202.09,GEL,227.32
19/06/2014 00:09,RKMNKNDD80619644,Stocks,YTAI13,WHPS18,15297.09,MAD,200,29/03/2015,28.03,USD,84.29
19/06/2014 00:09,EIYPSCDV56890086,Magic Harps,JZTC69,LIJW00,263864.24,SBD,300,24/12/2017,100.72,USD,826.1
19/06/2014 00:09,SMYNBZEA42912901,Stocks,VESX21,KRRO64,2808960.0,USD,8000,17/05/2015,351.12,USD,316.55
19/06/2014 00:09,KDGENFWF47908291,Amulets of Reflection,QBAP68,UHOG52,461281.28,CAD,200,30/05/2018,139.8,USD,2172.22
19/06/2014 00:09,EPCZWCWN55517028,Bolts,EWUY52,EPZN28,297912.0,USD,800,20/07/2017,372.39,USD,400.88
19/06/2014 00:10,TQGHXTPV25124376,Stocks,UIKN63,GSTD71,4119557.76,DOP,8000,16/07/2017,74.4,USD,578.66
19/06/2014 00:10,TUEJAUDM49948198,Stocks,GSTD71,QAZT26,478380.0,USD,2000,22/08/2015,239.19,USD,269.55
19/06/2014 00:10,CSLHPCGF48593908,Bone Marrow Ashes,SRYE59,QAZT26,376180.0,USD,7000,07/08/2016,53.74,USD,47.66
19/06/2014 00:10,UFGVSACK71698077,Stocks,HWHS51,PKBF70,648330.0,USD,3000,10/02/2018,216.11,USD,245.76
19/06/2014 00:10,LPSMUEPC53815984,Stocks,SZRJ90,SRYE59,15750.0,USD,7000,12/10/2015,2.25,USD,2.31
19/06/2014 00:10,DTAJHAWC57960365,Magic Markers,VCSF07,WWNS72,31022.0,USD,200,17/06/2015,155.11,USD,149.32
19/06/2014 00:10,HZZQFHUK28843408,Stocks,PQSW95,QETH27,14280.0,USD,6000,29/11/2018,2.38,USD,2.17
19/06/2014 00:10,TAAUWGZE26075913,Stocks,JXGF57,PIFN94,296416.0,USD,800,30/03/2015,370.52,USD,340.77
19/06/2014 00:10,UGQIIILB93165101,Rings of Hunger,LAUA80,ITTS26,93856.0,USD,400,31/08/2017,234.64,USD,266.73
19/06/2014 00:11,LOPNGECQ04393600,Gorgon Heads,DOGG07,KKZA87,10997000.0,USD,50000,23/05/2019,219.94,USD,261.6
19/06/2014 00:11,LMYLMPAY14765213,Mjolnirs,PIFN94,FORM54,2485680.0,USD,4000,28/07/2017,621.42,USD,643.07
19/06/2014 00:11,JIQWYUYW77075488,Stocks,NXTO39,UEVD88,240807.0,USD,700,22/03/2019,344.01,USD,369.17
19/06/2014 00:11,MNOQRZFH03555631,Javelins,VIMV38,QHXJ50,13386508280.6,TWD,70000,16/03/2016,338.2,USD,182642.47
19/06/2014 00:11,RHNUPCRY06510285,Key of Kings,VXSM31,KKZA87,1408500.0,USD,9000,13/06/2017,156.5,USD,133.66
19/06/2014 00:11,ARKLCUIG27765806,Fire Papers,DDIB11,HHFP66,6318800.0,USD,40000,03/02/2019,157.97,USD,183.31
19/06/2014 00:11,EQGDEEGL91386032,Gold Pendants,UFAY59,NQJL85,38886569.57,RUB,4000,29/04/2019,586.96,USD,8295.45
19/06/2014 00:12,KOWNGXVI87563689,Bags of Holding,CUVZ50,KKGY69,578985.39,KZT,600,15/08/2017,296.66,USD,851.65
19/06/2014 00:12,JBPSHIAO80633309,Cornballers,OPZI26,HYSJ42,162029.0,USD,700,22/11/2019,231.47,USD,266.39
19/06/2014 00:12,KVSZBCRY48405980,Pixie Disks,VVXA11,UFAY59,2290560.0,USD,6000,27/03/2019,381.76,USD,355.74
