date,companyID,stockPrice
29/04/2012,QETH27,2.19
29/04/2012,DVVB31,273.39
29/04/2012,EMNK67,209.44
29/04/2012,KTLA69,122.21
29/04/2012,EIWJ22,87.56
29/04/2012,SFZS08,186.38
29/04/2012,YSSR29,53.54
29/04/2012,SWGF93,42.96
29/04/2012,YTAI13,114.65
29/04/2012,NGBA40,101.65
29/04/2012,CMZC67,72.82
29/04/2012,PJKH65,19.77
29/04/2012,HWHS51,249.31
29/04/2012,ZBIO05,26.31
29/04/2012,YWMD69,207.92
29/04/2012,EPZN28,45.72
29/04/2012,VAHJ53,48.69
29/04/2012,HWJF09,257.94
29/04/2012,AGBH66,145.83
29/04/2012,TFLS35,20.16
29/04/2012,VPTI00,74.29
29/04/2012,FORM54,28.8
29/04/2012,QLCE04,65.79
29/04/2012,WIZJ73,10.35
29/04/2012,UFAY59,101.27
29/04/2012,DJNE62,101.39
29/04/2012,GBEZ65,63.0
29/04/2012,SXHU74,104.31
29/04/2012,DOGG07,32.58
29/04/2012,HPTP65,231.34
29/04/2012,GIWG34,3.05
29/04/2012,QHXJ50,95.19
29/04/2012,ERHJ34,262.47
29/04/2012,ZEHM52,103.83
29/04/2012,TBVE46,168.07
29/04/2012,RJUD59,10.43
29/04/2012,PKBF70,174.39
29/04/2012,BPLN25,120.05
29/04/2012,WVEI17,110.49
29/04/2012,VESX21,145.95
29/04/2012,UWUK72,142.21
29/04/2012,SHXQ48,97.74
29/04/2012,TRFG21,3.12
29/04/2012,SEKK26,89.3
29/04/2012,EKXA24,83.07
29/04/2012,PNFK78,136.73
29/04/2012,HFLM11,144.27
29/04/2012,VIMV38,166.18
29/04/2012,DDIB11,15.46
29/04/2012,LBKT00,8.29
29/04/2012,WVHK10,88.38
29/04/2012,EWUY52,140.13
29/04/2012,UHOG52,33.59
29/04/2012,GYWU23,21.79
29/04/2012,THJF58,22.35
29/04/2012,QAZT26,265.6
29/04/2012,MEOQ86,5.5
29/04/2012,KKZA87,38.9
29/04/2012,CQPJ57,46.8
29/04/2012,SAAM06,147.3
29/04/2012,QOKP03,398.22
29/04/2012,LKPN86,63.45
29/04/2012,SFEO61,4.23
29/04/2012,OKYS51,14.27
29/04/2012,MHFC34,102.48
29/04/2012,UIKN63,147.21
29/04/2012,CIXF70,71.47
29/04/2012,WYFO79,71.59
29/04/2012,SBUT62,54.69
29/04/2012,DREA89,65.76
29/04/2012,RNZB01,6.78
29/04/2012,ZFHD93,100.56
29/04/2012,NFAH30,250.76
29/04/2012,KUWI70,8.07
29/04/2012,CVMG22,68.0
29/04/2012,HSWX88,24.17
29/04/2012,VLJL11,340.23
29/04/2012,VCSF07,31.29
29/04/2012,IIZF28,101.06
29/04/2012,VVXA11,308.66
29/04/2012,BDBU00,166.01
29/04/2012,FTFI87,210.53
29/04/2012,DNIL23,195.38
29/04/2012,ZVEN26,40.37
29/04/2012,CBOX52,266.62
29/04/2012,LIIS96,138.18
29/04/2012,FDWI64,27.63
29/04/2012,NCYN50,13.47
29/04/2012,MRAH32,89.59
29/04/2012,FGVK43,43.32
29/04/2012,IJPI82,105.31
29/04/2012,AHMZ79,164.21
29/04/2012,TVQQ54,84.79
29/04/2012,SUOX82,174.97
29/04/2012,QODV38,123.78
29/04/2012,TGZI54,317.12
29/04/2012,BMRZ75,255.41
29/04/2012,QWOA67,166.55
29/04/2012,UEVD88,208.91
29/04/2012,ITTS26,163.89
29/04/2012,ZELV96,27.44
29/04/2012,RFZG50,51.1
29/04/2012,PIFN94,475.04
29/04/2012,YLGZ72,98.01
29/04/2012,ZSXF19,99.12
29/04/2012,IZLM67,70.36
29/04/2012,ORQH73,307.66
29/04/2012,QLMY86,220.64
29/04/2012,VGYT30,152.42
29/04/2012,DGTY64,17.14
29/04/2012,RJCA92,19.78
29/04/2012,JXGF57,116.06
29/04/2012,ZDAI73,180.1
29/04/2012,TKVF94,28.93
29/04/2012,XRBV61,201.51
29/04/2012,QCRG59,213.96
29/04/2012,GZED20,199.15
29/04/2012,VTKE98,72.22
29/04/2012,TYAE14,87.42
29/04/2012,OPET16,7.01
29/04/2012,KEVJ11,14.97
29/04/2012,DBCS17,98.05
29/04/2012,IZTD25,87.58
29/04/2012,KKGI60,127.61
29/04/2012,XHYN07,28.44
29/04/2012,OPZI26,33.67
29/04/2012,HNLV68,58.1
29/04/2012,ZNQA84,93.04
29/04/2012,IBLA29,371.91
29/04/2012,SZRJ90,224.18
29/04/2012,HYSJ42,295.55
29/04/2012,RLZK87,200.18
29/04/2012,NCCX02,205.57
29/04/2012,PVAZ61,134.82
29/04/2012,QBVN33,74.81
29/04/2012,RDBE21,25.06
29/04/2012,FGQR22,15.75
29/04/2012,KKGY69,172.72
29/04/2012,NCXS33,161.93
29/04/2012,NQJL85,78.8
29/04/2012,BBAX06,30.73
29/04/2012,PQSW95,20.08
29/04/2012,VXSM31,109.28
29/04/2012,LAUA80,194.11
29/04/2012,QXFF29,34.7
29/04/2012,LWGE44,9.3
29/04/2012,AMBT33,18.3
29/04/2012,MFZY76,175.94
29/04/2012,BBJG05,204.65
29/04/2012,UACN81,15.57
29/04/2012,NXTO39,140.65
29/04/2012,INIL60,28.9
29/04/2012,MKHA46,201.16
29/04/2012,OUNH49,112.08
29/04/2012,MYXF05,16.0
29/04/2012,GSTD71,99.52
29/04/2012,TQSJ85,200.5
29/04/2012,GGLV00,22.0
29/04/2012,AYIH50,105.24
29/04/2012,RQGG65,67.25
29/04/2012,OHKH76,23.0
29/04/2012,WWNS72,227.58
29/04/2012,SRYE59,3.8
29/04/2012,MFJJ99,76.83
29/04/2012,VVBY18,37.81
29/04/2012,KRRO64,257.83
29/04/2012,JZTC69,176.08
29/04/2012,KRXZ15,257.68
29/04/2012,QMZU44,149.61
29/04/2012,OQXV70,6.01
29/04/2012,FYYD57,163.56
29/04/2012,OCQF34,145.16
29/04/2012,EDYH00,79.78
29/04/2012,ISWT83,127.8
29/04/2012,QBAP68,20.66
29/04/2012,AMRO66,46.09
29/04/2012,YOQG45,23.79
29/04/2012,ESPL27,64.27
29/04/2012,VKMV12,82.79
29/04/2012,FAWI50,280.3
29/04/2012,SMYT95,159.97
29/04/2012,YCZA59,76.75
29/04/2012,ZMLP81,37.14
29/04/2012,MDEQ10,81.84
29/04/2012,JVHD93,6.6
29/04/2012,SXTM39,182.23
29/04/2012,HHFP66,141.26
29/04/2012,JCWS17,166.6
29/04/2012,HHOA99,18.06
29/04/2012,MSHS03,123.83
29/04/2012,YFAM59,86.51
29/04/2012,CAVR54,159.12
29/04/2012,HXDA52,175.7
29/04/2012,PBFW95,197.98
29/04/2012,CMOI26,191.82
29/04/2012,FJOI82,115.0
29/04/2012,WHPS18,33.64
29/04/2012,CUVZ50,77.06
29/04/2012,ZXVX98,136.94
29/04/2012,LIJW00,172.57
29/04/2012,AWYB85,139.36
29/04/2012,DILF10,175.25
