dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
30/01/2010 00:00,VYNVCQJG21113346,Stocks,YTAI13,VXSM31,248724.03,NIO,800,19/07/2014,168.86,USD,260.07
30/01/2010 00:00,BGFUABAP44848716,Exorcism Slips,DNIL23,GSTD71,539711.75,BND,6000,08/06/2011,300.14,USD,87.0
30/01/2010 00:00,XIMPUEFB94818382,Razor Fangs,NGBA40,YSSR29,32772.1,DKK,1000,15/09/2012,24.17,USD,33.97
30/01/2010 00:00,XYVIQMMP81222158,Spears of Destiny,FGQR22,YLGZ72,571200.0,USD,20000,03/03/2012,28.56,USD,25.09
30/01/2010 00:00,TFAVNAEZ28199255,Stocks,EDYH00,AWYB85,1160300.0,USD,10000,02/08/2013,116.03,USD,127.77
30/01/2010 00:00,MFGTKIDC56550152,Stocks,QXFF29,MYXF05,738729.64,MVR,5000,28/01/2012,20.24,USD,152.83
30/01/2010 00:01,ASYQHBWK54359471,Stocks,HXDA52,BBAX06,262500.0,USD,5000,04/12/2014,52.5,USD,58.57
30/01/2010 00:01,MUEBMUCF55543263,Mermaid Coins,RJUD59,FAWI50,93246.0,USD,600,18/12/2011,1520.72,MWK,175.38
30/01/2010 00:01,EBDPFWXR46296654,Stocks,KKGY69,ZNQA84,67878.0,USD,900,14/02/2011,75.42,USD,71.78
30/01/2010 00:01,RFFNUFHA30704707,Shields of Reflection,IZTD25,CQPJ57,86274.0,USD,600,19/06/2013,143.79,USD,121.12
30/01/2010 00:02,OIOVSXKN77147946,Moloko Plus,ZEHM52,BPLN25,333400.0,USD,5000,25/07/2015,66.68,USD,53.44
30/01/2010 00:02,GFRJQKXD28996245,Stocks,KEVJ11,VESX21,1913680.0,USD,8000,25/05/2014,2184.94,MZN,228.44
30/01/2010 00:02,ZGKUQXCX61478133,Vibranium Bars,VCSF07,MSHS03,18883200.0,USD,60000,03/06/2011,314.72,USD,286.87
30/01/2010 00:03,TQLNSZWU27467411,Adrenaline Orbs,GBEZ65,MKHA46,542490.0,USD,3000,12/02/2011,1327.89,BTN,167.1
30/01/2010 00:03,PTXQVXQD90296165,Hearts of Onaga,TGZI54,RJUD59,18736000.0,USD,50000,10/05/2015,374.72,USD,424.35
30/01/2010 00:03,VDYFDYNI74212364,Chain Wind Staffs,CUVZ50,NCYN50,201987.0,USD,900,05/07/2015,224.43,USD,216.23
30/01/2010 00:04,WAJFBPGO46346796,Monol Disks,TVQQ54,IZLM67,100010.0,USD,1000,29/11/2012,100.01,USD,88.38
30/01/2010 00:04,RFURMAXO57771975,Stocks,DVVB31,ZMLP81,371500.0,USD,10000,25/12/2011,37.15,USD,34.52
30/01/2010 00:04,LNVEMKSP25565415,Stocks,SMYT95,PIFN94,1039520.0,USD,4000,26/03/2011,884.55,HNL,228.92
30/01/2010 00:04,BDSODNTY96731497,Stocks,YOQG45,LIIS96,113850.0,USD,900,07/10/2015,126.5,USD,102.3
30/01/2010 00:04,VFMLVKJU88757529,Stocks,SAAM06,PQSW95,54720.0,USD,3000,25/10/2011,118.94,SAR,20.01
30/01/2010 00:04,PHVESDVU53478274,Moranth Smokers,KKGY69,IIZF28,157584.48,XOF,200,15/01/2014,124.38,USD,717.04
30/01/2010 00:05,ROZVZFYP63983067,Leaves of Lorien,TBVE46,GBEZ65,231248.48,BWP,600,06/12/2014,140.58,USD,347.1
30/01/2010 00:05,GZWZCLNO84884738,Stocks,KEVJ11,ZNQA84,37710.0,USD,500,29/12/2011,75.42,USD,87.1
30/01/2010 00:05,NENLYOAT91944518,CodeBots,CUVZ50,ZBIO05,18380.0,USD,400,03/11/2011,45.95,USD,42.97
30/01/2010 00:05,DOYYGHDN45136599,Stocks,HWHS51,TKVF94,2273400.0,USD,90000,19/08/2012,25.26,USD,27.34
30/01/2010 00:06,DQVIGNIM82514203,Stocks,GGLV00,LBKT00,81500.0,USD,10000,03/03/2014,8.15,USD,7.64
30/01/2010 00:06,SCRSHNZO52651815,Stocks,EDYH00,CQPJ57,464400.0,USD,9000,13/12/2015,51.6,USD,53.35
30/01/2010 00:07,PTPQWKZO11342754,V-Tamer Taags,YSSR29,RDBE21,110380.0,USD,1000,25/07/2012,110.38,USD,128.67
30/01/2010 00:07,WCJZICBI66407152,Fire Horns,ZVEN26,ORQH73,34764000.0,USD,80000,20/10/2011,434.55,USD,513.42
30/01/2010 00:07,GXXOCZYC93957344,Stocks,ZNQA84,CQPJ57,51600.0,USD,1000,20/06/2011,392.58,TND,60.44
30/01/2010 00:08,ZLZIIQQL19110149,Stocks,HHFP66,TVQQ54,3457670.11,UYU,700,08/02/2011,22.94,MNT,4260.39
30/01/2010 00:08,UIXVUYJH74142607,Stocks,TYAE14,YTAI13,273020.0,USD,2000,19/02/2015,136.51,USD,155.1
30/01/2010 00:08,FZSGWCRB20549235,Stocks,KEVJ11,ZMLP81,3715.0,USD,100,04/07/2014,37.15,USD,39.92
30/01/2010 00:08,KRTVGWGL96825888,Razor Fangs,MDEQ10,YSSR29,1766.83,NGN,500,06/05/2012,24.17,USD,3.82
30/01/2010 00:08,SKEJLVVD27843334,Stocks,WYFO79,ZXVX98,291840.0,USD,2000,21/06/2011,145.92,USD,154.07
30/01/2010 00:09,AMLXPQCE45341298,Devil Fruits,NFAH30,TGZI54,4032600.0,USD,20000,28/09/2014,201.63,USD,188.99
30/01/2010 00:09,FRGTNDXV59820969,Stocks,TYAE14,NQJL85,8516800.0,USD,80000,19/11/2013,106.46,USD,98.28
30/01/2010 00:09,WLVERZRO22457363,Rings of Gain Strength,FDWI64,OQXV70,621300.0,USD,6000,27/01/2014,103.55,USD,123.92
30/01/2010 00:09,EXAZASOG64851831,Stocks,UFAY59,ERHJ34,220580.0,USD,1000,05/09/2015,220.58,USD,203.41
30/01/2010 00:09,HHVKMPSY37667870,Rings of Aggravate Monster,ZBIO05,TVQQ54,7779580.92,JMD,30000,04/01/2013,287.08,USD,238.86
30/01/2010 00:10,FLFBJSDB97348794,Stocks,JCWS17,SWGF93,8256.0,USD,200,27/06/2014,41.28,USD,33.46
30/01/2010 00:10,ASCKGFFX93087381,Stocks,QOKP03,SFEO61,181600.0,USD,40000,08/01/2015,4.54,USD,4.61
30/01/2010 00:10,JDAFVKEH43219915,Stickers,GSTD71,WWNS72,2795000.0,USD,10000,23/02/2012,1051.56,KZT,306.36
30/01/2010 00:10,PNICWPRE42812052,Golem Disks,UACN81,PJKH65,3933000.0,USD,20000,16/01/2011,196.65,USD,212.53
30/01/2010 00:10,CFHIGIMN82283659,Binding Bands,QAZT26,MRAH32,2545040.0,USD,8000,22/04/2014,318.13,USD,351.73
30/01/2010 00:11,ZEIGGHZA78732906,Devil Fruits,OKYS51,TGZI54,865349.59,ZWD,700,31/10/2012,6790.94,UAH,1145.65
30/01/2010 00:11,XQZSVLAJ97552400,Ultra Nanotech,NXTO39,KKGY69,58240.0,USD,700,02/02/2014,83.2,USD,94.48
30/01/2010 00:11,BOGPSCFM53341473,Stocks,HHFP66,QOKP03,25629.0,USD,100,14/01/2015,256.29,USD,228.3
30/01/2010 00:12,OXXEGHDG65125689,Grip Claws,IIZF28,LBKT00,4027920.0,USD,8000,07/12/2013,503.49,USD,584.05
30/01/2010 00:12,QAFCVLYP40572359,Stocks,HPTP65,SXHU74,4587300.0,USD,30000,02/10/2011,1064.39,BYR,145.52
30/01/2010 00:12,BQCOPIUR84377479,Coldblood Dews,MFJJ99,VIMV38,383418.0,USD,900,05/02/2015,426.02,USD,342.45
30/01/2010 00:12,WXLHZFXP39443968,Otataral Bars,DNIL23,JZTC69,102350.0,USD,5000,19/05/2012,20.47,USD,17.73
30/01/2010 00:13,HEIIYXIK04485857,Stocks,VIMV38,WVEI17,9330400.0,USD,80000,21/11/2012,116.63,USD,125.64
30/01/2010 00:13,OIOHPPXQ59278126,Hand Lanterns,UACN81,CIXF70,225600.0,USD,500,20/04/2012,451.2,USD,508.17
30/01/2010 00:13,NFBFDTCA67561218,Magic Beans,DJNE62,MYXF05,244091.14,MOP,700,30/12/2011,300.01,USD,340.33
30/01/2010 00:13,MFAHBWRU18147916,Hero Association Mugs,YLGZ72,ZMLP81,16596.0,USD,400,21/11/2011,41.49,USD,44.01
