date,product,marketPrice
18/10/2015,Moloko Plus,41.78
18/10/2015,Pan-Galactic Gargle Blaster,704.24
18/10/2015,Victory Gin,64.78
18/10/2015,Vesper,316.74
18/10/2015,Duff,293.81
18/10/2015,Dark Planet Cola,99.99
18/10/2015,Slurm,136.0
18/10/2015,Nuka-cola,26.51
18/10/2015,Ent-draught,33.81
18/10/2015,Ambrosia,52.42
18/10/2015,Romulan Ale,96.03
18/10/2015,Astro Boys,1829.37
18/10/2015,Marvins,70.48
18/10/2015,K-9s,71.2
18/10/2015,Autobots,48.68
18/10/2015,Decepticons,55.66
18/10/2015,Golems,13.01
18/10/2015,Master Balls,78.5
18/10/2015,Ultra Balls,62.46
18/10/2015,T-800s,253.48
18/10/2015,T-1000s,71.49
18/10/2015,Flubbers,348.16
18/10/2015,Spyders,139.06
18/10/2015,B-4s,50.77
18/10/2015,Ultrons,234.77
18/10/2015,Ruby Slippers,55.61
18/10/2015,Catbuses,885.68
18/10/2015,Evangelions,495.54
18/10/2015,Behelits,919.84
18/10/2015,Lightsabres,11.71
18/10/2015,Devil Fruits,195.4
18/10/2015,SMILEs,278.7
18/10/2015,Cornballers,241.07
18/10/2015,Sabor de Soledad Chips,151.71
18/10/2015,Red Apple Cigarettes,277.05
18/10/2015,Wonka Bars,309.5
18/10/2015,Bags of Holding,291.61
18/10/2015,Sending Stones,1128.16
18/10/2015,Elder Wands,194.07
18/10/2015,Dornish Red,275.4
18/10/2015,Valaryian Steel Bars,149.15
18/10/2015,Dragon Eggs,492.06
18/10/2015,Cranium Inflolinks,92.77
18/10/2015,LiDAR Mark-Trackers,269.39
18/10/2015,Arm Nanoblades,571.21
18/10/2015,Replicants,6.25
18/10/2015,Venom Canisters,164.29
18/10/2015,Atium Bars,204.35
18/10/2015,Otataral Bars,22.46
18/10/2015,Night Dust,252.33
18/10/2015,Dragon Scales,215.93
18/10/2015,Teeth of the Dragon,366.03
18/10/2015,Chunin Headband,167.14
18/10/2015,Djinns,222.4
18/10/2015,Flying Brooms,10.37
18/10/2015,Flying Carpets,115.67
18/10/2015,Mjolnirs,623.76
18/10/2015,Infinity Stones,129.95
18/10/2015,Infinity Gauntlets,12.54
18/10/2015,Repulsor Beams,775.33
18/10/2015,Super Soldier Serums,118.17
18/10/2015,Vibranium Bars,498.02
18/10/2015,Adamantium Bars,209.49
18/10/2015,Mithril Bars,2.56
18/10/2015,Rune Bars,299.83
18/10/2015,True Names,83.83
18/10/2015,Sigils,116.16
18/10/2015,Strongest Potions,80.82
18/10/2015,Knightmare Frames,626.13
18/10/2015,Mirrors of Erised,316.84
18/10/2015,Pensieves,90.8
18/10/2015,Veritaserums,330.85
18/10/2015,Felix Felicis,342.9
18/10/2015,Horcuxes,152.69
18/10/2015,Philosopher Stones,120.4
18/10/2015,Sorceror Stones,21.9
18/10/2015,Dragon Balls,77.04
18/10/2015,Wind Shurikens,100.4
18/10/2015,Time Turners,289.71
18/10/2015,Moranth Burners,352.48
18/10/2015,Moranth Crackers,117.18
18/10/2015,Moranth Cussers,220.23
18/10/2015,Moranth Flamers,205.96
18/10/2015,Moranth Melters,135.66
18/10/2015,Moranth Shapers,110.6
18/10/2015,Moranth Smokers,81.69
18/10/2015,Finnests,156.67
18/10/2015,Terondais,176.66
18/10/2015,White Gold Rings,91.31
18/10/2015,Hurtloam,258.88
18/10/2015,Rare Candies,119.97
18/10/2015,PP Ups,383.72
18/10/2015,Phoenix Downs,17.03
18/10/2015,Zanpakutos,14.33
18/10/2015,Sensu Beans,207.63
18/10/2015,Namekian Spring Water,14.02
18/10/2015,Australium Bars,104.84
18/10/2015,Aether Tanks,23.78
18/10/2015,Mana Ore,95.11
18/10/2015,Dilithium Crystals,213.99
18/10/2015,Dust Cannisters,462.75
18/10/2015,Energon Cubes,705.48
18/10/2015,Jumbonium Atoms,157.08
18/10/2015,Katchin Bars,19.24
18/10/2015,Krytonite Ore,293.4
18/10/2015,Nanomachines,266.37
18/10/2015,Octiron Bars,181.11
18/10/2015,Redstone Blocks,496.98
18/10/2015,Seastone Cuffs,95.92
18/10/2015,Z-crystals,193.45
18/10/2015,Digivices,79.76
18/10/2015,Pym Particles,17.1
18/10/2015,Wild Card Virus Vials,63.09
18/10/2015,Tachyons,251.75
18/10/2015,Hope,250.72
18/10/2015,Decks of Many Things,292.76
18/10/2015,Golden Fleeces,134.55
18/10/2015,Argonaughts,478.05
18/10/2015,Vestiges,625.1
18/10/2015,Tricorders,164.66
18/10/2015,Replicators,91.32
18/10/2015,Transporters,259.57
18/10/2015,Sonic Screwdrivers,290.1
18/10/2015,Holy Grails,403.09
18/10/2015,Nails of Helena,348.77
18/10/2015,Shrouds of Turin,223.33
18/10/2015,Hoverboards,29.13
18/10/2015,Holodecks,224.22
18/10/2015,Neuralizers,150.79
18/10/2015,Symbiotes,250.59
18/10/2015,Meow Meow Beans,310.42
18/10/2015,6IV Shiny Dittos,633.49
18/10/2015,Holy Hand Grenades,234.09
18/10/2015,Alpha-Omega Bombs,968.74
18/10/2015,Fatmans,71.65
18/10/2015,BFG 9000s,101.95
18/10/2015,Noisy Crickets,104.1
18/10/2015,Lawgivers,77.14
18/10/2015,Phasers,356.84
18/10/2015,Pulse Rifles,14.48
18/10/2015,Vorpal Swords,329.0
18/10/2015,Sausages inna bun,14.09
18/10/2015,Gundams,466.7
18/10/2015,HALs,440.5
18/10/2015,Agents,158.55
18/10/2015,Pipboys,209.35
18/10/2015,Scouters,55.8
18/10/2015,Daemons,174.06
18/10/2015,Pacts,109.33
18/10/2015,Souls,85.81
18/10/2015,Key of Kings,176.1
18/10/2015,Horns of Gondor,357.14
18/10/2015,Excalibers,27.28
18/10/2015,Thousand Sunnys,210.81
18/10/2015,Ampules,124.84
18/10/2015,Badgers,365.72
18/10/2015,Blinds,203.96
18/10/2015,Butterflys,134.28
18/10/2015,Cancellers,153.92
18/10/2015,Carpenters,230.01
18/10/2015,Centipedes,126.5
18/10/2015,Chainsaws,60.79
18/10/2015,Cocoons,156.42
18/10/2015,Drops,257.63
18/10/2015,Diverseys,111.43
18/10/2015,Fridays,93.06
18/10/2015,Full Faces,425.53
18/10/2015,Fumbles,256.1
18/10/2015,Gauntlets,381.26
18/10/2015,Javelins,246.89
18/10/2015,Lavenders,281.35
18/10/2015,Beams,16.97
18/10/2015,Pressures,429.56
18/10/2015,Rapids,140.97
18/10/2015,Reflectors,496.13
18/10/2015,Scripts,63.31
18/10/2015,Shooters,20.72
18/10/2015,Stalkers,196.17
18/10/2015,Stations,248.88
18/10/2015,Stickers,160.64
18/10/2015,Stoles,348.29
18/10/2015,Stringers,565.69
18/10/2015,Surfacers,64.64
18/10/2015,Surrounders,61.1
18/10/2015,Tasters,287.56
18/10/2015,Tortures,43.75
18/10/2015,3D Maneuver Gears,3.01
18/10/2015,Red Orbs,483.2
18/10/2015,Blue Orbs,301.93
18/10/2015,Choice Bands,77.63
18/10/2015,Choice Scarfs,39.97
18/10/2015,Choice Specs,128.88
18/10/2015,Binding Bands,124.06
18/10/2015,Damp Rocks,42.4
18/10/2015,Grip Claws,315.08
18/10/2015,Heat Rocks,10.43
18/10/2015,Icy Rocks,281.34
18/10/2015,Light Clays,42.03
18/10/2015,Smooth Rocks,394.39
18/10/2015,Terrain Extenders,248.15
18/10/2015,Mental Herbs,182.56
18/10/2015,Power Herbs,120.94
18/10/2015,White Herbs,350.76
18/10/2015,Big Roots,243.91
18/10/2015,Leftovers,255.13
18/10/2015,Shell Bells,564.16
18/10/2015,Absorb Bulbs,213.67
18/10/2015,Assault Vests,232.47
18/10/2015,Berserk Genes,66.26
18/10/2015,Cell Batteries,29.36
18/10/2015,Electric Seeds,288.9
18/10/2015,Expert Belts,497.29
18/10/2015,Grassy Seeds,13.41
18/10/2015,Life Orbs,16.56
18/10/2015,Metronomes,138.01
18/10/2015,Misty Seeds,215.69
18/10/2015,Muscle Bands,230.43
18/10/2015,Psychic Seeds,190.87
18/10/2015,Scope Lens,9.89
18/10/2015,Snowballs,63.68
18/10/2015,Weakness Policies,229.54
18/10/2015,Wide Lenses,58.3
18/10/2015,Wise Glasses,297.29
18/10/2015,Zoom Lens,194.31
18/10/2015,Lagging Tails,140.58
18/10/2015,Quick Claws,56.94
18/10/2015,Focus Bands,637.24
18/10/2015,Focus Sashes,22.13
18/10/2015,Flame Orbs,154.04
18/10/2015,Toxic Orbs,33.85
18/10/2015,Sticky Barbs,195.17
18/10/2015,Iron Balls,134.56
18/10/2015,Black Sludges,316.89
18/10/2015,Ring Targets,254.07
18/10/2015,Adrenaline Orbs,141.76
18/10/2015,Air Balloons,46.67
18/10/2015,Amulet Coins,263.43
18/10/2015,Bright Powders,242.84
18/10/2015,Destiny Knots,27.07
18/10/2015,Eject Buttons,52.02
18/10/2015,Float Stones,290.97
18/10/2015,King Rocks,204.09
18/10/2015,Protective Pads,135.68
18/10/2015,Razor Claws,32.0
18/10/2015,Razor Fangs,16.43
18/10/2015,Red Cards,380.56
18/10/2015,Rocky Helmets,287.84
18/10/2015,Safety Goggles,388.16
18/10/2015,Shed Shells,42.65
18/10/2015,Smoke Balls,445.82
18/10/2015,Cainhurst Badges,391.78
18/10/2015,Blood Dregs,198.61
18/10/2015,Blue Elixirs,331.11
18/10/2015,Bold Hunter's Marks,192.25
18/10/2015,Bolt Papers,186.96
18/10/2015,Bone Marrow Ashes,31.31
18/10/2015,Coldblood Dews,254.44
18/10/2015,Fire Papers,124.67
18/10/2015,Frenzied Coldbloods,322.95
18/10/2015,Gold Pendants,586.43
18/10/2015,Great One's Wisdoms,433.72
18/10/2015,Hand Lanterns,757.99
18/10/2015,Lead Elixirs,122.59
18/10/2015,Madman's Knowledges,352.0
18/10/2015,Quicksilver Bullets,154.82
18/10/2015,Red Jewelled Brooches,100.64
18/10/2015,Shaman Bone Blades,193.39
18/10/2015,Deck of Dragons,247.96
18/10/2015,Shining Coins,306.76
18/10/2015,Tear Stones,241.54
18/10/2015,Cainhurt Summons,330.41
