date,product,marketPrice
26/10/2015,Moloko Plus,41.8
26/10/2015,Pan-Galactic Gargle Blaster,750.54
26/10/2015,Victory Gin,65.43
26/10/2015,Vesper,307.51
26/10/2015,Duff,284.57
26/10/2015,Dark Planet Cola,100.54
26/10/2015,Slurm,135.98
26/10/2015,Nuka-cola,26.05
26/10/2015,Ent-draught,31.57
26/10/2015,Ambrosia,52.51
26/10/2015,Romulan Ale,93.88
26/10/2015,Astro Boys,1845.19
26/10/2015,Marvins,73.14
26/10/2015,K-9s,71.04
26/10/2015,Autobots,48.7
26/10/2015,Decepticons,51.86
26/10/2015,Golems,12.89
26/10/2015,Master Balls,73.67
26/10/2015,Ultra Balls,61.79
26/10/2015,T-800s,268.45
26/10/2015,T-1000s,70.38
26/10/2015,Flubbers,352.44
26/10/2015,Spyders,141.84
26/10/2015,B-4s,49.37
26/10/2015,Ultrons,234.06
26/10/2015,Ruby Slippers,58.41
26/10/2015,Catbuses,914.03
26/10/2015,Evangelions,513.25
26/10/2015,Behelits,892.48
26/10/2015,Lightsabres,11.7
26/10/2015,Devil Fruits,189.07
26/10/2015,SMILEs,267.27
26/10/2015,Cornballers,254.13
26/10/2015,Sabor de Soledad Chips,159.61
26/10/2015,Red Apple Cigarettes,275.54
26/10/2015,Wonka Bars,304.53
26/10/2015,Bags of Holding,301.68
26/10/2015,Sending Stones,1152.9
26/10/2015,Elder Wands,192.81
26/10/2015,Dornish Red,276.66
26/10/2015,Valaryian Steel Bars,151.03
26/10/2015,Dragon Eggs,465.01
26/10/2015,Cranium Inflolinks,88.84
26/10/2015,LiDAR Mark-Trackers,265.54
26/10/2015,Arm Nanoblades,569.78
26/10/2015,Replicants,6.21
26/10/2015,Venom Canisters,164.04
26/10/2015,Atium Bars,203.26
26/10/2015,Otataral Bars,23.1
26/10/2015,Night Dust,257.44
26/10/2015,Dragon Scales,205.36
26/10/2015,Teeth of the Dragon,367.33
26/10/2015,Chunin Headband,174.37
26/10/2015,Djinns,228.17
26/10/2015,Flying Brooms,10.35
26/10/2015,Flying Carpets,119.15
26/10/2015,Mjolnirs,596.94
26/10/2015,Infinity Stones,125.97
26/10/2015,Infinity Gauntlets,13.03
26/10/2015,Repulsor Beams,736.21
26/10/2015,Super Soldier Serums,114.49
26/10/2015,Vibranium Bars,491.22
26/10/2015,Adamantium Bars,203.76
26/10/2015,Mithril Bars,2.71
26/10/2015,Rune Bars,302.88
26/10/2015,True Names,84.16
26/10/2015,Sigils,116.51
26/10/2015,Strongest Potions,80.7
26/10/2015,Knightmare Frames,639.59
26/10/2015,Mirrors of Erised,308.43
26/10/2015,Pensieves,91.13
26/10/2015,Veritaserums,330.78
26/10/2015,Felix Felicis,353.86
26/10/2015,Horcuxes,157.24
26/10/2015,Philosopher Stones,125.24
26/10/2015,Sorceror Stones,21.31
26/10/2015,Dragon Balls,77.78
26/10/2015,Wind Shurikens,102.83
26/10/2015,Time Turners,302.59
26/10/2015,Moranth Burners,346.74
26/10/2015,Moranth Crackers,120.76
26/10/2015,Moranth Cussers,217.8
26/10/2015,Moranth Flamers,211.19
26/10/2015,Moranth Melters,135.88
26/10/2015,Moranth Shapers,108.27
26/10/2015,Moranth Smokers,82.65
26/10/2015,Finnests,156.87
26/10/2015,Terondais,177.37
26/10/2015,White Gold Rings,88.02
26/10/2015,Hurtloam,255.56
26/10/2015,Rare Candies,117.22
26/10/2015,PP Ups,394.66
26/10/2015,Phoenix Downs,17.35
26/10/2015,Zanpakutos,14.92
26/10/2015,Sensu Beans,211.24
26/10/2015,Namekian Spring Water,13.71
26/10/2015,Australium Bars,103.73
26/10/2015,Aether Tanks,25.56
26/10/2015,Mana Ore,92.96
26/10/2015,Dilithium Crystals,222.74
26/10/2015,Dust Cannisters,467.35
26/10/2015,Energon Cubes,682.88
26/10/2015,Jumbonium Atoms,161.81
26/10/2015,Katchin Bars,18.89
26/10/2015,Krytonite Ore,303.0
26/10/2015,Nanomachines,270.03
26/10/2015,Octiron Bars,178.06
26/10/2015,Redstone Blocks,490.7
26/10/2015,Seastone Cuffs,89.46
26/10/2015,Z-crystals,202.42
26/10/2015,Digivices,80.53
26/10/2015,Pym Particles,15.98
26/10/2015,Wild Card Virus Vials,63.97
26/10/2015,Tachyons,243.45
26/10/2015,Hope,257.43
26/10/2015,Decks of Many Things,278.71
26/10/2015,Golden Fleeces,134.95
26/10/2015,Argonaughts,453.24
26/10/2015,Vestiges,669.45
26/10/2015,Tricorders,166.78
26/10/2015,Replicators,92.12
26/10/2015,Transporters,264.43
26/10/2015,Sonic Screwdrivers,299.13
26/10/2015,Holy Grails,394.64
26/10/2015,Nails of Helena,345.71
26/10/2015,Shrouds of Turin,223.58
26/10/2015,Hoverboards,30.06
26/10/2015,Holodecks,224.51
26/10/2015,Neuralizers,146.31
26/10/2015,Symbiotes,247.99
26/10/2015,Meow Meow Beans,317.74
26/10/2015,6IV Shiny Dittos,620.07
26/10/2015,Holy Hand Grenades,228.07
26/10/2015,Alpha-Omega Bombs,1030.13
26/10/2015,Fatmans,69.03
26/10/2015,BFG 9000s,106.54
26/10/2015,Noisy Crickets,102.16
26/10/2015,Lawgivers,77.17
26/10/2015,Phasers,349.06
26/10/2015,Pulse Rifles,14.84
26/10/2015,Vorpal Swords,308.32
26/10/2015,Sausages inna bun,15.11
26/10/2015,Gundams,466.4
26/10/2015,HALs,431.27
26/10/2015,Agents,161.32
26/10/2015,Pipboys,203.12
26/10/2015,Scouters,54.9
26/10/2015,Daemons,172.81
26/10/2015,Pacts,112.46
26/10/2015,Souls,93.05
26/10/2015,Key of Kings,171.07
26/10/2015,Horns of Gondor,348.74
26/10/2015,Excalibers,27.1
26/10/2015,Thousand Sunnys,216.78
26/10/2015,Ampules,129.51
26/10/2015,Badgers,375.21
26/10/2015,Blinds,198.23
26/10/2015,Butterflys,127.97
26/10/2015,Cancellers,159.99
26/10/2015,Carpenters,230.59
26/10/2015,Centipedes,126.67
26/10/2015,Chainsaws,59.74
26/10/2015,Cocoons,151.44
26/10/2015,Drops,254.45
26/10/2015,Diverseys,108.3
26/10/2015,Fridays,96.64
26/10/2015,Full Faces,414.82
26/10/2015,Fumbles,247.49
26/10/2015,Gauntlets,391.51
26/10/2015,Javelins,241.7
26/10/2015,Lavenders,295.93
26/10/2015,Beams,17.25
26/10/2015,Pressures,421.93
26/10/2015,Rapids,147.53
26/10/2015,Reflectors,465.32
26/10/2015,Scripts,67.34
26/10/2015,Shooters,20.7
26/10/2015,Stalkers,206.32
26/10/2015,Stations,258.52
26/10/2015,Stickers,162.78
26/10/2015,Stoles,339.12
26/10/2015,Stringers,544.14
26/10/2015,Surfacers,61.45
26/10/2015,Surrounders,62.4
26/10/2015,Tasters,296.57
26/10/2015,Tortures,44.15
26/10/2015,3D Maneuver Gears,3.01
26/10/2015,Red Orbs,449.25
26/10/2015,Blue Orbs,298.45
26/10/2015,Choice Bands,77.35
26/10/2015,Choice Scarfs,39.77
26/10/2015,Choice Specs,129.05
26/10/2015,Binding Bands,117.46
26/10/2015,Damp Rocks,42.5
26/10/2015,Grip Claws,318.22
26/10/2015,Heat Rocks,10.25
26/10/2015,Icy Rocks,276.88
26/10/2015,Light Clays,41.53
26/10/2015,Smooth Rocks,391.81
26/10/2015,Terrain Extenders,250.6
26/10/2015,Mental Herbs,171.72
26/10/2015,Power Herbs,117.61
26/10/2015,White Herbs,351.09
26/10/2015,Big Roots,248.05
26/10/2015,Leftovers,241.91
26/10/2015,Shell Bells,571.4
26/10/2015,Absorb Bulbs,215.68
26/10/2015,Assault Vests,224.92
26/10/2015,Berserk Genes,63.81
26/10/2015,Cell Batteries,28.77
26/10/2015,Electric Seeds,296.3
26/10/2015,Expert Belts,492.81
26/10/2015,Grassy Seeds,14.18
26/10/2015,Life Orbs,16.4
26/10/2015,Metronomes,141.36
26/10/2015,Misty Seeds,218.43
26/10/2015,Muscle Bands,228.81
26/10/2015,Psychic Seeds,192.8
26/10/2015,Scope Lens,9.83
26/10/2015,Snowballs,63.75
26/10/2015,Weakness Policies,230.95
26/10/2015,Wide Lenses,57.66
26/10/2015,Wise Glasses,292.47
26/10/2015,Zoom Lens,200.73
26/10/2015,Lagging Tails,145.28
26/10/2015,Quick Claws,55.74
26/10/2015,Focus Bands,636.22
26/10/2015,Focus Sashes,22.79
26/10/2015,Flame Orbs,157.08
26/10/2015,Toxic Orbs,34.23
26/10/2015,Sticky Barbs,200.34
26/10/2015,Iron Balls,143.11
26/10/2015,Black Sludges,324.97
26/10/2015,Ring Targets,258.27
26/10/2015,Adrenaline Orbs,138.86
26/10/2015,Air Balloons,49.87
26/10/2015,Amulet Coins,265.02
26/10/2015,Bright Powders,247.35
26/10/2015,Destiny Knots,27.26
26/10/2015,Eject Buttons,52.94
26/10/2015,Float Stones,281.12
26/10/2015,King Rocks,210.62
26/10/2015,Protective Pads,141.23
26/10/2015,Razor Claws,31.18
26/10/2015,Razor Fangs,17.25
26/10/2015,Red Cards,364.93
26/10/2015,Rocky Helmets,303.19
26/10/2015,Safety Goggles,382.44
26/10/2015,Shed Shells,42.68
26/10/2015,Smoke Balls,466.61
26/10/2015,Cainhurst Badges,406.02
26/10/2015,Blood Dregs,198.21
26/10/2015,Blue Elixirs,319.68
26/10/2015,Bold Hunter's Marks,189.81
26/10/2015,Bolt Papers,188.35
26/10/2015,Bone Marrow Ashes,31.31
26/10/2015,Coldblood Dews,250.2
26/10/2015,Fire Papers,119.43
26/10/2015,Frenzied Coldbloods,333.44
26/10/2015,Gold Pendants,592.85
26/10/2015,Great One's Wisdoms,423.07
26/10/2015,Hand Lanterns,750.59
26/10/2015,Lead Elixirs,122.06
26/10/2015,Madman's Knowledges,365.11
26/10/2015,Quicksilver Bullets,149.2
26/10/2015,Red Jewelled Brooches,104.57
26/10/2015,Shaman Bone Blades,196.57
26/10/2015,Deck of Dragons,239.26
26/10/2015,Shining Coins,300.25
26/10/2015,Tear Stones,247.42
26/10/2015,Cainhurt Summons,339.68
26/10/2015,Celestial Dials,116.51
26/10/2015,Old Hunter Bells,452.51
26/10/2015,Tonsil Stones,273.37
26/10/2015,Gorgon Heads,112.8
26/10/2015,Niflheim Alloy Bars,14.38
26/10/2015,Pandora Boxes,224.58
26/10/2015,Wings of Icarus,106.89
26/10/2015,Flames of Apollo,217.18
26/10/2015,Keys of the Ram,266.35
26/10/2015,Owls of Athena,262.27
26/10/2015,Nemean Cestuses,544.21
26/10/2015,Nemesis Whips,35.21
26/10/2015,Primordial Flames,22.23
