date,currency,valueInUSD
26/01/2010,AFN,10.2264
26/01/2010,ALL,2.0283
26/01/2010,DZD,3.7475
26/01/2010,AOA,5.8758
26/01/2010,ARS,27.5178
26/01/2010,AMD,8.4635
26/01/2010,AWG,8.8304
26/01/2010,AUD,69.8262
26/01/2010,AZN,5.3613
26/01/2010,BSD,5.7389
26/01/2010,BHD,2.9241
26/01/2010,BDT,7.0481
26/01/2010,BBD,81.2713
26/01/2010,BYR,6.9957
26/01/2010,BZD,5.0788
26/01/2010,BMD,1.0272
26/01/2010,BTN,7.4942
26/01/2010,BOB,33.9719
26/01/2010,BAM,0.3474
26/01/2010,BWP,2.7173
26/01/2010,BRL,9.752
26/01/2010,GBP,9.2058
26/01/2010,BND,0.2995
26/01/2010,BGN,0.1154
26/01/2010,BIF,2.1531
26/01/2010,XOF,6.3317
26/01/2010,XAF,5.0838
26/01/2010,XPF,0.4087
26/01/2010,KHR,4.3566
26/01/2010,CAD,27.5648
26/01/2010,CVE,9.4726
26/01/2010,KYD,8.3691
26/01/2010,CLP,8.9867
26/01/2010,CNY,7.462
26/01/2010,COP,61.9448
26/01/2010,KMF,5.9949
26/01/2010,CDF,0.2109
26/01/2010,CRC,1.4101
26/01/2010,HRK,91.1762
26/01/2010,CUC,5.7579
26/01/2010,CUP,2.6402
26/01/2010,CZK,4.8169
26/01/2010,DKK,1.3858
26/01/2010,DJF,8.3003
26/01/2010,DOP,7.5855
26/01/2010,XCD,48.0214
26/01/2010,EGP,6.3304
26/01/2010,SVC,4.1902
26/01/2010,ETB,13.6345
26/01/2010,FKP,9.2264
26/01/2010,FJD,9.7392
26/01/2010,GMD,9.6216
26/01/2010,GEL,4.8522
26/01/2010,GHS,8.8767
26/01/2010,GIP,7.3264
26/01/2010,GTQ,0.6929
26/01/2010,GNF,95.5653
26/01/2010,GYD,3.9232
26/01/2010,HTG,26.4063
26/01/2010,HNL,3.4043
26/01/2010,HKD,3.8123
26/01/2010,HUF,2.979
26/01/2010,ISK,3.3209
26/01/2010,INR,36.0884
26/01/2010,IDR,6.2672
26/01/2010,IRR,9.3465
26/01/2010,IQD,9.5885
26/01/2010,ILS,8.805
26/01/2010,JMD,0.9026
26/01/2010,JPY,0.0517
26/01/2010,JOD,2.6824
26/01/2010,KZT,3.8241
26/01/2010,KES,5.3643
26/01/2010,KWD,7.9135
26/01/2010,KGS,7.4518
26/01/2010,LAK,8.4151
26/01/2010,LBP,8.6115
26/01/2010,LSL,2.0759
26/01/2010,LRD,6.2418
26/01/2010,LYD,13.0146
26/01/2010,MOP,1.1603
26/01/2010,MKD,6.0645
26/01/2010,MGA,5.6371
26/01/2010,MWK,9.8235
26/01/2010,MYR,52.7085
26/01/2010,MVR,7.1537
26/01/2010,MRO,2.1796
26/01/2010,MUR,95.554
26/01/2010,MXN,4.7499
26/01/2010,MDL,8.2472
26/01/2010,MNT,0.2123
26/01/2010,MAD,2.1643
26/01/2010,MZN,9.0365
26/01/2010,MMK,2.5832
26/01/2010,ANG,7.5462
26/01/2010,NAD,3.6745
26/01/2010,NPR,1.4315
26/01/2010,NZD,2.7543
26/01/2010,NIO,1.7878
26/01/2010,NGN,0.1488
26/01/2010,KPW,2.891
26/01/2010,NOK,1.2547
26/01/2010,OMR,4.1087
26/01/2010,PKR,8.4229
26/01/2010,PAB,12.1961
26/01/2010,PGK,2.3565
26/01/2010,PYG,8.8041
26/01/2010,PEN,0.3286
26/01/2010,PHP,70.8391
26/01/2010,PLN,0.22
26/01/2010,QAR,2.9889
26/01/2010,RON,1.324
26/01/2010,RUB,9.6333
26/01/2010,RWF,6.9618
26/01/2010,WST,2.0437
26/01/2010,STD,5.0129
26/01/2010,SAR,6.6731
26/01/2010,RSD,1.238
26/01/2010,SCR,3.5921
26/01/2010,SLL,3.7039
26/01/2010,SGD,4.1505
26/01/2010,SBD,8.314
26/01/2010,SOS,3.0423
26/01/2010,ZAR,6.0703
26/01/2010,KRW,0.4129
26/01/2010,LKR,1.7838
26/01/2010,SHP,5.5872
26/01/2010,SDG,6.551
26/01/2010,SRD,6.9214
26/01/2010,SZL,5.251
26/01/2010,SEK,4.3348
26/01/2010,CHF,8.4862
26/01/2010,SYP,5.3869
26/01/2010,TWD,429.4999
26/01/2010,TZS,8.473
26/01/2010,THB,0.9974
26/01/2010,TOP,6.563
26/01/2010,TTD,4.489
26/01/2010,TND,7.6162
26/01/2010,TRY,1.0154
26/01/2010,TMM,4.2037
26/01/2010,USD,1
26/01/2010,UGX,9.5981
26/01/2010,UAH,32.8984
26/01/2010,UYU,45.7022
26/01/2010,AED,1.1711
26/01/2010,VUV,27.806
26/01/2010,VEB,1.6978
26/01/2010,VND,9.0545
26/01/2010,YER,6.941
26/01/2010,ZMK,6.8124
26/01/2010,ZWD,6.1549
