date,companyID,stockPrice
29/11/2016,QETH27,1.87
29/11/2016,DVVB31,144.44
29/11/2016,EMNK67,101.51
29/11/2016,KTLA69,103.32
29/11/2016,EIWJ22,23.82
29/11/2016,SFZS08,75.93
29/11/2016,YSSR29,31.1
29/11/2016,SWGF93,23.13
29/11/2016,YTAI13,267.43
29/11/2016,NGBA40,109.49
29/11/2016,CMZC67,58.31
29/11/2016,PJKH65,19.05
29/11/2016,HWHS51,215.27
29/11/2016,ZBIO05,9.24
29/11/2016,YWMD69,107.06
29/11/2016,EPZN28,43.3
29/11/2016,VAHJ53,62.04
29/11/2016,HWJF09,323.43
29/11/2016,AGBH66,103.19
29/11/2016,TFLS35,30.52
29/11/2016,VPTI00,72.43
29/11/2016,FORM54,9.12
29/11/2016,QLCE04,133.32
29/11/2016,WIZJ73,10.6
29/11/2016,UFAY59,79.47
29/11/2016,DJNE62,92.37
29/11/2016,GBEZ65,91.16
29/11/2016,SXHU74,82.58
29/11/2016,DOGG07,22.09
29/11/2016,HPTP65,97.09
29/11/2016,GIWG34,2.2
29/11/2016,QHXJ50,120.88
29/11/2016,ERHJ34,439.58
29/11/2016,ZEHM52,54.23
29/11/2016,TBVE46,154.49
29/11/2016,RJUD59,18.85
29/11/2016,PKBF70,222.49
29/11/2016,BPLN25,222.49
29/11/2016,WVEI17,82.83
29/11/2016,VESX21,303.79
29/11/2016,UWUK72,99.13
29/11/2016,SHXQ48,105.3
29/11/2016,TRFG21,3.12
29/11/2016,SEKK26,71.17
29/11/2016,EKXA24,45.31
29/11/2016,PNFK78,334.77
29/11/2016,HFLM11,171.56
29/11/2016,VIMV38,283.09
29/11/2016,DDIB11,18.59
29/11/2016,LBKT00,4.49
29/11/2016,WVHK10,128.03
29/11/2016,EWUY52,282.97
29/11/2016,UHOG52,52.34
29/11/2016,GYWU23,35.8
29/11/2016,THJF58,23.2
29/11/2016,QAZT26,387.04
29/11/2016,MEOQ86,6.26
29/11/2016,KKZA87,33.44
29/11/2016,CQPJ57,52.72
29/11/2016,SAAM06,129.18
29/11/2016,QOKP03,562.26
29/11/2016,LKPN86,49.29
29/11/2016,SFEO61,11.22
29/11/2016,OKYS51,14.41
29/11/2016,MHFC34,114.46
29/11/2016,UIKN63,191.48
29/11/2016,CIXF70,39.87
29/11/2016,WYFO79,160.48
29/11/2016,SBUT62,69.54
29/11/2016,DREA89,42.76
29/11/2016,RNZB01,8.27
29/11/2016,ZFHD93,124.23
29/11/2016,NFAH30,137.84
29/11/2016,KUWI70,13.59
29/11/2016,CVMG22,37.52
29/11/2016,HSWX88,30.42
29/11/2016,VLJL11,231.87
29/11/2016,VCSF07,45.67
29/11/2016,IIZF28,90.92
29/11/2016,VVXA11,249.74
29/11/2016,BDBU00,119.08
29/11/2016,FTFI87,417.02
29/11/2016,DNIL23,224.69
29/11/2016,ZVEN26,46.61
29/11/2016,CBOX52,546.48
29/11/2016,LIIS96,134.53
29/11/2016,FDWI64,17.28
29/11/2016,NCYN50,14.39
29/11/2016,MRAH32,132.54
29/11/2016,FGVK43,17.64
29/11/2016,IJPI82,42.83
29/11/2016,AHMZ79,153.46
29/11/2016,TVQQ54,92.01
29/11/2016,SUOX82,117.74
29/11/2016,QODV38,121.2
29/11/2016,TGZI54,200.84
29/11/2016,BMRZ75,271.43
29/11/2016,QWOA67,154.44
29/11/2016,UEVD88,234.6
29/11/2016,ITTS26,175.11
29/11/2016,ZELV96,16.68
29/11/2016,RFZG50,55.12
29/11/2016,PIFN94,462.44
29/11/2016,YLGZ72,46.06
29/11/2016,ZSXF19,54.98
29/11/2016,IZLM67,93.57
