date,companyID,stockPrice
26/11/2016,QETH27,1.83
26/11/2016,DVVB31,147.21
26/11/2016,EMNK67,100.17
26/11/2016,KTLA69,105.91
26/11/2016,EIWJ22,24.12
26/11/2016,SFZS08,75.28
26/11/2016,YSSR29,31.92
26/11/2016,SWGF93,22.9
26/11/2016,YTAI13,262.67
26/11/2016,NGBA40,105.86
26/11/2016,CMZC67,59.23
26/11/2016,PJKH65,18.43
26/11/2016,HWHS51,214.18
26/11/2016,ZBIO05,9.18
26/11/2016,YWMD69,107.57
26/11/2016,EPZN28,42.7
26/11/2016,VAHJ53,62.53
26/11/2016,HWJF09,334.27
26/11/2016,AGBH66,101.95
26/11/2016,TFLS35,30.1
26/11/2016,VPTI00,72.46
26/11/2016,FORM54,9.3
26/11/2016,QLCE04,133.39
26/11/2016,WIZJ73,10.81
26/11/2016,UFAY59,79.06
26/11/2016,DJNE62,92.76
26/11/2016,GBEZ65,90.42
26/11/2016,SXHU74,82.85
26/11/2016,DOGG07,22.38
26/11/2016,HPTP65,95.59
26/11/2016,GIWG34,2.15
26/11/2016,QHXJ50,117.34
26/11/2016,ERHJ34,451.08
26/11/2016,ZEHM52,54.63
26/11/2016,TBVE46,156.85
26/11/2016,RJUD59,19.02
26/11/2016,PKBF70,219.36
26/11/2016,BPLN25,221.55
26/11/2016,WVEI17,83.19
26/11/2016,VESX21,297.94
26/11/2016,UWUK72,97.62
26/11/2016,SHXQ48,100.56
26/11/2016,TRFG21,3.12
26/11/2016,SEKK26,71.86
26/11/2016,EKXA24,46.49
26/11/2016,PNFK78,342.74
26/11/2016,HFLM11,174.26
26/11/2016,VIMV38,274.63
26/11/2016,DDIB11,18.55
26/11/2016,LBKT00,4.6
26/11/2016,WVHK10,126.01
26/11/2016,EWUY52,286.25
26/11/2016,UHOG52,53.05
26/11/2016,GYWU23,35.29
26/11/2016,THJF58,23.46
26/11/2016,QAZT26,380.89
26/11/2016,MEOQ86,6.42
26/11/2016,KKZA87,33.53
26/11/2016,CQPJ57,52.64
26/11/2016,SAAM06,127.9
26/11/2016,QOKP03,555.83
26/11/2016,LKPN86,50.06
26/11/2016,SFEO61,11.3
26/11/2016,OKYS51,14.24
26/11/2016,MHFC34,116.43
26/11/2016,UIKN63,189.98
26/11/2016,CIXF70,39.45
26/11/2016,WYFO79,155.58
26/11/2016,SBUT62,67.19
26/11/2016,DREA89,42.25
26/11/2016,RNZB01,8.28
26/11/2016,ZFHD93,120.18
26/11/2016,NFAH30,138.5
26/11/2016,KUWI70,13.69
26/11/2016,CVMG22,37.68
26/11/2016,HSWX88,29.56
26/11/2016,VLJL11,230.75
26/11/2016,VCSF07,45.87
26/11/2016,IIZF28,91.97
26/11/2016,VVXA11,252.89
26/11/2016,BDBU00,119.81
26/11/2016,FTFI87,409.33
26/11/2016,DNIL23,233.52
26/11/2016,ZVEN26,47.24
26/11/2016,CBOX52,528.51
26/11/2016,LIIS96,133.03
26/11/2016,FDWI64,17.26
26/11/2016,NCYN50,14.49
26/11/2016,MRAH32,131.86
26/11/2016,FGVK43,17.71
26/11/2016,IJPI82,42.52
26/11/2016,AHMZ79,153.72
26/11/2016,TVQQ54,89.15
26/11/2016,SUOX82,118.04
