date,companyID,stockPrice
29/08/2018,QETH27,1.63
29/08/2018,DVVB31,88.34
29/08/2018,EMNK67,97.75
29/08/2018,KTLA69,121.46
29/08/2018,EIWJ22,29.16
29/08/2018,SFZS08,68.44
29/08/2018,YSSR29,29.63
29/08/2018,SWGF93,16.44
29/08/2018,YTAI13,201.9
29/08/2018,NGBA40,182.0
29/08/2018,CMZC67,56.88
29/08/2018,PJKH65,14.82
29/08/2018,HWHS51,204.1
29/08/2018,ZBIO05,8.85
29/08/2018,YWMD69,135.86
29/08/2018,EPZN28,59.74
29/08/2018,VAHJ53,58.76
29/08/2018,HWJF09,472.08
29/08/2018,AGBH66,100.95
29/08/2018,TFLS35,16.67
29/08/2018,VPTI00,65.51
29/08/2018,FORM54,9.99
29/08/2018,QLCE04,140.36
29/08/2018,WIZJ73,10.38
29/08/2018,UFAY59,57.01
29/08/2018,DJNE62,72.49
29/08/2018,GBEZ65,51.12
29/08/2018,SXHU74,68.96
29/08/2018,DOGG07,21.96
29/08/2018,HPTP65,127.03
29/08/2018,GIWG34,2.46
29/08/2018,QHXJ50,159.91
29/08/2018,ERHJ34,572.04
29/08/2018,ZEHM52,40.64
29/08/2018,TBVE46,155.95
29/08/2018,RJUD59,13.33
29/08/2018,PKBF70,148.18
29/08/2018,BPLN25,189.46
29/08/2018,WVEI17,83.75
29/08/2018,VESX21,319.75
29/08/2018,UWUK72,72.25
29/08/2018,SHXQ48,120.31
29/08/2018,TRFG21,3.12
29/08/2018,SEKK26,50.33
29/08/2018,EKXA24,33.42
29/08/2018,PNFK78,282.43
29/08/2018,HFLM11,122.24
29/08/2018,VIMV38,321.22
29/08/2018,DDIB11,30.51
29/08/2018,LBKT00,5.37
29/08/2018,WVHK10,145.01
29/08/2018,EWUY52,268.93
29/08/2018,UHOG52,56.0
29/08/2018,GYWU23,31.67
29/08/2018,THJF58,20.86
29/08/2018,QAZT26,361.22
29/08/2018,MEOQ86,6.14
29/08/2018,KKZA87,36.72
29/08/2018,CQPJ57,51.42
29/08/2018,SAAM06,158.39
29/08/2018,QOKP03,590.92
29/08/2018,LKPN86,74.3
29/08/2018,SFEO61,13.2
29/08/2018,OKYS51,6.09
29/08/2018,MHFC34,117.12
29/08/2018,UIKN63,167.93
29/08/2018,CIXF70,45.24
29/08/2018,WYFO79,153.36
29/08/2018,SBUT62,78.99
29/08/2018,DREA89,32.18
29/08/2018,RNZB01,5.38
29/08/2018,ZFHD93,131.96
29/08/2018,NFAH30,202.38
29/08/2018,KUWI70,10.62
29/08/2018,CVMG22,28.98
29/08/2018,HSWX88,36.33
29/08/2018,VLJL11,204.84
29/08/2018,VCSF07,36.17
29/08/2018,IIZF28,65.12
29/08/2018,VVXA11,196.43
29/08/2018,BDBU00,126.23
29/08/2018,FTFI87,595.14
29/08/2018,DNIL23,262.93
29/08/2018,ZVEN26,28.98
29/08/2018,CBOX52,546.89
29/08/2018,LIIS96,151.81
29/08/2018,FDWI64,17.74
29/08/2018,NCYN50,16.56
29/08/2018,MRAH32,94.32
29/08/2018,FGVK43,11.72
29/08/2018,IJPI82,37.01
29/08/2018,AHMZ79,139.48
29/08/2018,TVQQ54,65.32
29/08/2018,SUOX82,84.73
29/08/2018,QODV38,90.29
29/08/2018,TGZI54,140.11
29/08/2018,BMRZ75,267.84
29/08/2018,QWOA67,237.52
29/08/2018,UEVD88,269.69
29/08/2018,ITTS26,113.48
29/08/2018,ZELV96,14.58
29/08/2018,RFZG50,49.9
29/08/2018,PIFN94,428.39
29/08/2018,YLGZ72,82.56
29/08/2018,ZSXF19,50.65
29/08/2018,IZLM67,80.48
29/08/2018,ORQH73,249.02
29/08/2018,QLMY86,350.25
29/08/2018,VGYT30,194.45
29/08/2018,DGTY64,17.42
29/08/2018,RJCA92,23.8
29/08/2018,JXGF57,183.39
29/08/2018,ZDAI73,218.65
29/08/2018,TKVF94,43.53
29/08/2018,XRBV61,477.05
29/08/2018,QCRG59,268.72
29/08/2018,GZED20,193.6
29/08/2018,VTKE98,94.95
29/08/2018,TYAE14,61.39
29/08/2018,OPET16,3.8
29/08/2018,KEVJ11,19.26
29/08/2018,DBCS17,127.43
