dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
18/03/2012 00:00,XTUUECXG19475553,Amulets Versus Poison,GYWU23,PJKH65,29640.0,USD,400,29/05/2014,74.1,USD,76.28
18/03/2012 00:00,OUOZXFHZ64035241,Stocks,PJKH65,LAUA80,82100.0,USD,400,07/08/2017,2237.2,CVE,204.98
18/03/2012 00:01,KJMZAGMA47937469,Stocks,QODV38,MDEQ10,80604342.72,GNF,9000,31/10/2014,6505.95,MUR,9761.9
18/03/2012 00:01,VDEFDAOI83387714,Krytonite Ore,QOKP03,HFLM11,1045077.35,CNY,600,01/01/2017,279.04,USD,1600.66
18/03/2012 00:01,IJVOEIBV14077996,Samehadas,QMZU44,ZMLP81,1698830.0,USD,7000,29/07/2016,242.69,USD,262.15
18/03/2012 00:02,YUBXCQCJ02846388,Stocks,QMZU44,CUVZ50,104349.35,NIO,800,20/06/2017,76.31,USD,127.71
18/03/2012 00:03,GNOEGDEW54147554,Cloaks of Levitation,EKXA24,NFAH30,3921500.0,USD,10000,08/12/2017,392.15,USD,357.36
18/03/2012 00:04,YWMVUGXX60838505,Stocks,RQGG65,PVAZ61,907620.0,USD,6000,18/07/2013,151.27,USD,136.39
18/03/2012 00:04,BHXIEILV39836031,Stocks,THJF58,TYAE14,29463.0,USD,300,27/12/2017,98.21,USD,109.91
18/03/2012 00:05,TOWGBARG56592496,Stocks,SWGF93,INIL60,498726.55,BYR,2000,02/09/2016,33.69,USD,292.27
18/03/2012 00:06,JQSFQRAQ24436475,Focus Bands,RNZB01,AMBT33,474246.0,USD,900,25/10/2016,526.94,USD,535.25
18/03/2012 00:06,DPVNBJYG09957570,Stocks,EWUY52,SHXQ48,46305.81,SZL,100,29/10/2017,98.27,USD,409.02
18/03/2012 00:07,JEPZJRRI81936888,Stocks,VLJL11,NGBA40,176395.37,BTN,200,09/02/2016,112.44,RSD,703.52
18/03/2012 00:07,VVDZLBZR58401008,Smoke Balls,ZFHD93,QODV38,402568.0,USD,800,15/06/2017,503.21,USD,401.94
18/03/2012 00:08,WAMHAANU44481066,Kafel Masks,CVMG22,LAUA80,6273.0,USD,900,28/01/2013,6.97,USD,6.32
18/03/2012 00:08,RXKOUJVC33459768,Stocks,VVXA11,DDIB11,4653.0,USD,300,23/09/2013,15.51,USD,14.83
18/03/2012 00:10,ZUKOWYMU97726697,Weakness Policies,QOKP03,ZBIO05,67527.0,USD,300,04/03/2013,5848.06,VUV,259.46
18/03/2012 00:10,BWQWHWVM78143046,Beams,FDWI64,UEVD88,16496.0,USD,400,09/09/2016,41.24,USD,46.05
