date,product,marketPrice
03/05/2019,Moloko Plus,25.9
03/05/2019,Pan-Galactic Gargle Blaster,1161.97
03/05/2019,Victory Gin,21.81
03/05/2019,Vesper,246.62
03/05/2019,Duff,240.6
03/05/2019,Dark Planet Cola,78.34
03/05/2019,Slurm,79.62
03/05/2019,Nuka-cola,37.82
03/05/2019,Ent-draught,17.57
03/05/2019,Ambrosia,82.65
03/05/2019,Romulan Ale,117.75
03/05/2019,Astro Boys,1686.22
03/05/2019,Marvins,96.8
03/05/2019,K-9s,81.75
03/05/2019,Autobots,32.27
03/05/2019,Decepticons,54.48
03/05/2019,Golems,7.54
03/05/2019,Master Balls,48.49
03/05/2019,Ultra Balls,45.67
03/05/2019,T-800s,196.23
03/05/2019,T-1000s,28.57
03/05/2019,Flubbers,173.84
03/05/2019,Spyders,322.29
03/05/2019,B-4s,57.0
03/05/2019,Ultrons,142.37
03/05/2019,Ruby Slippers,57.61
03/05/2019,Catbuses,536.62
03/05/2019,Evangelions,676.68
03/05/2019,Behelits,449.88
03/05/2019,Lightsabres,8.61
03/05/2019,Devil Fruits,219.95
03/05/2019,SMILEs,159.68
03/05/2019,Cornballers,182.73
03/05/2019,Sabor de Soledad Chips,124.14
03/05/2019,Red Apple Cigarettes,268.36
03/05/2019,Wonka Bars,236.27
03/05/2019,Bags of Holding,187.73
03/05/2019,Sending Stones,870.08
03/05/2019,Elder Wands,221.74
03/05/2019,Dornish Red,110.48
03/05/2019,Valaryian Steel Bars,240.33
03/05/2019,Dragon Eggs,443.63
03/05/2019,Cranium Inflolinks,72.91
03/05/2019,LiDAR Mark-Trackers,164.34
03/05/2019,Arm Nanoblades,274.84
03/05/2019,Replicants,5.15
03/05/2019,Venom Canisters,95.74
03/05/2019,Atium Bars,302.85
03/05/2019,Otataral Bars,20.9
03/05/2019,Night Dust,170.51
03/05/2019,Dragon Scales,202.05
03/05/2019,Teeth of the Dragon,313.73
03/05/2019,Chunin Headband,243.48
03/05/2019,Djinns,158.75
03/05/2019,Flying Brooms,6.82
03/05/2019,Flying Carpets,98.66
03/05/2019,Mjolnirs,619.66
03/05/2019,Infinity Stones,112.08
03/05/2019,Infinity Gauntlets,16.54
03/05/2019,Repulsor Beams,408.54
03/05/2019,Super Soldier Serums,72.41
03/05/2019,Vibranium Bars,581.16
03/05/2019,Adamantium Bars,660.04
03/05/2019,Mithril Bars,3.54
03/05/2019,Rune Bars,201.44
03/05/2019,True Names,82.57
03/05/2019,Sigils,145.81
03/05/2019,Strongest Potions,66.43
03/05/2019,Knightmare Frames,554.44
03/05/2019,Mirrors of Erised,244.15
03/05/2019,Pensieves,70.64
03/05/2019,Veritaserums,201.92
03/05/2019,Felix Felicis,251.52
03/05/2019,Horcuxes,155.9
03/05/2019,Philosopher Stones,111.07
03/05/2019,Sorceror Stones,7.58
03/05/2019,Dragon Balls,78.91
03/05/2019,Wind Shurikens,111.65
03/05/2019,Time Turners,351.69
03/05/2019,Moranth Burners,378.13
03/05/2019,Moranth Crackers,89.17
03/05/2019,Moranth Cussers,180.97
03/05/2019,Moranth Flamers,141.03
03/05/2019,Moranth Melters,267.27
03/05/2019,Moranth Shapers,61.88
03/05/2019,Moranth Smokers,67.49
03/05/2019,Finnests,157.18
03/05/2019,Terondais,144.73
03/05/2019,White Gold Rings,84.93
03/05/2019,Hurtloam,275.34
03/05/2019,Rare Candies,124.98
03/05/2019,PP Ups,602.29
03/05/2019,Phoenix Downs,15.58
03/05/2019,Zanpakutos,17.03
03/05/2019,Sensu Beans,169.33
03/05/2019,Namekian Spring Water,21.95
03/05/2019,Australium Bars,47.54
03/05/2019,Aether Tanks,34.41
03/05/2019,Mana Ore,63.76
03/05/2019,Dilithium Crystals,136.31
03/05/2019,Dust Cannisters,574.79
03/05/2019,Energon Cubes,1058.28
03/05/2019,Jumbonium Atoms,166.35
03/05/2019,Katchin Bars,12.32
03/05/2019,Krytonite Ore,339.53
03/05/2019,Nanomachines,238.87
03/05/2019,Octiron Bars,226.31
03/05/2019,Redstone Blocks,553.62
03/05/2019,Seastone Cuffs,108.71
03/05/2019,Z-crystals,204.27
03/05/2019,Digivices,86.09
03/05/2019,Pym Particles,14.33
03/05/2019,Wild Card Virus Vials,53.86
03/05/2019,Tachyons,107.12
03/05/2019,Hope,96.01
03/05/2019,Decks of Many Things,386.5
03/05/2019,Golden Fleeces,229.02
03/05/2019,Argonaughts,492.64
03/05/2019,Vestiges,671.03
03/05/2019,Tricorders,202.71
03/05/2019,Replicators,77.41
03/05/2019,Transporters,203.94
03/05/2019,Sonic Screwdrivers,445.01
03/05/2019,Holy Grails,734.25
03/05/2019,Nails of Helena,401.43
03/05/2019,Shrouds of Turin,215.05
03/05/2019,Hoverboards,36.13
03/05/2019,Holodecks,148.94
03/05/2019,Neuralizers,97.34
03/05/2019,Symbiotes,189.91
03/05/2019,Meow Meow Beans,262.24
03/05/2019,6IV Shiny Dittos,479.06
03/05/2019,Holy Hand Grenades,269.1
03/05/2019,Alpha-Omega Bombs,984.59
03/05/2019,Fatmans,108.2
03/05/2019,BFG 9000s,77.23
03/05/2019,Noisy Crickets,101.03
03/05/2019,Lawgivers,40.48
03/05/2019,Phasers,150.69
03/05/2019,Pulse Rifles,12.06
03/05/2019,Vorpal Swords,394.21
03/05/2019,Sausages inna bun,15.6
03/05/2019,Gundams,254.06
03/05/2019,HALs,523.27
03/05/2019,Agents,198.5
03/05/2019,Pipboys,184.0
03/05/2019,Scouters,47.92
03/05/2019,Daemons,195.0
03/05/2019,Pacts,81.62
03/05/2019,Souls,67.43
03/05/2019,Key of Kings,99.36
03/05/2019,Horns of Gondor,413.94
03/05/2019,Excalibers,15.02
03/05/2019,Thousand Sunnys,182.95
03/05/2019,Ampules,102.89
03/05/2019,Badgers,713.39
03/05/2019,Blinds,124.76
03/05/2019,Butterflys,83.89
03/05/2019,Cancellers,128.25
03/05/2019,Carpenters,254.73
03/05/2019,Centipedes,136.7
03/05/2019,Chainsaws,53.92
03/05/2019,Cocoons,79.18
03/05/2019,Drops,323.95
03/05/2019,Diverseys,98.62
03/05/2019,Fridays,73.93
03/05/2019,Full Faces,352.7
03/05/2019,Fumbles,133.91
03/05/2019,Gauntlets,372.84
03/05/2019,Javelins,277.15
03/05/2019,Lavenders,196.5
03/05/2019,Beams,25.07
03/05/2019,Pressures,362.63
03/05/2019,Rapids,61.81
03/05/2019,Reflectors,242.78
03/05/2019,Scripts,76.54
03/05/2019,Shooters,32.9
03/05/2019,Stalkers,232.88
03/05/2019,Stations,205.56
03/05/2019,Stickers,142.58
03/05/2019,Stoles,358.49
03/05/2019,Stringers,336.17
03/05/2019,Surfacers,94.16
03/05/2019,Surrounders,83.81
03/05/2019,Tasters,394.77
03/05/2019,Tortures,57.03
03/05/2019,3D Maneuver Gears,3.01
03/05/2019,Red Orbs,469.02
03/05/2019,Blue Orbs,217.16
03/05/2019,Choice Bands,147.2
03/05/2019,Choice Scarfs,37.11
03/05/2019,Choice Specs,92.76
03/05/2019,Binding Bands,191.12
03/05/2019,Damp Rocks,48.88
03/05/2019,Grip Claws,344.9
03/05/2019,Heat Rocks,12.85
03/05/2019,Icy Rocks,566.18
03/05/2019,Light Clays,43.73
03/05/2019,Smooth Rocks,265.52
03/05/2019,Terrain Extenders,236.58
03/05/2019,Mental Herbs,189.53
03/05/2019,Power Herbs,127.1
03/05/2019,White Herbs,233.67
03/05/2019,Big Roots,291.25
03/05/2019,Leftovers,148.23
03/05/2019,Shell Bells,355.21
03/05/2019,Absorb Bulbs,111.6
03/05/2019,Assault Vests,300.09
03/05/2019,Berserk Genes,80.15
03/05/2019,Cell Batteries,30.96
03/05/2019,Electric Seeds,342.37
03/05/2019,Expert Belts,466.12
03/05/2019,Grassy Seeds,14.55
