date,product,marketPrice
07/04/2010,Moloko Plus,56.33
07/04/2010,Pan-Galactic Gargle Blaster,424.68
07/04/2010,Victory Gin,61.08
07/04/2010,Vesper,436.34
07/04/2010,Duff,381.52
07/04/2010,Dark Planet Cola,166.62
07/04/2010,Slurm,115.67
07/04/2010,Nuka-cola,38.93
07/04/2010,Ent-draught,26.48
07/04/2010,Ambrosia,39.62
07/04/2010,Romulan Ale,162.04
07/04/2010,Astro Boys,481.92
07/04/2010,Marvins,89.42
07/04/2010,K-9s,218.4
07/04/2010,Autobots,48.8
07/04/2010,Decepticons,68.5
07/04/2010,Golems,24.64
07/04/2010,Master Balls,160.21
07/04/2010,Ultra Balls,137.83
07/04/2010,T-800s,288.28
07/04/2010,T-1000s,108.02
07/04/2010,Flubbers,401.21
07/04/2010,Spyders,242.75
07/04/2010,B-4s,57.55
07/04/2010,Ultrons,196.59
07/04/2010,Ruby Slippers,57.15
07/04/2010,Catbuses,470.11
07/04/2010,Evangelions,262.51
07/04/2010,Behelits,481.65
07/04/2010,Lightsabres,15.36
07/04/2010,Devil Fruits,226.11
07/04/2010,SMILEs,403.66
07/04/2010,Cornballers,186.45
07/04/2010,Sabor de Soledad Chips,117.99
07/04/2010,Red Apple Cigarettes,363.15
07/04/2010,Wonka Bars,416.36
07/04/2010,Bags of Holding,257.98
07/04/2010,Sending Stones,500.84
07/04/2010,Elder Wands,239.43
07/04/2010,Dornish Red,463.16
07/04/2010,Valaryian Steel Bars,330.07
07/04/2010,Dragon Eggs,341.97
07/04/2010,Cranium Inflolinks,305.12
07/04/2010,LiDAR Mark-Trackers,313.89
07/04/2010,Arm Nanoblades,411.74
07/04/2010,Replicants,22.37
07/04/2010,Venom Canisters,153.97
07/04/2010,Atium Bars,199.8
07/04/2010,Otataral Bars,18.99
07/04/2010,Night Dust,359.41
07/04/2010,Dragon Scales,256.53
07/04/2010,Teeth of the Dragon,421.64
07/04/2010,Chunin Headband,259.41
07/04/2010,Djinns,312.13
07/04/2010,Flying Brooms,6.71
07/04/2010,Flying Carpets,205.73
07/04/2010,Mjolnirs,468.15
07/04/2010,Infinity Stones,258.35
07/04/2010,Infinity Gauntlets,6.43
07/04/2010,Repulsor Beams,459.24
07/04/2010,Super Soldier Serums,199.86
07/04/2010,Vibranium Bars,319.28
07/04/2010,Adamantium Bars,214.23
07/04/2010,Mithril Bars,2.33
07/04/2010,Rune Bars,344.65
07/04/2010,True Names,113.2
07/04/2010,Sigils,280.53
07/04/2010,Strongest Potions,88.65
07/04/2010,Knightmare Frames,435.75
07/04/2010,Mirrors of Erised,461.94
07/04/2010,Pensieves,86.88
07/04/2010,Veritaserums,466.85
07/04/2010,Felix Felicis,290.69
07/04/2010,Horcuxes,398.47
07/04/2010,Philosopher Stones,147.9
07/04/2010,Sorceror Stones,31.6
07/04/2010,Dragon Balls,145.57
07/04/2010,Wind Shurikens,112.44
07/04/2010,Time Turners,488.49
07/04/2010,Moranth Burners,459.14
07/04/2010,Moranth Crackers,142.66
07/04/2010,Moranth Cussers,250.17
