dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
06/06/2011 00:00,MHYPXMEO13949497,Stocks,ZVEN26,HNLV68,571980.0,USD,6000,13/07/2014,95.33,USD,95.81
06/06/2011 00:00,XASOWVMQ91369102,Stocks,EKXA24,MHFC34,48748.0,USD,400,24/10/2014,121.87,USD,110.03
06/06/2011 00:01,MKCBJTTN75721917,Mithril Bars,HPTP65,EIWJ22,1872.0,USD,800,28/10/2015,268.5,GNF,2.48
06/06/2011 00:01,MGTRLPLA39990485,Bags of Holding,RNZB01,KKGY69,116176.16,TMM,100,29/11/2015,314.67,USD,1021.37
06/06/2011 00:01,DQXQFBFT41578518,Stocks,OPET16,CIXF70,41036.0,USD,400,16/10/2012,102.59,USD,96.23
06/06/2011 00:01,VIGTAPAS17642738,Stocks,TKVF94,SFZS08,133621710.81,LBP,70000,30/05/2016,218.49,USD,1570.28
06/06/2011 00:01,IBFXUSAB11972236,Beams,YTAI13,UEVD88,12720.0,USD,400,05/01/2016,31.8,USD,34.88
06/06/2011 00:02,SQFUDEVT45299333,Gantz Balls,TQSJ85,TBVE46,1148410.47,HKD,900,15/01/2012,1544.08,LRD,1098.92
06/06/2011 00:02,TOTBOZNQ02658561,Golden Lucky Cats,CAVR54,KRRO64,177337.2,VEB,400,04/11/2016,2219.32,GIP,507.06
06/06/2011 00:02,SZZTIMHH09120121,Red Shells,CMZC67,THJF58,50934.0,USD,600,03/02/2015,84.89,USD,79.68
06/06/2011 00:02,VPKBUZJU84384716,Stocks,HYSJ42,INIL60,3399300.0,USD,90000,17/05/2012,37.77,USD,41.41
06/06/2011 00:02,UXLLKUFP15053366,Stocks,TBVE46,MFJJ99,375720.0,USD,6000,01/06/2015,62.62,USD,52.66
06/06/2011 00:02,QHEUQKZQ84531401,Stocks,HPTP65,MHFC34,60935.0,USD,500,16/01/2016,121.87,USD,120.88
06/06/2011 00:02,JOAPIDND42129387,Ultra Nanotech,AMBT33,KKGY69,223560.0,USD,3000,15/08/2016,74.52,USD,84.64
06/06/2011 00:02,PLHZBHVY53485019,Amulets of Unchanging,ZXVX98,FGVK43,1971700.0,USD,10000,05/05/2016,1099.87,TND,226.02
06/06/2011 00:02,UCPSDUHY04673044,Hades Helms,KUWI70,ZELV96,518310.0,USD,900,17/02/2012,575.9,USD,459.83
06/06/2011 00:03,YJQVLZIO23050726,Dry Ethers,LAUA80,CMZC67,10728900.0,USD,30000,15/10/2013,357.63,USD,435.25
06/06/2011 00:03,JGSQJQZM36261900,Zoni Vessels,KEVJ11,WVEI17,7542400.0,USD,40000,11/04/2015,188.56,USD,168.94
