date,currency,valueInUSD
08/12/2012,AFN,12.1477
08/12/2012,ALL,2.0068
08/12/2012,DZD,3.0145
08/12/2012,AOA,6.7617
08/12/2012,ARS,21.2209
08/12/2012,AMD,10.9777
08/12/2012,AWG,9.0039
08/12/2012,AUD,90.7069
08/12/2012,AZN,6.3542
08/12/2012,BSD,7.325
08/12/2012,BHD,3.4188
08/12/2012,BDT,7.4335
08/12/2012,BBD,84.757
08/12/2012,BYR,7.4228
08/12/2012,BZD,5.2252
08/12/2012,BMD,1.069
08/12/2012,BTN,6.9928
08/12/2012,BOB,37.6602
08/12/2012,BAM,0.3649
08/12/2012,BWP,3.1242
08/12/2012,BRL,11.3537
08/12/2012,GBP,10.9021
08/12/2012,BND,0.3324
08/12/2012,BGN,0.0991
08/12/2012,BIF,1.7858
08/12/2012,XOF,6.5051
08/12/2012,XAF,4.0308
08/12/2012,XPF,0.3502
08/12/2012,KHR,2.2656
08/12/2012,CAD,19.204
08/12/2012,CVE,11.6122
08/12/2012,KYD,8.7726
08/12/2012,CLP,7.8781
08/12/2012,CNY,6.8809
08/12/2012,COP,78.6295
08/12/2012,KMF,7.2565
08/12/2012,CDF,0.2147
08/12/2012,CRC,1.1478
08/12/2012,HRK,98.2917
08/12/2012,CUC,6.2034
08/12/2012,CUP,2.3453
08/12/2012,CZK,4.3319
08/12/2012,DKK,1.45
08/12/2012,DJF,8.548
08/12/2012,DOP,7.1301
08/12/2012,XCD,29.3866
08/12/2012,EGP,4.0661
08/12/2012,SVC,4.0303
08/12/2012,ETB,10.5558
08/12/2012,FKP,7.356
08/12/2012,FJD,9.227
08/12/2012,GMD,9.3364
08/12/2012,GEL,4.2276
08/12/2012,GHS,9.6681
08/12/2012,GIP,6.6703
08/12/2012,GTQ,0.4946
08/12/2012,GNF,127.123
08/12/2012,GYD,3.6699
08/12/2012,HTG,18.1584
08/12/2012,HNL,2.2323
08/12/2012,HKD,4.4919
08/12/2012,HUF,3.2612
08/12/2012,ISK,2.9801
08/12/2012,INR,34.5199
08/12/2012,IDR,5.8573
08/12/2012,IRR,11.5742
08/12/2012,IQD,11.5741
08/12/2012,ILS,8.577
08/12/2012,JMD,0.7883
08/12/2012,JPY,0.0448
08/12/2012,JOD,2.6737
08/12/2012,KZT,3.9097
08/12/2012,KES,6.1864
08/12/2012,KWD,7.0191
08/12/2012,KGS,8.1205
08/12/2012,LAK,4.2614
08/12/2012,LBP,9.724
08/12/2012,LSL,1.9054
08/12/2012,LRD,4.4237
08/12/2012,LYD,9.6857
08/12/2012,MOP,0.8281
08/12/2012,MKD,3.8142
08/12/2012,MGA,4.059
08/12/2012,MWK,5.7612
08/12/2012,MYR,54.1252
08/12/2012,MVR,8.0189
08/12/2012,MRO,2.6845
08/12/2012,MUR,63.0818
08/12/2012,MXN,5.7705
08/12/2012,MDL,7.6176
08/12/2012,MNT,0.1607
08/12/2012,MAD,2.5395
08/12/2012,MZN,6.0863
08/12/2012,MMK,2.9234
08/12/2012,ANG,9.2594
08/12/2012,NAD,2.4799
08/12/2012,NPR,1.2779
08/12/2012,NZD,2.1682
08/12/2012,NIO,1.6801
08/12/2012,NGN,0.1682
08/12/2012,KPW,2.2982
08/12/2012,NOK,1.1722
08/12/2012,OMR,4.6435
08/12/2012,PKR,8.6473
08/12/2012,PAB,12.4552
08/12/2012,PGK,2.7845
08/12/2012,PYG,7.8228
08/12/2012,PEN,0.2209
08/12/2012,PHP,52.6308
08/12/2012,PLN,0.2244
08/12/2012,QAR,3.6607
08/12/2012,RON,1.4205
08/12/2012,RUB,16.7637
08/12/2012,RWF,6.6161
08/12/2012,WST,2.7975
08/12/2012,STD,5.1631
08/12/2012,SAR,6.917
08/12/2012,RSD,1.1121
08/12/2012,SCR,4.438
08/12/2012,SLL,2.9729
08/12/2012,SGD,7.3082
08/12/2012,SBD,9.3585
08/12/2012,SOS,2.7653
08/12/2012,ZAR,4.88
08/12/2012,KRW,0.2484
08/12/2012,LKR,1.4923
08/12/2012,SHP,3.7047
08/12/2012,SDG,8.8926
08/12/2012,SRD,6.33
08/12/2012,SZL,3.8479
08/12/2012,SEK,3.424
08/12/2012,CHF,8.9579
08/12/2012,SYP,4.6233
08/12/2012,TWD,438.1164
08/12/2012,TZS,10.2987
08/12/2012,THB,0.8729
08/12/2012,TOP,8.3962
08/12/2012,TTD,4.7772
08/12/2012,TND,6.0299
08/12/2012,TRY,0.6537
08/12/2012,TMM,3.6213
08/12/2012,USD,1
08/12/2012,UGX,9.6406
08/12/2012,UAH,27.5545
08/12/2012,UYU,37.4639
08/12/2012,AED,1.1523
08/12/2012,VUV,28.1538
08/12/2012,VEB,1.3682
08/12/2012,VND,6.1981
08/12/2012,YER,7.0411
08/12/2012,ZMK,5.4367
08/12/2012,ZWD,4.0548
