date,currency,valueInUSD
04/03/2018,AFN,16.889
04/03/2018,ALL,1.6845
04/03/2018,DZD,5.0379
04/03/2018,AOA,5.644
04/03/2018,ARS,13.6405
04/03/2018,AMD,7.6009
04/03/2018,AWG,4.9843
04/03/2018,AUD,54.0254
04/03/2018,AZN,4.7186
04/03/2018,BSD,4.8588
04/03/2018,BHD,3.5829
04/03/2018,BDT,6.362
04/03/2018,BBD,50.4908
04/03/2018,BYR,7.2993
04/03/2018,BZD,7.2501
04/03/2018,BMD,1.0533
04/03/2018,BTN,7.4857
04/03/2018,BOB,31.2891
04/03/2018,BAM,0.3126
04/03/2018,BWP,4.0666
04/03/2018,BRL,13.1344
04/03/2018,GBP,13.9457
04/03/2018,BND,0.3149
04/03/2018,BGN,0.0716
04/03/2018,BIF,1.1656
04/03/2018,XOF,5.7029
04/03/2018,XAF,2.5031
04/03/2018,XPF,0.234
04/03/2018,KHR,1.5859
04/03/2018,CAD,20.0198
04/03/2018,CVE,8.8244
04/03/2018,KYD,7.6223
04/03/2018,CLP,7.2587
04/03/2018,CNY,7.7611
04/03/2018,COP,52.5564
04/03/2018,KMF,4.2497
04/03/2018,CDF,0.2093
04/03/2018,CRC,0.7405
04/03/2018,HRK,164.5812
04/03/2018,CUC,5.9484
04/03/2018,CUP,2.0923
04/03/2018,CZK,2.5958
04/03/2018,DKK,0.9799
04/03/2018,DJF,8.2885
04/03/2018,DOP,7.8613
04/03/2018,XCD,25.5351
04/03/2018,EGP,3.337
04/03/2018,SVC,3.8533
04/03/2018,ETB,8.7554
04/03/2018,FKP,6.0645
04/03/2018,FJD,8.4768
04/03/2018,GMD,11.2152
04/03/2018,GEL,5.2996
04/03/2018,GHS,7.3454
04/03/2018,GIP,9.8844
04/03/2018,GTQ,0.524
04/03/2018,GNF,124.7764
04/03/2018,GYD,4.1101
04/03/2018,HTG,19.7242
04/03/2018,HNL,2.5585
04/03/2018,HKD,3.157
04/03/2018,HUF,3.458
04/03/2018,ISK,2.2283
04/03/2018,INR,31.2898
04/03/2018,IDR,4.5228
04/03/2018,IRR,14.0469
04/03/2018,IQD,14.3111
04/03/2018,ILS,6.746
04/03/2018,JMD,0.8302
04/03/2018,JPY,0.0477
04/03/2018,JOD,2.0743
04/03/2018,KZT,2.5209
04/03/2018,KES,7.1396
04/03/2018,KWD,4.4331
04/03/2018,KGS,5.6746
04/03/2018,LAK,2.4238
04/03/2018,LBP,12.3213
04/03/2018,LSL,3.0382
04/03/2018,LRD,4.521
04/03/2018,LYD,16.6572
04/03/2018,MOP,1.0625
04/03/2018,MKD,4.5524
04/03/2018,MGA,5.5635
04/03/2018,MWK,6.6669
04/03/2018,MYR,34.9344
04/03/2018,MVR,5.3988
04/03/2018,MRO,3.1831
04/03/2018,MUR,74.6917
04/03/2018,MXN,8.2595
04/03/2018,MDL,5.8212
04/03/2018,MNT,0.088
04/03/2018,MAD,1.8699
04/03/2018,MZN,5.3105
04/03/2018,MMK,4.2095
04/03/2018,ANG,6.9616
04/03/2018,NAD,1.2521
04/03/2018,NPR,0.8229
04/03/2018,NZD,2.1597
04/03/2018,NIO,2.2851
04/03/2018,NGN,0.1494
04/03/2018,KPW,1.5362
04/03/2018,NOK,0.9281
04/03/2018,OMR,4.5604
04/03/2018,PKR,11.078
04/03/2018,PAB,10.9828
04/03/2018,PGK,3.909
04/03/2018,PYG,5.909
04/03/2018,PEN,0.3871
04/03/2018,PHP,127.5076
04/03/2018,PLN,0.2767
04/03/2018,QAR,2.0677
04/03/2018,RON,1.8249
04/03/2018,RUB,10.8635
04/03/2018,RWF,5.3392
04/03/2018,WST,2.683
04/03/2018,STD,4.6887
04/03/2018,SAR,5.8541
04/03/2018,RSD,0.8374
04/03/2018,SCR,3.5532
04/03/2018,SLL,2.053
04/03/2018,SGD,6.1693
04/03/2018,SBD,8.2576
04/03/2018,SOS,2.7753
04/03/2018,ZAR,5.3057
04/03/2018,KRW,0.1925
04/03/2018,LKR,1.9974
04/03/2018,SHP,4.2649
04/03/2018,SDG,6.3734
04/03/2018,SRD,3.144
04/03/2018,SZL,4.675
04/03/2018,SEK,3.695
04/03/2018,CHF,9.1273
04/03/2018,SYP,4.7729
04/03/2018,TWD,369.0366
04/03/2018,TZS,10.1268
04/03/2018,THB,1.0894
04/03/2018,TOP,8.3483
04/03/2018,TTD,4.268
04/03/2018,TND,3.4806
04/03/2018,TRY,0.5124
04/03/2018,TMM,4.8268
04/03/2018,USD,1
04/03/2018,UGX,6.3142
04/03/2018,UAH,37.1987
04/03/2018,UYU,36.5131
04/03/2018,AED,1.1502
04/03/2018,VUV,27.0923
04/03/2018,VEB,1.0348
04/03/2018,VND,5.549
04/03/2018,YER,7.4714
04/03/2018,ZMK,5.9792
04/03/2018,ZWD,4.1851
