date,product,marketPrice
30/11/2018,Moloko Plus,26.75
30/11/2018,Pan-Galactic Gargle Blaster,1369.93
30/11/2018,Victory Gin,29.13
30/11/2018,Vesper,213.48
30/11/2018,Duff,239.8
30/11/2018,Dark Planet Cola,83.47
30/11/2018,Slurm,82.5
30/11/2018,Nuka-cola,38.65
30/11/2018,Ent-draught,19.4
30/11/2018,Ambrosia,67.4
30/11/2018,Romulan Ale,102.79
30/11/2018,Astro Boys,2189.35
30/11/2018,Marvins,89.53
30/11/2018,K-9s,80.26
30/11/2018,Autobots,38.41
30/11/2018,Decepticons,53.06
30/11/2018,Golems,6.93
30/11/2018,Master Balls,37.6
30/11/2018,Ultra Balls,39.15
30/11/2018,T-800s,239.59
30/11/2018,T-1000s,25.68
30/11/2018,Flubbers,204.92
30/11/2018,Spyders,232.1
30/11/2018,B-4s,60.47
30/11/2018,Ultrons,153.03
30/11/2018,Ruby Slippers,53.13
30/11/2018,Catbuses,634.81
30/11/2018,Evangelions,635.76
30/11/2018,Behelits,440.9
30/11/2018,Lightsabres,8.62
30/11/2018,Devil Fruits,194.49
30/11/2018,SMILEs,181.84
30/11/2018,Cornballers,174.42
30/11/2018,Sabor de Soledad Chips,115.97
30/11/2018,Red Apple Cigarettes,288.09
30/11/2018,Wonka Bars,343.48
30/11/2018,Bags of Holding,186.29
30/11/2018,Sending Stones,909.05
30/11/2018,Elder Wands,245.48
30/11/2018,Dornish Red,103.62
30/11/2018,Valaryian Steel Bars,293.49
30/11/2018,Dragon Eggs,339.2
30/11/2018,Cranium Inflolinks,82.53
30/11/2018,LiDAR Mark-Trackers,198.23
30/11/2018,Arm Nanoblades,302.79
30/11/2018,Replicants,5.38
30/11/2018,Venom Canisters,95.31
30/11/2018,Atium Bars,234.27
30/11/2018,Otataral Bars,21.85
30/11/2018,Night Dust,182.09
30/11/2018,Dragon Scales,182.09
30/11/2018,Teeth of the Dragon,418.81
30/11/2018,Chunin Headband,249.92
30/11/2018,Djinns,211.21
30/11/2018,Flying Brooms,8.72
30/11/2018,Flying Carpets,103.42
30/11/2018,Mjolnirs,456.42
30/11/2018,Infinity Stones,100.05
30/11/2018,Infinity Gauntlets,16.26
30/11/2018,Repulsor Beams,470.23
30/11/2018,Super Soldier Serums,78.26
30/11/2018,Vibranium Bars,659.7
30/11/2018,Adamantium Bars,500.69
30/11/2018,Mithril Bars,3.83
30/11/2018,Rune Bars,215.26
30/11/2018,True Names,96.09
30/11/2018,Sigils,151.87
30/11/2018,Strongest Potions,72.82
30/11/2018,Knightmare Frames,518.5
30/11/2018,Mirrors of Erised,279.55
30/11/2018,Pensieves,73.12
30/11/2018,Veritaserums,218.14
30/11/2018,Felix Felicis,268.93
30/11/2018,Horcuxes,171.31
30/11/2018,Philosopher Stones,109.51
30/11/2018,Sorceror Stones,8.44
30/11/2018,Dragon Balls,70.4
30/11/2018,Wind Shurikens,105.75
30/11/2018,Time Turners,305.55
