dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
20/03/2014 00:00,IXLOLGDD35528960,Gadgetrons,QODV38,SHXQ48,12212.0,USD,400,08/10/2019,30.53,USD,33.74
20/03/2014 00:00,TOGXWYSQ87534177,Butterflys,TQSJ85,SBUT62,42314.0,USD,200,09/04/2016,211.57,USD,196.0
20/03/2014 00:00,BZTFIPUN53426895,Stocks,NFAH30,RFZG50,20541.0,USD,300,19/08/2016,68.47,USD,75.68
20/03/2014 00:00,JVNZLUHL40470041,Meat Rings,QBAP68,FAWI50,619920.0,USD,9000,11/12/2016,68.88,USD,67.94
20/03/2014 00:01,FWQYSVRH05239592,Stocks,XHYN07,VIMV38,210402.0,USD,900,14/12/2019,21900.09,HRK,219.56
20/03/2014 00:01,HAHNAWAO93453455,Blood Dregs,WYFO79,MDEQ10,135126.0,USD,900,22/06/2019,150.14,USD,171.32
20/03/2014 00:01,DKJZXMIK72337127,Stocks,ORQH73,LWGE44,2580.0,USD,300,17/09/2018,8.6,USD,9.33
20/03/2014 00:02,AMYVBQZM39586709,Golden Apples,HPTP65,NCCX02,2210225.6,KHR,8000,21/06/2016,136.4,USD,251.84
20/03/2014 00:02,DLVINRHK60166008,Octiron Bars,RQGG65,SRYE59,1070245331.54,HRK,70000,07/01/2018,163.21,USD,17147.62
20/03/2014 00:02,RSIXFLGL93945471,Stocks,HPTP65,CBOX52,1465310.0,USD,7000,13/06/2018,209.33,USD,233.65
20/03/2014 00:02,KWCKJGVA58233318,Qwark Statuettes,PQSW95,ZSXF19,320847.46,BSD,1000,07/02/2015,44.97,USD,312.64
20/03/2014 00:02,XUTBIMFX54058751,Stocks,TGZI54,MFZY76,104235.0,USD,500,08/01/2016,208.47,USD,222.65
20/03/2014 00:02,FVTSWVDZ35339540,Stocks,JXGF57,KKGY69,293811.46,QAR,1000,06/11/2018,97.81,USD,270.93
20/03/2014 00:03,DIUXEQFP04633702,Mana Ore,UEVD88,JCWS17,717780.0,USD,7000,26/10/2017,102.54,USD,112.65
20/03/2014 00:03,QVZEWWAG91588684,Dark Planet Cola,SAAM06,HWHS51,371950.0,USD,5000,06/01/2019,506.83,XOF,78.33
20/03/2014 00:03,VXQXPRHO00497490,Aether Tanks,CBOX52,TVQQ54,2002500.0,USD,90000,27/10/2016,22.25,USD,17.63
20/03/2014 00:03,OJVNXURK58858844,Stocks,TVQQ54,MRAH32,22292.0,USD,200,20/10/2018,111.46,USD,120.52
20/03/2014 00:03,KBJGANUY53758006,Stocks,CQPJ57,TQSJ85,166176.0,USD,600,02/12/2019,276.96,USD,234.92
