dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
10/08/2012 00:00,JYKNXTJA35455514,Stocks,GZED20,ZNQA84,734510.0,USD,7000,15/12/2017,104.93,USD,117.65
10/08/2012 00:00,UXHMAGEX95559670,Crystal Balls,SXHU74,QETH27,607743.78,SOS,500,15/03/2015,417.88,USD,1377.93
10/08/2012 00:00,KIJVXHIA27511843,Digivices,HHFP66,HWJF09,633360.0,USD,7000,19/10/2013,90.48,USD,82.32
10/08/2012 00:01,XFUQLQUH54250404,Gantz Balls,IJPI82,TBVE46,710909.08,CNY,300,10/02/2015,358.22,USD,2508.34
10/08/2012 00:01,VKMPVREL98755927,Stocks,RJUD59,IIZF28,56870.0,USD,500,23/12/2016,113.74,USD,109.31
10/08/2012 00:02,VRQILJYN66414921,Helms of Telepathy,ZNQA84,MEOQ86,5595.0,USD,300,17/05/2014,14.38,TRY,19.7
10/08/2012 00:02,SCAVAKHQ65433133,Stoles,VXSM31,DJNE62,45212894.8,ARS,7000,25/07/2014,319.88,USD,7148.69
10/08/2012 00:02,ZEKTEDGZ05738630,Monol Disks,LWGE44,IZLM67,3950059.36,AUD,400,19/11/2017,106.91,USD,8590.93
10/08/2012 00:02,XMDSFTGE01113648,Stocks,YTAI13,ZELV96,96250.0,USD,5000,20/12/2013,19.25,USD,20.57
10/08/2012 00:02,UQNZHTBS55127266,Stocks,RJCA92,VESX21,1624152.99,LKR,7000,29/08/2017,150.04,USD,238.94
10/08/2012 00:03,NJHGAEYY94928684,Stocks,DBCS17,ORQH73,298764.0,USD,900,19/08/2014,30662.75,AUD,293.24
10/08/2012 00:03,BPKOIBNK31570024,Stocks,SWGF93,PVAZ61,645000.0,USD,4000,13/04/2015,161.25,USD,185.51
10/08/2012 00:03,JHPFUEHD27730710,Arm Nanoblades,AYIH50,OHKH76,198368.0,USD,400,14/02/2015,495.92,USD,536.7
10/08/2012 00:03,LOIXFKNO96897094,Stocks,QLCE04,FYYD57,46251.0,USD,300,01/12/2015,154.17,USD,145.93
10/08/2012 00:03,UGQPGKXG24846999,Stocks,JVHD93,SFEO61,782603.36,SYP,40000,15/06/2014,4.57,USD,18.19
10/08/2012 00:04,VOMKZYMG43976442,Keys of the Ram,OQXV70,BBAX06,798353.99,SLL,800,21/02/2014,304.52,USD,1059.75
10/08/2012 00:05,RXEGJIBX06752255,Spears of Destiny,AMRO66,YLGZ72,1451400.0,USD,60000,06/05/2015,24.19,USD,20.56
10/08/2012 00:05,RNYZCUUN01890083,Stocks,EKXA24,NGBA40,8497800.0,USD,90000,05/06/2013,94.42,USD,83.85
10/08/2012 00:05,YDPZUKPH53434563,Stocks,KKGI60,UIKN63,86958.0,USD,600,03/12/2013,144.93,USD,138.97
10/08/2012 00:05,EQYOOYTU14349132,Stocks,IZTD25,TGZI54,26054400.0,USD,80000,27/02/2015,325.68,USD,304.1
10/08/2012 00:05,VEDNLUPO13841651,Stocks,NCXS33,XHYN07,23107.0,USD,700,18/02/2013,387.64,GBP,29.85
10/08/2012 00:06,ZCONPESY56725922,Cainhurt Summons,UIKN63,KEVJ11,160969062.48,MXN,60000,02/09/2015,377.24,USD,2633.66
10/08/2012 00:06,CHSHFTDS81851095,Thousand Sunnys,JVHD93,WVHK10,11501500.0,USD,50000,20/09/2014,230.03,USD,241.61
10/08/2012 00:06,VMMXMKFB95762261,Stocks,MFJJ99,OKYS51,39930.0,USD,3000,30/05/2013,13.31,USD,12.17
10/08/2012 00:06,PJIQTBBD61989816,Stocks,DNIL23,BPLN25,12883446.78,HTG,5000,20/07/2017,118.27,USD,2309.85
