date,currency,valueInUSD
31/12/2017,AFN,16.6385
31/12/2017,ALL,1.6753
31/12/2017,DZD,4.547
31/12/2017,AOA,5.7473
31/12/2017,ARS,15.6052
31/12/2017,AMD,8.6801
31/12/2017,AWG,4.6716
31/12/2017,AUD,55.442
31/12/2017,AZN,4.9004
31/12/2017,BSD,5.12
31/12/2017,BHD,3.4529
31/12/2017,BDT,6.0894
31/12/2017,BBD,57.8265
31/12/2017,BYR,6.6966
31/12/2017,BZD,7.0644
31/12/2017,BMD,1.1307
31/12/2017,BTN,8.2946
31/12/2017,BOB,31.5473
31/12/2017,BAM,0.3093
31/12/2017,BWP,3.6756
31/12/2017,BRL,11.3855
31/12/2017,GBP,13.7745
31/12/2017,BND,0.3086
31/12/2017,BGN,0.0722
31/12/2017,BIF,1.1114
31/12/2017,XOF,5.985
31/12/2017,XAF,2.8289
31/12/2017,XPF,0.2472
31/12/2017,KHR,1.5264
31/12/2017,CAD,18.7522
31/12/2017,CVE,8.7379
31/12/2017,KYD,7.991
31/12/2017,CLP,7.0571
31/12/2017,CNY,7.7742
31/12/2017,COP,51.9058
31/12/2017,KMF,4.1036
31/12/2017,CDF,0.2048
31/12/2017,CRC,0.7428
31/12/2017,HRK,173.1323
31/12/2017,CUC,5.949
31/12/2017,CUP,1.836
31/12/2017,CZK,2.489
31/12/2017,DKK,1.0432
31/12/2017,DJF,7.8291
31/12/2017,DOP,7.767
31/12/2017,XCD,25.1925
31/12/2017,EGP,3.3047
31/12/2017,SVC,3.8312
31/12/2017,ETB,7.9902
31/12/2017,FKP,5.7844
31/12/2017,FJD,8.1201
31/12/2017,GMD,9.9565
31/12/2017,GEL,5.1541
31/12/2017,GHS,7.6251
31/12/2017,GIP,9.4822
31/12/2017,GTQ,0.5021
31/12/2017,GNF,123.8736
31/12/2017,GYD,4.2885
31/12/2017,HTG,20.0866
31/12/2017,HNL,2.3693
31/12/2017,HKD,3.2526
31/12/2017,HUF,3.717
31/12/2017,ISK,2.1483
31/12/2017,INR,33.7319
31/12/2017,IDR,4.436
31/12/2017,IRR,15.1489
31/12/2017,IQD,13.8289
31/12/2017,ILS,7.4156
31/12/2017,JMD,0.8418
31/12/2017,JPY,0.0423
31/12/2017,JOD,2.2196
31/12/2017,KZT,2.8117
31/12/2017,KES,6.872
31/12/2017,KWD,4.9487
31/12/2017,KGS,5.4113
31/12/2017,LAK,2.4468
31/12/2017,LBP,12.0467
31/12/2017,LSL,3.0972
31/12/2017,LRD,4.1059
31/12/2017,LYD,16.4678
31/12/2017,MOP,1.0586
31/12/2017,MKD,5.0636
31/12/2017,MGA,5.6974
31/12/2017,MWK,6.466
31/12/2017,MYR,31.7006
31/12/2017,MVR,5.7381
31/12/2017,MRO,2.9074
31/12/2017,MUR,70.8035
31/12/2017,MXN,7.1331
31/12/2017,MDL,5.7109
31/12/2017,MNT,0.0951
31/12/2017,MAD,1.9759
31/12/2017,MZN,5.847
31/12/2017,MMK,4.1247
31/12/2017,ANG,6.6321
31/12/2017,NAD,1.364
31/12/2017,NPR,0.7914
31/12/2017,NZD,2.0445
31/12/2017,NIO,2.1358
31/12/2017,NGN,0.155
31/12/2017,KPW,1.7255
31/12/2017,NOK,0.9702
31/12/2017,OMR,5.1327
31/12/2017,PKR,10.5107
31/12/2017,PAB,10.9113
31/12/2017,PGK,3.5419
31/12/2017,PYG,6.4641
31/12/2017,PEN,0.3812
31/12/2017,PHP,114.6949
31/12/2017,PLN,0.2604
31/12/2017,QAR,2.2628
31/12/2017,RON,1.8211
31/12/2017,RUB,11.2703
31/12/2017,RWF,5.2623
31/12/2017,WST,2.569
31/12/2017,STD,4.1198
31/12/2017,SAR,5.6615
31/12/2017,RSD,0.7471
31/12/2017,SCR,3.5489
31/12/2017,SLL,2.1068
31/12/2017,SGD,6.5059
31/12/2017,SBD,8.2453
31/12/2017,SOS,2.5783
31/12/2017,ZAR,5.3032
31/12/2017,KRW,0.1937
31/12/2017,LKR,2.1786
31/12/2017,SHP,3.9786
31/12/2017,SDG,7.0206
31/12/2017,SRD,2.9873
31/12/2017,SZL,4.4919
31/12/2017,SEK,3.718
31/12/2017,CHF,8.812
31/12/2017,SYP,5.0308
31/12/2017,TWD,400.1086
31/12/2017,TZS,10.2103
31/12/2017,THB,1.0404
31/12/2017,TOP,8.2256
31/12/2017,TTD,4.5489
31/12/2017,TND,3.2692
31/12/2017,TRY,0.4972
31/12/2017,TMM,4.5205
31/12/2017,USD,1
31/12/2017,UGX,6.278
31/12/2017,UAH,39.0311
31/12/2017,UYU,36.2159
31/12/2017,AED,1.2338
31/12/2017,VUV,27.4621
31/12/2017,VEB,1.0539
31/12/2017,VND,5.3189
31/12/2017,YER,8.5617
31/12/2017,ZMK,4.8536
31/12/2017,ZWD,3.9912
