date,product,marketPrice
25/12/2011,Moloko Plus,66.17
25/12/2011,Pan-Galactic Gargle Blaster,695.52
25/12/2011,Victory Gin,39.75
25/12/2011,Vesper,449.31
25/12/2011,Duff,282.28
25/12/2011,Dark Planet Cola,136.83
25/12/2011,Slurm,138.37
25/12/2011,Nuka-cola,30.93
25/12/2011,Ent-draught,35.23
25/12/2011,Ambrosia,57.52
25/12/2011,Romulan Ale,110.99
25/12/2011,Astro Boys,701.48
25/12/2011,Marvins,76.13
25/12/2011,K-9s,276.02
25/12/2011,Autobots,49.07
25/12/2011,Decepticons,61.53
25/12/2011,Golems,16.42
25/12/2011,Master Balls,136.32
25/12/2011,Ultra Balls,92.13
25/12/2011,T-800s,275.76
25/12/2011,T-1000s,77.73
25/12/2011,Flubbers,425.2
25/12/2011,Spyders,137.81
25/12/2011,B-4s,36.0
25/12/2011,Ultrons,206.2
25/12/2011,Ruby Slippers,76.28
25/12/2011,Catbuses,640.91
25/12/2011,Evangelions,368.95
25/12/2011,Behelits,614.01
25/12/2011,Lightsabres,13.37
25/12/2011,Devil Fruits,275.45
25/12/2011,SMILEs,290.33
25/12/2011,Cornballers,225.55
25/12/2011,Sabor de Soledad Chips,91.64
25/12/2011,Red Apple Cigarettes,326.79
25/12/2011,Wonka Bars,278.43
25/12/2011,Bags of Holding,325.43
25/12/2011,Sending Stones,513.37
25/12/2011,Elder Wands,258.99
25/12/2011,Dornish Red,241.45
25/12/2011,Valaryian Steel Bars,325.29
25/12/2011,Dragon Eggs,545.8
25/12/2011,Cranium Inflolinks,195.02
25/12/2011,LiDAR Mark-Trackers,441.17
25/12/2011,Arm Nanoblades,433.55
25/12/2011,Replicants,20.68
25/12/2011,Venom Canisters,103.51
25/12/2011,Atium Bars,135.71
25/12/2011,Otataral Bars,17.82
25/12/2011,Night Dust,286.31
25/12/2011,Dragon Scales,286.78
25/12/2011,Teeth of the Dragon,569.28
25/12/2011,Chunin Headband,141.67
25/12/2011,Djinns,205.29
25/12/2011,Flying Brooms,7.29
25/12/2011,Flying Carpets,175.73
25/12/2011,Mjolnirs,622.63
25/12/2011,Infinity Stones,199.52
25/12/2011,Infinity Gauntlets,13.72
25/12/2011,Repulsor Beams,459.87
25/12/2011,Super Soldier Serums,150.1
25/12/2011,Vibranium Bars,413.71
25/12/2011,Adamantium Bars,166.03
25/12/2011,Mithril Bars,2.93
25/12/2011,Rune Bars,315.42
25/12/2011,True Names,109.22
25/12/2011,Sigils,176.72
25/12/2011,Strongest Potions,76.28
25/12/2011,Knightmare Frames,365.23
25/12/2011,Mirrors of Erised,512.37
25/12/2011,Pensieves,63.13
25/12/2011,Veritaserums,585.25
25/12/2011,Felix Felicis,350.69
25/12/2011,Horcuxes,308.34
25/12/2011,Philosopher Stones,127.52
25/12/2011,Sorceror Stones,22.12
25/12/2011,Dragon Balls,101.81
25/12/2011,Wind Shurikens,109.23
25/12/2011,Time Turners,425.58
25/12/2011,Moranth Burners,316.62
25/12/2011,Moranth Crackers,185.46
25/12/2011,Moranth Cussers,206.79
25/12/2011,Moranth Flamers,335.13
25/12/2011,Moranth Melters,277.24
25/12/2011,Moranth Shapers,108.1
25/12/2011,Moranth Smokers,106.58
25/12/2011,Finnests,110.07
25/12/2011,Terondais,250.7
25/12/2011,White Gold Rings,110.61
25/12/2011,Hurtloam,369.31
25/12/2011,Rare Candies,144.18
25/12/2011,PP Ups,490.59
25/12/2011,Phoenix Downs,19.44
25/12/2011,Zanpakutos,9.66
25/12/2011,Sensu Beans,329.95
25/12/2011,Namekian Spring Water,12.95
25/12/2011,Australium Bars,229.12
25/12/2011,Aether Tanks,27.4
25/12/2011,Mana Ore,135.71
25/12/2011,Dilithium Crystals,515.62
25/12/2011,Dust Cannisters,535.11
25/12/2011,Energon Cubes,534.79
25/12/2011,Jumbonium Atoms,183.76
25/12/2011,Katchin Bars,19.07
25/12/2011,Krytonite Ore,222.99
25/12/2011,Nanomachines,226.3
25/12/2011,Octiron Bars,209.85
25/12/2011,Redstone Blocks,394.45
25/12/2011,Seastone Cuffs,65.7
25/12/2011,Z-crystals,225.47
25/12/2011,Digivices,71.48
25/12/2011,Pym Particles,10.86
25/12/2011,Wild Card Virus Vials,48.24
25/12/2011,Tachyons,237.18
25/12/2011,Hope,242.66
25/12/2011,Decks of Many Things,287.8
25/12/2011,Golden Fleeces,183.47
25/12/2011,Argonaughts,244.05
25/12/2011,Vestiges,510.64
25/12/2011,Tricorders,115.64
25/12/2011,Replicators,87.08
25/12/2011,Transporters,378.89
25/12/2011,Sonic Screwdrivers,196.75
25/12/2011,Holy Grails,248.82
25/12/2011,Nails of Helena,367.96
25/12/2011,Shrouds of Turin,269.35
25/12/2011,Hoverboards,28.9
25/12/2011,Holodecks,167.19
25/12/2011,Neuralizers,207.46
25/12/2011,Symbiotes,197.03
25/12/2011,Meow Meow Beans,370.49
25/12/2011,6IV Shiny Dittos,482.52
25/12/2011,Holy Hand Grenades,138.53
25/12/2011,Alpha-Omega Bombs,396.22
25/12/2011,Fatmans,110.02
25/12/2011,BFG 9000s,138.57
25/12/2011,Noisy Crickets,172.73
25/12/2011,Lawgivers,71.99
25/12/2011,Phasers,212.67
25/12/2011,Pulse Rifles,28.16
25/12/2011,Vorpal Swords,291.66
25/12/2011,Sausages inna bun,8.58
25/12/2011,Gundams,370.72
25/12/2011,HALs,609.46
25/12/2011,Agents,104.9
25/12/2011,Pipboys,192.1
25/12/2011,Scouters,71.45
25/12/2011,Daemons,393.95
25/12/2011,Pacts,78.97
25/12/2011,Souls,90.78
25/12/2011,Key of Kings,178.25
25/12/2011,Horns of Gondor,363.87
25/12/2011,Excalibers,30.31
25/12/2011,Thousand Sunnys,254.84
25/12/2011,Ampules,302.31
25/12/2011,Badgers,552.26
25/12/2011,Blinds,118.23
25/12/2011,Butterflys,229.78
25/12/2011,Cancellers,266.43
25/12/2011,Carpenters,166.79
25/12/2011,Centipedes,341.02
25/12/2011,Chainsaws,69.02
25/12/2011,Cocoons,274.86
25/12/2011,Drops,317.97
25/12/2011,Diverseys,191.18
25/12/2011,Fridays,133.48
25/12/2011,Full Faces,502.28
25/12/2011,Fumbles,256.75
25/12/2011,Gauntlets,282.44
25/12/2011,Javelins,321.41
25/12/2011,Lavenders,376.05
25/12/2011,Beams,40.39
25/12/2011,Pressures,443.21
25/12/2011,Rapids,185.79
25/12/2011,Reflectors,791.5
25/12/2011,Scripts,60.26
25/12/2011,Shooters,42.31
25/12/2011,Stalkers,471.95
25/12/2011,Stations,242.77
25/12/2011,Stickers,280.67
25/12/2011,Stoles,290.22
25/12/2011,Stringers,592.19
25/12/2011,Surfacers,85.37
25/12/2011,Surrounders,51.6
25/12/2011,Tasters,327.23
25/12/2011,Tortures,54.79
25/12/2011,3D Maneuver Gears,3.01
25/12/2011,Red Orbs,380.85
25/12/2011,Blue Orbs,406.03
25/12/2011,Choice Bands,97.61
25/12/2011,Choice Scarfs,92.2
25/12/2011,Choice Specs,137.9
25/12/2011,Binding Bands,267.78
25/12/2011,Damp Rocks,53.37
25/12/2011,Grip Claws,582.76
25/12/2011,Heat Rocks,16.83
25/12/2011,Icy Rocks,274.31
25/12/2011,Light Clays,81.68
25/12/2011,Smooth Rocks,288.37
25/12/2011,Terrain Extenders,246.62
25/12/2011,Mental Herbs,377.34
25/12/2011,Power Herbs,149.07
25/12/2011,White Herbs,515.82
25/12/2011,Big Roots,230.26
25/12/2011,Leftovers,260.53
25/12/2011,Shell Bells,465.73
25/12/2011,Absorb Bulbs,195.43
25/12/2011,Assault Vests,355.79
25/12/2011,Berserk Genes,70.12
25/12/2011,Cell Batteries,48.82
25/12/2011,Electric Seeds,296.71
25/12/2011,Expert Belts,287.92
25/12/2011,Grassy Seeds,9.15
25/12/2011,Life Orbs,19.11
25/12/2011,Metronomes,79.57
25/12/2011,Misty Seeds,174.96
25/12/2011,Muscle Bands,236.43
25/12/2011,Psychic Seeds,163.29
25/12/2011,Scope Lens,19.89
25/12/2011,Snowballs,58.31
25/12/2011,Weakness Policies,273.44
25/12/2011,Wide Lenses,61.28
25/12/2011,Wise Glasses,254.13
25/12/2011,Zoom Lens,200.15
25/12/2011,Lagging Tails,171.2
25/12/2011,Quick Claws,78.8
25/12/2011,Focus Bands,562.52
25/12/2011,Focus Sashes,41.53
25/12/2011,Flame Orbs,165.8
25/12/2011,Toxic Orbs,17.97
25/12/2011,Sticky Barbs,145.55
25/12/2011,Iron Balls,354.61
25/12/2011,Black Sludges,425.49
25/12/2011,Ring Targets,340.74
25/12/2011,Adrenaline Orbs,204.6
25/12/2011,Air Balloons,45.14
25/12/2011,Amulet Coins,281.57
25/12/2011,Bright Powders,223.02
25/12/2011,Destiny Knots,27.95
25/12/2011,Eject Buttons,48.95
25/12/2011,Float Stones,277.89
25/12/2011,King Rocks,300.3
25/12/2011,Protective Pads,196.94
25/12/2011,Razor Claws,24.6
25/12/2011,Razor Fangs,18.66
25/12/2011,Red Cards,354.82
25/12/2011,Rocky Helmets,227.76
25/12/2011,Safety Goggles,285.94
25/12/2011,Shed Shells,75.81
25/12/2011,Smoke Balls,704.83
25/12/2011,Cainhurst Badges,271.23
25/12/2011,Blood Dregs,194.04
25/12/2011,Blue Elixirs,482.82
25/12/2011,Bold Hunter's Marks,86.84
25/12/2011,Bolt Papers,197.9
25/12/2011,Bone Marrow Ashes,60.15
25/12/2011,Coldblood Dews,436.42
25/12/2011,Fire Papers,242.68
25/12/2011,Frenzied Coldbloods,665.8
25/12/2011,Gold Pendants,419.14
25/12/2011,Great One's Wisdoms,376.27
25/12/2011,Hand Lanterns,407.71
25/12/2011,Lead Elixirs,183.8
25/12/2011,Madman's Knowledges,321.5
25/12/2011,Quicksilver Bullets,169.44
25/12/2011,Red Jewelled Brooches,69.49
25/12/2011,Shaman Bone Blades,132.83
25/12/2011,Deck of Dragons,284.82
25/12/2011,Shining Coins,400.18
25/12/2011,Tear Stones,140.74
25/12/2011,Cainhurt Summons,372.09
25/12/2011,Celestial Dials,102.22
25/12/2011,Old Hunter Bells,292.24
25/12/2011,Tonsil Stones,260.96
25/12/2011,Gorgon Heads,218.05
25/12/2011,Niflheim Alloy Bars,17.89
25/12/2011,Pandora Boxes,154.75
25/12/2011,Wings of Icarus,104.18
25/12/2011,Flames of Apollo,182.39
25/12/2011,Keys of the Ram,258.17
25/12/2011,Owls of Athena,358.07
25/12/2011,Nemean Cestuses,475.79
25/12/2011,Nemesis Whips,54.98
25/12/2011,Primordial Flames,36.03
25/12/2011,Spears of Destiny,23.64
25/12/2011,Gauntlets of Zeus,93.71
25/12/2011,Titan Horns,297.29
25/12/2011,Hades Helms,599.87
25/12/2011,Urns of Power,363.24
25/12/2011,Unity Stones,217.98
25/12/2011,Cerebros,354.22
25/12/2011,Radioactive Spiders,299.5
25/12/2011,Potora Earrings,12.54
25/12/2011,Rejuvenation Tanks,693.55
25/12/2011,Death Notes,268.6
25/12/2011,Shinigami Eyes,87.5
