dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
12/04/2018 00:00,QAZCPGHK85628392,Pokeballs,RNZB01,OUNH49,57183.0,USD,700,24/11/2020,81.69,USD,88.27
12/04/2018 00:00,DMXMCOQK83862761,Rapids,KKZA87,KEVJ11,4374635.62,ILS,8000,30/12/2021,74.82,USD,484.9
12/04/2018 00:00,GTPAMQDO23497603,Stocks,RJUD59,RQGG65,27083.0,USD,700,26/09/2021,38.69,USD,35.84
12/04/2018 00:00,RLHAVISB70183505,Sonic Screwdrivers,TBVE46,PVAZ61,114518.0,USD,200,25/09/2023,572.59,USD,649.15
12/04/2018 00:00,AOYCPQYV30346359,Stocks,TBVE46,HNLV68,1408200.0,USD,30000,17/06/2023,263.92,CUC,53.15
12/04/2018 00:00,NIZFAHSW84055694,Stocks,ZMLP81,SXTM39,4524400.0,USD,40000,16/04/2019,179.49,ALL,102.68
12/04/2018 00:00,PUDDOHNN48108703,Stocks,TRFG21,QODV38,92682.0,USD,900,17/03/2021,102.98,USD,114.4
12/04/2018 00:00,EQRQGGLM98463648,Pensieves,QAZT26,OPZI26,168978.77,UGX,300,31/05/2021,87.83,USD,606.41
12/04/2018 00:00,ZXUMRXNI98943908,Stocks,HNLV68,FAWI50,142290.0,USD,900,24/12/2020,158.1,USD,140.2
12/04/2018 00:01,IXYNUGDE62470369,Seastone Cuffs,MKHA46,HXDA52,7714.28,NPR,100,09/10/2022,96.26,USD,86.81
12/04/2018 00:01,NUCJDSVT89550098,Stocks,ZEHM52,HHFP66,7347000.0,USD,30000,22/02/2021,244.9,USD,286.0
12/04/2018 00:01,HPOZOSZA84515394,Dust Cannisters,EKXA24,DNIL23,4104863.42,FJD,1000,10/10/2023,493.64,USD,3961.5
12/04/2018 00:01,TMBCJVAG43699586,Stocks,MDEQ10,PBFW95,185560.0,USD,2000,13/06/2023,92.78,USD,100.4
12/04/2018 00:01,TPWEKGDS18568137,Light Curtains,OPZI26,YLGZ72,211099.0,USD,700,17/12/2021,301.57,USD,319.31
12/04/2018 00:01,QYTYHDFD73453669,Philosopher Stones,OCQF34,IJPI82,9105600.0,USD,80000,19/10/2019,113.82,USD,128.93
12/04/2018 00:02,JDBMZHWX81105355,Stocks,RFZG50,QLCE04,823509.14,RSD,7000,20/11/2020,139.01,USD,131.67
12/04/2018 00:02,YDMCUPHA49245079,Stocks,GSTD71,ZXVX98,7028723.1,HTG,7000,01/10/2020,47.94,USD,888.52
12/04/2018 00:02,FMNPAJHY46308899,Astro Boys,QCRG59,VPTI00,1138512.0,USD,600,30/05/2023,1897.52,USD,1727.6
12/04/2018 00:02,RUOXEFSX29943251,Stocks,HHFP66,VXSM31,1067700.0,USD,10000,20/01/2020,106.77,USD,117.64
12/04/2018 00:02,SQOOPIPO44402637,Stocks,INIL60,VVXA11,206892.0,USD,900,23/08/2021,229.88,USD,242.23
