date,currency,valueInUSD
07/09/2015,AFN,16.231
07/09/2015,ALL,1.6925
07/09/2015,DZD,6.2243
07/09/2015,AOA,6.7329
07/09/2015,ARS,16.5973
07/09/2015,AMD,8.9745
07/09/2015,AWG,5.2531
07/09/2015,AUD,58.9989
07/09/2015,AZN,6.8208
07/09/2015,BSD,6.0626
07/09/2015,BHD,4.1007
07/09/2015,BDT,6.5018
07/09/2015,BBD,72.9593
07/09/2015,BYR,6.4231
07/09/2015,BZD,7.3774
07/09/2015,BMD,1.1903
07/09/2015,BTN,6.9141
07/09/2015,BOB,35.5133
07/09/2015,BAM,0.3242
07/09/2015,BWP,3.343
07/09/2015,BRL,12.7507
07/09/2015,GBP,10.605
07/09/2015,BND,0.3506
07/09/2015,BGN,0.0918
07/09/2015,BIF,1.0006
07/09/2015,XOF,6.2753
07/09/2015,XAF,2.8727
07/09/2015,XPF,0.2981
07/09/2015,KHR,2.1444
07/09/2015,CAD,16.0892
07/09/2015,CVE,10.9868
07/09/2015,KYD,7.7839
07/09/2015,CLP,7.9661
07/09/2015,CNY,6.9007
07/09/2015,COP,55.646
07/09/2015,KMF,4.9269
07/09/2015,CDF,0.2333
07/09/2015,CRC,0.8245
07/09/2015,HRK,150.3985
07/09/2015,CUC,6.9805
07/09/2015,CUP,2.756
07/09/2015,CZK,3.4207
07/09/2015,DKK,1.2819
07/09/2015,DJF,7.9766
07/09/2015,DOP,7.6691
07/09/2015,XCD,26.5555
07/09/2015,EGP,4.4838
07/09/2015,SVC,3.143
07/09/2015,ETB,9.8373
07/09/2015,FKP,6.9138
07/09/2015,FJD,7.5073
07/09/2015,GMD,9.2307
07/09/2015,GEL,5.7977
07/09/2015,GHS,7.1299
07/09/2015,GIP,8.4446
07/09/2015,GTQ,0.5778
07/09/2015,GNF,127.7871
07/09/2015,GYD,4.557
07/09/2015,HTG,13.9314
07/09/2015,HNL,2.2533
07/09/2015,HKD,4.9163
07/09/2015,HUF,3.8404
07/09/2015,ISK,2.0746
07/09/2015,INR,22.9744
07/09/2015,IDR,5.1638
07/09/2015,IRR,12.3604
07/09/2015,IQD,13.3981
07/09/2015,ILS,7.5825
07/09/2015,JMD,0.7766
07/09/2015,JPY,0.0362
07/09/2015,JOD,2.2915
07/09/2015,KZT,2.7079
07/09/2015,KES,7.6774
07/09/2015,KWD,5.9814
07/09/2015,KGS,6.853
07/09/2015,LAK,2.2388
07/09/2015,LBP,9.693
07/09/2015,LSL,2.5369
07/09/2015,LRD,5.0471
07/09/2015,LYD,16.9662
07/09/2015,MOP,1.021
07/09/2015,MKD,3.708
07/09/2015,MGA,6.4052
07/09/2015,MWK,5.3491
07/09/2015,MYR,40.646
07/09/2015,MVR,5.7997
07/09/2015,MRO,4.0893
07/09/2015,MUR,54.0794
07/09/2015,MXN,6.2979
07/09/2015,MDL,7.1066
07/09/2015,MNT,0.1382
07/09/2015,MAD,2.4851
07/09/2015,MZN,5.1241
07/09/2015,MMK,3.0127
07/09/2015,ANG,8.1804
07/09/2015,NAD,1.2741
07/09/2015,NPR,0.6642
07/09/2015,NZD,2.1247
07/09/2015,NIO,1.6407
07/09/2015,NGN,0.158
07/09/2015,KPW,1.8416
07/09/2015,NOK,0.9778
07/09/2015,OMR,5.4167
07/09/2015,PKR,8.6577
07/09/2015,PAB,10.5135
07/09/2015,PGK,2.8274
07/09/2015,PYG,6.4968
07/09/2015,PEN,0.2241
07/09/2015,PHP,85.2891
07/09/2015,PLN,0.2695
07/09/2015,QAR,2.5366
07/09/2015,RON,1.6348
07/09/2015,RUB,15.2134
07/09/2015,RWF,4.6043
07/09/2015,WST,2.4697
07/09/2015,STD,4.3375
07/09/2015,SAR,5.9907
07/09/2015,RSD,0.754
07/09/2015,SCR,4.0227
07/09/2015,SLL,3.1326
07/09/2015,SGD,6.3178
07/09/2015,SBD,11.3621
07/09/2015,SOS,2.5249
07/09/2015,ZAR,3.8248
07/09/2015,KRW,0.2268
07/09/2015,LKR,1.5008
07/09/2015,SHP,3.1945
07/09/2015,SDG,7.0135
07/09/2015,SRD,4.0914
07/09/2015,SZL,5.0525
07/09/2015,SEK,3.9289
07/09/2015,CHF,11.6226
07/09/2015,SYP,5.028
07/09/2015,TWD,606.8021
07/09/2015,TZS,10.6163
07/09/2015,THB,0.7136
07/09/2015,TOP,8.1126
07/09/2015,TTD,4.2317
07/09/2015,TND,4.5495
07/09/2015,TRY,0.468
07/09/2015,TMM,4.2807
07/09/2015,USD,1
07/09/2015,UGX,8.7155
07/09/2015,UAH,43.2628
07/09/2015,UYU,35.0672
07/09/2015,AED,1.5845
07/09/2015,VUV,27.6668
07/09/2015,VEB,1.1544
07/09/2015,VND,6.9217
07/09/2015,YER,8.3794
07/09/2015,ZMK,4.2318
07/09/2015,ZWD,5.2445
