dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
03/07/2019 00:00,DDRNDQWD07372334,Blood Dregs,ORQH73,MDEQ10,99198.0,USD,300,12/11/2023,330.66,USD,296.98
03/07/2019 00:00,RITXRSGC50557099,Stocks,ITTS26,ZDAI73,1445850.0,USD,7000,21/03/2022,206.55,USD,183.34
03/07/2019 00:00,YXNLBFUB04684742,Stocks,SFZS08,FJOI82,15759.0,USD,100,10/07/2023,157.59,USD,126.55
03/07/2019 00:00,GTXOBITV87451494,Stocks,KUWI70,WIZJ73,1219500.0,USD,90000,14/05/2020,13.55,USD,15.3
03/07/2019 00:00,QYSXMDFO07443979,Stocks,YLGZ72,SZRJ90,11438087.98,UGX,6000,03/06/2022,237.72,USD,1690.44
03/07/2019 00:00,VTPAZKBU08572297,Sending Stones,NXTO39,ZEHM52,86481.0,USD,100,10/03/2024,864.81,USD,896.37
03/07/2019 00:01,DYYIAVBD62354881,Stocks,LBKT00,VTKE98,718000.0,USD,10000,28/02/2023,71.8,USD,77.63
03/07/2019 00:01,QKRYQGYB90789378,Stocks,BDBU00,DGTY64,371227.12,QAR,6000,30/03/2022,26.26,USD,66.55
03/07/2019 00:01,HQXNWLUJ47419959,Hope,AMBT33,RJUD59,34220019.96,XOF,70000,16/03/2021,98.33,USD,523.44
03/07/2019 00:01,QQUWNWSF44612939,Stocks,THJF58,ZMLP81,453158.9,LSL,5000,29/08/2020,27.49,USD,98.66
03/07/2019 00:01,HHNTXKJJ43803391,Rings of Polymorph Control,HSWX88,SMYT95,4654200.0,USD,20000,30/03/2022,232.71,USD,217.67
03/07/2019 00:01,DLNZJPNU33627334,Stocks,HNLV68,TYAE14,12658.0,USD,200,09/12/2020,63.29,USD,70.53
03/07/2019 00:01,RALKDUHN62557850,Tonsil Stones,ESPL27,LAUA80,56148.0,USD,300,04/11/2022,187.16,USD,199.49
03/07/2019 00:02,CATQDGBY59169943,Stocks,NXTO39,HWJF09,1043513.02,GTQ,7000,25/05/2024,356.72,USD,167.33
03/07/2019 00:02,OWCCAAXI25025965,Stocks,OPET16,SXHU74,10115.27,GTQ,500,12/05/2022,48.41,USD,22.71
03/07/2019 00:02,NEDOLPTD00282059,Bolt Papers,CQPJ57,UHOG52,70240.0,USD,800,31/03/2021,87.8,USD,92.08
