dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
03/02/2011 00:00,SLVTBPFA20683378,Stocks,ORQH73,RNZB01,89800.0,USD,10000,27/06/2014,8.98,USD,8.12
03/02/2011 00:01,BFQPKTTB52741776,Stocks,BPLN25,MEOQ86,3144.0,USD,600,04/06/2016,5.24,USD,4.66
03/02/2011 00:01,AKCRXLES70283690,Amulets of Reflection,HWJF09,UHOG52,23174.0,USD,200,23/03/2015,115.87,USD,93.69
03/02/2011 00:01,JFCNRDFY64736691,Stocks,CAVR54,VESX21,602580.0,USD,3000,14/08/2014,200.86,USD,196.8
03/02/2011 00:02,AVBXKZDR62313622,Stoles,IZLM67,DJNE62,149777.98,CRC,400,19/09/2014,295.63,USD,419.23
03/02/2011 00:02,WWEHXHUI30822663,Stocks,GBEZ65,DOGG07,185920.0,USD,4000,31/05/2014,46.48,USD,49.54
03/02/2011 00:03,AJGQBKIT84743653,Stocks,SRYE59,RJCA92,321901.89,HNL,8000,23/08/2014,15.74,USD,43.47
03/02/2011 00:03,ELAYIHFL63509809,Stocks,SFZS08,MFZY76,80381.74,BWP,100,23/03/2014,208.8,USD,884.2
03/02/2011 00:03,WKBEINMG46410075,Stocks,ZELV96,MFJJ99,450240.0,USD,7000,22/08/2015,64.32,USD,72.78
03/02/2011 00:03,DOBCKCBP72510453,Ring Targets,KUWI70,MYXF05,238553.0,USD,700,04/11/2016,340.79,USD,392.74
03/02/2011 00:03,DBSKXVHM80832889,Stocks,NCYN50,SZRJ90,103537.0,USD,700,16/03/2013,147.91,USD,160.72
03/02/2011 00:03,FEASKUXG53852162,Stocks,CBOX52,VIMV38,1036200.0,USD,6000,15/01/2013,172.7,USD,158.78
03/02/2011 00:03,DVTJLOCQ33938918,Otataral Bars,IBLA29,JZTC69,3460.0,USD,200,15/10/2012,17.3,USD,20.39
03/02/2011 00:04,SQBGASBA26770886,Stocks,MFZY76,FAWI50,26663.0,USD,100,26/06/2014,266.63,USD,291.9
