date,product,marketPrice
26/07/2012,Moloko Plus,64.65
26/07/2012,Pan-Galactic Gargle Blaster,645.31
26/07/2012,Victory Gin,43.73
26/07/2012,Vesper,433.78
26/07/2012,Duff,308.02
26/07/2012,Dark Planet Cola,92.21
26/07/2012,Slurm,128.91
26/07/2012,Nuka-cola,29.56
26/07/2012,Ent-draught,33.68
26/07/2012,Ambrosia,65.17
26/07/2012,Romulan Ale,103.96
26/07/2012,Astro Boys,956.64
26/07/2012,Marvins,67.51
26/07/2012,K-9s,172.19
26/07/2012,Autobots,46.31
26/07/2012,Decepticons,65.89
26/07/2012,Golems,15.52
26/07/2012,Master Balls,101.85
26/07/2012,Ultra Balls,76.89
26/07/2012,T-800s,234.79
26/07/2012,T-1000s,88.06
26/07/2012,Flubbers,443.44
26/07/2012,Spyders,160.16
26/07/2012,B-4s,35.02
26/07/2012,Ultrons,219.58
26/07/2012,Ruby Slippers,54.38
26/07/2012,Catbuses,696.78
26/07/2012,Evangelions,432.11
26/07/2012,Behelits,700.54
26/07/2012,Lightsabres,14.01
26/07/2012,Devil Fruits,245.25
26/07/2012,SMILEs,304.1
26/07/2012,Cornballers,228.14
26/07/2012,Sabor de Soledad Chips,106.91
26/07/2012,Red Apple Cigarettes,340.94
26/07/2012,Wonka Bars,287.48
26/07/2012,Bags of Holding,320.84
26/07/2012,Sending Stones,577.27
26/07/2012,Elder Wands,305.05
26/07/2012,Dornish Red,265.35
26/07/2012,Valaryian Steel Bars,292.36
26/07/2012,Dragon Eggs,573.7
26/07/2012,Cranium Inflolinks,142.99
26/07/2012,LiDAR Mark-Trackers,344.55
26/07/2012,Arm Nanoblades,455.07
26/07/2012,Replicants,17.68
26/07/2012,Venom Canisters,155.97
26/07/2012,Atium Bars,129.34
26/07/2012,Otataral Bars,23.72
26/07/2012,Night Dust,264.99
26/07/2012,Dragon Scales,247.47
26/07/2012,Teeth of the Dragon,711.23
26/07/2012,Chunin Headband,154.35
26/07/2012,Djinns,181.5
26/07/2012,Flying Brooms,9.67
26/07/2012,Flying Carpets,223.32
26/07/2012,Mjolnirs,608.31
26/07/2012,Infinity Stones,147.33
26/07/2012,Infinity Gauntlets,14.96
26/07/2012,Repulsor Beams,402.41
26/07/2012,Super Soldier Serums,132.63
26/07/2012,Vibranium Bars,455.77
26/07/2012,Adamantium Bars,157.14
26/07/2012,Mithril Bars,2.76
26/07/2012,Rune Bars,299.59
26/07/2012,True Names,105.53
26/07/2012,Sigils,163.48
26/07/2012,Strongest Potions,75.21
26/07/2012,Knightmare Frames,419.5
26/07/2012,Mirrors of Erised,414.51
26/07/2012,Pensieves,60.34
26/07/2012,Veritaserums,618.37
26/07/2012,Felix Felicis,357.63
26/07/2012,Horcuxes,234.03
26/07/2012,Philosopher Stones,103.74
26/07/2012,Sorceror Stones,19.53
26/07/2012,Dragon Balls,95.01
26/07/2012,Wind Shurikens,120.43
26/07/2012,Time Turners,425.61
26/07/2012,Moranth Burners,325.95
26/07/2012,Moranth Crackers,156.53
26/07/2012,Moranth Cussers,194.68
26/07/2012,Moranth Flamers,361.66
26/07/2012,Moranth Melters,281.36
26/07/2012,Moranth Shapers,94.11
26/07/2012,Moranth Smokers,101.8
26/07/2012,Finnests,112.99
26/07/2012,Terondais,212.25
26/07/2012,White Gold Rings,95.74
26/07/2012,Hurtloam,296.88
26/07/2012,Rare Candies,133.51
26/07/2012,PP Ups,351.92
26/07/2012,Phoenix Downs,18.71
26/07/2012,Zanpakutos,9.76
26/07/2012,Sensu Beans,379.75
26/07/2012,Namekian Spring Water,14.67
26/07/2012,Australium Bars,174.34
26/07/2012,Aether Tanks,28.16
26/07/2012,Mana Ore,118.82
26/07/2012,Dilithium Crystals,427.67
26/07/2012,Dust Cannisters,589.11
26/07/2012,Energon Cubes,526.2
26/07/2012,Jumbonium Atoms,195.9
26/07/2012,Katchin Bars,19.38
26/07/2012,Krytonite Ore,287.42
26/07/2012,Nanomachines,240.51
26/07/2012,Octiron Bars,218.56
26/07/2012,Redstone Blocks,394.25
26/07/2012,Seastone Cuffs,68.24
26/07/2012,Z-crystals,278.87
26/07/2012,Digivices,86.21
26/07/2012,Pym Particles,13.17
26/07/2012,Wild Card Virus Vials,48.6
26/07/2012,Tachyons,233.86
26/07/2012,Hope,186.38
26/07/2012,Decks of Many Things,261.65
26/07/2012,Golden Fleeces,180.06
26/07/2012,Argonaughts,244.61
26/07/2012,Vestiges,419.64
26/07/2012,Tricorders,140.02
26/07/2012,Replicators,91.62
26/07/2012,Transporters,337.03
26/07/2012,Sonic Screwdrivers,222.1
26/07/2012,Holy Grails,301.73
26/07/2012,Nails of Helena,402.86
26/07/2012,Shrouds of Turin,275.97
26/07/2012,Hoverboards,29.63
26/07/2012,Holodecks,185.14
26/07/2012,Neuralizers,190.99
26/07/2012,Symbiotes,185.44
26/07/2012,Meow Meow Beans,330.22
26/07/2012,6IV Shiny Dittos,511.22
26/07/2012,Holy Hand Grenades,200.46
26/07/2012,Alpha-Omega Bombs,521.5
26/07/2012,Fatmans,78.03
26/07/2012,BFG 9000s,109.13
26/07/2012,Noisy Crickets,184.02
26/07/2012,Lawgivers,73.81
26/07/2012,Phasers,205.06
26/07/2012,Pulse Rifles,24.22
26/07/2012,Vorpal Swords,284.58
26/07/2012,Sausages inna bun,11.14
26/07/2012,Gundams,437.76
26/07/2012,HALs,728.48
26/07/2012,Agents,140.04
26/07/2012,Pipboys,164.08
26/07/2012,Scouters,64.81
26/07/2012,Daemons,390.92
26/07/2012,Pacts,85.21
26/07/2012,Souls,98.37
26/07/2012,Key of Kings,144.69
26/07/2012,Horns of Gondor,362.36
26/07/2012,Excalibers,28.76
26/07/2012,Thousand Sunnys,240.32
26/07/2012,Ampules,298.94
26/07/2012,Badgers,578.41
26/07/2012,Blinds,128.2
26/07/2012,Butterflys,264.74
26/07/2012,Cancellers,252.62
26/07/2012,Carpenters,200.25
26/07/2012,Centipedes,369.75
26/07/2012,Chainsaws,65.81
26/07/2012,Cocoons,313.54
26/07/2012,Drops,345.79
26/07/2012,Diverseys,129.51
26/07/2012,Fridays,96.33
26/07/2012,Full Faces,479.24
26/07/2012,Fumbles,294.57
26/07/2012,Gauntlets,274.54
26/07/2012,Javelins,365.72
26/07/2012,Lavenders,340.62
26/07/2012,Beams,28.38
26/07/2012,Pressures,581.92
26/07/2012,Rapids,144.31
26/07/2012,Reflectors,789.32
26/07/2012,Scripts,60.34
26/07/2012,Shooters,42.97
26/07/2012,Stalkers,504.61
26/07/2012,Stations,304.15
26/07/2012,Stickers,243.22
26/07/2012,Stoles,316.66
26/07/2012,Stringers,610.86
26/07/2012,Surfacers,76.28
26/07/2012,Surrounders,48.26
26/07/2012,Tasters,420.29
26/07/2012,Tortures,60.28
26/07/2012,3D Maneuver Gears,3.01
26/07/2012,Red Orbs,388.8
26/07/2012,Blue Orbs,385.64
26/07/2012,Choice Bands,107.08
26/07/2012,Choice Scarfs,77.88
26/07/2012,Choice Specs,118.34
26/07/2012,Binding Bands,259.08
26/07/2012,Damp Rocks,60.36
26/07/2012,Grip Claws,421.96
26/07/2012,Heat Rocks,14.5
26/07/2012,Icy Rocks,304.23
26/07/2012,Light Clays,70.74
26/07/2012,Smooth Rocks,382.38
26/07/2012,Terrain Extenders,269.41
26/07/2012,Mental Herbs,306.49
26/07/2012,Power Herbs,157.43
26/07/2012,White Herbs,427.08
26/07/2012,Big Roots,281.94
26/07/2012,Leftovers,288.73
26/07/2012,Shell Bells,577.92
26/07/2012,Absorb Bulbs,191.23
26/07/2012,Assault Vests,397.64
26/07/2012,Berserk Genes,78.29
26/07/2012,Cell Batteries,41.77
26/07/2012,Electric Seeds,273.65
26/07/2012,Expert Belts,270.41
26/07/2012,Grassy Seeds,9.34
26/07/2012,Life Orbs,13.85
26/07/2012,Metronomes,97.1
26/07/2012,Misty Seeds,176.22
26/07/2012,Muscle Bands,263.68
26/07/2012,Psychic Seeds,155.65
26/07/2012,Scope Lens,17.04
26/07/2012,Snowballs,62.36
26/07/2012,Weakness Policies,250.45
26/07/2012,Wide Lenses,59.27
26/07/2012,Wise Glasses,239.09
26/07/2012,Zoom Lens,248.27
26/07/2012,Lagging Tails,187.94
26/07/2012,Quick Claws,75.2
26/07/2012,Focus Bands,475.24
26/07/2012,Focus Sashes,32.5
26/07/2012,Flame Orbs,149.31
26/07/2012,Toxic Orbs,20.05
26/07/2012,Sticky Barbs,185.53
26/07/2012,Iron Balls,350.6
26/07/2012,Black Sludges,439.59
26/07/2012,Ring Targets,357.66
26/07/2012,Adrenaline Orbs,207.84
26/07/2012,Air Balloons,54.04
26/07/2012,Amulet Coins,287.71
26/07/2012,Bright Powders,236.96
26/07/2012,Destiny Knots,28.54
26/07/2012,Eject Buttons,60.82
26/07/2012,Float Stones,325.32
26/07/2012,King Rocks,298.13
26/07/2012,Protective Pads,150.75
26/07/2012,Razor Claws,27.22
26/07/2012,Razor Fangs,16.21
26/07/2012,Red Cards,384.53
26/07/2012,Rocky Helmets,253.3
26/07/2012,Safety Goggles,352.91
26/07/2012,Shed Shells,85.84
26/07/2012,Smoke Balls,540.36
26/07/2012,Cainhurst Badges,261.67
26/07/2012,Blood Dregs,183.82
26/07/2012,Blue Elixirs,489.0
26/07/2012,Bold Hunter's Marks,100.37
26/07/2012,Bolt Papers,199.15
26/07/2012,Bone Marrow Ashes,49.53
26/07/2012,Coldblood Dews,386.45
26/07/2012,Fire Papers,297.79
26/07/2012,Frenzied Coldbloods,529.32
26/07/2012,Gold Pendants,501.39
26/07/2012,Great One's Wisdoms,351.55
26/07/2012,Hand Lanterns,494.72
26/07/2012,Lead Elixirs,133.19
26/07/2012,Madman's Knowledges,310.84
26/07/2012,Quicksilver Bullets,141.42
26/07/2012,Red Jewelled Brooches,55.41
26/07/2012,Shaman Bone Blades,148.78
26/07/2012,Deck of Dragons,281.39
26/07/2012,Shining Coins,486.49
26/07/2012,Tear Stones,131.95
26/07/2012,Cainhurt Summons,371.51
26/07/2012,Celestial Dials,154.15
26/07/2012,Old Hunter Bells,264.17
26/07/2012,Tonsil Stones,284.74
26/07/2012,Gorgon Heads,212.91
26/07/2012,Niflheim Alloy Bars,21.21
26/07/2012,Pandora Boxes,140.39
26/07/2012,Wings of Icarus,106.32
26/07/2012,Flames of Apollo,180.81
26/07/2012,Keys of the Ram,312.58
26/07/2012,Owls of Athena,293.88
26/07/2012,Nemean Cestuses,456.57
26/07/2012,Nemesis Whips,52.08
26/07/2012,Primordial Flames,37.03
26/07/2012,Spears of Destiny,23.98
26/07/2012,Gauntlets of Zeus,93.56
26/07/2012,Titan Horns,256.71
26/07/2012,Hades Helms,522.97
26/07/2012,Urns of Power,226.17
26/07/2012,Unity Stones,196.46
26/07/2012,Cerebros,340.92
26/07/2012,Radioactive Spiders,346.01
26/07/2012,Potora Earrings,10.77
26/07/2012,Rejuvenation Tanks,774.54
26/07/2012,Death Notes,343.05
26/07/2012,Shinigami Eyes,93.05
26/07/2012,Protopacks,226.64
26/07/2012,Scooby Snacks,170.57
26/07/2012,Blasting Rods,231.51
26/07/2012,Millennium Puzzles,15.79
26/07/2012,Millennium Eyes,505.85
26/07/2012,Millennium Rings,12.33
26/07/2012,Millennium Keys,483.9
26/07/2012,Millennium Rods,273.33
26/07/2012,Millennium Necklaces,253.44
26/07/2012,Millennium Scales,73.76
26/07/2012,Bolts,364.65
26/07/2012,Gadgetrons,24.81
26/07/2012,Raritanium Ore,583.65
26/07/2012,Nanotech Crates,444.4
26/07/2012,Armour Magnetizers,260.43
26/07/2012,Zoni Vessels,200.42
26/07/2012,Box Basher 2000s,322.74
26/07/2012,Nefarious Security Cards,396.83
26/07/2012,Omnigaskets,400.62
26/07/2012,Treasure Mappers,201.32
26/07/2012,Gold Bolts,320.33
26/07/2012,Qwark Statuettes,49.79
26/07/2012,Electrolyzers,310.97
26/07/2012,Levitators,97.95
26/07/2012,Infiltrators,474.5
26/07/2012,Megacorp Helmets,82.19
26/07/2012,Momentum Gliders,240.98
26/07/2012,Platinum Bolts,165.4
26/07/2012,Infobots,319.04
26/07/2012,Rift Crackers,123.29
26/07/2012,Clank Model Robots,118.43
26/07/2012,CodeBots,51.69
26/07/2012,Persuaders,339.53
26/07/2012,Map-o-matics,473.53
26/07/2012,Ultra Nanotech,61.83
26/07/2012,Premium Nanotech,219.25
26/07/2012,Gadgebot Upgrade Chips,127.34
26/07/2012,Nano-paks,817.04
26/07/2012,Mr. Zerkons,143.49
26/07/2012,Golden Lucky Cats,345.3
26/07/2012,Peace Bells,70.42
26/07/2012,Wood Mats,181.84
26/07/2012,Fog Pots,155.85
26/07/2012,Golden Ink Pots,361.86
26/07/2012,Thief Gloves,480.38
26/07/2012,Fire Tablets,209.48
26/07/2012,Water Tablets,75.53
26/07/2012,Lucky Cat Paws,161.07
26/07/2012,Scent Charms,29.61
26/07/2012,String of Beads,3.25
26/07/2012,Feedbags,91.01
26/07/2012,Holy Bones,365.62
26/07/2012,Exorcism Slips,184.09
26/07/2012,Inkfinity Stones,62.83
26/07/2012,Traveler Charms,167.77
26/07/2012,Goldy Charms,24.28
26/07/2012,Steel Soul Sake,133.11
26/07/2012,Gold Dust,71.62
26/07/2012,Mermaid Coins,174.27
26/07/2012,Golden Peaches,342.92
26/07/2012,Elven Boots,6.66
26/07/2012,Fumble Boots,134.7
26/07/2012,Jumping Boots,108.11
26/07/2012,Kicking Boots,77.66
26/07/2012,Levitation Boots,99.73
26/07/2012,Speed Boots,244.53
26/07/2012,Water Walking Boots,233.93
26/07/2012,Alchemy Smocks,333.01
26/07/2012,Cloaks of Displacement,58.5
26/07/2012,Cloaks of Invisibility,35.33
26/07/2012,Cloaks of Magic Resistance,116.04
26/07/2012,Cloaks of Protection,216.66
26/07/2012,Elven Cloaks,430.75
26/07/2012,Gauntlets of Dexterity,258.22
26/07/2012,Gauntlets of FUmbling,147.47
26/07/2012,Gauntlets of Power,339.34
26/07/2012,Cornuthaums,131.06
26/07/2012,Dunce Caps,137.67
26/07/2012,Helms of Brilliance,385.34
26/07/2012,Helms of Opposite Alignment,213.02
26/07/2012,Helms of Telepathy,18.81
26/07/2012,Shields of Reflection,74.27
26/07/2012,Bags of Tricks,358.17
26/07/2012,Crystal Balls,394.8
26/07/2012,Drums of Earthquake,114.34
26/07/2012,Fire Horns,429.68
26/07/2012,Frost Horns,268.04
26/07/2012,Horns of Plenty,270.13
26/07/2012,Magic Harps,92.01
26/07/2012,Magic Lamps,39.3
26/07/2012,Magic Markers,202.5
26/07/2012,Magic Flute,254.26
26/07/2012,Magic Whistles,181.78
26/07/2012,Unicorn Horns,206.34
26/07/2012,Loadstones,140.92
26/07/2012,Luckstones,197.4
26/07/2012,Touchstones,208.04
26/07/2012,Potions of Acid,222.85
26/07/2012,Potions of Booze,65.67
26/07/2012,Potions of Fruit Juice,92.15
26/07/2012,Potions of Oil,29.55
26/07/2012,Potions of Sickness,210.2
26/07/2012,Potions of Water,156.7
26/07/2012,Scrolls of Blank Paper,262.8
26/07/2012,Scrolls of Mail,24.99
26/07/2012,Blank Spellbooks,233.81
26/07/2012,Wands of Nothing,300.65
26/07/2012,Meat Sticks,239.22
26/07/2012,Meat Rings,83.26
26/07/2012,Amulets of Yendor,185.58
26/07/2012,Amulets of Change,323.99
26/07/2012,Amulets of ESP,10.55
26/07/2012,Amulets of Life Saving,336.54
26/07/2012,Amulets of Reflection,91.16
26/07/2012,Amulets of Restful Sleep,10.16
26/07/2012,Amulets of Strangulation,107.15
26/07/2012,Amulets of Unchanging,153.01
26/07/2012,Amulets Versus Poison,69.76
26/07/2012,Orcish Ring Mail,93.67
26/07/2012,Elven Mithril Coats,157.0
26/07/2012,Dragon Scale Mail,456.19
26/07/2012,Rings of Adornment,94.23
26/07/2012,Rings of Hunger,198.25
26/07/2012,Rings of Protection,553.64
26/07/2012,Rings of Protection from Shape Changers,299.44
26/07/2012,Rings of Stealth,304.75
26/07/2012,Rings of Sustain Ability,149.21
26/07/2012,Rings of Warning,218.28
26/07/2012,Rings of Aggravate Monster,239.93
26/07/2012,Rings of Cold Resistance,216.28
26/07/2012,Rings of Gain Constitution,155.15
26/07/2012,Rings of Gain Strength,93.29
26/07/2012,Rings of Increase Accuracy,196.71
26/07/2012,Rings of Increase Damage,674.2
26/07/2012,Rings of Invisibility,101.27
26/07/2012,Rings of Poison Resistance,294.98
26/07/2012,Rings of See Invisible,404.88
26/07/2012,Rings of Shock Resistance,75.87
26/07/2012,Rings of Fire Resistance,276.49
26/07/2012,Rings of Free Action,281.3
26/07/2012,Rings of Levitation,291.42
26/07/2012,Rings of Regeneration,156.9
26/07/2012,Rings of Searching,39.21
26/07/2012,Rings of Slow Digestion,349.05
26/07/2012,Rings of Teleportation,218.38
26/07/2012,Rings of Conflict,211.42
26/07/2012,Rings of Polymorph,556.52
26/07/2012,Rings of Polymorph Control,177.77
26/07/2012,Rings of Teleport Control,526.4
26/07/2012,Wumpa Fruits,338.13
26/07/2012,Blue Flutes,298.19
26/07/2012,Digi-eggs,157.17
26/07/2012,Crests,519.17
26/07/2012,X-Antibodies,510.35
26/07/2012,Holy Rings,26.03
26/07/2012,Fusion Loaders,229.44
26/07/2012,Gantz Balls,367.35
26/07/2012,L Coffees,236.57
26/07/2012,L-Viruses,148.57
26/07/2012,Blue Digizoids,546.17
26/07/2012,DigiBytes,238.88
26/07/2012,V-Tamer Taags,126.6
26/07/2012,Mocchi Disks,82.97
26/07/2012,Monol Disks,113.9
26/07/2012,Arrowhead Disks,303.69
26/07/2012,Baku Disks,36.04
26/07/2012,Beatas Disks,183.49
26/07/2012,Ogyo Disks,284.46
26/07/2012,Dragon Disks,280.63
26/07/2012,Dino Disks,40.48
26/07/2012,Doodle Disks,114.62
26/07/2012,Falco Disks,180.07
26/07/2012,Pixie Disks,369.93
26/07/2012,Pokeballs,113.36
26/07/2012,Pokedexes,163.61
26/07/2012,Blue Shells,463.54
26/07/2012,Red Shells,79.92
26/07/2012,Stars,592.19
26/07/2012,Piranha Plants,538.9
26/07/2012,Garu Disks,23.73
26/07/2012,Ghost Disks,31.07
26/07/2012,Golem Disks,171.38
26/07/2012,Hare Disks,234.03
26/07/2012,Raiden Disks,33.01
26/07/2012,Saibamen Seeds,271.09
26/07/2012,Cell Cells,64.85
26/07/2012,Phials of Galadriel,225.59
26/07/2012,Angainors,333.95
26/07/2012,Elven Ropes,33.89
26/07/2012,Keys of Orthanc,158.81
26/07/2012,Leaves of Lorien,110.48
26/07/2012,Palantiris,425.07
26/07/2012,Vilyas,391.88
26/07/2012,Nenyas,110.14
26/07/2012,Simarils,123.11
26/07/2012,Doors of Durin,106.4
26/07/2012,Naryas,199.83
26/07/2012,Ithildins,348.52
26/07/2012,Valars,254.06
26/07/2012,Samehadas,272.56
26/07/2012,Chakra Puppets,285.62
26/07/2012,Absorbing Eyes,29.27
26/07/2012,Kunais,326.93
26/07/2012,Barrier Tags,338.6
26/07/2012,Blue Fire Powder,85.46
26/07/2012,Lightning Barrels,47.98
26/07/2012,Chain Wind Staffs,296.5
26/07/2012,Curries of Life,373.7
