date,product,marketPrice
24/07/2012,Moloko Plus,64.74
24/07/2012,Pan-Galactic Gargle Blaster,664.02
24/07/2012,Victory Gin,43.62
24/07/2012,Vesper,437.64
24/07/2012,Duff,308.91
24/07/2012,Dark Planet Cola,93.78
24/07/2012,Slurm,126.82
24/07/2012,Nuka-cola,29.79
24/07/2012,Ent-draught,33.88
24/07/2012,Ambrosia,65.18
24/07/2012,Romulan Ale,104.22
24/07/2012,Astro Boys,953.47
24/07/2012,Marvins,66.2
24/07/2012,K-9s,169.15
24/07/2012,Autobots,47.24
24/07/2012,Decepticons,67.53
24/07/2012,Golems,15.64
24/07/2012,Master Balls,101.28
24/07/2012,Ultra Balls,77.74
24/07/2012,T-800s,235.09
24/07/2012,T-1000s,87.19
24/07/2012,Flubbers,445.24
24/07/2012,Spyders,161.25
24/07/2012,B-4s,34.56
24/07/2012,Ultrons,218.9
24/07/2012,Ruby Slippers,54.69
24/07/2012,Catbuses,710.66
24/07/2012,Evangelions,433.85
24/07/2012,Behelits,719.92
24/07/2012,Lightsabres,13.55
24/07/2012,Devil Fruits,247.16
24/07/2012,SMILEs,304.07
24/07/2012,Cornballers,223.17
24/07/2012,Sabor de Soledad Chips,105.4
24/07/2012,Red Apple Cigarettes,340.87
24/07/2012,Wonka Bars,278.57
24/07/2012,Bags of Holding,315.17
24/07/2012,Sending Stones,564.45
24/07/2012,Elder Wands,314.58
24/07/2012,Dornish Red,268.89
24/07/2012,Valaryian Steel Bars,291.77
24/07/2012,Dragon Eggs,591.55
24/07/2012,Cranium Inflolinks,145.44
24/07/2012,LiDAR Mark-Trackers,332.46
24/07/2012,Arm Nanoblades,461.69
24/07/2012,Replicants,17.27
24/07/2012,Venom Canisters,156.75
24/07/2012,Atium Bars,127.66
24/07/2012,Otataral Bars,24.19
24/07/2012,Night Dust,263.79
24/07/2012,Dragon Scales,248.14
24/07/2012,Teeth of the Dragon,718.0
24/07/2012,Chunin Headband,149.43
24/07/2012,Djinns,185.77
24/07/2012,Flying Brooms,9.65
24/07/2012,Flying Carpets,222.9
24/07/2012,Mjolnirs,603.79
24/07/2012,Infinity Stones,150.28
24/07/2012,Infinity Gauntlets,15.37
24/07/2012,Repulsor Beams,401.7
24/07/2012,Super Soldier Serums,136.13
24/07/2012,Vibranium Bars,451.04
24/07/2012,Adamantium Bars,157.4
24/07/2012,Mithril Bars,2.76
24/07/2012,Rune Bars,292.72
24/07/2012,True Names,102.81
24/07/2012,Sigils,159.07
24/07/2012,Strongest Potions,75.25
24/07/2012,Knightmare Frames,420.53
24/07/2012,Mirrors of Erised,421.7
24/07/2012,Pensieves,59.45
24/07/2012,Veritaserums,621.45
24/07/2012,Felix Felicis,360.34
24/07/2012,Horcuxes,238.51
24/07/2012,Philosopher Stones,105.86
