date,product,marketPrice
25/04/2013,Moloko Plus,57.01
25/04/2013,Pan-Galactic Gargle Blaster,559.05
25/04/2013,Victory Gin,36.36
25/04/2013,Vesper,385.48
25/04/2013,Duff,255.45
25/04/2013,Dark Planet Cola,78.27
25/04/2013,Slurm,158.66
25/04/2013,Nuka-cola,35.34
25/04/2013,Ent-draught,28.44
25/04/2013,Ambrosia,55.38
25/04/2013,Romulan Ale,112.93
25/04/2013,Astro Boys,1165.41
25/04/2013,Marvins,55.19
25/04/2013,K-9s,137.8
25/04/2013,Autobots,42.98
25/04/2013,Decepticons,55.52
25/04/2013,Golems,15.1
25/04/2013,Master Balls,112.82
25/04/2013,Ultra Balls,78.39
25/04/2013,T-800s,288.56
25/04/2013,T-1000s,78.75
25/04/2013,Flubbers,451.39
25/04/2013,Spyders,182.48
25/04/2013,B-4s,35.07
25/04/2013,Ultrons,247.05
25/04/2013,Ruby Slippers,40.59
25/04/2013,Catbuses,748.26
25/04/2013,Evangelions,502.48
25/04/2013,Behelits,1020.86
25/04/2013,Lightsabres,14.36
25/04/2013,Devil Fruits,210.31
25/04/2013,SMILEs,204.87
25/04/2013,Cornballers,274.77
25/04/2013,Sabor de Soledad Chips,156.04
25/04/2013,Red Apple Cigarettes,443.8
25/04/2013,Wonka Bars,217.41
25/04/2013,Bags of Holding,290.17
25/04/2013,Sending Stones,629.47
25/04/2013,Elder Wands,295.76
25/04/2013,Dornish Red,211.53
25/04/2013,Valaryian Steel Bars,224.6
25/04/2013,Dragon Eggs,533.3
25/04/2013,Cranium Inflolinks,179.85
25/04/2013,LiDAR Mark-Trackers,338.05
25/04/2013,Arm Nanoblades,426.43
25/04/2013,Replicants,11.43
25/04/2013,Venom Canisters,130.29
25/04/2013,Atium Bars,145.47
25/04/2013,Otataral Bars,17.1
25/04/2013,Night Dust,252.44
25/04/2013,Dragon Scales,257.06
25/04/2013,Teeth of the Dragon,493.4
25/04/2013,Chunin Headband,145.74
25/04/2013,Djinns,197.71
25/04/2013,Flying Brooms,12.76
25/04/2013,Flying Carpets,213.81
25/04/2013,Mjolnirs,725.76
25/04/2013,Infinity Stones,111.24
25/04/2013,Infinity Gauntlets,16.24
25/04/2013,Repulsor Beams,421.75
25/04/2013,Super Soldier Serums,121.4
25/04/2013,Vibranium Bars,473.05
25/04/2013,Adamantium Bars,164.4
25/04/2013,Mithril Bars,2.67
25/04/2013,Rune Bars,330.75
25/04/2013,True Names,101.03
25/04/2013,Sigils,116.66
25/04/2013,Strongest Potions,85.5
25/04/2013,Knightmare Frames,319.58
25/04/2013,Mirrors of Erised,402.21
25/04/2013,Pensieves,74.81
25/04/2013,Veritaserums,411.2
25/04/2013,Felix Felicis,402.92
25/04/2013,Horcuxes,184.58
25/04/2013,Philosopher Stones,103.81
25/04/2013,Sorceror Stones,19.18
25/04/2013,Dragon Balls,73.17
25/04/2013,Wind Shurikens,103.07
25/04/2013,Time Turners,438.78
25/04/2013,Moranth Burners,333.91
25/04/2013,Moranth Crackers,138.28
25/04/2013,Moranth Cussers,159.41
25/04/2013,Moranth Flamers,386.08
25/04/2013,Moranth Melters,216.21
25/04/2013,Moranth Shapers,97.27
25/04/2013,Moranth Smokers,90.3
25/04/2013,Finnests,168.28
25/04/2013,Terondais,160.62
25/04/2013,White Gold Rings,114.31
25/04/2013,Hurtloam,262.66
25/04/2013,Rare Candies,112.22
25/04/2013,PP Ups,343.21
25/04/2013,Phoenix Downs,14.78
25/04/2013,Zanpakutos,8.69
25/04/2013,Sensu Beans,401.22
25/04/2013,Namekian Spring Water,16.06
25/04/2013,Australium Bars,113.54
25/04/2013,Aether Tanks,29.13
25/04/2013,Mana Ore,98.62
25/04/2013,Dilithium Crystals,344.77
25/04/2013,Dust Cannisters,555.62
25/04/2013,Energon Cubes,588.64
25/04/2013,Jumbonium Atoms,241.36
25/04/2013,Katchin Bars,21.75
25/04/2013,Krytonite Ore,337.36
25/04/2013,Nanomachines,235.01
25/04/2013,Octiron Bars,199.11
25/04/2013,Redstone Blocks,435.33
25/04/2013,Seastone Cuffs,100.97
25/04/2013,Z-crystals,245.67
25/04/2013,Digivices,93.8
25/04/2013,Pym Particles,13.92
