date,currency,valueInUSD
02/01/2017,AFN,12.3053
02/01/2017,ALL,2.0195
02/01/2017,DZD,6.0505
02/01/2017,AOA,5.81
02/01/2017,ARS,14.855
02/01/2017,AMD,8.3345
02/01/2017,AWG,4.9786
02/01/2017,AUD,53.9718
02/01/2017,AZN,4.587
02/01/2017,BSD,5.0659
02/01/2017,BHD,3.0973
02/01/2017,BDT,7.6789
02/01/2017,BBD,52.0306
02/01/2017,BYR,6.4077
02/01/2017,BZD,6.422
02/01/2017,BMD,1.2328
02/01/2017,BTN,6.6851
02/01/2017,BOB,30.213
02/01/2017,BAM,0.2737
02/01/2017,BWP,4.0147
02/01/2017,BRL,12.9732
02/01/2017,GBP,11.9522
02/01/2017,BND,0.2709
02/01/2017,BGN,0.0841
02/01/2017,BIF,0.9935
02/01/2017,XOF,6.9708
02/01/2017,XAF,2.6033
02/01/2017,XPF,0.2617
02/01/2017,KHR,1.5924
02/01/2017,CAD,13.7947
02/01/2017,CVE,8.9117
02/01/2017,KYD,8.9079
02/01/2017,CLP,7.93
02/01/2017,CNY,7.4662
02/01/2017,COP,55.5995
02/01/2017,KMF,4.4982
02/01/2017,CDF,0.2366
02/01/2017,CRC,0.8525
02/01/2017,HRK,188.1627
02/01/2017,CUC,6.6451
02/01/2017,CUP,2.1382
02/01/2017,CZK,3.0859
02/01/2017,DKK,1.055
02/01/2017,DJF,7.729
02/01/2017,DOP,6.0533
02/01/2017,XCD,25.4857
02/01/2017,EGP,4.3133
02/01/2017,SVC,2.8991
02/01/2017,ETB,9.4568
02/01/2017,FKP,5.923
02/01/2017,FJD,9.7142
02/01/2017,GMD,10.7597
02/01/2017,GEL,5.6158
02/01/2017,GHS,6.958
02/01/2017,GIP,9.789
02/01/2017,GTQ,0.5909
02/01/2017,GNF,147.2584
02/01/2017,GYD,3.8936
02/01/2017,HTG,17.5329
02/01/2017,HNL,2.5392
02/01/2017,HKD,3.8335
02/01/2017,HUF,3.4655
02/01/2017,ISK,2.1131
02/01/2017,INR,28.3301
02/01/2017,IDR,5.8198
02/01/2017,IRR,10.8967
02/01/2017,IQD,11.6885
02/01/2017,ILS,7.4196
02/01/2017,JMD,0.7231
02/01/2017,JPY,0.0369
02/01/2017,JOD,2.135
02/01/2017,KZT,3.4641
02/01/2017,KES,7.3431
02/01/2017,KWD,4.6009
02/01/2017,KGS,5.8545
02/01/2017,LAK,2.8804
02/01/2017,LBP,10.4894
02/01/2017,LSL,3.208
02/01/2017,LRD,3.5993
02/01/2017,LYD,15.2855
02/01/2017,MOP,0.8484
02/01/2017,MKD,4.7606
02/01/2017,MGA,6.1841
02/01/2017,MWK,5.7736
02/01/2017,MYR,34.6247
02/01/2017,MVR,5.6881
02/01/2017,MRO,2.7807
02/01/2017,MUR,67.2807
02/01/2017,MXN,5.66
02/01/2017,MDL,6.834
02/01/2017,MNT,0.1085
02/01/2017,MAD,2.0633
02/01/2017,MZN,5.5812
02/01/2017,MMK,3.8126
02/01/2017,ANG,7.2199
02/01/2017,NAD,1.6115
02/01/2017,NPR,0.702
02/01/2017,NZD,2.2062
02/01/2017,NIO,1.8046
02/01/2017,NGN,0.1681
02/01/2017,KPW,1.683
02/01/2017,NOK,1.108
02/01/2017,OMR,5.3988
02/01/2017,PKR,11.449
02/01/2017,PAB,11.0501
02/01/2017,PGK,3.4019
02/01/2017,PYG,6.1313
02/01/2017,PEN,0.2822
02/01/2017,PHP,100.531
02/01/2017,PLN,0.305
02/01/2017,QAR,2.2564
02/01/2017,RON,1.8232
02/01/2017,RUB,13.6737
02/01/2017,RWF,4.8407
02/01/2017,WST,2.5133
02/01/2017,STD,4.2872
02/01/2017,SAR,6.4913
02/01/2017,RSD,0.9385
02/01/2017,SCR,4.5199
02/01/2017,SLL,2.8647
02/01/2017,SGD,6.8301
02/01/2017,SBD,8.6959
02/01/2017,SOS,2.1728
02/01/2017,ZAR,5.2529
02/01/2017,KRW,0.1897
02/01/2017,LKR,1.8054
02/01/2017,SHP,2.8682
02/01/2017,SDG,7.0398
02/01/2017,SRD,3.6216
02/01/2017,SZL,4.3706
02/01/2017,SEK,3.9955
02/01/2017,CHF,12.0515
02/01/2017,SYP,5.1556
02/01/2017,TWD,421.1393
02/01/2017,TZS,10.3619
02/01/2017,THB,0.8539
02/01/2017,TOP,7.7349
02/01/2017,TTD,4.172
02/01/2017,TND,4.9271
02/01/2017,TRY,0.4098
02/01/2017,TMM,3.6054
02/01/2017,USD,1
02/01/2017,UGX,7.5483
02/01/2017,UAH,33.9589
02/01/2017,UYU,31.1964
02/01/2017,AED,1.3527
02/01/2017,VUV,30.6795
02/01/2017,VEB,1.0793
02/01/2017,VND,6.2861
02/01/2017,YER,7.2033
02/01/2017,ZMK,4.2813
02/01/2017,ZWD,5.2255
