dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
19/12/2016 00:00,CFZDXUJU55262655,Stocks,CMZC67,CIXF70,357120.0,USD,9000,09/05/2017,39.68,USD,44.21
19/12/2016 00:00,PQNEQSKR01399129,Great One's Wisdoms,VKMV12,QHXJ50,1998050.0,USD,5000,13/02/2019,399.61,USD,443.34
19/12/2016 00:00,BGLUZQAP93046557,Stocks,ZBIO05,RQGG65,19472.0,USD,400,09/09/2017,48.68,USD,47.56
19/12/2016 00:00,SFJMHAYM57232061,Rocky Helmets,KKGY69,AHMZ79,10562100.0,USD,30000,14/05/2019,352.07,USD,332.39
19/12/2016 00:01,ASFPTXTR42220749,Stocks,MYXF05,ZBIO05,492000.0,USD,50000,11/05/2020,9.84,USD,11.04
19/12/2016 00:01,LUMHAYKW30208935,Stocks,CMOI26,QHXJ50,60185.0,USD,500,17/02/2019,120.37,USD,123.7
19/12/2016 00:01,XIEAZMHN53635259,Stocks,XRBV61,SXTM39,121508.72,ALL,500,30/03/2019,1671.0,RUB,217.25
19/12/2016 00:01,BZJWDBOF15764517,Hare Disks,IZTD25,LIIS96,5037000.0,USD,60000,06/02/2021,83.95,USD,95.9
19/12/2016 00:02,ILOGDRSP01326989,Rings of Hunger,ERHJ34,ITTS26,1477860.0,USD,6000,11/01/2018,1948.16,BDT,219.47
19/12/2016 00:02,FCOWNTKS76506013,Stocks,JZTC69,UIKN63,61092.0,USD,300,29/10/2019,203.64,USD,223.71
19/12/2016 00:02,XBJDBKMU77329554,Stocks,LIJW00,EKXA24,636554.16,NPR,20000,28/10/2017,44.04,USD,33.87
19/12/2016 00:02,SYAAZRQS34882522,Stocks,WVEI17,KTLA69,298650.0,USD,3000,15/07/2020,99.55,USD,105.29
19/12/2016 00:02,ASGNRIQH62278932,Companion Cubes,UHOG52,EKXA24,910800.0,USD,10000,22/03/2018,91.08,USD,97.41
19/12/2016 00:03,SKVIWNUM76673682,Stocks,CMOI26,BDBU00,51350713.68,MVR,70000,26/09/2018,121.47,USD,680.34
19/12/2016 00:03,VKZFGTHV80665212,Deku Sticks,MKHA46,HFLM11,164550.13,DKK,500,27/08/2018,1047.33,CZK,321.5
19/12/2016 00:03,KNBMEHAI59461151,Cainhurst Badges,ZVEN26,UIKN63,301616.0,USD,800,25/10/2021,377.02,USD,406.63
19/12/2016 00:03,NAIPYKEH77697064,Stocks,TRFG21,CMZC67,24396.0,USD,400,04/02/2017,60.99,USD,56.96
19/12/2016 00:03,KIWKKGTQ12645281,Stocks,LIIS96,HHOA99,666000.0,USD,90000,10/09/2021,7.4,USD,7.81
19/12/2016 00:04,CFRALLDP13211016,Chakra Puppets,RJCA92,MKHA46,9349923.52,STD,7000,10/01/2021,317.42,USD,1676.33
19/12/2016 00:04,XTRCNRCY65404029,Stocks,GYWU23,MHFC34,805000.0,USD,7000,17/08/2020,115.0,USD,98.24
19/12/2016 00:04,VXNKULUU58660943,Stars,NCYN50,TRFG21,39904.0,USD,100,19/06/2019,399.04,USD,372.69
19/12/2016 00:04,VYNRLZFZ66609390,Terrain Extenders,DGTY64,IJPI82,61407079.5,ZMK,60000,16/07/2019,245.05,USD,913.44
19/12/2016 00:04,OCRMFHGB17094112,Nails of Helena,OPET16,JVHD93,1459243.77,UGX,700,13/11/2018,262.05,USD,2148.88
19/12/2016 00:05,GMXEOBDY51469904,Stocks,WVHK10,DJNE62,251614.81,TND,600,21/05/2017,89.03,USD,466.0
19/12/2016 00:05,QAVFZYGT88585706,Rings of Increase Accuracy,SXHU74,RLZK87,4812400.0,USD,40000,25/06/2019,120.31,USD,106.6
19/12/2016 00:05,OLSLAGUL78581350,Stocks,YOQG45,VIMV38,2181120.0,USD,8000,26/01/2021,272.64,USD,293.68
19/12/2016 00:05,FSMBOTHO68444445,Vorpal Swords,SFEO61,OQXV70,14519285.76,PHP,500,17/07/2019,302.11,USD,24231.41
19/12/2016 00:05,UMTADOHL32771651,Titan Horns,BBJG05,MRAH32,16840.0,USD,200,15/09/2021,84.2,USD,76.92
19/12/2016 00:05,EONPEJVU05470986,Shell Bells,CMOI26,TRFG21,229804.0,USD,400,14/04/2017,574.51,USD,568.48
19/12/2016 00:05,QVOIRXJX97791318,Energon Cubes,PKBF70,VESX21,74738.0,USD,100,19/10/2017,747.38,USD,823.37
19/12/2016 00:06,OXJXSFOL74919901,Stocks,KTLA69,DDIB11,59340.0,USD,3000,29/08/2018,19.78,USD,18.24
19/12/2016 00:06,RTOYPEFA81156435,Amulets Versus Poison,ZBIO05,PJKH65,13206.0,USD,100,17/07/2019,132.06,USD,133.19
19/12/2016 00:06,THZGXSCX49240419,Stocks,SAAM06,YSSR29,8841.0,USD,300,07/02/2021,29.47,USD,27.28
19/12/2016 00:06,EXBQNQZD92311652,Stocks,TVQQ54,HYSJ42,23293606.35,ANG,30000,12/02/2020,105.65,USD,851.55
19/12/2016 00:06,GVJOJMND70724316,Stocks,LIJW00,AWYB85,1651230.0,USD,7000,14/09/2017,235.89,USD,228.58
19/12/2016 00:07,ZJAOBVOJ94777823,Lagging Tails,INIL60,YOQG45,13079.0,USD,100,12/01/2017,130.79,USD,117.13
19/12/2016 00:07,LGLFXGFS23020840,Stocks,HWHS51,CUVZ50,73616.0,USD,800,26/10/2018,92.02,USD,86.75
19/12/2016 00:07,VHREESVF60917014,Silver Apples,PVAZ61,KUWI70,114680.0,USD,400,17/06/2020,286.7,USD,251.14
19/12/2016 00:07,XBYJRQHS30862370,Daemons,MEOQ86,RJUD59,297700.0,USD,2000,07/11/2017,811.43,ZWD,169.35
19/12/2016 00:08,VWBPJJHQ96476046,Stocks,TRFG21,VLJL11,9263870.0,DJF,5000,29/05/2017,240.62,USD,1657.71
19/12/2016 00:08,CXHZYWTB74550741,Stocks,WIZJ73,UACN81,273667.6,SAR,2000,06/06/2020,20.75,USD,148.89
19/12/2016 00:08,JCXCWYNJ85301400,Stocks,EDYH00,JZTC69,1860840.0,USD,9000,28/12/2021,206.76,USD,184.8
19/12/2016 00:08,LFEPUPZO66019694,Stocks,FORM54,ERHJ34,183304.0,USD,400,20/04/2020,458.26,USD,552.22
19/12/2016 00:08,FZDOFPCE89446946,Stocks,SXHU74,TBVE46,4904561581.2,TWD,80000,04/03/2020,151.29,USD,77010.65
19/12/2016 00:09,IVENLRTM46703532,Cancellers,UACN81,DILF10,70855.0,USD,500,12/04/2017,787.06,IDR,125.72
19/12/2016 00:09,MJFDVBXQ51158100,Smooth Rocks,DGTY64,VXSM31,106890.0,USD,300,07/07/2021,356.3,USD,379.66
19/12/2016 00:09,BVGUPIMZ84149465,Stocks,EIWJ22,KKZA87,1432400.0,USD,40000,24/05/2017,35.81,USD,39.35
19/12/2016 00:09,CGKQZFFM33101325,Infinity Gauntlets,LIIS96,AGBH66,28923.04,SAR,300,08/02/2018,14.62,USD,109.39
19/12/2016 00:09,DDZFDDKY89295977,Stocks,EWUY52,ZDAI73,1157040.0,USD,6000,26/08/2018,192.84,USD,176.46
19/12/2016 00:10,KIARURST20013481,Stocks,UIKN63,SAAM06,1234161.72,BAM,40000,08/02/2017,115.17,USD,37.33
19/12/2016 00:10,QWYXRDDI08727650,Blinds,LIIS96,ZEHM52,1091300.0,USD,7000,03/03/2017,155.9,USD,138.59
19/12/2016 00:10,CKGWFGUK45970749,Stocks,SEKK26,HWJF09,199914.0,USD,600,13/02/2017,333.19,USD,357.93
19/12/2016 00:10,UDORUDVL72770609,Hexagonal Crystals,VKMV12,BBJG05,800310.0,USD,7000,10/10/2017,114.33,USD,94.05
19/12/2016 00:10,MAUXPWLV39768348,Mermaid Coins,EKXA24,FAWI50,2972400.0,USD,40000,29/09/2020,256.38,PGK,71.88
19/12/2016 00:10,PBWGUYQY45872158,Absorb Bulbs,AGBH66,ITTS26,44042.0,USD,200,01/10/2017,220.21,USD,241.95
19/12/2016 00:11,WVXOVMAU05039964,Stocks,SBUT62,VKMV12,28916833.05,ZMK,90000,31/07/2021,76.93,USD,291.71
19/12/2016 00:11,JDLVUWOQ04770804,Stocks,LKPN86,HFLM11,947807.13,BDT,700,23/02/2021,171.19,USD,1512.27
19/12/2016 00:11,UEPXYSBZ46098655,Scent Charms,TVQQ54,BPLN25,9027.0,USD,900,01/11/2019,10.03,USD,11.71
19/12/2016 00:11,BPTTZXXE47799707,Tortures,WYFO79,DVVB31,47629.2,SYP,300,16/10/2019,30.11,USD,178.51
19/12/2016 00:11,KOPHZRAD09177770,Ninja Info Cards,QODV38,EKXA24,7663600.0,USD,40000,08/12/2021,792.26,EGP,184.25
19/12/2016 00:12,NMKRYRRC03139938,Stocks,NCYN50,ZELV96,13968.0,USD,900,24/07/2017,15.52,USD,14.33
19/12/2016 00:12,YQIFHDQC22190024,Elven Ropes,JXGF57,JZTC69,26015.0,USD,500,27/12/2020,362.82,CUC,43.05
19/12/2016 00:12,GFSGCCEG09918891,Arrowhead Disks,RNZB01,DJNE62,7589041.14,GIP,5000,24/07/2019,166.62,USD,1759.98
19/12/2016 00:13,DJMOEYOZ41598181,Stocks,TVQQ54,OKYS51,4428.0,USD,300,03/06/2019,14.76,USD,16.87
19/12/2016 00:13,JOIYGXVJ24374999,Stocks,TGZI54,VKMV12,46158.0,USD,600,11/08/2018,76.93,USD,71.73
19/12/2016 00:14,ICYTJBMI92877040,Silver Apples,MDEQ10,KUWI70,11468000.0,USD,40000,26/12/2021,286.7,USD,235.74
19/12/2016 00:14,JLBVYKXE44798933,Stocks,IBLA29,TFLS35,304900.0,USD,10000,05/10/2019,30.49,USD,34.05
19/12/2016 00:15,SFNIYIEV35775632,Stocks,VVBY18,YFAM59,54376.0,USD,700,14/10/2017,77.68,USD,64.11
19/12/2016 00:15,XGNZXEUP48046734,Stocks,TGZI54,LIJW00,742249.01,ZWD,500,05/06/2017,272.32,USD,1670.88
19/12/2016 00:15,BAPFQNKL74284813,Black Sludges,PBFW95,HFLM11,3242700.0,USD,9000,03/10/2020,360.3,USD,396.7
19/12/2016 00:16,XNJYHSSN87247067,Bottled Faeries,MEOQ86,HHOA99,184005998.28,AFN,60000,15/02/2021,250.77,USD,2661.23
19/12/2016 00:16,AYNLCVMN32860005,Azath Houses,UFAY59,TFLS35,164671.38,ILS,400,28/04/2020,54.65,USD,443.18
19/12/2016 00:16,DQNSCDCO90019070,Stocks,GZED20,TKVF94,24849146.35,GBP,50000,27/11/2019,41.81,USD,554.27
19/12/2016 00:16,MUBMHXOK53300026,Stocks,FDWI64,VKMV12,1045940.28,SDG,2000,28/06/2021,799.5,GMD,459.74
19/12/2016 00:16,ADTGCSMW15681069,Neuralizers,SBUT62,IBLA29,66330.0,USD,600,02/09/2020,110.55,USD,99.26
19/12/2016 00:17,BXMUYTNF42733413,Infobots,TGZI54,BMRZ75,16424826.88,GTQ,80000,02/08/2018,360.32,USD,217.52
19/12/2016 00:17,OOCYMRJD71755502,Stocks,ZMLP81,SFEO61,29748.43,DOP,400,13/03/2018,39.45,CZK,62.21
19/12/2016 00:17,EUTHHXUR85293642,Stocks,EPZN28,QODV38,36813.0,USD,300,29/04/2017,122.71,USD,138.75
19/12/2016 00:17,XUQJBVGM85938533,Stocks,FGVK43,MSHS03,549990.0,USD,3000,09/08/2019,183.33,USD,154.59
19/12/2016 00:17,WRUXAZCL08906527,Mermaid Coins,THJF58,FAWI50,7431.0,USD,100,11/10/2020,74.31,USD,65.66
19/12/2016 00:17,JKNQTOKH38876787,Deck of Dragons,WWNS72,OKYS51,147990.0,USD,600,26/02/2019,246.65,USD,212.94
19/12/2016 00:18,RZGGQXNF82725161,Damp Rocks,CQPJ57,YLGZ72,35518.0,USD,700,27/01/2019,50.74,USD,41.87
19/12/2016 00:19,CRCQKCMA89691056,Stocks,GGLV00,OCQF34,62721.0,USD,900,17/01/2020,69.69,USD,66.54
19/12/2016 00:19,NUFSNJQE50680552,Stocks,SHXQ48,LAUA80,23792.0,USD,100,18/02/2019,237.92,USD,272.23
19/12/2016 00:19,OTBJAPXC73374734,Gorgon Heads,QODV38,KKZA87,367803.22,KWD,400,28/06/2018,191.9,USD,803.38
19/12/2016 00:19,NNKBIIMN58330426,Stocks,MRAH32,VLJL11,718010.08,JPY,80000,08/01/2019,240.62,USD,10.45
19/12/2016 00:19,JJQKVFYB73268077,Gadgetrons,CVMG22,SHXQ48,385270.42,NIO,8000,25/06/2021,26.81,USD,39.16
19/12/2016 00:20,TCJLTCIE68650947,Metronomes,NFAH30,YWMD69,66549.0,USD,700,19/11/2019,95.07,USD,84.02
19/12/2016 00:20,WOTBPGJM17816070,Stocks,GIWG34,EDYH00,513929.91,GMD,300,01/10/2017,164.84,USD,1538.72
19/12/2016 00:20,JMSNPIYS29708224,Mjolnirs,HWHS51,FORM54,1084027.2,FJD,300,12/11/2017,369.69,USD,3235.96
19/12/2016 00:21,JQISJBWO14972362,Stocks,SEKK26,SAAM06,80619.0,USD,700,07/08/2018,115.17,USD,105.86
19/12/2016 00:21,DEDYAARF70834996,Cell Cells,UWUK72,AGBH66,11850.0,USD,200,12/04/2021,59.25,USD,50.84
19/12/2016 00:21,TXMEWIJI95358064,Stocks,ZSXF19,FTFI87,40506.0,USD,100,17/09/2020,405.06,USD,470.56
19/12/2016 00:21,ODKIZXZG48946347,Learning Beds,SWGF93,OCQF34,128360.4,KGS,400,26/03/2017,55.5,USD,377.07
19/12/2016 00:22,JKFPOSMD77217072,Stocks,JCWS17,GSTD71,19830.0,USD,300,18/01/2020,552.1,CLP,58.59
19/12/2016 00:22,LACUSJOW16820156,Stocks,QOKP03,CVMG22,6802.95,XPF,600,24/11/2020,41.23,USD,10.58
19/12/2016 00:22,BROVWGJJ33695868,Eject Buttons,TKVF94,VAHJ53,366600.0,USD,6000,30/09/2019,61.1,USD,55.14
19/12/2016 00:23,FIXPVALC42239840,Dragon Scales,RLZK87,KTLA69,2073200.0,USD,8000,22/03/2017,259.15,USD,246.72
19/12/2016 00:23,FCWWYKMU01156223,Stocks,VLJL11,VKMV12,17146773.84,MMK,60000,23/05/2021,76.93,USD,253.0
19/12/2016 00:23,WNRFMXCV52822475,Helms of Telepathy,CVMG22,MEOQ86,5509078.19,BHD,70000,26/04/2021,25.19,USD,84.68
19/12/2016 00:23,GKROENHW46679207,Stocks,SAAM06,UWUK72,582420.0,USD,6000,11/09/2020,97.07,USD,84.69
19/12/2016 00:24,PHPMINRB47586584,Goldy Charms,SHXQ48,UEVD88,8475.0,USD,500,24/07/2017,16.95,USD,19.74
19/12/2016 00:24,QCSIEBWY67665176,Rift Crackers,CAVR54,LKPN86,70080.0,USD,800,05/06/2021,87.6,USD,69.53
19/12/2016 00:24,OAADNFPR25495834,Smooth Rocks,AMRO66,VXSM31,14252000.0,USD,40000,27/05/2021,356.3,USD,311.33
19/12/2016 00:24,AHLDGAST51491802,Focus Bands,SMYT95,AMBT33,152580.0,USD,300,14/06/2020,508.6,USD,575.38
19/12/2016 00:25,UQWOZFVS29486968,Stocks,OPET16,YCZA59,5064545.79,TWD,200,25/07/2021,62.49,USD,23552.42
19/12/2016 00:25,DRICYOHQ93766133,Stocks,HFLM11,WHPS18,338252.52,DKK,8000,15/03/2020,41.07,USD,43.86
19/12/2016 00:25,IAEXIWRI64426858,Ninja Info Cards,KUWI70,EKXA24,57477.0,USD,300,11/12/2018,191.59,USD,209.32
19/12/2016 00:25,ZHTTIHJX92035430,Stocks,QWOA67,QLMY86,1652254.76,DZD,700,20/07/2019,403.55,USD,2059.71
19/12/2016 00:25,WCADKTPO01934491,Stocks,AGBH66,NCXS33,717381.85,XOF,1000,12/11/2017,103.39,USD,772.7
19/12/2016 00:25,SLKBUMLY54180936,Stocks,KRXZ15,EMNK67,411440.0,USD,4000,06/11/2019,102.86,USD,92.9
19/12/2016 00:25,TBPRVKLN61534302,Iron Spiders,LIJW00,ZFHD93,18752800.0,USD,80000,02/08/2017,234.41,USD,212.71
19/12/2016 00:26,ZUGJHJSY32549615,Big Roots,KEVJ11,MFZY76,2134890.0,USD,9000,27/05/2020,237.21,USD,262.33
19/12/2016 00:26,UUEDBCWX67781031,Stocks,RDBE21,YTAI13,104244.0,USD,400,08/04/2018,260.61,USD,275.07
