date,product,marketPrice
24/03/2011,Moloko Plus,52.26
24/03/2011,Pan-Galactic Gargle Blaster,567.27
24/03/2011,Victory Gin,49.76
24/03/2011,Vesper,425.83
24/03/2011,Duff,365.91
24/03/2011,Dark Planet Cola,119.06
24/03/2011,Slurm,158.26
24/03/2011,Nuka-cola,37.26
24/03/2011,Ent-draught,34.25
24/03/2011,Ambrosia,43.42
24/03/2011,Romulan Ale,130.68
24/03/2011,Astro Boys,794.56
24/03/2011,Marvins,70.9
24/03/2011,K-9s,275.81
24/03/2011,Autobots,63.79
24/03/2011,Decepticons,65.77
24/03/2011,Golems,18.6
24/03/2011,Master Balls,142.94
24/03/2011,Ultra Balls,123.04
24/03/2011,T-800s,261.0
24/03/2011,T-1000s,116.25
24/03/2011,Flubbers,389.63
24/03/2011,Spyders,153.76
24/03/2011,B-4s,34.09
24/03/2011,Ultrons,210.07
24/03/2011,Ruby Slippers,63.6
24/03/2011,Catbuses,618.4
24/03/2011,Evangelions,309.96
24/03/2011,Behelits,608.63
24/03/2011,Lightsabres,12.58
24/03/2011,Devil Fruits,230.34
24/03/2011,SMILEs,361.88
24/03/2011,Cornballers,249.78
24/03/2011,Sabor de Soledad Chips,98.27
24/03/2011,Red Apple Cigarettes,296.77
24/03/2011,Wonka Bars,348.35
24/03/2011,Bags of Holding,293.45
24/03/2011,Sending Stones,498.03
24/03/2011,Elder Wands,304.2
24/03/2011,Dornish Red,311.05
24/03/2011,Valaryian Steel Bars,377.65
24/03/2011,Dragon Eggs,375.37
24/03/2011,Cranium Inflolinks,211.0
24/03/2011,LiDAR Mark-Trackers,470.29
24/03/2011,Arm Nanoblades,496.95
24/03/2011,Replicants,22.99
24/03/2011,Venom Canisters,119.89
24/03/2011,Atium Bars,151.85
24/03/2011,Otataral Bars,17.63
24/03/2011,Night Dust,284.09
24/03/2011,Dragon Scales,302.28
24/03/2011,Teeth of the Dragon,636.44
24/03/2011,Chunin Headband,188.75
24/03/2011,Djinns,315.47
24/03/2011,Flying Brooms,8.06
24/03/2011,Flying Carpets,191.13
24/03/2011,Mjolnirs,624.42
24/03/2011,Infinity Stones,221.76
