date,product,marketPrice
20/11/2010,Moloko Plus,55.38
20/11/2010,Pan-Galactic Gargle Blaster,568.51
20/11/2010,Victory Gin,43.62
20/11/2010,Vesper,461.96
20/11/2010,Duff,359.45
20/11/2010,Dark Planet Cola,134.14
20/11/2010,Slurm,136.31
20/11/2010,Nuka-cola,36.6
20/11/2010,Ent-draught,27.6
20/11/2010,Ambrosia,43.07
20/11/2010,Romulan Ale,142.61
20/11/2010,Astro Boys,647.38
20/11/2010,Marvins,76.92
20/11/2010,K-9s,262.12
20/11/2010,Autobots,50.79
20/11/2010,Decepticons,73.01
20/11/2010,Golems,21.04
20/11/2010,Master Balls,151.2
20/11/2010,Ultra Balls,115.75
20/11/2010,T-800s,257.16
20/11/2010,T-1000s,121.18
20/11/2010,Flubbers,422.83
20/11/2010,Spyders,190.29
20/11/2010,B-4s,45.29
20/11/2010,Ultrons,247.12
20/11/2010,Ruby Slippers,54.14
20/11/2010,Catbuses,680.94
20/11/2010,Evangelions,345.99
20/11/2010,Behelits,532.57
20/11/2010,Lightsabres,10.77
20/11/2010,Devil Fruits,228.73
20/11/2010,SMILEs,391.48
20/11/2010,Cornballers,200.43
20/11/2010,Sabor de Soledad Chips,111.53
20/11/2010,Red Apple Cigarettes,369.82
20/11/2010,Wonka Bars,362.28
20/11/2010,Bags of Holding,270.96
20/11/2010,Sending Stones,447.98
20/11/2010,Elder Wands,311.22
20/11/2010,Dornish Red,373.7
20/11/2010,Valaryian Steel Bars,370.13
20/11/2010,Dragon Eggs,321.0
20/11/2010,Cranium Inflolinks,207.85
20/11/2010,LiDAR Mark-Trackers,392.98
20/11/2010,Arm Nanoblades,446.29
20/11/2010,Replicants,19.87
20/11/2010,Venom Canisters,115.36
20/11/2010,Atium Bars,182.39
20/11/2010,Otataral Bars,18.58
20/11/2010,Night Dust,345.27
20/11/2010,Dragon Scales,292.87
20/11/2010,Teeth of the Dragon,551.69
20/11/2010,Chunin Headband,230.52
20/11/2010,Djinns,329.47
20/11/2010,Flying Brooms,6.92
20/11/2010,Flying Carpets,185.45
20/11/2010,Mjolnirs,605.54
20/11/2010,Infinity Stones,272.11
20/11/2010,Infinity Gauntlets,9.74
20/11/2010,Repulsor Beams,421.21
20/11/2010,Super Soldier Serums,174.55
20/11/2010,Vibranium Bars,356.27
20/11/2010,Adamantium Bars,208.44
20/11/2010,Mithril Bars,2.75
20/11/2010,Rune Bars,335.3
20/11/2010,True Names,93.27
20/11/2010,Sigils,196.36
20/11/2010,Strongest Potions,114.94
20/11/2010,Knightmare Frames,344.08
20/11/2010,Mirrors of Erised,488.94
20/11/2010,Pensieves,71.4
20/11/2010,Veritaserums,520.48
20/11/2010,Felix Felicis,313.92
