date,product,marketPrice
21/11/2012,Moloko Plus,62.34
21/11/2012,Pan-Galactic Gargle Blaster,529.03
21/11/2012,Victory Gin,42.49
21/11/2012,Vesper,381.89
21/11/2012,Duff,298.68
21/11/2012,Dark Planet Cola,72.69
21/11/2012,Slurm,150.8
21/11/2012,Nuka-cola,38.57
21/11/2012,Ent-draught,31.51
21/11/2012,Ambrosia,58.02
21/11/2012,Romulan Ale,110.03
21/11/2012,Astro Boys,1175.22
21/11/2012,Marvins,65.88
21/11/2012,K-9s,160.21
21/11/2012,Autobots,47.39
21/11/2012,Decepticons,68.45
21/11/2012,Golems,15.35
21/11/2012,Master Balls,102.21
21/11/2012,Ultra Balls,74.7
21/11/2012,T-800s,253.76
21/11/2012,T-1000s,82.04
21/11/2012,Flubbers,411.41
21/11/2012,Spyders,165.46
21/11/2012,B-4s,37.03
21/11/2012,Ultrons,232.17
21/11/2012,Ruby Slippers,52.65
21/11/2012,Catbuses,740.55
21/11/2012,Evangelions,407.37
21/11/2012,Behelits,753.51
21/11/2012,Lightsabres,14.7
21/11/2012,Devil Fruits,220.37
21/11/2012,SMILEs,260.52
21/11/2012,Cornballers,240.36
21/11/2012,Sabor de Soledad Chips,124.78
21/11/2012,Red Apple Cigarettes,362.38
21/11/2012,Wonka Bars,217.47
21/11/2012,Bags of Holding,355.83
21/11/2012,Sending Stones,576.41
21/11/2012,Elder Wands,331.51
21/11/2012,Dornish Red,281.09
21/11/2012,Valaryian Steel Bars,236.6
21/11/2012,Dragon Eggs,505.19
21/11/2012,Cranium Inflolinks,146.89
21/11/2012,LiDAR Mark-Trackers,320.99
21/11/2012,Arm Nanoblades,388.02
21/11/2012,Replicants,16.17
21/11/2012,Venom Canisters,140.37
21/11/2012,Atium Bars,123.28
21/11/2012,Otataral Bars,21.21
21/11/2012,Night Dust,254.54
21/11/2012,Dragon Scales,257.67
21/11/2012,Teeth of the Dragon,553.37
21/11/2012,Chunin Headband,136.46
21/11/2012,Djinns,173.99
21/11/2012,Flying Brooms,10.39
21/11/2012,Flying Carpets,200.93
21/11/2012,Mjolnirs,601.95
21/11/2012,Infinity Stones,125.6
21/11/2012,Infinity Gauntlets,15.57
21/11/2012,Repulsor Beams,450.55
21/11/2012,Super Soldier Serums,130.22
21/11/2012,Vibranium Bars,412.52
21/11/2012,Adamantium Bars,166.55
21/11/2012,Mithril Bars,3.06
21/11/2012,Rune Bars,350.05
21/11/2012,True Names,116.07
21/11/2012,Sigils,139.4
21/11/2012,Strongest Potions,81.61
21/11/2012,Knightmare Frames,321.94
21/11/2012,Mirrors of Erised,389.24
21/11/2012,Pensieves,77.86
21/11/2012,Veritaserums,482.51
21/11/2012,Felix Felicis,396.94
21/11/2012,Horcuxes,211.44
21/11/2012,Philosopher Stones,104.73
21/11/2012,Sorceror Stones,20.27
21/11/2012,Dragon Balls,84.03
21/11/2012,Wind Shurikens,132.37
21/11/2012,Time Turners,415.57
21/11/2012,Moranth Burners,277.28
21/11/2012,Moranth Crackers,137.29
21/11/2012,Moranth Cussers,146.52
21/11/2012,Moranth Flamers,363.97
21/11/2012,Moranth Melters,226.23
21/11/2012,Moranth Shapers,94.26
21/11/2012,Moranth Smokers,101.56
21/11/2012,Finnests,122.54
21/11/2012,Terondais,194.3
21/11/2012,White Gold Rings,103.02
21/11/2012,Hurtloam,285.56
21/11/2012,Rare Candies,131.26
21/11/2012,PP Ups,358.32
21/11/2012,Phoenix Downs,15.76
21/11/2012,Zanpakutos,10.58
21/11/2012,Sensu Beans,444.05
21/11/2012,Namekian Spring Water,14.19
21/11/2012,Australium Bars,138.2
21/11/2012,Aether Tanks,24.76
21/11/2012,Mana Ore,105.26
21/11/2012,Dilithium Crystals,337.89
21/11/2012,Dust Cannisters,591.86
21/11/2012,Energon Cubes,536.29
21/11/2012,Jumbonium Atoms,194.24
21/11/2012,Katchin Bars,19.85
21/11/2012,Krytonite Ore,302.92
21/11/2012,Nanomachines,284.32
21/11/2012,Octiron Bars,189.26
21/11/2012,Redstone Blocks,360.31
21/11/2012,Seastone Cuffs,76.7
21/11/2012,Z-crystals,297.06
21/11/2012,Digivices,103.12
21/11/2012,Pym Particles,13.17
21/11/2012,Wild Card Virus Vials,45.92
21/11/2012,Tachyons,234.1
21/11/2012,Hope,192.59
21/11/2012,Decks of Many Things,256.8
21/11/2012,Golden Fleeces,156.64
21/11/2012,Argonaughts,318.74
21/11/2012,Vestiges,392.53
21/11/2012,Tricorders,131.32
21/11/2012,Replicators,74.48
21/11/2012,Transporters,321.1
21/11/2012,Sonic Screwdrivers,235.62
21/11/2012,Holy Grails,330.46
21/11/2012,Nails of Helena,412.89
21/11/2012,Shrouds of Turin,305.6
21/11/2012,Hoverboards,29.32
21/11/2012,Holodecks,172.05
21/11/2012,Neuralizers,240.17
21/11/2012,Symbiotes,194.39
21/11/2012,Meow Meow Beans,237.19
21/11/2012,6IV Shiny Dittos,429.4
21/11/2012,Holy Hand Grenades,182.05
21/11/2012,Alpha-Omega Bombs,518.23
21/11/2012,Fatmans,80.91
21/11/2012,BFG 9000s,109.43
21/11/2012,Noisy Crickets,130.91
21/11/2012,Lawgivers,81.56
21/11/2012,Phasers,202.63
21/11/2012,Pulse Rifles,29.68
21/11/2012,Vorpal Swords,301.31
21/11/2012,Sausages inna bun,10.55
21/11/2012,Gundams,372.23
21/11/2012,HALs,786.97
21/11/2012,Agents,122.6
21/11/2012,Pipboys,211.35
21/11/2012,Scouters,84.02
21/11/2012,Daemons,342.58
21/11/2012,Pacts,91.76
21/11/2012,Souls,87.34
21/11/2012,Key of Kings,159.89
21/11/2012,Horns of Gondor,341.49
21/11/2012,Excalibers,27.33
21/11/2012,Thousand Sunnys,189.23
21/11/2012,Ampules,306.53
21/11/2012,Badgers,587.34
21/11/2012,Blinds,130.87
21/11/2012,Butterflys,270.24
21/11/2012,Cancellers,256.29
21/11/2012,Carpenters,222.24
21/11/2012,Centipedes,360.14
21/11/2012,Chainsaws,62.13
21/11/2012,Cocoons,265.78
21/11/2012,Drops,321.75
21/11/2012,Diverseys,141.93
21/11/2012,Fridays,89.53
21/11/2012,Full Faces,455.76
21/11/2012,Fumbles,280.39
21/11/2012,Gauntlets,311.38
21/11/2012,Javelins,355.78
21/11/2012,Lavenders,302.41
21/11/2012,Beams,34.95
21/11/2012,Pressures,618.16
21/11/2012,Rapids,147.39
21/11/2012,Reflectors,673.18
21/11/2012,Scripts,66.26
21/11/2012,Shooters,33.97
21/11/2012,Stalkers,401.23
21/11/2012,Stations,298.1
21/11/2012,Stickers,265.82
21/11/2012,Stoles,373.24
21/11/2012,Stringers,633.38
21/11/2012,Surfacers,74.47
21/11/2012,Surrounders,44.54
21/11/2012,Tasters,396.13
21/11/2012,Tortures,58.38
