date,companyID,stockPrice
12/03/2011,QETH27,2.43
12/03/2011,DVVB31,213.97
12/03/2011,EMNK67,170.85
12/03/2011,KTLA69,149.71
12/03/2011,EIWJ22,135.92
12/03/2011,SFZS08,200.67
12/03/2011,YSSR29,60.37
12/03/2011,SWGF93,40.19
12/03/2011,YTAI13,111.15
12/03/2011,NGBA40,150.8
12/03/2011,CMZC67,66.07
12/03/2011,PJKH65,24.66
12/03/2011,HWHS51,194.26
12/03/2011,ZBIO05,25.34
12/03/2011,YWMD69,234.64
12/03/2011,EPZN28,67.88
12/03/2011,VAHJ53,59.31
12/03/2011,HWJF09,178.35
12/03/2011,AGBH66,173.68
12/03/2011,TFLS35,20.14
12/03/2011,VPTI00,65.55
12/03/2011,FORM54,35.24
12/03/2011,QLCE04,78.82
12/03/2011,WIZJ73,7.78
12/03/2011,UFAY59,110.8
12/03/2011,DJNE62,129.63
12/03/2011,GBEZ65,60.96
12/03/2011,SXHU74,160.6
12/03/2011,DOGG07,42.37
12/03/2011,HPTP65,214.47
12/03/2011,GIWG34,3.47
12/03/2011,QHXJ50,109.72
12/03/2011,ERHJ34,223.53
12/03/2011,ZEHM52,134.51
12/03/2011,TBVE46,157.81
12/03/2011,RJUD59,7.88
12/03/2011,PKBF70,139.12
12/03/2011,BPLN25,106.49
12/03/2011,WVEI17,124.97
12/03/2011,VESX21,191.34
12/03/2011,UWUK72,153.58
12/03/2011,SHXQ48,107.41
12/03/2011,TRFG21,3.12
12/03/2011,SEKK26,122.29
12/03/2011,EKXA24,113.11
12/03/2011,PNFK78,118.21
12/03/2011,HFLM11,146.21
12/03/2011,VIMV38,163.42
12/03/2011,DDIB11,10.7
12/03/2011,LBKT00,9.06
12/03/2011,WVHK10,101.71
12/03/2011,EWUY52,235.14
12/03/2011,UHOG52,37.16
12/03/2011,GYWU23,27.5
12/03/2011,THJF58,19.05
12/03/2011,QAZT26,245.62
12/03/2011,MEOQ86,4.99
12/03/2011,KKZA87,39.36
12/03/2011,CQPJ57,55.71
12/03/2011,SAAM06,186.22
12/03/2011,QOKP03,414.6
12/03/2011,LKPN86,77.63
12/03/2011,SFEO61,4.04
12/03/2011,OKYS51,16.48
12/03/2011,MHFC34,135.77
12/03/2011,UIKN63,138.32
12/03/2011,CIXF70,103.41
12/03/2011,WYFO79,45.74
12/03/2011,SBUT62,84.13
12/03/2011,DREA89,67.0
12/03/2011,RNZB01,9.33
12/03/2011,ZFHD93,94.09
12/03/2011,NFAH30,203.8
12/03/2011,KUWI70,5.47
12/03/2011,CVMG22,65.43
12/03/2011,HSWX88,18.99
12/03/2011,VLJL11,239.7
12/03/2011,VCSF07,28.8
12/03/2011,IIZF28,105.02
12/03/2011,VVXA11,244.87
12/03/2011,BDBU00,152.99
12/03/2011,FTFI87,210.2
12/03/2011,DNIL23,230.22
12/03/2011,ZVEN26,48.1
12/03/2011,CBOX52,251.38
12/03/2011,LIIS96,127.26
12/03/2011,FDWI64,40.45
12/03/2011,NCYN50,14.5
12/03/2011,MRAH32,87.74
12/03/2011,FGVK43,41.62
12/03/2011,IJPI82,160.0
12/03/2011,AHMZ79,149.95
12/03/2011,TVQQ54,83.2
12/03/2011,SUOX82,160.6
12/03/2011,QODV38,172.14
12/03/2011,TGZI54,298.26
12/03/2011,BMRZ75,237.35
12/03/2011,QWOA67,249.04
12/03/2011,UEVD88,188.35
12/03/2011,ITTS26,237.35
12/03/2011,ZELV96,33.16
12/03/2011,RFZG50,45.63
12/03/2011,PIFN94,486.12
12/03/2011,YLGZ72,90.87
12/03/2011,ZSXF19,117.15
12/03/2011,IZLM67,91.72
12/03/2011,ORQH73,257.61
12/03/2011,QLMY86,184.17
12/03/2011,VGYT30,102.95
12/03/2011,DGTY64,17.89
12/03/2011,RJCA92,17.75
12/03/2011,JXGF57,113.63
12/03/2011,ZDAI73,206.37
12/03/2011,TKVF94,22.23
12/03/2011,XRBV61,135.58
12/03/2011,QCRG59,147.46
12/03/2011,GZED20,157.16
12/03/2011,VTKE98,65.94
12/03/2011,TYAE14,90.38
12/03/2011,OPET16,7.66
12/03/2011,KEVJ11,17.26
12/03/2011,DBCS17,101.21
12/03/2011,IZTD25,95.83
12/03/2011,KKGI60,154.3
12/03/2011,XHYN07,25.63
12/03/2011,OPZI26,34.85
12/03/2011,HNLV68,97.05
12/03/2011,ZNQA84,76.39
12/03/2011,IBLA29,179.62
12/03/2011,SZRJ90,165.51
12/03/2011,HYSJ42,299.75
12/03/2011,RLZK87,230.34
12/03/2011,NCCX02,218.78
12/03/2011,PVAZ61,144.83
12/03/2011,QBVN33,65.18
12/03/2011,RDBE21,17.11
12/03/2011,FGQR22,22.42
12/03/2011,KKGY69,176.78
12/03/2011,NCXS33,180.59
12/03/2011,NQJL85,78.36
12/03/2011,BBAX06,55.39
12/03/2011,PQSW95,15.13
12/03/2011,VXSM31,159.29
12/03/2011,LAUA80,193.42
12/03/2011,QXFF29,36.37
12/03/2011,LWGE44,10.19
12/03/2011,AMBT33,21.01
12/03/2011,MFZY76,219.73
12/03/2011,BBJG05,185.03
12/03/2011,UACN81,10.63
12/03/2011,NXTO39,155.82
12/03/2011,INIL60,35.62
12/03/2011,MKHA46,276.38
12/03/2011,OUNH49,130.37
12/03/2011,MYXF05,15.58
12/03/2011,GSTD71,87.23
12/03/2011,TQSJ85,179.84
12/03/2011,GGLV00,23.48
12/03/2011,AYIH50,140.58
12/03/2011,RQGG65,49.3
12/03/2011,OHKH76,30.05
12/03/2011,WWNS72,163.13
12/03/2011,SRYE59,5.22
12/03/2011,MFJJ99,61.75
12/03/2011,VVBY18,29.01
12/03/2011,KRRO64,257.58
12/03/2011,JZTC69,161.54
12/03/2011,KRXZ15,240.98
12/03/2011,QMZU44,169.07
12/03/2011,OQXV70,5.53
12/03/2011,FYYD57,137.36
12/03/2011,OCQF34,183.52
12/03/2011,EDYH00,74.89
12/03/2011,ISWT83,132.13
12/03/2011,QBAP68,19.3
12/03/2011,AMRO66,57.09
12/03/2011,YOQG45,26.93
12/03/2011,ESPL27,80.2
12/03/2011,VKMV12,139.01
12/03/2011,FAWI50,289.86
12/03/2011,SMYT95,220.4
12/03/2011,YCZA59,69.8
12/03/2011,ZMLP81,32.18
12/03/2011,MDEQ10,74.46
12/03/2011,JVHD93,5.85
12/03/2011,SXTM39,233.85
12/03/2011,HHFP66,215.56
12/03/2011,JCWS17,178.57
12/03/2011,HHOA99,16.81
12/03/2011,MSHS03,125.29
12/03/2011,YFAM59,84.48
12/03/2011,CAVR54,127.69
12/03/2011,HXDA52,205.06
12/03/2011,PBFW95,204.82
12/03/2011,CMOI26,206.24
12/03/2011,FJOI82,95.51
12/03/2011,WHPS18,47.54
12/03/2011,CUVZ50,79.82
12/03/2011,ZXVX98,133.74
12/03/2011,LIJW00,179.47
12/03/2011,AWYB85,148.46
12/03/2011,DILF10,219.18
