date,product,marketPrice
04/08/2019,Moloko Plus,26.25
04/08/2019,Pan-Galactic Gargle Blaster,1127.21
04/08/2019,Victory Gin,17.03
04/08/2019,Vesper,253.53
04/08/2019,Duff,257.95
04/08/2019,Dark Planet Cola,72.05
04/08/2019,Slurm,71.97
04/08/2019,Nuka-cola,39.35
04/08/2019,Ent-draught,18.45
04/08/2019,Ambrosia,84.7
04/08/2019,Romulan Ale,117.3
04/08/2019,Astro Boys,1858.43
04/08/2019,Marvins,99.08
04/08/2019,K-9s,90.13
04/08/2019,Autobots,39.08
04/08/2019,Decepticons,52.88
04/08/2019,Golems,8.52
04/08/2019,Master Balls,49.2
04/08/2019,Ultra Balls,43.34
04/08/2019,T-800s,214.49
04/08/2019,T-1000s,28.82
04/08/2019,Flubbers,180.09
04/08/2019,Spyders,311.46
04/08/2019,B-4s,47.63
04/08/2019,Ultrons,148.0
04/08/2019,Ruby Slippers,45.66
04/08/2019,Catbuses,587.7
04/08/2019,Evangelions,697.71
04/08/2019,Behelits,426.25
04/08/2019,Lightsabres,9.67
04/08/2019,Devil Fruits,194.51
04/08/2019,SMILEs,176.71
04/08/2019,Cornballers,187.59
04/08/2019,Sabor de Soledad Chips,126.26
04/08/2019,Red Apple Cigarettes,293.59
04/08/2019,Wonka Bars,245.01
04/08/2019,Bags of Holding,194.46
04/08/2019,Sending Stones,874.05
04/08/2019,Elder Wands,226.9
04/08/2019,Dornish Red,109.77
04/08/2019,Valaryian Steel Bars,298.22
04/08/2019,Dragon Eggs,496.91
04/08/2019,Cranium Inflolinks,66.04
04/08/2019,LiDAR Mark-Trackers,178.94
04/08/2019,Arm Nanoblades,240.77
04/08/2019,Replicants,5.22
04/08/2019,Venom Canisters,79.29
04/08/2019,Atium Bars,258.59
04/08/2019,Otataral Bars,20.85
04/08/2019,Night Dust,164.6
04/08/2019,Dragon Scales,220.75
04/08/2019,Teeth of the Dragon,416.2
04/08/2019,Chunin Headband,264.23
04/08/2019,Djinns,165.73
04/08/2019,Flying Brooms,6.24
04/08/2019,Flying Carpets,114.09
04/08/2019,Mjolnirs,651.3
04/08/2019,Infinity Stones,110.46
04/08/2019,Infinity Gauntlets,17.03
04/08/2019,Repulsor Beams,486.58
04/08/2019,Super Soldier Serums,91.6
04/08/2019,Vibranium Bars,521.0
04/08/2019,Adamantium Bars,585.8
04/08/2019,Mithril Bars,3.94
04/08/2019,Rune Bars,161.61
04/08/2019,True Names,72.92
04/08/2019,Sigils,162.04
04/08/2019,Strongest Potions,53.73
04/08/2019,Knightmare Frames,619.55
04/08/2019,Mirrors of Erised,229.24
04/08/2019,Pensieves,70.2
04/08/2019,Veritaserums,230.91
04/08/2019,Felix Felicis,257.52
04/08/2019,Horcuxes,143.4
04/08/2019,Philosopher Stones,110.89
04/08/2019,Sorceror Stones,6.91
04/08/2019,Dragon Balls,71.71
04/08/2019,Wind Shurikens,106.75
04/08/2019,Time Turners,339.5
04/08/2019,Moranth Burners,350.1
04/08/2019,Moranth Crackers,76.63
04/08/2019,Moranth Cussers,203.49
04/08/2019,Moranth Flamers,137.12
04/08/2019,Moranth Melters,248.44
04/08/2019,Moranth Shapers,66.88
04/08/2019,Moranth Smokers,75.46
04/08/2019,Finnests,166.07
04/08/2019,Terondais,127.47
04/08/2019,White Gold Rings,89.16
04/08/2019,Hurtloam,257.67
04/08/2019,Rare Candies,120.34
04/08/2019,PP Ups,499.52
04/08/2019,Phoenix Downs,18.26
04/08/2019,Zanpakutos,17.99
04/08/2019,Sensu Beans,162.1
04/08/2019,Namekian Spring Water,20.31
04/08/2019,Australium Bars,48.77
04/08/2019,Aether Tanks,36.03
04/08/2019,Mana Ore,71.0
04/08/2019,Dilithium Crystals,145.35
04/08/2019,Dust Cannisters,551.43
04/08/2019,Energon Cubes,1037.99
04/08/2019,Jumbonium Atoms,130.26
04/08/2019,Katchin Bars,10.32
04/08/2019,Krytonite Ore,336.13
04/08/2019,Nanomachines,202.15
04/08/2019,Octiron Bars,242.12
04/08/2019,Redstone Blocks,543.32
04/08/2019,Seastone Cuffs,132.13
04/08/2019,Z-crystals,206.95
04/08/2019,Digivices,78.93
04/08/2019,Pym Particles,15.13
04/08/2019,Wild Card Virus Vials,56.08
04/08/2019,Tachyons,114.47
04/08/2019,Hope,90.23
04/08/2019,Decks of Many Things,451.15
04/08/2019,Golden Fleeces,187.39
04/08/2019,Argonaughts,468.93
04/08/2019,Vestiges,815.24
04/08/2019,Tricorders,209.2
04/08/2019,Replicators,80.29
04/08/2019,Transporters,195.62
04/08/2019,Sonic Screwdrivers,397.0
04/08/2019,Holy Grails,735.82
04/08/2019,Nails of Helena,408.17
04/08/2019,Shrouds of Turin,233.98
04/08/2019,Hoverboards,34.74
04/08/2019,Holodecks,165.4
04/08/2019,Neuralizers,111.26
04/08/2019,Symbiotes,225.16
04/08/2019,Meow Meow Beans,291.01
04/08/2019,6IV Shiny Dittos,528.6
04/08/2019,Holy Hand Grenades,246.86
04/08/2019,Alpha-Omega Bombs,985.26
04/08/2019,Fatmans,102.69
04/08/2019,BFG 9000s,75.88
04/08/2019,Noisy Crickets,100.53
04/08/2019,Lawgivers,45.82
04/08/2019,Phasers,122.59
04/08/2019,Pulse Rifles,14.66
04/08/2019,Vorpal Swords,368.95
04/08/2019,Sausages inna bun,17.3
04/08/2019,Gundams,215.32
04/08/2019,HALs,452.87
04/08/2019,Agents,178.64
04/08/2019,Pipboys,185.26
04/08/2019,Scouters,46.89
04/08/2019,Daemons,238.9
04/08/2019,Pacts,77.24
04/08/2019,Souls,71.59
04/08/2019,Key of Kings,88.41
04/08/2019,Horns of Gondor,429.69
04/08/2019,Excalibers,17.67
04/08/2019,Thousand Sunnys,164.21
04/08/2019,Ampules,90.58
04/08/2019,Badgers,790.91
04/08/2019,Blinds,111.3
04/08/2019,Butterflys,93.62
04/08/2019,Cancellers,114.46
04/08/2019,Carpenters,255.16
04/08/2019,Centipedes,124.53
04/08/2019,Chainsaws,49.53
04/08/2019,Cocoons,69.37
04/08/2019,Drops,263.25
04/08/2019,Diverseys,89.23
04/08/2019,Fridays,73.43
04/08/2019,Full Faces,361.74
04/08/2019,Fumbles,143.03
04/08/2019,Gauntlets,329.3
04/08/2019,Javelins,331.29
04/08/2019,Lavenders,200.28
04/08/2019,Beams,22.98
04/08/2019,Pressures,362.16
04/08/2019,Rapids,54.99
04/08/2019,Reflectors,230.57
04/08/2019,Scripts,63.13
04/08/2019,Shooters,30.21
04/08/2019,Stalkers,221.84
04/08/2019,Stations,218.27
04/08/2019,Stickers,132.54
04/08/2019,Stoles,256.77
04/08/2019,Stringers,274.32
04/08/2019,Surfacers,92.01
04/08/2019,Surrounders,81.59
04/08/2019,Tasters,398.97
04/08/2019,Tortures,58.99
04/08/2019,3D Maneuver Gears,3.01
04/08/2019,Red Orbs,487.39
04/08/2019,Blue Orbs,217.26
04/08/2019,Choice Bands,172.04
04/08/2019,Choice Scarfs,33.58
04/08/2019,Choice Specs,88.88
04/08/2019,Binding Bands,158.97
04/08/2019,Damp Rocks,47.28
04/08/2019,Grip Claws,329.45
04/08/2019,Heat Rocks,11.78
04/08/2019,Icy Rocks,546.51
04/08/2019,Light Clays,44.39
04/08/2019,Smooth Rocks,254.3
04/08/2019,Terrain Extenders,226.45
04/08/2019,Mental Herbs,182.22
04/08/2019,Power Herbs,104.02
04/08/2019,White Herbs,238.05
04/08/2019,Big Roots,293.96
04/08/2019,Leftovers,144.83
04/08/2019,Shell Bells,343.55
04/08/2019,Absorb Bulbs,115.41
04/08/2019,Assault Vests,241.84
04/08/2019,Berserk Genes,72.43
04/08/2019,Cell Batteries,26.95
04/08/2019,Electric Seeds,286.79
04/08/2019,Expert Belts,489.75
04/08/2019,Grassy Seeds,13.8
04/08/2019,Life Orbs,28.71
04/08/2019,Metronomes,158.56
04/08/2019,Misty Seeds,151.06
04/08/2019,Muscle Bands,384.19
04/08/2019,Psychic Seeds,208.91
04/08/2019,Scope Lens,17.35
04/08/2019,Snowballs,77.89
04/08/2019,Weakness Policies,255.96
04/08/2019,Wide Lenses,63.76
04/08/2019,Wise Glasses,287.11
04/08/2019,Zoom Lens,141.08
04/08/2019,Lagging Tails,106.69
04/08/2019,Quick Claws,62.76
04/08/2019,Focus Bands,677.04
04/08/2019,Focus Sashes,22.17
04/08/2019,Flame Orbs,208.85
04/08/2019,Toxic Orbs,66.97
04/08/2019,Sticky Barbs,198.36
04/08/2019,Iron Balls,111.49
04/08/2019,Black Sludges,228.42
04/08/2019,Ring Targets,236.7
04/08/2019,Adrenaline Orbs,82.78
04/08/2019,Air Balloons,35.88
04/08/2019,Amulet Coins,347.32
04/08/2019,Bright Powders,152.39
04/08/2019,Destiny Knots,19.28
04/08/2019,Eject Buttons,52.29
