date,product,marketPrice
22/08/2019,Moloko Plus,27.23
22/08/2019,Pan-Galactic Gargle Blaster,1115.59
22/08/2019,Victory Gin,16.63
22/08/2019,Vesper,234.61
22/08/2019,Duff,267.03
22/08/2019,Dark Planet Cola,69.94
22/08/2019,Slurm,70.39
22/08/2019,Nuka-cola,38.26
22/08/2019,Ent-draught,18.08
22/08/2019,Ambrosia,85.37
22/08/2019,Romulan Ale,114.81
22/08/2019,Astro Boys,1884.2
22/08/2019,Marvins,97.82
22/08/2019,K-9s,88.87
22/08/2019,Autobots,38.15
22/08/2019,Decepticons,50.88
22/08/2019,Golems,9.11
22/08/2019,Master Balls,50.14
22/08/2019,Ultra Balls,45.89
22/08/2019,T-800s,211.07
22/08/2019,T-1000s,31.31
22/08/2019,Flubbers,165.81
22/08/2019,Spyders,322.58
22/08/2019,B-4s,44.77
22/08/2019,Ultrons,142.1
22/08/2019,Ruby Slippers,45.22
22/08/2019,Catbuses,616.44
22/08/2019,Evangelions,754.87
22/08/2019,Behelits,443.97
22/08/2019,Lightsabres,9.53
22/08/2019,Devil Fruits,179.68
22/08/2019,SMILEs,162.15
22/08/2019,Cornballers,195.18
22/08/2019,Sabor de Soledad Chips,126.63
22/08/2019,Red Apple Cigarettes,312.81
22/08/2019,Wonka Bars,239.18
22/08/2019,Bags of Holding,188.55
22/08/2019,Sending Stones,807.49
22/08/2019,Elder Wands,226.26
22/08/2019,Dornish Red,114.34
22/08/2019,Valaryian Steel Bars,306.62
22/08/2019,Dragon Eggs,523.94
22/08/2019,Cranium Inflolinks,66.56
22/08/2019,LiDAR Mark-Trackers,192.19
22/08/2019,Arm Nanoblades,229.07
22/08/2019,Replicants,5.19
22/08/2019,Venom Canisters,78.18
22/08/2019,Atium Bars,257.43
22/08/2019,Otataral Bars,20.76
22/08/2019,Night Dust,157.54
22/08/2019,Dragon Scales,228.99
22/08/2019,Teeth of the Dragon,413.0
22/08/2019,Chunin Headband,274.86
22/08/2019,Djinns,169.76
22/08/2019,Flying Brooms,6.36
22/08/2019,Flying Carpets,118.62
22/08/2019,Mjolnirs,704.69
22/08/2019,Infinity Stones,109.44
22/08/2019,Infinity Gauntlets,17.17
22/08/2019,Repulsor Beams,470.94
22/08/2019,Super Soldier Serums,84.73
22/08/2019,Vibranium Bars,480.12
22/08/2019,Adamantium Bars,548.36
22/08/2019,Mithril Bars,3.95
22/08/2019,Rune Bars,162.67
22/08/2019,True Names,70.02
22/08/2019,Sigils,155.43
22/08/2019,Strongest Potions,54.56
22/08/2019,Knightmare Frames,554.23
22/08/2019,Mirrors of Erised,240.49
22/08/2019,Pensieves,69.63
22/08/2019,Veritaserums,256.44
22/08/2019,Felix Felicis,278.43
22/08/2019,Horcuxes,147.44
22/08/2019,Philosopher Stones,117.01
22/08/2019,Sorceror Stones,6.55
22/08/2019,Dragon Balls,69.15
22/08/2019,Wind Shurikens,109.21
22/08/2019,Time Turners,320.46
22/08/2019,Moranth Burners,336.36
22/08/2019,Moranth Crackers,77.11
22/08/2019,Moranth Cussers,210.18
22/08/2019,Moranth Flamers,129.41
22/08/2019,Moranth Melters,255.53
22/08/2019,Moranth Shapers,68.19
22/08/2019,Moranth Smokers,75.25
22/08/2019,Finnests,170.09
22/08/2019,Terondais,128.07
22/08/2019,White Gold Rings,92.71
22/08/2019,Hurtloam,247.46
22/08/2019,Rare Candies,118.27
22/08/2019,PP Ups,505.76
22/08/2019,Phoenix Downs,17.46
22/08/2019,Zanpakutos,17.91
22/08/2019,Sensu Beans,174.04
22/08/2019,Namekian Spring Water,20.62
22/08/2019,Australium Bars,43.46
22/08/2019,Aether Tanks,36.13
22/08/2019,Mana Ore,72.72
22/08/2019,Dilithium Crystals,145.29
22/08/2019,Dust Cannisters,541.81
22/08/2019,Energon Cubes,1073.39
22/08/2019,Jumbonium Atoms,131.66
22/08/2019,Katchin Bars,9.65
22/08/2019,Krytonite Ore,353.11
22/08/2019,Nanomachines,206.08
22/08/2019,Octiron Bars,232.28
22/08/2019,Redstone Blocks,539.96
22/08/2019,Seastone Cuffs,148.13
22/08/2019,Z-crystals,213.44
22/08/2019,Digivices,75.89
22/08/2019,Pym Particles,16.43
22/08/2019,Wild Card Virus Vials,57.17
22/08/2019,Tachyons,109.65
22/08/2019,Hope,92.14
22/08/2019,Decks of Many Things,430.29
22/08/2019,Golden Fleeces,181.15
22/08/2019,Argonaughts,432.7
22/08/2019,Vestiges,746.12
22/08/2019,Tricorders,222.32
22/08/2019,Replicators,77.42
22/08/2019,Transporters,196.79
22/08/2019,Sonic Screwdrivers,366.96
22/08/2019,Holy Grails,691.91
22/08/2019,Nails of Helena,401.25
22/08/2019,Shrouds of Turin,242.28
22/08/2019,Hoverboards,32.38
22/08/2019,Holodecks,174.3
22/08/2019,Neuralizers,121.72
22/08/2019,Symbiotes,212.3
