date,product,marketPrice
06/06/2014,Moloko Plus,53.08
06/06/2014,Pan-Galactic Gargle Blaster,570.55
06/06/2014,Victory Gin,60.33
06/06/2014,Vesper,375.54
06/06/2014,Duff,300.39
06/06/2014,Dark Planet Cola,78.66
06/06/2014,Slurm,163.57
06/06/2014,Nuka-cola,39.11
06/06/2014,Ent-draught,23.35
06/06/2014,Ambrosia,42.53
06/06/2014,Romulan Ale,104.19
06/06/2014,Astro Boys,1401.3
06/06/2014,Marvins,59.35
06/06/2014,K-9s,93.05
06/06/2014,Autobots,43.5
06/06/2014,Decepticons,63.98
06/06/2014,Golems,13.98
06/06/2014,Master Balls,130.72
06/06/2014,Ultra Balls,75.31
06/06/2014,T-800s,267.41
06/06/2014,T-1000s,77.38
06/06/2014,Flubbers,505.36
06/06/2014,Spyders,141.34
06/06/2014,B-4s,47.39
06/06/2014,Ultrons,201.28
06/06/2014,Ruby Slippers,42.7
06/06/2014,Catbuses,838.32
06/06/2014,Evangelions,509.26
06/06/2014,Behelits,834.19
06/06/2014,Lightsabres,12.08
06/06/2014,Devil Fruits,187.99
06/06/2014,SMILEs,217.99
06/06/2014,Cornballers,232.23
06/06/2014,Sabor de Soledad Chips,162.51
06/06/2014,Red Apple Cigarettes,277.84
06/06/2014,Wonka Bars,202.36
06/06/2014,Bags of Holding,296.36
06/06/2014,Sending Stones,971.25
06/06/2014,Elder Wands,294.68
06/06/2014,Dornish Red,194.88
06/06/2014,Valaryian Steel Bars,162.01
06/06/2014,Dragon Eggs,546.94
06/06/2014,Cranium Inflolinks,107.7
06/06/2014,LiDAR Mark-Trackers,325.03
06/06/2014,Arm Nanoblades,481.7
06/06/2014,Replicants,8.23
06/06/2014,Venom Canisters,132.1
06/06/2014,Atium Bars,150.7
06/06/2014,Otataral Bars,17.37
06/06/2014,Night Dust,226.73
06/06/2014,Dragon Scales,267.81
06/06/2014,Teeth of the Dragon,431.02
06/06/2014,Chunin Headband,183.05
06/06/2014,Djinns,218.52
06/06/2014,Flying Brooms,12.94
06/06/2014,Flying Carpets,185.46
06/06/2014,Mjolnirs,587.85
06/06/2014,Infinity Stones,99.86
06/06/2014,Infinity Gauntlets,12.71
06/06/2014,Repulsor Beams,380.31
06/06/2014,Super Soldier Serums,154.76
06/06/2014,Vibranium Bars,457.83
06/06/2014,Adamantium Bars,195.88
06/06/2014,Mithril Bars,2.29
06/06/2014,Rune Bars,357.32
06/06/2014,True Names,68.3
06/06/2014,Sigils,98.09
06/06/2014,Strongest Potions,74.98
06/06/2014,Knightmare Frames,455.37
06/06/2014,Mirrors of Erised,428.42
06/06/2014,Pensieves,68.04
06/06/2014,Veritaserums,446.79
06/06/2014,Felix Felicis,336.51
06/06/2014,Horcuxes,216.37
06/06/2014,Philosopher Stones,99.31
06/06/2014,Sorceror Stones,25.0
06/06/2014,Dragon Balls,57.68
06/06/2014,Wind Shurikens,126.64
06/06/2014,Time Turners,428.74
06/06/2014,Moranth Burners,343.68
06/06/2014,Moranth Crackers,152.41
06/06/2014,Moranth Cussers,244.79
06/06/2014,Moranth Flamers,245.43
06/06/2014,Moranth Melters,150.42
06/06/2014,Moranth Shapers,94.56
06/06/2014,Moranth Smokers,83.26
06/06/2014,Finnests,162.85
06/06/2014,Terondais,180.7
06/06/2014,White Gold Rings,109.18
06/06/2014,Hurtloam,220.56
06/06/2014,Rare Candies,99.55
06/06/2014,PP Ups,420.04
06/06/2014,Phoenix Downs,14.03
06/06/2014,Zanpakutos,8.8
06/06/2014,Sensu Beans,292.78
06/06/2014,Namekian Spring Water,15.43
06/06/2014,Australium Bars,104.42
06/06/2014,Aether Tanks,20.94
06/06/2014,Mana Ore,94.96
06/06/2014,Dilithium Crystals,267.16
06/06/2014,Dust Cannisters,456.2
06/06/2014,Energon Cubes,697.19
06/06/2014,Jumbonium Atoms,227.17
06/06/2014,Katchin Bars,17.89
06/06/2014,Krytonite Ore,292.08
06/06/2014,Nanomachines,214.46
06/06/2014,Octiron Bars,177.03
