date,product,marketPrice
24/01/2018,Moloko Plus,39.64
24/01/2018,Pan-Galactic Gargle Blaster,1324.75
24/01/2018,Victory Gin,38.99
24/01/2018,Vesper,197.49
24/01/2018,Duff,302.43
24/01/2018,Dark Planet Cola,105.84
24/01/2018,Slurm,92.56
24/01/2018,Nuka-cola,33.78
24/01/2018,Ent-draught,21.64
24/01/2018,Ambrosia,75.72
24/01/2018,Romulan Ale,100.38
24/01/2018,Astro Boys,1741.59
24/01/2018,Marvins,50.41
24/01/2018,K-9s,70.38
24/01/2018,Autobots,32.39
24/01/2018,Decepticons,43.43
24/01/2018,Golems,8.57
24/01/2018,Master Balls,43.65
24/01/2018,Ultra Balls,33.93
24/01/2018,T-800s,284.06
24/01/2018,T-1000s,29.02
24/01/2018,Flubbers,216.84
24/01/2018,Spyders,169.33
24/01/2018,B-4s,41.49
24/01/2018,Ultrons,173.44
24/01/2018,Ruby Slippers,42.59
24/01/2018,Catbuses,891.14
24/01/2018,Evangelions,550.31
24/01/2018,Behelits,510.08
24/01/2018,Lightsabres,7.7
24/01/2018,Devil Fruits,148.25
24/01/2018,SMILEs,209.2
24/01/2018,Cornballers,251.63
24/01/2018,Sabor de Soledad Chips,107.15
24/01/2018,Red Apple Cigarettes,474.56
24/01/2018,Wonka Bars,329.41
24/01/2018,Bags of Holding,182.84
24/01/2018,Sending Stones,785.64
24/01/2018,Elder Wands,144.33
24/01/2018,Dornish Red,124.31
24/01/2018,Valaryian Steel Bars,228.16
24/01/2018,Dragon Eggs,289.16
24/01/2018,Cranium Inflolinks,74.05
24/01/2018,LiDAR Mark-Trackers,156.62
24/01/2018,Arm Nanoblades,338.76
24/01/2018,Replicants,6.21
24/01/2018,Venom Canisters,128.05
24/01/2018,Atium Bars,159.35
24/01/2018,Otataral Bars,18.65
24/01/2018,Night Dust,150.85
24/01/2018,Dragon Scales,217.82
24/01/2018,Teeth of the Dragon,510.73
24/01/2018,Chunin Headband,204.68
24/01/2018,Djinns,181.38
24/01/2018,Flying Brooms,9.59
24/01/2018,Flying Carpets,97.35
24/01/2018,Mjolnirs,334.33
24/01/2018,Infinity Stones,109.66
24/01/2018,Infinity Gauntlets,14.55
24/01/2018,Repulsor Beams,603.2
24/01/2018,Super Soldier Serums,96.0
24/01/2018,Vibranium Bars,656.15
24/01/2018,Adamantium Bars,424.75
24/01/2018,Mithril Bars,3.43
24/01/2018,Rune Bars,269.82
24/01/2018,True Names,82.92
24/01/2018,Sigils,177.13
24/01/2018,Strongest Potions,71.97
24/01/2018,Knightmare Frames,766.87
24/01/2018,Mirrors of Erised,221.9
24/01/2018,Pensieves,88.39
24/01/2018,Veritaserums,271.12
24/01/2018,Felix Felicis,264.46
24/01/2018,Horcuxes,113.94
24/01/2018,Philosopher Stones,130.24
24/01/2018,Sorceror Stones,10.3
24/01/2018,Dragon Balls,60.13
24/01/2018,Wind Shurikens,164.27
24/01/2018,Time Turners,405.48
24/01/2018,Moranth Burners,342.71
24/01/2018,Moranth Crackers,123.08
24/01/2018,Moranth Cussers,156.12
24/01/2018,Moranth Flamers,140.19
24/01/2018,Moranth Melters,170.57
24/01/2018,Moranth Shapers,75.34
24/01/2018,Moranth Smokers,105.22
24/01/2018,Finnests,156.43
24/01/2018,Terondais,156.58
24/01/2018,White Gold Rings,87.47
24/01/2018,Hurtloam,266.6
24/01/2018,Rare Candies,139.23
24/01/2018,PP Ups,609.62
24/01/2018,Phoenix Downs,19.24
24/01/2018,Zanpakutos,18.76
24/01/2018,Sensu Beans,175.56
24/01/2018,Namekian Spring Water,16.72
24/01/2018,Australium Bars,46.13
24/01/2018,Aether Tanks,24.31
24/01/2018,Mana Ore,46.0
24/01/2018,Dilithium Crystals,155.26
24/01/2018,Dust Cannisters,453.99
24/01/2018,Energon Cubes,699.54
24/01/2018,Jumbonium Atoms,169.02
24/01/2018,Katchin Bars,10.52
24/01/2018,Krytonite Ore,298.75
24/01/2018,Nanomachines,214.49
24/01/2018,Octiron Bars,198.85
24/01/2018,Redstone Blocks,392.11
24/01/2018,Seastone Cuffs,94.32
24/01/2018,Z-crystals,156.68
24/01/2018,Digivices,86.47
24/01/2018,Pym Particles,13.55
24/01/2018,Wild Card Virus Vials,68.06
24/01/2018,Tachyons,130.19
24/01/2018,Hope,156.28
24/01/2018,Decks of Many Things,436.84
24/01/2018,Golden Fleeces,170.79
24/01/2018,Argonaughts,498.14
24/01/2018,Vestiges,726.3
24/01/2018,Tricorders,179.76
24/01/2018,Replicators,60.79
24/01/2018,Transporters,206.6
24/01/2018,Sonic Screwdrivers,508.3
24/01/2018,Holy Grails,747.29
24/01/2018,Nails of Helena,262.41
24/01/2018,Shrouds of Turin,252.01
24/01/2018,Hoverboards,23.82
24/01/2018,Holodecks,182.32
24/01/2018,Neuralizers,113.44
24/01/2018,Symbiotes,272.18
24/01/2018,Meow Meow Beans,340.55
24/01/2018,6IV Shiny Dittos,475.98
24/01/2018,Holy Hand Grenades,299.86
24/01/2018,Alpha-Omega Bombs,1209.56
24/01/2018,Fatmans,99.01
24/01/2018,BFG 9000s,54.55
24/01/2018,Noisy Crickets,95.83
24/01/2018,Lawgivers,54.73
24/01/2018,Phasers,161.17
24/01/2018,Pulse Rifles,12.77
24/01/2018,Vorpal Swords,363.15
24/01/2018,Sausages inna bun,15.52
24/01/2018,Gundams,230.94
24/01/2018,HALs,437.33
24/01/2018,Agents,172.48
24/01/2018,Pipboys,221.34
24/01/2018,Scouters,44.02
24/01/2018,Daemons,150.62
24/01/2018,Pacts,131.5
24/01/2018,Souls,61.87
24/01/2018,Key of Kings,170.77
24/01/2018,Horns of Gondor,551.71
24/01/2018,Excalibers,11.64
24/01/2018,Thousand Sunnys,158.4
24/01/2018,Ampules,147.05
24/01/2018,Badgers,602.76
24/01/2018,Blinds,155.84
24/01/2018,Butterflys,123.37
24/01/2018,Cancellers,145.56
24/01/2018,Carpenters,343.99
24/01/2018,Centipedes,125.15
24/01/2018,Chainsaws,67.09
24/01/2018,Cocoons,83.5
24/01/2018,Drops,336.6
24/01/2018,Diverseys,85.41
24/01/2018,Fridays,100.95
24/01/2018,Full Faces,430.09
24/01/2018,Fumbles,192.46
24/01/2018,Gauntlets,356.25
24/01/2018,Javelins,175.15
24/01/2018,Lavenders,225.7
24/01/2018,Beams,15.54
24/01/2018,Pressures,413.38
24/01/2018,Rapids,79.77
24/01/2018,Reflectors,325.5
24/01/2018,Scripts,75.52
24/01/2018,Shooters,25.46
24/01/2018,Stalkers,165.48
24/01/2018,Stations,352.07
24/01/2018,Stickers,148.94
24/01/2018,Stoles,330.18
24/01/2018,Stringers,395.53
24/01/2018,Surfacers,57.59
24/01/2018,Surrounders,61.25
24/01/2018,Tasters,355.0
24/01/2018,Tortures,45.51
24/01/2018,3D Maneuver Gears,3.01
24/01/2018,Red Orbs,556.15
24/01/2018,Blue Orbs,243.41
24/01/2018,Choice Bands,127.03
24/01/2018,Choice Scarfs,40.92
24/01/2018,Choice Specs,116.59
24/01/2018,Binding Bands,202.77
24/01/2018,Damp Rocks,44.76
24/01/2018,Grip Claws,263.94
24/01/2018,Heat Rocks,15.1
24/01/2018,Icy Rocks,399.33
24/01/2018,Light Clays,48.78
24/01/2018,Smooth Rocks,281.19
24/01/2018,Terrain Extenders,248.31
24/01/2018,Mental Herbs,233.33
24/01/2018,Power Herbs,120.23
24/01/2018,White Herbs,304.97
24/01/2018,Big Roots,232.81
24/01/2018,Leftovers,191.58
24/01/2018,Shell Bells,415.35
24/01/2018,Absorb Bulbs,173.52
24/01/2018,Assault Vests,242.98
24/01/2018,Berserk Genes,76.95
24/01/2018,Cell Batteries,27.88
24/01/2018,Electric Seeds,394.36
24/01/2018,Expert Belts,455.56
24/01/2018,Grassy Seeds,20.84
24/01/2018,Life Orbs,26.79
24/01/2018,Metronomes,136.74
24/01/2018,Misty Seeds,149.09
24/01/2018,Muscle Bands,297.44
24/01/2018,Psychic Seeds,156.71
24/01/2018,Scope Lens,13.22
24/01/2018,Snowballs,79.46
24/01/2018,Weakness Policies,177.93
24/01/2018,Wide Lenses,48.99
24/01/2018,Wise Glasses,358.97
24/01/2018,Zoom Lens,126.08
24/01/2018,Lagging Tails,96.78
24/01/2018,Quick Claws,45.38
24/01/2018,Focus Bands,547.98
24/01/2018,Focus Sashes,24.41
24/01/2018,Flame Orbs,193.54
24/01/2018,Toxic Orbs,45.66
24/01/2018,Sticky Barbs,157.47
24/01/2018,Iron Balls,140.59
24/01/2018,Black Sludges,294.64
24/01/2018,Ring Targets,207.08
24/01/2018,Adrenaline Orbs,74.4
24/01/2018,Air Balloons,36.08
24/01/2018,Amulet Coins,364.05
24/01/2018,Bright Powders,219.59
24/01/2018,Destiny Knots,28.59
24/01/2018,Eject Buttons,50.9
24/01/2018,Float Stones,297.4
24/01/2018,King Rocks,175.13
24/01/2018,Protective Pads,106.76
24/01/2018,Razor Claws,24.25
24/01/2018,Razor Fangs,13.38
24/01/2018,Red Cards,369.26
24/01/2018,Rocky Helmets,355.22
24/01/2018,Safety Goggles,343.9
24/01/2018,Shed Shells,39.19
24/01/2018,Smoke Balls,222.73
24/01/2018,Cainhurst Badges,600.95
24/01/2018,Blood Dregs,285.09
24/01/2018,Blue Elixirs,323.96
24/01/2018,Bold Hunter's Marks,224.8
24/01/2018,Bolt Papers,127.52
24/01/2018,Bone Marrow Ashes,56.84
24/01/2018,Coldblood Dews,189.3
24/01/2018,Fire Papers,121.5
24/01/2018,Frenzied Coldbloods,423.47
24/01/2018,Gold Pendants,274.89
24/01/2018,Great One's Wisdoms,405.08
24/01/2018,Hand Lanterns,648.09
24/01/2018,Lead Elixirs,76.35
24/01/2018,Madman's Knowledges,264.09
24/01/2018,Quicksilver Bullets,257.88
24/01/2018,Red Jewelled Brooches,142.45
24/01/2018,Shaman Bone Blades,182.29
24/01/2018,Deck of Dragons,291.63
24/01/2018,Shining Coins,221.82
24/01/2018,Tear Stones,324.35
24/01/2018,Cainhurt Summons,429.66
24/01/2018,Celestial Dials,60.49
24/01/2018,Old Hunter Bells,572.8
24/01/2018,Tonsil Stones,204.01
24/01/2018,Gorgon Heads,149.76
24/01/2018,Niflheim Alloy Bars,12.32
24/01/2018,Pandora Boxes,315.92
24/01/2018,Wings of Icarus,133.17
24/01/2018,Flames of Apollo,263.37
24/01/2018,Keys of the Ram,166.17
24/01/2018,Owls of Athena,371.24
24/01/2018,Nemean Cestuses,428.08
24/01/2018,Nemesis Whips,74.31
24/01/2018,Primordial Flames,21.85
24/01/2018,Spears of Destiny,28.53
24/01/2018,Gauntlets of Zeus,188.8
24/01/2018,Titan Horns,120.45
24/01/2018,Hades Helms,442.89
24/01/2018,Urns of Power,186.6
24/01/2018,Unity Stones,236.13
24/01/2018,Cerebros,494.55
24/01/2018,Radioactive Spiders,420.14
24/01/2018,Potora Earrings,9.76
24/01/2018,Rejuvenation Tanks,260.8
24/01/2018,Death Notes,368.76
24/01/2018,Shinigami Eyes,91.23
24/01/2018,Protopacks,486.88
24/01/2018,Scooby Snacks,53.64
24/01/2018,Blasting Rods,108.53
24/01/2018,Millennium Puzzles,12.46
24/01/2018,Millennium Eyes,222.32
24/01/2018,Millennium Rings,17.34
24/01/2018,Millennium Keys,298.57
24/01/2018,Millennium Rods,262.91
24/01/2018,Millennium Necklaces,277.7
24/01/2018,Millennium Scales,71.44
24/01/2018,Bolts,923.36
24/01/2018,Gadgetrons,16.46
24/01/2018,Raritanium Ore,204.48
24/01/2018,Nanotech Crates,206.34
24/01/2018,Armour Magnetizers,276.68
24/01/2018,Zoni Vessels,147.55
24/01/2018,Box Basher 2000s,334.14
24/01/2018,Nefarious Security Cards,174.74
24/01/2018,Omnigaskets,339.31
24/01/2018,Treasure Mappers,215.46
24/01/2018,Gold Bolts,183.05
24/01/2018,Qwark Statuettes,46.7
24/01/2018,Electrolyzers,355.08
24/01/2018,Levitators,92.48
24/01/2018,Infiltrators,639.48
24/01/2018,Megacorp Helmets,91.15
24/01/2018,Momentum Gliders,497.61
24/01/2018,Platinum Bolts,274.91
24/01/2018,Infobots,468.42
24/01/2018,Rift Crackers,81.7
24/01/2018,Clank Model Robots,127.2
24/01/2018,CodeBots,28.38
24/01/2018,Persuaders,619.77
24/01/2018,Map-o-matics,289.88
24/01/2018,Ultra Nanotech,81.34
24/01/2018,Premium Nanotech,147.87
24/01/2018,Gadgebot Upgrade Chips,138.42
24/01/2018,Nano-paks,919.1
24/01/2018,Mr. Zerkons,95.88
24/01/2018,Golden Lucky Cats,222.54
24/01/2018,Peace Bells,196.0
24/01/2018,Wood Mats,294.13
24/01/2018,Fog Pots,390.53
24/01/2018,Golden Ink Pots,325.59
24/01/2018,Thief Gloves,1768.04
24/01/2018,Fire Tablets,155.24
24/01/2018,Water Tablets,37.82
24/01/2018,Lucky Cat Paws,241.88
24/01/2018,Scent Charms,11.2
24/01/2018,String of Beads,3.35
24/01/2018,Feedbags,55.69
24/01/2018,Holy Bones,112.75
24/01/2018,Exorcism Slips,181.53
24/01/2018,Inkfinity Stones,204.15
24/01/2018,Traveler Charms,97.01
24/01/2018,Goldy Charms,14.8
24/01/2018,Steel Soul Sake,113.51
24/01/2018,Gold Dust,54.43
24/01/2018,Mermaid Coins,60.02
24/01/2018,Golden Peaches,383.34
24/01/2018,Elven Boots,3.59
24/01/2018,Fumble Boots,59.05
24/01/2018,Jumping Boots,43.45
24/01/2018,Kicking Boots,93.72
24/01/2018,Levitation Boots,71.36
24/01/2018,Speed Boots,162.49
24/01/2018,Water Walking Boots,252.22
24/01/2018,Alchemy Smocks,424.28
24/01/2018,Cloaks of Displacement,66.99
24/01/2018,Cloaks of Invisibility,38.96
24/01/2018,Cloaks of Magic Resistance,69.04
24/01/2018,Cloaks of Protection,129.9
24/01/2018,Elven Cloaks,311.2
24/01/2018,Gauntlets of Dexterity,102.13
24/01/2018,Gauntlets of FUmbling,130.07
24/01/2018,Gauntlets of Power,587.63
24/01/2018,Cornuthaums,115.59
24/01/2018,Dunce Caps,124.68
24/01/2018,Helms of Brilliance,231.58
24/01/2018,Helms of Opposite Alignment,187.49
24/01/2018,Helms of Telepathy,28.65
24/01/2018,Shields of Reflection,109.41
24/01/2018,Bags of Tricks,130.93
24/01/2018,Crystal Balls,244.02
24/01/2018,Drums of Earthquake,88.87
24/01/2018,Fire Horns,261.28
24/01/2018,Frost Horns,162.69
24/01/2018,Horns of Plenty,341.6
24/01/2018,Magic Harps,60.09
24/01/2018,Magic Lamps,28.4
24/01/2018,Magic Markers,35.07
24/01/2018,Magic Flute,460.11
24/01/2018,Magic Whistles,231.41
24/01/2018,Unicorn Horns,115.6
24/01/2018,Loadstones,70.18
24/01/2018,Luckstones,243.78
24/01/2018,Touchstones,93.31
24/01/2018,Potions of Acid,273.21
24/01/2018,Potions of Booze,61.83
24/01/2018,Potions of Fruit Juice,116.67
24/01/2018,Potions of Oil,31.38
24/01/2018,Potions of Sickness,368.5
24/01/2018,Potions of Water,314.05
24/01/2018,Scrolls of Blank Paper,439.42
24/01/2018,Scrolls of Mail,37.8
24/01/2018,Blank Spellbooks,110.14
24/01/2018,Wands of Nothing,786.23
24/01/2018,Meat Sticks,382.81
24/01/2018,Meat Rings,47.33
24/01/2018,Amulets of Yendor,271.85
24/01/2018,Amulets of Change,277.61
24/01/2018,Amulets of ESP,10.61
24/01/2018,Amulets of Life Saving,126.36
24/01/2018,Amulets of Reflection,147.88
24/01/2018,Amulets of Restful Sleep,8.89
24/01/2018,Amulets of Strangulation,119.1
24/01/2018,Amulets of Unchanging,139.39
24/01/2018,Amulets Versus Poison,144.05
24/01/2018,Orcish Ring Mail,72.67
24/01/2018,Elven Mithril Coats,70.32
24/01/2018,Dragon Scale Mail,283.52
24/01/2018,Rings of Adornment,128.01
24/01/2018,Rings of Hunger,189.88
24/01/2018,Rings of Protection,826.08
24/01/2018,Rings of Protection from Shape Changers,150.9
24/01/2018,Rings of Stealth,225.58
24/01/2018,Rings of Sustain Ability,162.64
24/01/2018,Rings of Warning,122.72
24/01/2018,Rings of Aggravate Monster,149.76
24/01/2018,Rings of Cold Resistance,424.5
24/01/2018,Rings of Gain Constitution,69.49
24/01/2018,Rings of Gain Strength,64.02
24/01/2018,Rings of Increase Accuracy,146.91
24/01/2018,Rings of Increase Damage,680.74
24/01/2018,Rings of Invisibility,205.52
24/01/2018,Rings of Poison Resistance,382.45
24/01/2018,Rings of See Invisible,380.02
24/01/2018,Rings of Shock Resistance,80.58
24/01/2018,Rings of Fire Resistance,216.75
24/01/2018,Rings of Free Action,94.82
24/01/2018,Rings of Levitation,142.67
24/01/2018,Rings of Regeneration,149.58
24/01/2018,Rings of Searching,50.7
24/01/2018,Rings of Slow Digestion,121.88
24/01/2018,Rings of Teleportation,138.0
24/01/2018,Rings of Conflict,214.56
24/01/2018,Rings of Polymorph,794.59
24/01/2018,Rings of Polymorph Control,267.73
24/01/2018,Rings of Teleport Control,441.12
24/01/2018,Wumpa Fruits,519.55
24/01/2018,Blue Flutes,105.24
24/01/2018,Digi-eggs,164.92
24/01/2018,Crests,565.43
24/01/2018,X-Antibodies,221.91
24/01/2018,Holy Rings,11.16
24/01/2018,Fusion Loaders,441.81
24/01/2018,Gantz Balls,146.84
24/01/2018,L Coffees,167.27
24/01/2018,L-Viruses,90.54
24/01/2018,Blue Digizoids,553.01
24/01/2018,DigiBytes,174.51
24/01/2018,V-Tamer Taags,147.46
24/01/2018,Mocchi Disks,49.91
24/01/2018,Monol Disks,147.59
24/01/2018,Arrowhead Disks,174.87
24/01/2018,Baku Disks,25.03
24/01/2018,Beatas Disks,143.07
24/01/2018,Ogyo Disks,460.91
24/01/2018,Dragon Disks,701.01
