date,product,marketPrice
11/06/2017,Moloko Plus,49.31
11/06/2017,Pan-Galactic Gargle Blaster,1404.96
11/06/2017,Victory Gin,32.91
11/06/2017,Vesper,250.67
11/06/2017,Duff,305.95
11/06/2017,Dark Planet Cola,83.47
11/06/2017,Slurm,110.0
11/06/2017,Nuka-cola,35.02
11/06/2017,Ent-draught,24.77
11/06/2017,Ambrosia,80.61
11/06/2017,Romulan Ale,101.71
11/06/2017,Astro Boys,1747.97
11/06/2017,Marvins,61.09
11/06/2017,K-9s,68.96
11/06/2017,Autobots,40.46
11/06/2017,Decepticons,40.62
11/06/2017,Golems,8.68
11/06/2017,Master Balls,47.9
11/06/2017,Ultra Balls,41.93
11/06/2017,T-800s,282.02
11/06/2017,T-1000s,31.59
11/06/2017,Flubbers,247.91
11/06/2017,Spyders,217.45
11/06/2017,B-4s,50.55
11/06/2017,Ultrons,203.46
11/06/2017,Ruby Slippers,41.4
11/06/2017,Catbuses,841.07
11/06/2017,Evangelions,492.07
11/06/2017,Behelits,562.85
11/06/2017,Lightsabres,8.08
11/06/2017,Devil Fruits,175.83
11/06/2017,SMILEs,223.68
11/06/2017,Cornballers,263.96
11/06/2017,Sabor de Soledad Chips,194.99
11/06/2017,Red Apple Cigarettes,345.96
11/06/2017,Wonka Bars,376.56
11/06/2017,Bags of Holding,163.85
11/06/2017,Sending Stones,920.93
11/06/2017,Elder Wands,142.5
11/06/2017,Dornish Red,145.55
11/06/2017,Valaryian Steel Bars,265.29
11/06/2017,Dragon Eggs,327.66
11/06/2017,Cranium Inflolinks,88.06
11/06/2017,LiDAR Mark-Trackers,178.64
11/06/2017,Arm Nanoblades,397.26
11/06/2017,Replicants,6.23
11/06/2017,Venom Canisters,160.82
11/06/2017,Atium Bars,132.11
11/06/2017,Otataral Bars,17.87
11/06/2017,Night Dust,125.2
11/06/2017,Dragon Scales,237.34
11/06/2017,Teeth of the Dragon,458.94
11/06/2017,Chunin Headband,262.14
11/06/2017,Djinns,190.2
11/06/2017,Flying Brooms,8.84
11/06/2017,Flying Carpets,112.9
11/06/2017,Mjolnirs,342.71
11/06/2017,Infinity Stones,114.89
11/06/2017,Infinity Gauntlets,14.2
11/06/2017,Repulsor Beams,529.1
11/06/2017,Super Soldier Serums,102.23
11/06/2017,Vibranium Bars,638.47
11/06/2017,Adamantium Bars,408.35
11/06/2017,Mithril Bars,3.57
11/06/2017,Rune Bars,295.03
