date,currency,valueInUSD
09/03/2016,AFN,14.0957
09/03/2016,ALL,1.8353
09/03/2016,DZD,6.1761
09/03/2016,AOA,6.3727
09/03/2016,ARS,16.1696
09/03/2016,AMD,8.0603
09/03/2016,AWG,5.052
09/03/2016,AUD,59.0985
09/03/2016,AZN,6.7671
09/03/2016,BSD,6.1256
09/03/2016,BHD,4.08
09/03/2016,BDT,7.401
09/03/2016,BBD,61.0681
09/03/2016,BYR,5.4845
09/03/2016,BZD,6.4654
09/03/2016,BMD,1.0842
09/03/2016,BTN,7.0356
09/03/2016,BOB,35.9
09/03/2016,BAM,0.3303
09/03/2016,BWP,3.4705
09/03/2016,BRL,13.1992
09/03/2016,GBP,9.8589
09/03/2016,BND,0.2899
09/03/2016,BGN,0.0825
09/03/2016,BIF,0.9864
09/03/2016,XOF,6.8842
09/03/2016,XAF,2.7201
09/03/2016,XPF,0.2916
09/03/2016,KHR,2.0579
09/03/2016,CAD,12.8335
09/03/2016,CVE,10.4825
09/03/2016,KYD,7.8478
09/03/2016,CLP,7.1329
09/03/2016,CNY,6.7469
09/03/2016,COP,55.0277
09/03/2016,KMF,4.3162
09/03/2016,CDF,0.2061
09/03/2016,CRC,0.9786
09/03/2016,HRK,185.6578
09/03/2016,CUC,7.1698
09/03/2016,CUP,2.434
09/03/2016,CZK,3.8065
09/03/2016,DKK,1.3931
09/03/2016,DJF,7.5539
09/03/2016,DOP,7.267
09/03/2016,XCD,23.2597
09/03/2016,EGP,4.251
09/03/2016,SVC,3.2371
09/03/2016,ETB,8.5115
09/03/2016,FKP,6.7948
09/03/2016,FJD,9.6289
09/03/2016,GMD,9.4481
09/03/2016,GEL,6.2087
09/03/2016,GHS,6.638
09/03/2016,GIP,9.0557
09/03/2016,GTQ,0.6612
09/03/2016,GNF,148.6058
09/03/2016,GYD,4.0068
09/03/2016,HTG,14.7334
09/03/2016,HNL,2.1016
09/03/2016,HKD,4.9711
09/03/2016,HUF,3.6937
09/03/2016,ISK,2.3324
09/03/2016,INR,25.9521
09/03/2016,IDR,4.9733
09/03/2016,IRR,11.081
09/03/2016,IQD,12.4216
09/03/2016,ILS,7.9191
09/03/2016,JMD,0.7404
09/03/2016,JPY,0.036
09/03/2016,JOD,2.056
09/03/2016,KZT,3.1664
09/03/2016,KES,7.9575
09/03/2016,KWD,4.6794
09/03/2016,KGS,5.9117
09/03/2016,LAK,2.2971
09/03/2016,LBP,9.7009
09/03/2016,LSL,2.964
09/03/2016,LRD,4.6139
09/03/2016,LYD,18.0048
09/03/2016,MOP,0.8844
09/03/2016,MKD,4.468
09/03/2016,MGA,6.5665
09/03/2016,MWK,5.0954
09/03/2016,MYR,37.9428
09/03/2016,MVR,5.8676
09/03/2016,MRO,3.3214
09/03/2016,MUR,67.6591
09/03/2016,MXN,6.1897
09/03/2016,MDL,6.8362
09/03/2016,MNT,0.1417
09/03/2016,MAD,2.3959
09/03/2016,MZN,5.6433
09/03/2016,MMK,3.2831
09/03/2016,ANG,7.956
09/03/2016,NAD,1.3765
09/03/2016,NPR,0.6785
09/03/2016,NZD,2.2646
09/03/2016,NIO,1.5472
09/03/2016,NGN,0.171
09/03/2016,KPW,1.7899
09/03/2016,NOK,1.0198
09/03/2016,OMR,5.1249
09/03/2016,PKR,10.538
09/03/2016,PAB,10.2019
09/03/2016,PGK,2.8837
09/03/2016,PYG,6.9846
09/03/2016,PEN,0.2687
09/03/2016,PHP,78.9961
09/03/2016,PLN,0.2926
09/03/2016,QAR,2.627
09/03/2016,RON,1.787
09/03/2016,RUB,14.3724
09/03/2016,RWF,5.4395
09/03/2016,WST,2.4871
09/03/2016,STD,4.4018
09/03/2016,SAR,6.3496
09/03/2016,RSD,0.8603
09/03/2016,SCR,3.5389
09/03/2016,SLL,2.9441
09/03/2016,SGD,6.1154
09/03/2016,SBD,9.721
09/03/2016,SOS,2.54
09/03/2016,ZAR,4.4407
09/03/2016,KRW,0.2144
09/03/2016,LKR,1.5396
09/03/2016,SHP,3.2668
09/03/2016,SDG,6.7297
09/03/2016,SRD,4.0348
09/03/2016,SZL,5.3126
09/03/2016,SEK,3.9618
09/03/2016,CHF,10.7929
09/03/2016,SYP,5.0379
09/03/2016,TWD,603.7296
09/03/2016,TZS,10.0237
09/03/2016,THB,0.7872
09/03/2016,TOP,8.3221
09/03/2016,TTD,4.6326
09/03/2016,TND,4.0655
09/03/2016,TRY,0.4517
09/03/2016,TMM,4.0487
09/03/2016,USD,1
09/03/2016,UGX,9.2416
09/03/2016,UAH,37.2371
09/03/2016,UYU,34.9805
09/03/2016,AED,1.4473
09/03/2016,VUV,34.0682
09/03/2016,VEB,1.1435
09/03/2016,VND,6.6465
09/03/2016,YER,7.9299
09/03/2016,ZMK,4.5056
09/03/2016,ZWD,5.2706
