date,companyID,stockPrice
11/12/2018,QETH27,1.43
11/12/2018,DVVB31,73.47
11/12/2018,EMNK67,107.89
11/12/2018,KTLA69,136.53
11/12/2018,EIWJ22,44.17
11/12/2018,SFZS08,75.4
11/12/2018,YSSR29,30.3
11/12/2018,SWGF93,20.33
11/12/2018,YTAI13,218.51
11/12/2018,NGBA40,212.55
11/12/2018,CMZC67,57.89
11/12/2018,PJKH65,14.0
11/12/2018,HWHS51,242.23
11/12/2018,ZBIO05,7.87
11/12/2018,YWMD69,130.14
11/12/2018,EPZN28,53.14
11/12/2018,VAHJ53,69.13
11/12/2018,HWJF09,438.41
11/12/2018,AGBH66,90.48
11/12/2018,TFLS35,14.64
11/12/2018,VPTI00,75.62
11/12/2018,FORM54,11.84
11/12/2018,QLCE04,120.14
11/12/2018,WIZJ73,11.4
11/12/2018,UFAY59,59.66
11/12/2018,DJNE62,70.46
11/12/2018,GBEZ65,47.96
11/12/2018,SXHU74,75.41
11/12/2018,DOGG07,27.27
11/12/2018,HPTP65,123.16
11/12/2018,GIWG34,2.25
11/12/2018,QHXJ50,157.27
11/12/2018,ERHJ34,692.65
11/12/2018,ZEHM52,42.19
11/12/2018,TBVE46,151.52
11/12/2018,RJUD59,11.21
11/12/2018,PKBF70,142.11
11/12/2018,BPLN25,193.86
11/12/2018,WVEI17,87.08
11/12/2018,VESX21,320.66
11/12/2018,UWUK72,69.85
11/12/2018,SHXQ48,116.62
11/12/2018,TRFG21,3.12
11/12/2018,SEKK26,50.16
11/12/2018,EKXA24,30.08
11/12/2018,PNFK78,278.32
11/12/2018,HFLM11,110.14
11/12/2018,VIMV38,314.04
11/12/2018,DDIB11,31.17
11/12/2018,LBKT00,5.22
11/12/2018,WVHK10,154.96
11/12/2018,EWUY52,273.16
11/12/2018,UHOG52,58.64
11/12/2018,GYWU23,34.79
11/12/2018,THJF58,18.84
11/12/2018,QAZT26,281.66
11/12/2018,MEOQ86,6.68
11/12/2018,KKZA87,37.92
11/12/2018,CQPJ57,50.44
11/12/2018,SAAM06,138.8
11/12/2018,QOKP03,606.61
11/12/2018,LKPN86,63.32
11/12/2018,SFEO61,13.65
11/12/2018,OKYS51,5.81
11/12/2018,MHFC34,127.31
11/12/2018,UIKN63,153.99
11/12/2018,CIXF70,45.49
11/12/2018,WYFO79,137.94
11/12/2018,SBUT62,84.81
11/12/2018,DREA89,33.53
11/12/2018,RNZB01,5.39
11/12/2018,ZFHD93,131.76
11/12/2018,NFAH30,207.53
11/12/2018,KUWI70,8.96
11/12/2018,CVMG22,30.77
11/12/2018,HSWX88,33.95
11/12/2018,VLJL11,209.33
11/12/2018,VCSF07,40.06
11/12/2018,IIZF28,74.02
11/12/2018,VVXA11,200.79
11/12/2018,BDBU00,118.67
11/12/2018,FTFI87,562.86
11/12/2018,DNIL23,267.97
11/12/2018,ZVEN26,27.33
11/12/2018,CBOX52,682.94
11/12/2018,LIIS96,135.9
11/12/2018,FDWI64,19.12
11/12/2018,NCYN50,16.24
11/12/2018,MRAH32,98.51
11/12/2018,FGVK43,17.26
11/12/2018,IJPI82,34.27
11/12/2018,AHMZ79,139.18
11/12/2018,TVQQ54,65.97
11/12/2018,SUOX82,93.89
11/12/2018,QODV38,79.6
11/12/2018,TGZI54,135.08
11/12/2018,BMRZ75,280.68
11/12/2018,QWOA67,263.14
11/12/2018,UEVD88,269.56
11/12/2018,ITTS26,104.9
11/12/2018,ZELV96,16.26
11/12/2018,RFZG50,64.61
11/12/2018,PIFN94,437.84
11/12/2018,YLGZ72,74.51
11/12/2018,ZSXF19,49.47
11/12/2018,IZLM67,79.98
11/12/2018,ORQH73,251.67
11/12/2018,QLMY86,383.24
11/12/2018,VGYT30,167.93
11/12/2018,DGTY64,17.92
11/12/2018,RJCA92,25.39
11/12/2018,JXGF57,152.34
11/12/2018,ZDAI73,213.96
11/12/2018,TKVF94,47.67
11/12/2018,XRBV61,479.53
11/12/2018,QCRG59,232.5
11/12/2018,GZED20,201.5
11/12/2018,VTKE98,103.25
11/12/2018,TYAE14,52.11
11/12/2018,OPET16,4.0
11/12/2018,KEVJ11,16.79
11/12/2018,DBCS17,130.39
11/12/2018,IZTD25,22.95
11/12/2018,KKGI60,79.88
11/12/2018,XHYN07,26.0
11/12/2018,OPZI26,14.36
11/12/2018,HNLV68,40.95
11/12/2018,ZNQA84,142.27
11/12/2018,IBLA29,290.04
11/12/2018,SZRJ90,247.78
11/12/2018,HYSJ42,76.43
11/12/2018,RLZK87,112.12
11/12/2018,NCCX02,835.36
11/12/2018,PVAZ61,122.07
11/12/2018,QBVN33,28.81
11/12/2018,RDBE21,16.16
11/12/2018,FGQR22,7.57
11/12/2018,KKGY69,97.71
11/12/2018,NCXS33,95.03
11/12/2018,NQJL85,36.97
11/12/2018,BBAX06,53.84
11/12/2018,PQSW95,18.73
11/12/2018,VXSM31,121.64
11/12/2018,LAUA80,398.64
11/12/2018,QXFF29,10.0
11/12/2018,LWGE44,5.52
11/12/2018,AMBT33,20.16
11/12/2018,MFZY76,188.42
11/12/2018,BBJG05,149.46
11/12/2018,UACN81,16.39
11/12/2018,NXTO39,110.53
11/12/2018,INIL60,26.05
11/12/2018,MKHA46,257.4
11/12/2018,OUNH49,78.28
11/12/2018,MYXF05,8.24
11/12/2018,GSTD71,52.48
11/12/2018,TQSJ85,666.77
11/12/2018,GGLV00,16.14
11/12/2018,AYIH50,244.68
11/12/2018,RQGG65,36.15
11/12/2018,OHKH76,28.55
11/12/2018,WWNS72,490.73
11/12/2018,SRYE59,2.27
11/12/2018,MFJJ99,52.16
11/12/2018,VVBY18,36.05
11/12/2018,KRRO64,597.14
11/12/2018,JZTC69,150.08
11/12/2018,KRXZ15,178.23
11/12/2018,QMZU44,99.61
11/12/2018,OQXV70,10.72
11/12/2018,FYYD57,111.01
11/12/2018,OCQF34,80.73
11/12/2018,EDYH00,121.46
11/12/2018,ISWT83,173.88
11/12/2018,QBAP68,18.67
11/12/2018,AMRO66,29.1
11/12/2018,YOQG45,38.99
11/12/2018,ESPL27,61.38
11/12/2018,VKMV12,49.81
11/12/2018,FAWI50,153.92
11/12/2018,SMYT95,90.08
11/12/2018,YCZA59,123.49
11/12/2018,ZMLP81,29.42
11/12/2018,MDEQ10,37.74
11/12/2018,JVHD93,12.53
11/12/2018,SXTM39,144.16
11/12/2018,HHFP66,297.4
11/12/2018,JCWS17,86.02
11/12/2018,HHOA99,7.25
11/12/2018,MSHS03,253.0
11/12/2018,YFAM59,88.99
11/12/2018,CAVR54,93.51
11/12/2018,HXDA52,168.48
11/12/2018,PBFW95,109.74
11/12/2018,CMOI26,107.0
11/12/2018,FJOI82,143.33
11/12/2018,WHPS18,67.88
11/12/2018,CUVZ50,67.25
11/12/2018,ZXVX98,40.41
11/12/2018,LIJW00,304.01
11/12/2018,AWYB85,119.17
11/12/2018,DILF10,339.82
