dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
02/10/2018 00:00,REFDSUAX71925834,Daenarians,EIWJ22,BBAX06,28764.0,USD,600,30/05/2020,47.94,USD,55.95
02/10/2018 00:00,OQSFDUDG20680407,Stocks,SXTM39,QAZT26,662080.0,USD,2000,15/10/2021,331.04,USD,317.07
02/10/2018 00:00,OVRTSMNZ56546258,Vilyas,ESPL27,IIZF28,127434.0,USD,600,15/09/2022,212.39,USD,223.23
02/10/2018 00:00,ZFROGRHL88623448,Gold Pendants,AYIH50,NQJL85,1156900.0,USD,5000,18/12/2020,231.38,USD,263.95
02/10/2018 00:00,BFPGOJPS21360327,Red Fangs,KTLA69,ZDAI73,34547.29,KES,900,16/10/2020,5.69,USD,35.88
02/10/2018 00:00,QGNJSTNS84382635,Stocks,ZFHD93,VKMV12,4491200.0,USD,80000,27/03/2022,56.14,USD,60.33
02/10/2018 00:00,NDXZQHWB46876933,Ultrons,MFJJ99,RDBE21,98050676.35,MUR,8000,08/01/2021,148.44,USD,11217.13
02/10/2018 00:01,VPRIURVK96695682,Stocks,IZLM67,ZNQA84,6888500.0,USD,50000,07/06/2021,137.77,USD,150.4
02/10/2018 00:01,DRJOYZFD50372240,Stocks,VVBY18,VGYT30,145696.0,USD,800,18/01/2019,182.12,USD,193.57
02/10/2018 00:01,ZJDKHOTR80666374,Red Shells,WYFO79,THJF58,204820.0,USD,2000,02/08/2021,102.41,USD,103.34
02/10/2018 00:01,KHTZWABG37471523,Stocks,VCSF07,HHOA99,514944.0,FJD,9000,12/09/2022,7.45,USD,61.8
02/10/2018 00:02,XNOCLGOB06697859,Stocks,DREA89,CBOX52,393048.0,USD,800,08/07/2019,491.31,USD,460.34
02/10/2018 00:02,AXIKONBF75459796,Rings of Protection from Shape Changers,EKXA24,QCRG59,705120.0,USD,4000,09/12/2022,176.28,USD,156.86
