date,companyID,stockPrice
16/03/2017,QETH27,1.63
16/03/2017,DVVB31,123.79
16/03/2017,EMNK67,114.31
16/03/2017,KTLA69,93.2
16/03/2017,EIWJ22,22.48
16/03/2017,SFZS08,74.4
16/03/2017,YSSR29,36.53
16/03/2017,SWGF93,24.75
16/03/2017,YTAI13,232.43
16/03/2017,NGBA40,110.74
16/03/2017,CMZC67,55.34
16/03/2017,PJKH65,19.64
16/03/2017,HWHS51,207.71
16/03/2017,ZBIO05,9.26
16/03/2017,YWMD69,125.05
16/03/2017,EPZN28,49.05
16/03/2017,VAHJ53,58.68
16/03/2017,HWJF09,311.41
16/03/2017,AGBH66,111.11
16/03/2017,TFLS35,24.57
16/03/2017,VPTI00,60.58
16/03/2017,FORM54,8.42
16/03/2017,QLCE04,117.71
16/03/2017,WIZJ73,11.23
16/03/2017,UFAY59,64.58
16/03/2017,DJNE62,98.18
16/03/2017,GBEZ65,103.18
16/03/2017,SXHU74,80.52
16/03/2017,DOGG07,18.87
16/03/2017,HPTP65,94.68
16/03/2017,GIWG34,2.36
16/03/2017,QHXJ50,130.56
16/03/2017,ERHJ34,465.18
16/03/2017,ZEHM52,50.82
16/03/2017,TBVE46,148.95
16/03/2017,RJUD59,18.69
16/03/2017,PKBF70,265.97
16/03/2017,BPLN25,203.63
16/03/2017,WVEI17,100.83
16/03/2017,VESX21,281.37
16/03/2017,UWUK72,81.46
16/03/2017,SHXQ48,117.95
16/03/2017,TRFG21,3.12
16/03/2017,SEKK26,68.3
16/03/2017,EKXA24,43.72
16/03/2017,PNFK78,336.9
16/03/2017,HFLM11,148.82
16/03/2017,VIMV38,281.22
16/03/2017,DDIB11,18.39
16/03/2017,LBKT00,4.84
16/03/2017,WVHK10,150.15
16/03/2017,EWUY52,315.95
16/03/2017,UHOG52,51.65
16/03/2017,GYWU23,33.87
16/03/2017,THJF58,22.12
16/03/2017,QAZT26,334.71
16/03/2017,MEOQ86,6.54
16/03/2017,KKZA87,38.01
16/03/2017,CQPJ57,44.94
16/03/2017,SAAM06,111.23
16/03/2017,QOKP03,616.67
