dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
13/05/2013 00:00,WMJTEKQQ69445205,Stocks,KUWI70,ISWT83,93858.0,USD,600,03/06/2016,156.43,USD,156.84
13/05/2013 00:00,NTRHMMYB60843492,Omnigaskets,FGQR22,CBOX52,19234500.0,USD,50000,21/10/2014,384.69,USD,324.34
13/05/2013 00:00,WARLUOWC87381526,Potions of Fruit Juice,BBJG05,SRYE59,73906.0,USD,700,29/08/2017,105.58,USD,114.45
13/05/2013 00:00,PTCHVYAM50138793,Mimett Greens,FORM54,NFAH30,28446.0,USD,300,12/06/2017,94.82,USD,108.11
13/05/2013 00:01,RSVMFJZU97443000,Momentum Gliders,TYAE14,SRYE59,166690.0,USD,1000,27/11/2016,166.69,USD,150.43
13/05/2013 00:01,UOMXIDPK69089212,Stocks,FORM54,MKHA46,1538083.48,PYG,900,22/10/2014,224.94,USD,1554.14
13/05/2013 00:01,FLIOCEHI18236352,Stocks,QBAP68,VKMV12,46683.0,USD,700,12/02/2015,66.69,USD,72.16
13/05/2013 00:01,WUHGYPJW60875006,Bags of Tricks,KRXZ15,WVHK10,1611960.0,USD,6000,28/04/2018,268.66,USD,281.56
13/05/2013 00:01,VARUIYDB65015557,Stocks,VCSF07,RNZB01,4856.0,USD,800,10/08/2018,17.34,PGK,5.59
13/05/2013 00:01,LHYIQPVQ77606698,Golden Ink Pots,QETH27,ZXVX98,142914.0,USD,300,28/11/2016,476.38,USD,567.45
13/05/2013 00:01,YOQVINWO26860732,Stocks,ITTS26,ZSXF19,44685.0,USD,500,10/07/2018,89.37,USD,79.65
13/05/2013 00:01,BNDJVFOG26540758,Symbiotes,NCXS33,KKGI60,200730.0,USD,1000,09/02/2014,783.99,LAK,170.19
13/05/2013 00:02,AITEJBUV11235944,Stocks,NFAH30,KUWI70,609600.0,USD,60000,18/07/2016,19.68,ALL,9.02
13/05/2013 00:02,DGOUQJRB20025803,Stocks,YFAM59,ZDAI73,6421766.17,BRL,3000,30/06/2016,174.45,USD,1945.34
13/05/2013 00:02,TNAFKGEK90847602,Dunce Caps,THJF58,HWJF09,283124.71,CDF,9000,24/12/2016,127.31,USD,28.78
13/05/2013 00:02,GXXUCEXY56134112,Stocks,EMNK67,MEOQ86,9320.0,USD,2000,16/10/2018,36.87,BSD,5.1
13/05/2013 00:02,QSBTFOUQ94286441,Stocks,SXHU74,HWJF09,139349.0,USD,700,10/02/2018,199.07,USD,165.35
13/05/2013 00:03,PLBTLUXI19622152,Stocks,MDEQ10,NXTO39,13056300.0,USD,90000,12/05/2015,4558.69,UAH,124.2
13/05/2013 00:03,BQNAPIMT23714458,Stocks,MYXF05,BBAX06,66660.0,USD,2000,15/08/2014,33.33,USD,36.07
13/05/2013 00:03,JINNTNOT22218272,Symbiotes,MEOQ86,KKGI60,8029200.0,USD,40000,12/02/2016,200.73,USD,180.41
13/05/2013 00:03,IEPNKDDI67458965,Noisy Crickets,QLMY86,MSHS03,395640.0,USD,3000,16/11/2014,131.88,USD,151.43
13/05/2013 00:03,GTSORCEQ93088192,Companion Cubes,EIWJ22,EKXA24,55233.0,USD,900,07/10/2017,61.37,USD,51.64
13/05/2013 00:03,IRHBJERD58775862,Bright Powders,RDBE21,FORM54,27994000.65,ALL,70000,13/05/2016,206.45,USD,349.16
13/05/2013 00:03,ZZWDIZMF95032420,Stocks,VIMV38,FYYD57,71215.5,KRW,2000,17/11/2017,145.16,USD,31.78
13/05/2013 00:04,FSYIWQDF21225316,Crests,NCXS33,BMRZ75,51659100.0,USD,90000,01/06/2017,573.99,USD,608.34
13/05/2013 00:04,OQJMFCHR04364386,Stocks,IJPI82,PBFW95,169569.0,USD,900,17/04/2015,188.41,USD,162.09
13/05/2013 00:04,VORSHMXZ63078569,Keys of Orthanc,KUWI70,KRXZ15,13644.0,USD,100,07/04/2018,136.44,USD,148.67
13/05/2013 00:04,GDCIYXBQ64057567,Stocks,EDYH00,BMRZ75,2372000.0,USD,10000,03/03/2016,25410.79,HRK,290.35
13/05/2013 00:04,FABUDUWS91998405,Rare Candies,KUWI70,PIFN94,21862.0,USD,200,14/11/2017,109.31,USD,106.47
13/05/2013 00:04,KCBCZCTH41604394,Stocks,BMRZ75,IIZF28,95139.0,USD,900,02/07/2016,105.71,USD,85.5
13/05/2013 00:05,AAJOYAVH35303995,X-12s,SUOX82,UWUK72,842695.36,RON,800,18/09/2014,681.66,USD,977.69
13/05/2013 00:06,BMFBXUGW43668717,Metal Knight Units,RQGG65,FTFI87,5694.0,USD,600,03/08/2016,9.49,USD,8.41
13/05/2013 00:06,RMSXORJG15512763,Stocks,KUWI70,TFLS35,12632819.93,COP,7000,05/07/2014,23.27,USD,1618.41
13/05/2013 00:06,TYQMJHEC68372543,Ampules,SWGF93,LAUA80,229080.0,USD,1000,31/01/2017,229.08,USD,247.12
13/05/2013 00:06,WGIBJRCX40445794,Gantz Balls,ZEHM52,TBVE46,14009200.0,USD,40000,09/02/2015,350.23,USD,301.48
13/05/2013 00:06,HARQZGYU29676648,Stocks,WIZJ73,SRYE59,63612.64,BAM,70000,09/12/2015,2.72,USD,0.96
13/05/2013 00:06,HLGPKCLY60618505,Electrolyzers,CBOX52,DVVB31,253163.36,FKP,100,11/10/2014,367.97,USD,2493.03
13/05/2013 00:06,FMZAJQGH00591989,Cloaks of Protection,DREA89,SBUT62,9793600.0,USD,40000,08/02/2016,244.84,USD,219.69
13/05/2013 00:06,UYECDMWY36028017,Stocks,AYIH50,MDEQ10,40602.0,USD,600,05/12/2018,67.67,USD,62.61
13/05/2013 00:06,XUAHTMWZ15752365,Mjolnirs,WYFO79,FORM54,4857764.66,GHS,700,17/05/2015,729.37,USD,6500.95
13/05/2013 00:07,IHPLHAMW87547006,Amulets of Strangulation,RFZG50,ERHJ34,690697.02,AWG,800,11/10/2015,100.68,USD,762.56
13/05/2013 00:07,YAVGCIOJ45997122,Madman's Knowledges,QBAP68,CAVR54,75012.0,USD,200,03/08/2015,375.06,USD,420.98
13/05/2013 00:07,UJRNFOJD04050376,Golems,VAHJ53,QODV38,6757710.33,TWD,900,28/09/2014,16.66,USD,8553.78
13/05/2013 00:07,EKLBWTLP40750670,Eyes of Agamotto,AHMZ79,BPLN25,24732800.0,USD,80000,15/01/2017,309.16,USD,258.8
13/05/2013 00:07,FOMWHOWZ52557457,Atium Bars,MEOQ86,YTAI13,9408700.0,USD,70000,05/04/2015,134.41,USD,120.27
13/05/2013 00:07,VZSAEHZN18235534,Stocks,PVAZ61,FORM54,13520.0,USD,800,10/01/2017,16.9,USD,17.63
13/05/2013 00:08,MIFGHQBL47824303,Rings of Levitation,UFAY59,VGYT30,2072484.41,SDG,1000,10/05/2018,247.73,USD,1819.54
13/05/2013 00:08,CSUPUUNF63068878,Gorgon Heads,DILF10,KKZA87,316567.92,YER,200,04/01/2018,207.14,USD,1437.5
13/05/2013 00:08,LNAMHKIW29492413,Dust Cannisters,SAAM06,DNIL23,1081616.56,KMF,300,01/07/2014,542.49,USD,3973.92
13/05/2013 00:08,IJQWHXVA89096394,Stocks,DBCS17,GYWU23,139200.0,USD,8000,06/03/2017,17.4,USD,14.99
13/05/2013 00:09,QOBJGAPW13486549,Cockatrice Claws,IIZF28,PBFW95,18840.0,USD,3000,21/03/2014,6.28,USD,5.25
13/05/2013 00:09,TMABZGPX89835425,DigiBytes,ZSXF19,PBFW95,22168.0,USD,100,04/11/2016,221.68,USD,246.32
13/05/2013 00:09,XTMWJJIE14774116,Mystic Keys,CIXF70,RFZG50,5517600.0,USD,60000,25/08/2016,91.96,USD,98.23
