date,product,marketPrice
21/06/2012,Moloko Plus,67.33
21/06/2012,Pan-Galactic Gargle Blaster,627.76
21/06/2012,Victory Gin,45.18
21/06/2012,Vesper,413.05
21/06/2012,Duff,334.86
21/06/2012,Dark Planet Cola,102.81
21/06/2012,Slurm,137.72
21/06/2012,Nuka-cola,36.13
21/06/2012,Ent-draught,34.93
21/06/2012,Ambrosia,65.57
21/06/2012,Romulan Ale,107.78
21/06/2012,Astro Boys,926.21
21/06/2012,Marvins,77.22
21/06/2012,K-9s,167.55
21/06/2012,Autobots,45.26
21/06/2012,Decepticons,71.4
21/06/2012,Golems,16.88
21/06/2012,Master Balls,109.0
21/06/2012,Ultra Balls,76.79
21/06/2012,T-800s,254.16
21/06/2012,T-1000s,84.19
21/06/2012,Flubbers,452.7
21/06/2012,Spyders,152.28
21/06/2012,B-4s,32.62
21/06/2012,Ultrons,215.18
21/06/2012,Ruby Slippers,57.0
21/06/2012,Catbuses,679.57
21/06/2012,Evangelions,384.3
21/06/2012,Behelits,719.37
21/06/2012,Lightsabres,12.61
21/06/2012,Devil Fruits,260.48
21/06/2012,SMILEs,294.27
21/06/2012,Cornballers,234.4
21/06/2012,Sabor de Soledad Chips,110.92
21/06/2012,Red Apple Cigarettes,348.17
21/06/2012,Wonka Bars,277.85
21/06/2012,Bags of Holding,299.92
21/06/2012,Sending Stones,547.25
21/06/2012,Elder Wands,313.22
21/06/2012,Dornish Red,284.86
21/06/2012,Valaryian Steel Bars,292.9
21/06/2012,Dragon Eggs,580.92
21/06/2012,Cranium Inflolinks,136.83
21/06/2012,LiDAR Mark-Trackers,342.78
21/06/2012,Arm Nanoblades,425.86
21/06/2012,Replicants,17.69
21/06/2012,Venom Canisters,152.07
21/06/2012,Atium Bars,145.31
21/06/2012,Otataral Bars,21.72
21/06/2012,Night Dust,278.45
21/06/2012,Dragon Scales,274.99
21/06/2012,Teeth of the Dragon,665.95
21/06/2012,Chunin Headband,158.57
21/06/2012,Djinns,205.8
21/06/2012,Flying Brooms,8.47
21/06/2012,Flying Carpets,211.67
21/06/2012,Mjolnirs,650.34
21/06/2012,Infinity Stones,155.69
21/06/2012,Infinity Gauntlets,16.05
21/06/2012,Repulsor Beams,452.53
21/06/2012,Super Soldier Serums,134.35
21/06/2012,Vibranium Bars,420.11
21/06/2012,Adamantium Bars,163.58
21/06/2012,Mithril Bars,2.74
21/06/2012,Rune Bars,298.01
21/06/2012,True Names,103.27
21/06/2012,Sigils,153.14
21/06/2012,Strongest Potions,77.23
21/06/2012,Knightmare Frames,412.66
21/06/2012,Mirrors of Erised,429.06
21/06/2012,Pensieves,60.46
21/06/2012,Veritaserums,612.19
21/06/2012,Felix Felicis,350.97
21/06/2012,Horcuxes,245.59
21/06/2012,Philosopher Stones,100.88
21/06/2012,Sorceror Stones,19.69
21/06/2012,Dragon Balls,102.78
21/06/2012,Wind Shurikens,116.07
21/06/2012,Time Turners,414.87
21/06/2012,Moranth Burners,284.76
21/06/2012,Moranth Crackers,146.52
21/06/2012,Moranth Cussers,202.39
21/06/2012,Moranth Flamers,335.49
21/06/2012,Moranth Melters,240.82
21/06/2012,Moranth Shapers,97.67
21/06/2012,Moranth Smokers,100.73
21/06/2012,Finnests,112.84
21/06/2012,Terondais,239.99
21/06/2012,White Gold Rings,90.1
21/06/2012,Hurtloam,296.47
21/06/2012,Rare Candies,144.45
21/06/2012,PP Ups,369.77
21/06/2012,Phoenix Downs,18.27
21/06/2012,Zanpakutos,9.41
21/06/2012,Sensu Beans,393.62
21/06/2012,Namekian Spring Water,14.73
21/06/2012,Australium Bars,172.63
21/06/2012,Aether Tanks,28.82
21/06/2012,Mana Ore,125.7
21/06/2012,Dilithium Crystals,442.84
21/06/2012,Dust Cannisters,600.27
21/06/2012,Energon Cubes,518.22
21/06/2012,Jumbonium Atoms,188.47
21/06/2012,Katchin Bars,19.49
21/06/2012,Krytonite Ore,274.88
21/06/2012,Nanomachines,251.74
21/06/2012,Octiron Bars,215.5
21/06/2012,Redstone Blocks,415.95
21/06/2012,Seastone Cuffs,61.7
21/06/2012,Z-crystals,289.88
21/06/2012,Digivices,90.14
21/06/2012,Pym Particles,12.53
21/06/2012,Wild Card Virus Vials,48.06
21/06/2012,Tachyons,253.95
21/06/2012,Hope,187.71
21/06/2012,Decks of Many Things,241.84
21/06/2012,Golden Fleeces,170.4
21/06/2012,Argonaughts,237.11
21/06/2012,Vestiges,396.62
21/06/2012,Tricorders,125.31
21/06/2012,Replicators,96.14
21/06/2012,Transporters,294.62
21/06/2012,Sonic Screwdrivers,201.48
21/06/2012,Holy Grails,283.74
21/06/2012,Nails of Helena,400.19
21/06/2012,Shrouds of Turin,263.46
21/06/2012,Hoverboards,30.4
21/06/2012,Holodecks,193.69
21/06/2012,Neuralizers,173.78
21/06/2012,Symbiotes,173.87
21/06/2012,Meow Meow Beans,343.87
21/06/2012,6IV Shiny Dittos,489.08
21/06/2012,Holy Hand Grenades,193.31
21/06/2012,Alpha-Omega Bombs,495.19
21/06/2012,Fatmans,83.55
21/06/2012,BFG 9000s,106.57
21/06/2012,Noisy Crickets,162.41
21/06/2012,Lawgivers,73.73
21/06/2012,Phasers,191.78
21/06/2012,Pulse Rifles,27.84
21/06/2012,Vorpal Swords,303.05
21/06/2012,Sausages inna bun,10.63
21/06/2012,Gundams,417.36
21/06/2012,HALs,677.21
21/06/2012,Agents,124.14
21/06/2012,Pipboys,155.5
21/06/2012,Scouters,67.72
21/06/2012,Daemons,362.3
21/06/2012,Pacts,73.76
21/06/2012,Souls,101.97
21/06/2012,Key of Kings,154.88
21/06/2012,Horns of Gondor,336.68
21/06/2012,Excalibers,26.26
21/06/2012,Thousand Sunnys,251.03
21/06/2012,Ampules,298.99
21/06/2012,Badgers,530.73
21/06/2012,Blinds,132.15
21/06/2012,Butterflys,247.21
21/06/2012,Cancellers,258.27
21/06/2012,Carpenters,183.89
21/06/2012,Centipedes,382.55
21/06/2012,Chainsaws,60.32
21/06/2012,Cocoons,301.76
21/06/2012,Drops,369.64
21/06/2012,Diverseys,140.22
21/06/2012,Fridays,112.96
21/06/2012,Full Faces,493.72
21/06/2012,Fumbles,319.94
21/06/2012,Gauntlets,237.67
21/06/2012,Javelins,350.67
21/06/2012,Lavenders,351.69
21/06/2012,Beams,33.8
21/06/2012,Pressures,489.3
21/06/2012,Rapids,160.77
21/06/2012,Reflectors,779.05
21/06/2012,Scripts,53.6
21/06/2012,Shooters,41.33
21/06/2012,Stalkers,548.19
21/06/2012,Stations,275.48
21/06/2012,Stickers,225.48
