date,product,marketPrice
26/06/2012,Moloko Plus,66.0
26/06/2012,Pan-Galactic Gargle Blaster,636.0
26/06/2012,Victory Gin,44.37
26/06/2012,Vesper,421.21
26/06/2012,Duff,330.41
26/06/2012,Dark Planet Cola,103.14
26/06/2012,Slurm,138.17
26/06/2012,Nuka-cola,37.09
26/06/2012,Ent-draught,36.2
26/06/2012,Ambrosia,63.58
26/06/2012,Romulan Ale,109.86
26/06/2012,Astro Boys,933.42
26/06/2012,Marvins,77.57
26/06/2012,K-9s,172.39
26/06/2012,Autobots,45.29
26/06/2012,Decepticons,70.55
26/06/2012,Golems,16.59
26/06/2012,Master Balls,104.78
26/06/2012,Ultra Balls,77.92
26/06/2012,T-800s,249.87
26/06/2012,T-1000s,85.64
26/06/2012,Flubbers,444.61
26/06/2012,Spyders,151.21
26/06/2012,B-4s,33.33
26/06/2012,Ultrons,217.62
26/06/2012,Ruby Slippers,58.01
26/06/2012,Catbuses,690.57
26/06/2012,Evangelions,390.1
26/06/2012,Behelits,705.9
26/06/2012,Lightsabres,12.68
26/06/2012,Devil Fruits,260.6
26/06/2012,SMILEs,294.44
26/06/2012,Cornballers,225.4
26/06/2012,Sabor de Soledad Chips,108.28
26/06/2012,Red Apple Cigarettes,333.33
26/06/2012,Wonka Bars,272.02
26/06/2012,Bags of Holding,288.43
26/06/2012,Sending Stones,558.05
26/06/2012,Elder Wands,318.99
26/06/2012,Dornish Red,299.95
26/06/2012,Valaryian Steel Bars,289.11
26/06/2012,Dragon Eggs,590.47
26/06/2012,Cranium Inflolinks,139.17
26/06/2012,LiDAR Mark-Trackers,351.61
26/06/2012,Arm Nanoblades,416.12
26/06/2012,Replicants,17.52
26/06/2012,Venom Canisters,160.12
26/06/2012,Atium Bars,136.06
26/06/2012,Otataral Bars,21.92
26/06/2012,Night Dust,278.8
26/06/2012,Dragon Scales,267.62
26/06/2012,Teeth of the Dragon,696.53
26/06/2012,Chunin Headband,164.26
26/06/2012,Djinns,198.9
26/06/2012,Flying Brooms,8.66
26/06/2012,Flying Carpets,215.28
26/06/2012,Mjolnirs,657.43
26/06/2012,Infinity Stones,152.03
26/06/2012,Infinity Gauntlets,15.92
26/06/2012,Repulsor Beams,431.12
26/06/2012,Super Soldier Serums,137.58
26/06/2012,Vibranium Bars,424.54
26/06/2012,Adamantium Bars,161.68
26/06/2012,Mithril Bars,2.84
26/06/2012,Rune Bars,308.05
26/06/2012,True Names,103.55
26/06/2012,Sigils,155.43
26/06/2012,Strongest Potions,78.15
26/06/2012,Knightmare Frames,408.06
26/06/2012,Mirrors of Erised,430.72
26/06/2012,Pensieves,61.44
26/06/2012,Veritaserums,623.25
26/06/2012,Felix Felicis,357.47
26/06/2012,Horcuxes,250.24
26/06/2012,Philosopher Stones,104.22
26/06/2012,Sorceror Stones,20.11
26/06/2012,Dragon Balls,102.36
26/06/2012,Wind Shurikens,116.48
26/06/2012,Time Turners,415.11
26/06/2012,Moranth Burners,295.05
26/06/2012,Moranth Crackers,147.25
26/06/2012,Moranth Cussers,201.95
26/06/2012,Moranth Flamers,325.86
26/06/2012,Moranth Melters,240.8
26/06/2012,Moranth Shapers,94.51
26/06/2012,Moranth Smokers,102.7
26/06/2012,Finnests,109.31
26/06/2012,Terondais,226.49
26/06/2012,White Gold Rings,93.8
26/06/2012,Hurtloam,284.46
26/06/2012,Rare Candies,142.36
26/06/2012,PP Ups,353.47
26/06/2012,Phoenix Downs,18.97
26/06/2012,Zanpakutos,9.39
26/06/2012,Sensu Beans,393.61
26/06/2012,Namekian Spring Water,14.4
26/06/2012,Australium Bars,171.8
26/06/2012,Aether Tanks,29.06
26/06/2012,Mana Ore,128.39
26/06/2012,Dilithium Crystals,439.52
26/06/2012,Dust Cannisters,576.37
26/06/2012,Energon Cubes,520.41
26/06/2012,Jumbonium Atoms,185.46
26/06/2012,Katchin Bars,19.33
26/06/2012,Krytonite Ore,273.9
26/06/2012,Nanomachines,243.06
26/06/2012,Octiron Bars,217.66
26/06/2012,Redstone Blocks,417.07
26/06/2012,Seastone Cuffs,61.57
26/06/2012,Z-crystals,292.05
26/06/2012,Digivices,92.6
26/06/2012,Pym Particles,12.79
26/06/2012,Wild Card Virus Vials,48.51
26/06/2012,Tachyons,246.99
26/06/2012,Hope,188.57
26/06/2012,Decks of Many Things,243.57
26/06/2012,Golden Fleeces,169.17
26/06/2012,Argonaughts,245.99
26/06/2012,Vestiges,407.1
26/06/2012,Tricorders,128.59
26/06/2012,Replicators,93.68
26/06/2012,Transporters,305.42
26/06/2012,Sonic Screwdrivers,197.57
26/06/2012,Holy Grails,286.64
26/06/2012,Nails of Helena,417.61
26/06/2012,Shrouds of Turin,274.94
26/06/2012,Hoverboards,30.92
26/06/2012,Holodecks,195.55
26/06/2012,Neuralizers,169.81
26/06/2012,Symbiotes,178.35
26/06/2012,Meow Meow Beans,344.38
26/06/2012,6IV Shiny Dittos,473.82
26/06/2012,Holy Hand Grenades,191.29
26/06/2012,Alpha-Omega Bombs,507.64
26/06/2012,Fatmans,81.79
26/06/2012,BFG 9000s,105.4
26/06/2012,Noisy Crickets,165.93
26/06/2012,Lawgivers,74.76
26/06/2012,Phasers,197.35
26/06/2012,Pulse Rifles,27.46
26/06/2012,Vorpal Swords,298.62
26/06/2012,Sausages inna bun,10.42
26/06/2012,Gundams,416.49
26/06/2012,HALs,682.97
26/06/2012,Agents,129.2
26/06/2012,Pipboys,157.89
26/06/2012,Scouters,64.83
26/06/2012,Daemons,351.63
26/06/2012,Pacts,76.61
26/06/2012,Souls,104.74
26/06/2012,Key of Kings,161.65
26/06/2012,Horns of Gondor,337.67
