date,currency,valueInUSD
16/04/2010,AFN,10.5003
16/04/2010,ALL,2.0314
16/04/2010,DZD,4.0762
16/04/2010,AOA,7.3373
16/04/2010,ARS,28.3968
16/04/2010,AMD,8.5576
16/04/2010,AWG,8.7208
16/04/2010,AUD,67.3346
16/04/2010,AZN,5.5958
16/04/2010,BSD,5.5923
16/04/2010,BHD,2.8977
16/04/2010,BDT,7.3705
16/04/2010,BBD,84.3462
16/04/2010,BYR,6.8973
16/04/2010,BZD,4.7309
16/04/2010,BMD,1.1454
16/04/2010,BTN,6.9891
16/04/2010,BOB,35.3621
16/04/2010,BAM,0.3429
16/04/2010,BWP,2.9216
16/04/2010,BRL,10.5882
16/04/2010,GBP,9.2787
16/04/2010,BND,0.2871
16/04/2010,BGN,0.1108
16/04/2010,BIF,2.2127
16/04/2010,XOF,5.8294
16/04/2010,XAF,5.1866
16/04/2010,XPF,0.4085
16/04/2010,KHR,4.2194
16/04/2010,CAD,28.1568
16/04/2010,CVE,9.7322
16/04/2010,KYD,8.1442
16/04/2010,CLP,7.9892
16/04/2010,CNY,8.3569
16/04/2010,COP,57.9211
16/04/2010,KMF,5.6814
16/04/2010,CDF,0.2047
16/04/2010,CRC,1.419
16/04/2010,HRK,116.8946
16/04/2010,CUC,5.6274
16/04/2010,CUP,2.3927
16/04/2010,CZK,4.8565
16/04/2010,DKK,1.2659
16/04/2010,DJF,8.0395
16/04/2010,DOP,8.355
16/04/2010,XCD,49.0159
16/04/2010,EGP,6.0021
16/04/2010,SVC,4.2063
16/04/2010,ETB,12.7354
16/04/2010,FKP,9.4279
16/04/2010,FJD,9.3787
16/04/2010,GMD,9.4234
16/04/2010,GEL,4.8348
16/04/2010,GHS,8.7019
16/04/2010,GIP,7.2857
16/04/2010,GTQ,0.7366
16/04/2010,GNF,88.165
16/04/2010,GYD,3.7966
16/04/2010,HTG,26.4199
16/04/2010,HNL,3.2115
16/04/2010,HKD,4.192
16/04/2010,HUF,3.0313
16/04/2010,ISK,3.2142
16/04/2010,INR,38.6946
16/04/2010,IDR,5.5213
16/04/2010,IRR,8.9222
16/04/2010,IQD,9.9211
16/04/2010,ILS,9.1929
16/04/2010,JMD,0.7384
16/04/2010,JPY,0.0531
16/04/2010,JOD,2.7913
16/04/2010,KZT,3.8869
16/04/2010,KES,5.8083
16/04/2010,KWD,7.0487
16/04/2010,KGS,7.8265
16/04/2010,LAK,8.1302
16/04/2010,LBP,10.0027
16/04/2010,LSL,2.0636
16/04/2010,LRD,6.1416
16/04/2010,LYD,12.5444
16/04/2010,MOP,1.1336
16/04/2010,MKD,6.6987
16/04/2010,MGA,5.6871
16/04/2010,MWK,9.4699
16/04/2010,MYR,47.847
16/04/2010,MVR,7.3293
16/04/2010,MRO,2.5295
16/04/2010,MUR,90.512
16/04/2010,MXN,5.034
16/04/2010,MDL,8.386
16/04/2010,MNT,0.2168
16/04/2010,MAD,2.375
16/04/2010,MZN,8.1788
16/04/2010,MMK,3.094
16/04/2010,ANG,7.8394
16/04/2010,NAD,3.2826
16/04/2010,NPR,1.3382
16/04/2010,NZD,2.5451
16/04/2010,NIO,1.5844
16/04/2010,NGN,0.1509
16/04/2010,KPW,2.9602
16/04/2010,NOK,1.1389
16/04/2010,OMR,3.7284
16/04/2010,PKR,8.4336
16/04/2010,PAB,12.3227
16/04/2010,PGK,2.4231
16/04/2010,PYG,8.4416
16/04/2010,PEN,0.3216
16/04/2010,PHP,63.3566
16/04/2010,PLN,0.2378
16/04/2010,QAR,3.0943
16/04/2010,RON,1.3411
16/04/2010,RUB,11.2342
16/04/2010,RWF,6.9292
16/04/2010,WST,1.9095
16/04/2010,STD,4.9088
16/04/2010,SAR,6.7093
16/04/2010,RSD,1.3717
16/04/2010,SCR,3.3567
16/04/2010,SLL,3.7131
16/04/2010,SGD,4.3466
16/04/2010,SBD,8.3728
16/04/2010,SOS,3.08
16/04/2010,ZAR,6.9202
16/04/2010,KRW,0.3644
16/04/2010,LKR,1.8382
16/04/2010,SHP,4.9361
16/04/2010,SDG,6.4351
16/04/2010,SRD,6.8506
16/04/2010,SZL,4.5953
16/04/2010,SEK,4.4045
16/04/2010,CHF,8.1388
16/04/2010,SYP,5.774
16/04/2010,TWD,466.626
16/04/2010,TZS,8.9683
16/04/2010,THB,1.1455
16/04/2010,TOP,6.2385
16/04/2010,TTD,3.9431
16/04/2010,TND,6.7028
16/04/2010,TRY,0.9043
16/04/2010,TMM,3.9022
16/04/2010,USD,1
16/04/2010,UGX,9.7613
16/04/2010,UAH,34.5505
16/04/2010,UYU,46.8566
16/04/2010,AED,1.1801
16/04/2010,VUV,26.707
16/04/2010,VEB,1.738
16/04/2010,VND,8.1718
16/04/2010,YER,6.5839
16/04/2010,ZMK,6.8517
16/04/2010,ZWD,5.8354
