date,companyID,stockPrice
19/02/2016,QETH27,2.48
19/02/2016,DVVB31,151.46
19/02/2016,EMNK67,113.52
19/02/2016,KTLA69,128.41
19/02/2016,EIWJ22,31.33
19/02/2016,SFZS08,74.23
19/02/2016,YSSR29,44.87
19/02/2016,SWGF93,22.04
19/02/2016,YTAI13,272.11
19/02/2016,NGBA40,93.04
19/02/2016,CMZC67,62.07
19/02/2016,PJKH65,13.27
19/02/2016,HWHS51,242.33
19/02/2016,ZBIO05,8.49
19/02/2016,YWMD69,160.52
19/02/2016,EPZN28,43.81
19/02/2016,VAHJ53,88.29
19/02/2016,HWJF09,309.67
19/02/2016,AGBH66,119.98
19/02/2016,TFLS35,26.04
19/02/2016,VPTI00,81.08
19/02/2016,FORM54,12.3
19/02/2016,QLCE04,150.4
19/02/2016,WIZJ73,10.75
19/02/2016,UFAY59,99.86
19/02/2016,DJNE62,104.48
19/02/2016,GBEZ65,113.37
19/02/2016,SXHU74,93.7
19/02/2016,DOGG07,21.9
19/02/2016,HPTP65,114.42
19/02/2016,GIWG34,2.04
19/02/2016,QHXJ50,87.77
19/02/2016,ERHJ34,415.2
19/02/2016,ZEHM52,42.34
19/02/2016,TBVE46,138.83
19/02/2016,RJUD59,12.93
19/02/2016,PKBF70,180.38
19/02/2016,BPLN25,196.12
19/02/2016,WVEI17,76.18
19/02/2016,VESX21,200.25
19/02/2016,UWUK72,78.03
19/02/2016,SHXQ48,73.98
19/02/2016,TRFG21,3.12
19/02/2016,SEKK26,69.74
19/02/2016,EKXA24,52.73
19/02/2016,PNFK78,300.44
19/02/2016,HFLM11,141.73
19/02/2016,VIMV38,212.31
19/02/2016,DDIB11,14.94
19/02/2016,LBKT00,6.41
19/02/2016,WVHK10,116.44
19/02/2016,EWUY52,260.14
19/02/2016,UHOG52,48.21
19/02/2016,GYWU23,31.71
19/02/2016,THJF58,19.97
19/02/2016,QAZT26,319.8
19/02/2016,MEOQ86,4.62
19/02/2016,KKZA87,28.78
19/02/2016,CQPJ57,58.57
19/02/2016,SAAM06,138.43
19/02/2016,QOKP03,692.07
19/02/2016,LKPN86,43.44
19/02/2016,SFEO61,7.45
19/02/2016,OKYS51,15.59
19/02/2016,MHFC34,147.91
19/02/2016,UIKN63,175.22
19/02/2016,CIXF70,37.85
19/02/2016,WYFO79,112.31
19/02/2016,SBUT62,53.44
19/02/2016,DREA89,54.55
19/02/2016,RNZB01,8.87
19/02/2016,ZFHD93,107.6
19/02/2016,NFAH30,141.64
19/02/2016,KUWI70,12.49
19/02/2016,CVMG22,35.37
19/02/2016,HSWX88,27.62
19/02/2016,VLJL11,214.49
19/02/2016,VCSF07,38.94
19/02/2016,IIZF28,100.56
19/02/2016,VVXA11,306.25
19/02/2016,BDBU00,152.21
19/02/2016,FTFI87,252.49
19/02/2016,DNIL23,202.95
19/02/2016,ZVEN26,44.74
19/02/2016,CBOX52,523.09
19/02/2016,LIIS96,133.95
19/02/2016,FDWI64,24.17
19/02/2016,NCYN50,13.67
19/02/2016,MRAH32,126.17
19/02/2016,FGVK43,20.42
19/02/2016,IJPI82,55.8
19/02/2016,AHMZ79,174.66
19/02/2016,TVQQ54,67.24
19/02/2016,SUOX82,102.0
19/02/2016,QODV38,110.26
19/02/2016,TGZI54,237.41
19/02/2016,BMRZ75,267.52
19/02/2016,QWOA67,141.47
19/02/2016,UEVD88,327.27
19/02/2016,ITTS26,158.05
19/02/2016,ZELV96,13.04
19/02/2016,RFZG50,59.87
19/02/2016,PIFN94,428.34
19/02/2016,YLGZ72,51.13
19/02/2016,ZSXF19,53.53
19/02/2016,IZLM67,96.52
19/02/2016,ORQH73,212.39
19/02/2016,QLMY86,361.57
19/02/2016,VGYT30,180.36
19/02/2016,DGTY64,15.81
19/02/2016,RJCA92,20.43
19/02/2016,JXGF57,138.09
19/02/2016,ZDAI73,167.11
