date,product,marketPrice
08/01/2017,Moloko Plus,58.53
08/01/2017,Pan-Galactic Gargle Blaster,1312.58
08/01/2017,Victory Gin,35.96
08/01/2017,Vesper,275.46
08/01/2017,Duff,381.25
08/01/2017,Dark Planet Cola,90.4
08/01/2017,Slurm,118.46
08/01/2017,Nuka-cola,32.89
08/01/2017,Ent-draught,25.69
08/01/2017,Ambrosia,69.44
08/01/2017,Romulan Ale,112.43
08/01/2017,Astro Boys,2147.31
08/01/2017,Marvins,71.29
08/01/2017,K-9s,56.16
08/01/2017,Autobots,42.26
08/01/2017,Decepticons,43.16
08/01/2017,Golems,8.98
08/01/2017,Master Balls,62.96
08/01/2017,Ultra Balls,51.48
08/01/2017,T-800s,267.32
08/01/2017,T-1000s,28.18
08/01/2017,Flubbers,230.02
08/01/2017,Spyders,192.42
08/01/2017,B-4s,59.18
08/01/2017,Ultrons,172.22
08/01/2017,Ruby Slippers,41.88
08/01/2017,Catbuses,828.97
08/01/2017,Evangelions,546.89
08/01/2017,Behelits,546.1
08/01/2017,Lightsabres,7.78
08/01/2017,Devil Fruits,208.23
08/01/2017,SMILEs,193.27
08/01/2017,Cornballers,264.3
08/01/2017,Sabor de Soledad Chips,188.85
08/01/2017,Red Apple Cigarettes,327.32
08/01/2017,Wonka Bars,391.68
08/01/2017,Bags of Holding,171.42
08/01/2017,Sending Stones,901.51
08/01/2017,Elder Wands,159.1
08/01/2017,Dornish Red,147.3
08/01/2017,Valaryian Steel Bars,271.41
08/01/2017,Dragon Eggs,341.64
08/01/2017,Cranium Inflolinks,93.18
08/01/2017,LiDAR Mark-Trackers,189.04
08/01/2017,Arm Nanoblades,477.69
08/01/2017,Replicants,6.24
08/01/2017,Venom Canisters,160.4
08/01/2017,Atium Bars,142.78
08/01/2017,Otataral Bars,19.01
08/01/2017,Night Dust,128.22
08/01/2017,Dragon Scales,248.79
08/01/2017,Teeth of the Dragon,469.37
08/01/2017,Chunin Headband,201.29
08/01/2017,Djinns,166.21
08/01/2017,Flying Brooms,8.04
08/01/2017,Flying Carpets,112.61
08/01/2017,Mjolnirs,387.78
08/01/2017,Infinity Stones,122.74
08/01/2017,Infinity Gauntlets,13.83
08/01/2017,Repulsor Beams,617.52
08/01/2017,Super Soldier Serums,91.86
08/01/2017,Vibranium Bars,668.71
08/01/2017,Adamantium Bars,389.67
08/01/2017,Mithril Bars,3.44
08/01/2017,Rune Bars,249.6
08/01/2017,True Names,86.4
08/01/2017,Sigils,126.2
08/01/2017,Strongest Potions,81.31
08/01/2017,Knightmare Frames,496.53
08/01/2017,Mirrors of Erised,220.96
08/01/2017,Pensieves,151.71
08/01/2017,Veritaserums,352.97
08/01/2017,Felix Felicis,240.71
08/01/2017,Horcuxes,156.37
08/01/2017,Philosopher Stones,176.09
08/01/2017,Sorceror Stones,12.36
08/01/2017,Dragon Balls,80.21
08/01/2017,Wind Shurikens,134.29
08/01/2017,Time Turners,341.21
08/01/2017,Moranth Burners,346.84
08/01/2017,Moranth Crackers,153.13
08/01/2017,Moranth Cussers,188.75
08/01/2017,Moranth Flamers,202.59
