dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
05/02/2013 00:00,FEETSXFX77608788,Stocks,KKGY69,CMOI26,167368.0,USD,800,20/12/2018,209.21,USD,206.66
05/02/2013 00:00,NDWCHYDH68104644,Wings of Icarus,VVBY18,CVMG22,7729200.0,USD,60000,19/04/2017,128.82,USD,139.75
05/02/2013 00:00,DWESKCXO75907034,Stocks,DOGG07,WIZJ73,423200.0,USD,40000,23/07/2014,10.58,USD,8.83
05/02/2013 00:00,TQYSMKMM63072607,Stocks,DBCS17,VVXA11,228176.0,USD,800,23/03/2016,285.22,USD,206.7
05/02/2013 00:00,RITKLIGS75046217,Stocks,SHXQ48,GZED20,39786.0,USD,200,18/06/2014,198.93,USD,199.8
05/02/2013 00:01,MCYRVKNQ49180298,Metronomes,WIZJ73,YWMD69,1896.92,PLN,100,17/07/2018,91.33,USD,23.16
05/02/2013 00:01,MAGOLJHP11813628,Power Herbs,SBUT62,SFZS08,45366.0,USD,300,28/10/2017,151.22,USD,127.83
05/02/2013 00:01,JMCEZJAV49940470,Stocks,JXGF57,SRYE59,259469.76,UGX,10000,23/10/2017,2.64,USD,24.57
05/02/2013 00:01,OSAFBEUB37410695,Souls,VVBY18,HHFP66,72999.0,USD,900,01/05/2018,81.11,USD,75.52
05/02/2013 00:01,QIXDNHDI12734329,Stocks,YLGZ72,VPTI00,48676.44,NOK,800,08/02/2015,53.5,USD,65.36
05/02/2013 00:01,XIBGJYAC01170493,Red Orbs,FAWI50,CUVZ50,3575840.0,USD,8000,18/08/2018,446.98,USD,529.32
05/02/2013 00:02,RUBRFDHS62090143,Stocks,QHXJ50,SWGF93,297540.0,USD,6000,10/05/2017,49.59,USD,53.43
05/02/2013 00:02,RCWLUIMD75783398,Shinigami Eyes,FJOI82,GIWG34,248444.64,AMD,200,28/01/2016,101.62,USD,1094.83
