date,companyID,stockPrice
08/04/2015,QETH27,2.39
08/04/2015,DVVB31,191.29
08/04/2015,EMNK67,154.0
08/04/2015,KTLA69,102.41
08/04/2015,EIWJ22,35.67
08/04/2015,SFZS08,68.98
08/04/2015,YSSR29,40.11
08/04/2015,SWGF93,25.11
08/04/2015,YTAI13,148.85
08/04/2015,NGBA40,93.34
08/04/2015,CMZC67,57.13
08/04/2015,PJKH65,12.75
08/04/2015,HWHS51,256.7
08/04/2015,ZBIO05,11.06
08/04/2015,YWMD69,131.01
08/04/2015,EPZN28,53.86
08/04/2015,VAHJ53,82.62
08/04/2015,HWJF09,249.29
08/04/2015,AGBH66,112.41
08/04/2015,TFLS35,27.59
08/04/2015,VPTI00,57.16
08/04/2015,FORM54,15.62
08/04/2015,QLCE04,141.59
08/04/2015,WIZJ73,8.83
08/04/2015,UFAY59,93.97
08/04/2015,DJNE62,107.06
08/04/2015,GBEZ65,118.23
08/04/2015,SXHU74,84.22
08/04/2015,DOGG07,28.42
08/04/2015,HPTP65,158.19
08/04/2015,GIWG34,2.84
08/04/2015,QHXJ50,97.4
08/04/2015,ERHJ34,350.72
08/04/2015,ZEHM52,46.09
08/04/2015,TBVE46,150.69
08/04/2015,RJUD59,14.3
08/04/2015,PKBF70,224.12
08/04/2015,BPLN25,136.33
08/04/2015,WVEI17,87.31
08/04/2015,VESX21,175.19
08/04/2015,UWUK72,76.19
08/04/2015,SHXQ48,65.02
08/04/2015,TRFG21,3.12
08/04/2015,SEKK26,72.79
08/04/2015,EKXA24,80.86
08/04/2015,PNFK78,230.91
08/04/2015,HFLM11,152.44
08/04/2015,VIMV38,229.8
08/04/2015,DDIB11,15.08
08/04/2015,LBKT00,6.61
08/04/2015,WVHK10,137.46
08/04/2015,EWUY52,228.09
08/04/2015,UHOG52,35.86
08/04/2015,GYWU23,31.59
08/04/2015,THJF58,20.51
08/04/2015,QAZT26,312.86
08/04/2015,MEOQ86,5.1
08/04/2015,KKZA87,27.1
08/04/2015,CQPJ57,53.22
08/04/2015,SAAM06,119.78
08/04/2015,QOKP03,627.24
08/04/2015,LKPN86,36.32
08/04/2015,SFEO61,5.14
08/04/2015,OKYS51,16.29
08/04/2015,MHFC34,115.61
08/04/2015,UIKN63,151.92
08/04/2015,CIXF70,48.37
08/04/2015,WYFO79,108.92
08/04/2015,SBUT62,63.14
08/04/2015,DREA89,36.69
08/04/2015,RNZB01,8.38
08/04/2015,ZFHD93,93.4
08/04/2015,NFAH30,230.92
08/04/2015,KUWI70,12.26
08/04/2015,CVMG22,44.44
08/04/2015,HSWX88,27.4
08/04/2015,VLJL11,291.42
08/04/2015,VCSF07,38.28
08/04/2015,IIZF28,103.14
08/04/2015,VVXA11,262.99
08/04/2015,BDBU00,90.8
08/04/2015,FTFI87,226.78
08/04/2015,DNIL23,228.59
08/04/2015,ZVEN26,36.69
08/04/2015,CBOX52,385.01
08/04/2015,LIIS96,115.5
08/04/2015,FDWI64,20.99
08/04/2015,NCYN50,14.06
08/04/2015,MRAH32,125.27
08/04/2015,FGVK43,23.12
08/04/2015,IJPI82,58.61
08/04/2015,AHMZ79,199.83
08/04/2015,TVQQ54,56.14
08/04/2015,SUOX82,140.91
08/04/2015,QODV38,102.02
08/04/2015,TGZI54,301.13
08/04/2015,BMRZ75,216.01
08/04/2015,QWOA67,133.97
08/04/2015,UEVD88,391.67
08/04/2015,ITTS26,195.9
08/04/2015,ZELV96,12.72
08/04/2015,RFZG50,50.83
08/04/2015,PIFN94,415.97
08/04/2015,YLGZ72,52.71
08/04/2015,ZSXF19,52.39
08/04/2015,IZLM67,104.27
08/04/2015,ORQH73,175.4
08/04/2015,QLMY86,320.33
08/04/2015,VGYT30,164.77
08/04/2015,DGTY64,19.23
08/04/2015,RJCA92,19.04
