date,product,marketPrice
31/01/2019,Moloko Plus,24.88
31/01/2019,Pan-Galactic Gargle Blaster,1234.99
31/01/2019,Victory Gin,23.56
31/01/2019,Vesper,229.06
31/01/2019,Duff,233.83
31/01/2019,Dark Planet Cola,91.09
31/01/2019,Slurm,88.61
31/01/2019,Nuka-cola,35.11
31/01/2019,Ent-draught,19.58
31/01/2019,Ambrosia,78.57
31/01/2019,Romulan Ale,106.86
31/01/2019,Astro Boys,2171.08
31/01/2019,Marvins,82.01
31/01/2019,K-9s,87.52
31/01/2019,Autobots,35.58
31/01/2019,Decepticons,55.06
31/01/2019,Golems,7.24
31/01/2019,Master Balls,43.58
31/01/2019,Ultra Balls,46.09
31/01/2019,T-800s,211.0
31/01/2019,T-1000s,26.52
31/01/2019,Flubbers,172.55
31/01/2019,Spyders,258.26
31/01/2019,B-4s,58.71
31/01/2019,Ultrons,154.38
31/01/2019,Ruby Slippers,57.89
31/01/2019,Catbuses,620.38
31/01/2019,Evangelions,601.84
31/01/2019,Behelits,464.72
31/01/2019,Lightsabres,9.01
31/01/2019,Devil Fruits,196.84
31/01/2019,SMILEs,182.0
31/01/2019,Cornballers,165.01
31/01/2019,Sabor de Soledad Chips,120.44
31/01/2019,Red Apple Cigarettes,284.88
31/01/2019,Wonka Bars,287.74
31/01/2019,Bags of Holding,174.63
31/01/2019,Sending Stones,836.04
31/01/2019,Elder Wands,225.46
31/01/2019,Dornish Red,101.63
31/01/2019,Valaryian Steel Bars,294.58
31/01/2019,Dragon Eggs,375.65
31/01/2019,Cranium Inflolinks,80.66
31/01/2019,LiDAR Mark-Trackers,174.42
31/01/2019,Arm Nanoblades,322.9
31/01/2019,Replicants,4.82
31/01/2019,Venom Canisters,94.82
31/01/2019,Atium Bars,282.67
31/01/2019,Otataral Bars,19.13
31/01/2019,Night Dust,177.45
31/01/2019,Dragon Scales,194.83
31/01/2019,Teeth of the Dragon,375.51
31/01/2019,Chunin Headband,256.3
31/01/2019,Djinns,200.4
31/01/2019,Flying Brooms,7.24
31/01/2019,Flying Carpets,89.37
31/01/2019,Mjolnirs,500.29
31/01/2019,Infinity Stones,110.17
31/01/2019,Infinity Gauntlets,17.24
31/01/2019,Repulsor Beams,462.67
31/01/2019,Super Soldier Serums,74.26
31/01/2019,Vibranium Bars,669.15
31/01/2019,Adamantium Bars,531.26
31/01/2019,Mithril Bars,3.58
31/01/2019,Rune Bars,224.46
31/01/2019,True Names,92.99
31/01/2019,Sigils,134.66
31/01/2019,Strongest Potions,65.23
31/01/2019,Knightmare Frames,558.24
31/01/2019,Mirrors of Erised,241.87
31/01/2019,Pensieves,75.42
31/01/2019,Veritaserums,216.45
31/01/2019,Felix Felicis,264.74
31/01/2019,Horcuxes,168.3
31/01/2019,Philosopher Stones,109.38
31/01/2019,Sorceror Stones,8.04
31/01/2019,Dragon Balls,67.15
31/01/2019,Wind Shurikens,110.2
31/01/2019,Time Turners,331.86
31/01/2019,Moranth Burners,337.09
31/01/2019,Moranth Crackers,86.38
31/01/2019,Moranth Cussers,173.65
31/01/2019,Moranth Flamers,136.68
31/01/2019,Moranth Melters,272.91
31/01/2019,Moranth Shapers,61.1
31/01/2019,Moranth Smokers,71.38
31/01/2019,Finnests,173.97
31/01/2019,Terondais,150.73
31/01/2019,White Gold Rings,83.92
31/01/2019,Hurtloam,268.67
31/01/2019,Rare Candies,111.89
31/01/2019,PP Ups,586.05
31/01/2019,Phoenix Downs,17.2
31/01/2019,Zanpakutos,14.48
31/01/2019,Sensu Beans,190.61
31/01/2019,Namekian Spring Water,20.78
31/01/2019,Australium Bars,45.25
31/01/2019,Aether Tanks,40.84
31/01/2019,Mana Ore,55.99
31/01/2019,Dilithium Crystals,151.82
31/01/2019,Dust Cannisters,501.09
