date,companyID,stockPrice
13/01/2013,QETH27,1.94
13/01/2013,DVVB31,220.13
13/01/2013,EMNK67,233.65
13/01/2013,KTLA69,130.28
13/01/2013,EIWJ22,89.98
13/01/2013,SFZS08,193.96
13/01/2013,YSSR29,51.59
13/01/2013,SWGF93,48.88
13/01/2013,YTAI13,132.76
13/01/2013,NGBA40,86.43
13/01/2013,CMZC67,81.05
13/01/2013,PJKH65,15.79
13/01/2013,HWHS51,209.11
13/01/2013,ZBIO05,20.53
13/01/2013,YWMD69,205.09
13/01/2013,EPZN28,33.17
13/01/2013,VAHJ53,55.0
13/01/2013,HWJF09,180.11
13/01/2013,AGBH66,169.89
13/01/2013,TFLS35,22.48
13/01/2013,VPTI00,59.19
13/01/2013,FORM54,14.66
13/01/2013,QLCE04,78.79
13/01/2013,WIZJ73,10.52
13/01/2013,UFAY59,117.89
13/01/2013,DJNE62,118.46
13/01/2013,GBEZ65,77.5
13/01/2013,SXHU74,95.84
13/01/2013,DOGG07,30.58
13/01/2013,HPTP65,214.17
13/01/2013,GIWG34,2.96
13/01/2013,QHXJ50,87.32
13/01/2013,ERHJ34,234.03
13/01/2013,ZEHM52,93.7
13/01/2013,TBVE46,160.16
13/01/2013,RJUD59,13.79
13/01/2013,PKBF70,210.45
13/01/2013,BPLN25,116.7
13/01/2013,WVEI17,103.44
13/01/2013,VESX21,141.64
13/01/2013,UWUK72,119.41
13/01/2013,SHXQ48,73.54
13/01/2013,TRFG21,3.12
13/01/2013,SEKK26,84.39
13/01/2013,EKXA24,79.39
13/01/2013,PNFK78,178.24
13/01/2013,HFLM11,136.45
13/01/2013,VIMV38,170.52
13/01/2013,DDIB11,16.86
13/01/2013,LBKT00,8.41
13/01/2013,WVHK10,124.77
13/01/2013,EWUY52,188.47
13/01/2013,UHOG52,29.33
13/01/2013,GYWU23,17.08
13/01/2013,THJF58,24.95
13/01/2013,QAZT26,303.56
13/01/2013,MEOQ86,5.69
13/01/2013,KKZA87,40.69
13/01/2013,CQPJ57,58.54
13/01/2013,SAAM06,142.41
13/01/2013,QOKP03,331.29
13/01/2013,LKPN86,57.2
13/01/2013,SFEO61,4.57
13/01/2013,OKYS51,13.61
13/01/2013,MHFC34,116.52
13/01/2013,UIKN63,146.37
13/01/2013,CIXF70,50.59
13/01/2013,WYFO79,82.21
13/01/2013,SBUT62,68.0
13/01/2013,DREA89,56.03
13/01/2013,RNZB01,7.89
13/01/2013,ZFHD93,85.85
13/01/2013,NFAH30,279.84
13/01/2013,KUWI70,9.08
13/01/2013,CVMG22,58.68
13/01/2013,HSWX88,23.5
13/01/2013,VLJL11,260.59
13/01/2013,VCSF07,28.75
13/01/2013,IIZF28,101.81
13/01/2013,VVXA11,282.16
13/01/2013,BDBU00,113.07
13/01/2013,FTFI87,214.89
13/01/2013,DNIL23,214.24
13/01/2013,ZVEN26,37.46
13/01/2013,CBOX52,221.41
13/01/2013,LIIS96,152.04
13/01/2013,FDWI64,18.94
13/01/2013,NCYN50,13.16
13/01/2013,MRAH32,104.01
13/01/2013,FGVK43,31.55
13/01/2013,IJPI82,90.5
13/01/2013,AHMZ79,147.66
13/01/2013,TVQQ54,84.2
13/01/2013,SUOX82,166.04
13/01/2013,QODV38,112.51
13/01/2013,TGZI54,315.81
13/01/2013,BMRZ75,319.92
13/01/2013,QWOA67,184.01
13/01/2013,UEVD88,225.63
13/01/2013,ITTS26,175.98
13/01/2013,ZELV96,15.91
13/01/2013,RFZG50,60.36
13/01/2013,PIFN94,391.32
13/01/2013,YLGZ72,62.45
13/01/2013,ZSXF19,68.6
13/01/2013,IZLM67,79.63
13/01/2013,ORQH73,270.26
13/01/2013,QLMY86,233.89
13/01/2013,VGYT30,159.13
13/01/2013,DGTY64,18.32
13/01/2013,RJCA92,21.13
13/01/2013,JXGF57,120.2
13/01/2013,ZDAI73,178.73
13/01/2013,TKVF94,28.82
13/01/2013,XRBV61,200.52
13/01/2013,QCRG59,172.12
13/01/2013,GZED20,216.19
13/01/2013,VTKE98,68.28
13/01/2013,TYAE14,67.37
13/01/2013,OPET16,5.79
13/01/2013,KEVJ11,12.71
13/01/2013,DBCS17,79.98
13/01/2013,IZTD25,96.82
13/01/2013,KKGI60,160.15
13/01/2013,XHYN07,27.87
13/01/2013,OPZI26,32.57
13/01/2013,HNLV68,59.03
13/01/2013,ZNQA84,101.46
13/01/2013,IBLA29,378.88
13/01/2013,SZRJ90,202.53
13/01/2013,HYSJ42,240.76
13/01/2013,RLZK87,164.45
