date,product,marketPrice
18/02/2012,Moloko Plus,70.56
18/02/2012,Pan-Galactic Gargle Blaster,678.85
18/02/2012,Victory Gin,37.89
18/02/2012,Vesper,432.08
18/02/2012,Duff,316.4
18/02/2012,Dark Planet Cola,129.68
18/02/2012,Slurm,142.84
18/02/2012,Nuka-cola,32.95
18/02/2012,Ent-draught,30.27
18/02/2012,Ambrosia,58.47
18/02/2012,Romulan Ale,104.42
18/02/2012,Astro Boys,753.09
18/02/2012,Marvins,69.08
18/02/2012,K-9s,238.27
18/02/2012,Autobots,52.89
18/02/2012,Decepticons,64.54
18/02/2012,Golems,17.09
18/02/2012,Master Balls,139.5
18/02/2012,Ultra Balls,87.68
18/02/2012,T-800s,296.17
18/02/2012,T-1000s,69.75
18/02/2012,Flubbers,400.05
18/02/2012,Spyders,143.77
18/02/2012,B-4s,35.42
18/02/2012,Ultrons,185.31
18/02/2012,Ruby Slippers,72.36
18/02/2012,Catbuses,770.82
18/02/2012,Evangelions,445.06
18/02/2012,Behelits,645.46
18/02/2012,Lightsabres,12.73
18/02/2012,Devil Fruits,276.2
18/02/2012,SMILEs,257.44
18/02/2012,Cornballers,209.15
18/02/2012,Sabor de Soledad Chips,93.9
18/02/2012,Red Apple Cigarettes,330.45
18/02/2012,Wonka Bars,294.23
18/02/2012,Bags of Holding,309.09
18/02/2012,Sending Stones,496.69
18/02/2012,Elder Wands,296.33
18/02/2012,Dornish Red,244.4
18/02/2012,Valaryian Steel Bars,300.63
18/02/2012,Dragon Eggs,487.23
18/02/2012,Cranium Inflolinks,161.62
18/02/2012,LiDAR Mark-Trackers,370.82
18/02/2012,Arm Nanoblades,389.33
18/02/2012,Replicants,21.91
18/02/2012,Venom Canisters,114.32
18/02/2012,Atium Bars,132.18
18/02/2012,Otataral Bars,19.9
18/02/2012,Night Dust,279.04
18/02/2012,Dragon Scales,237.08
18/02/2012,Teeth of the Dragon,548.2
18/02/2012,Chunin Headband,155.21
18/02/2012,Djinns,213.06
18/02/2012,Flying Brooms,8.21
18/02/2012,Flying Carpets,182.55
18/02/2012,Mjolnirs,638.75
18/02/2012,Infinity Stones,180.81
18/02/2012,Infinity Gauntlets,14.65
18/02/2012,Repulsor Beams,455.76
18/02/2012,Super Soldier Serums,162.16
18/02/2012,Vibranium Bars,440.71
18/02/2012,Adamantium Bars,201.13
18/02/2012,Mithril Bars,2.73
18/02/2012,Rune Bars,334.02
18/02/2012,True Names,108.45
18/02/2012,Sigils,176.69
18/02/2012,Strongest Potions,73.32
18/02/2012,Knightmare Frames,401.42
18/02/2012,Mirrors of Erised,466.89
18/02/2012,Pensieves,64.46
18/02/2012,Veritaserums,625.83
18/02/2012,Felix Felicis,331.54
18/02/2012,Horcuxes,279.44
18/02/2012,Philosopher Stones,131.96
18/02/2012,Sorceror Stones,22.59
18/02/2012,Dragon Balls,101.63
18/02/2012,Wind Shurikens,109.84
18/02/2012,Time Turners,416.15
18/02/2012,Moranth Burners,330.84
18/02/2012,Moranth Crackers,158.93
18/02/2012,Moranth Cussers,197.95
18/02/2012,Moranth Flamers,352.94
18/02/2012,Moranth Melters,262.22
18/02/2012,Moranth Shapers,109.29
18/02/2012,Moranth Smokers,113.49
18/02/2012,Finnests,109.46
18/02/2012,Terondais,275.18
18/02/2012,White Gold Rings,97.29
18/02/2012,Hurtloam,359.42
18/02/2012,Rare Candies,142.26
18/02/2012,PP Ups,478.69
18/02/2012,Phoenix Downs,19.31
18/02/2012,Zanpakutos,9.95
18/02/2012,Sensu Beans,368.93
18/02/2012,Namekian Spring Water,12.69
18/02/2012,Australium Bars,214.51
18/02/2012,Aether Tanks,28.09
18/02/2012,Mana Ore,120.18
18/02/2012,Dilithium Crystals,477.8
18/02/2012,Dust Cannisters,577.5
18/02/2012,Energon Cubes,612.43
18/02/2012,Jumbonium Atoms,215.37
18/02/2012,Katchin Bars,17.89
18/02/2012,Krytonite Ore,270.74
18/02/2012,Nanomachines,241.44
18/02/2012,Octiron Bars,193.59
18/02/2012,Redstone Blocks,325.91
18/02/2012,Seastone Cuffs,55.97
18/02/2012,Z-crystals,255.02
18/02/2012,Digivices,74.32
18/02/2012,Pym Particles,12.89
18/02/2012,Wild Card Virus Vials,49.66
18/02/2012,Tachyons,224.82
18/02/2012,Hope,240.1
18/02/2012,Decks of Many Things,242.09
18/02/2012,Golden Fleeces,214.02
18/02/2012,Argonaughts,255.22
18/02/2012,Vestiges,451.62
18/02/2012,Tricorders,133.1
18/02/2012,Replicators,86.31
18/02/2012,Transporters,371.31
18/02/2012,Sonic Screwdrivers,181.12
18/02/2012,Holy Grails,245.33
18/02/2012,Nails of Helena,399.64
18/02/2012,Shrouds of Turin,248.87
18/02/2012,Hoverboards,25.49
18/02/2012,Holodecks,169.23
18/02/2012,Neuralizers,199.36
18/02/2012,Symbiotes,167.81
18/02/2012,Meow Meow Beans,388.16
18/02/2012,6IV Shiny Dittos,514.87
18/02/2012,Holy Hand Grenades,152.84
18/02/2012,Alpha-Omega Bombs,448.13
18/02/2012,Fatmans,112.46
