dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
08/09/2011 00:00,QOSVGTBS79315210,Levitators,BBAX06,HWHS51,50190.0,USD,600,21/05/2015,83.65,USD,79.49
08/09/2011 00:00,XLBEETFL29360445,Stocks,MDEQ10,EWUY52,772640.0,USD,4000,14/04/2016,193.16,USD,178.23
08/09/2011 00:00,UIPRXSCT23027729,Spyders,VCSF07,ZDAI73,128511.0,USD,900,06/09/2015,142.79,USD,146.1
08/09/2011 00:00,CDYABIEG60644211,Stocks,YTAI13,UFAY59,75420.0,USD,500,20/05/2012,150.84,USD,166.73
08/09/2011 00:00,EDZZQYBR47451277,Silver Apples,SUOX82,KUWI70,1399243.55,KMF,900,05/09/2013,311.96,USD,1329.73
08/09/2011 00:00,FGKGVZQD34994573,Stocks,ZMLP81,FORM54,2921295.91,AFN,10000,29/01/2014,29.99,USD,325.5
08/09/2011 00:00,SFCPNPCA34359011,Koins,QCRG59,IZLM67,10784.0,USD,100,09/12/2012,107.84,USD,121.66
08/09/2011 00:01,HFTATKUJ33492765,Stocks,LAUA80,MSHS03,482520.0,USD,4000,26/12/2012,2723.34,ARS,134.68
08/09/2011 00:01,GMQAVTSG03219293,Rings of Free Action,UEVD88,QOKP03,256149.0,USD,900,04/06/2013,284.61,USD,305.82
08/09/2011 00:01,EDYBHYQO25197364,Knightmare Frames,HWHS51,YFAM59,139657.71,PLN,2000,24/12/2014,368.49,USD,60.55
08/09/2011 00:01,OAAYIFMJ74365362,Stocks,ZDAI73,EPZN28,1358717.81,MWK,3000,17/04/2013,68.39,USD,533.62
08/09/2011 00:01,FRBQDFRS17190945,Stocks,PNFK78,DOGG07,2335200.0,USD,60000,16/06/2016,38.92,USD,35.28
08/09/2011 00:02,YRAXEZAO73332054,Stocks,YCZA59,UACN81,10096.0,USD,800,22/04/2013,12.62,USD,13.17
08/09/2011 00:02,CLUUFWRZ59998916,Rare Candies,MKHA46,PIFN94,1447894.46,IQD,800,31/05/2013,179.57,USD,1891.92
08/09/2011 00:02,ORDFWUQJ28632862,Fridays,DDIB11,SEKK26,757948.49,GTQ,7000,06/10/2012,155.55,USD,118.97
08/09/2011 00:02,DNSRFVMN66050215,Surfacers,BDBU00,UACN81,249415.89,SCR,700,09/02/2015,87.67,USD,289.89
08/09/2011 00:02,ZRGRVJPO98738107,Pensieves,HHOA99,OPZI26,47026.0,USD,700,22/09/2012,426.98,RWF,77.77
08/09/2011 00:02,OCUWEGQA50798331,Stocks,FYYD57,TGZI54,101141.08,HKD,100,21/07/2015,248.73,USD,835.83
08/09/2011 00:03,THWDOIOO90128914,Stocks,JVHD93,ISWT83,262000.0,USD,2000,23/01/2015,131.0,USD,128.56
08/09/2011 00:03,KCLXXJTK32326977,Stocks,HWHS51,IZTD25,903929.4,FKP,900,16/05/2016,124.96,USD,1102.5
08/09/2011 00:03,AHWOLHCJ05709301,Stocks,ZNQA84,FAWI50,135980.0,USD,500,27/02/2016,271.96,USD,292.71
08/09/2011 00:03,SSQJFJVN59822850,Stocks,VLJL11,CMOI26,8599800.0,USD,60000,19/11/2014,143.33,USD,148.49
08/09/2011 00:03,ZZTWAZWD87552462,Blinds,BBAX06,ZEHM52,17184396.62,KYD,20000,06/12/2015,3745.43,VUV,928.52
08/09/2011 00:03,NVNVWIPP14276165,Stocks,FYYD57,JVHD93,2180.0,USD,400,10/02/2016,5.45,USD,5.78
08/09/2011 00:04,HDPMUWKQ37206738,LiDAR Mark-Trackers,QETH27,RNZB01,18196400.0,USD,40000,06/12/2012,454.91,USD,491.83
08/09/2011 00:04,TRCZUDUF10200516,Millennium Necklaces,PJKH65,ZXVX98,12223500.0,USD,50000,01/09/2015,244.47,USD,202.22
08/09/2011 00:04,DCTOKBGA61079544,Stocks,KKGY69,HPTP65,1080000.0,USD,5000,28/07/2015,216.0,USD,220.96
08/09/2011 00:04,XGOBYYXH54093684,Stocks,IZTD25,JXGF57,6727200.0,USD,60000,09/05/2014,112.12,USD,105.67
08/09/2011 00:04,RZYKDMUU87830179,Stocks,LWGE44,HYSJ42,254367.0,USD,900,10/06/2016,282.63,USD,308.82
08/09/2011 00:04,RPNLLSBB37857416,Rings of Free Action,FJOI82,QOKP03,170766.0,USD,600,06/07/2014,284.61,USD,255.61
08/09/2011 00:04,GQTEMAYV53356508,Stocks,YSSR29,NXTO39,15674.21,THB,100,03/07/2015,177.27,USD,172.66
08/09/2011 00:05,EOSUWGUH57888313,White Fangs,SXTM39,OHKH76,96763076.4,PAB,80000,17/02/2015,84.65,USD,1066.35
08/09/2011 00:05,RBBTDJTW47877638,Blue Fire Powder,DREA89,CIXF70,358920.0,USD,4000,07/10/2014,89.73,USD,84.92
08/09/2011 00:05,NNMFVANH34617706,Stocks,VVBY18,UFAY59,13575600.0,USD,90000,21/05/2014,150.84,USD,145.98
08/09/2011 00:05,MQOYLKKL77482828,Blue Flutes,DVVB31,TYAE14,115971.0,USD,300,20/06/2013,386.57,USD,410.55
08/09/2011 00:05,ANGUUWMO77772862,Stocks,YCZA59,CVMG22,469420.0,USD,7000,28/08/2014,67.06,USD,75.39
08/09/2011 00:05,MLBRCWYX54819537,Stocks,PNFK78,EPZN28,4787300.0,USD,70000,14/02/2015,68.39,USD,67.08
08/09/2011 00:05,VVHPXPRL69831253,Dragon Scale Mail,SUOX82,CAVR54,2489000.0,USD,4000,12/11/2015,622.25,USD,583.02
08/09/2011 00:05,HCAWUYGF27366880,Stocks,WVHK10,CVMG22,26824.0,USD,400,30/09/2012,67.06,USD,56.94
08/09/2011 00:06,LSPWCZCI99708485,Alpha-Omega Bombs,VAHJ53,SAAM06,130485.0,USD,300,05/08/2016,2379.26,SZL,387.73
08/09/2011 00:06,QKPXLOQM84752749,Stocks,VTKE98,FJOI82,235200.36,PEN,10000,26/05/2012,96.87,USD,22.55
08/09/2011 00:06,HQGBOQQH75592985,Evangelions,RQGG65,NGBA40,18520800.0,USD,60000,17/09/2013,308.68,USD,333.37
08/09/2011 00:06,IKLWKHEZ56475101,Stocks,OHKH76,DGTY64,62100.0,USD,3000,12/12/2015,20.7,USD,19.47
08/09/2011 00:07,TWDBMVRF41506778,Stocks,KUWI70,LAUA80,75412.0,USD,400,25/02/2016,188.53,USD,216.7
08/09/2011 00:07,ZQJIDSKI72184074,Stocks,IZTD25,VIMV38,15057000.0,USD,90000,17/10/2012,167.3,USD,149.46
08/09/2011 00:07,FGTMONNL85902592,Momentum Gliders,HWJF09,SRYE59,198756.0,USD,900,22/12/2012,220.84,USD,230.41
08/09/2011 00:07,AARRXSNT40715551,Stocks,BPLN25,WYFO79,2417500.0,USD,50000,16/05/2012,48.35,USD,44.03
08/09/2011 00:07,DEMPEBFQ32506355,Stocks,VCSF07,AWYB85,127017.0,USD,900,09/10/2014,141.13,USD,162.76
08/09/2011 00:07,NJGSLXUA18124125,Magic Markers,QOKP03,WWNS72,47260573.5,WST,70000,05/09/2016,253.15,USD,775.58
08/09/2011 00:08,DTWCANTA16278403,Stocks,WYFO79,JVHD93,41991.71,ETB,600,22/03/2015,5.45,USD,63.25
08/09/2011 00:08,QDFGTCTN34577355,Stocks,EPZN28,QETH27,218.0,USD,100,17/05/2016,2.18,USD,2.25
08/09/2011 00:08,TEKDBART53542274,Koins,SXHU74,IZLM67,970560.0,USD,9000,09/08/2014,107.84,USD,120.18
08/09/2011 00:08,HLQCMQXG84536952,Stocks,GGLV00,IZLM67,73856.0,USD,800,24/01/2012,92.32,USD,86.81
08/09/2011 00:08,RYNSVSHO11915932,Namekian Spring Water,DDIB11,OPET16,565126.64,IDR,10000,24/04/2013,11.18,USD,61.81
08/09/2011 00:08,GGTOLPMB30691543,Nanomachines,MFJJ99,MDEQ10,1793890.0,USD,7000,04/12/2013,256.27,USD,297.6
08/09/2011 00:09,UQVFBLOT75549555,Dragon Medallions,XHYN07,RNZB01,16315336.13,RWF,6000,21/12/2016,427.84,USD,2619.01
08/09/2011 00:09,HLTMKGDC57337847,Vestiges,GZED20,SZRJ90,77910.0,USD,200,04/03/2012,389.55,USD,423.21
08/09/2011 00:09,INNMEDZY88220533,Stocks,HWHS51,OQXV70,59490.0,USD,9000,12/03/2012,6.61,USD,7.37
08/09/2011 00:09,MUGPONWD71074921,Stocks,BPLN25,KRXZ15,264410.0,USD,1000,16/05/2012,264.41,USD,281.54
08/09/2011 00:09,WKSVYMLL16926740,Pan-Galactic Gargle Blaster,EMNK67,AYIH50,1672770.0,USD,3000,04/04/2014,557.59,USD,676.21
08/09/2011 00:09,PMFZSFRF78128369,Zoom Lens,SAAM06,CMOI26,23767.79,RSD,100,01/09/2016,212.44,USD,201.14
08/09/2011 00:10,XDZGGEBI18617061,Stocks,TYAE14,OQXV70,46270.0,USD,7000,05/11/2014,6.61,USD,5.8
08/09/2011 00:10,UJYAXEJP06010275,Stocks,IJPI82,MKHA46,2081790.0,USD,9000,18/01/2014,231.31,USD,208.11
08/09/2011 00:10,KHKBNMSK91301218,Aether Tanks,IBLA29,TVQQ54,16458.0,USD,600,01/03/2015,27.43,USD,24.22
08/09/2011 00:10,ZDUKQXCL88912187,Stocks,PNFK78,PJKH65,284418.72,NGN,90000,01/06/2015,21.04,USD,3.46
08/09/2011 00:10,FSCHMXSY71897145,Arrowhead Disks,OHKH76,DJNE62,287216.0,USD,800,25/09/2014,359.02,USD,387.9
08/09/2011 00:10,LNFWBXBO80142092,Stocks,HFLM11,HWJF09,707405.86,KWD,500,08/06/2012,789.8,TMM,1364.64
08/09/2011 00:10,QQRQWYPR86645814,Stocks,KEVJ11,GSTD71,3173200.0,USD,40000,08/03/2016,79.33,USD,72.38
08/09/2011 00:11,AGDLOSIJ17529294,Dream Powder,ZEHM52,LIIS96,699300.0,USD,5000,07/03/2016,139.86,USD,124.47
08/09/2011 00:11,XIXQLUQC82644979,Rings of Warning,KTLA69,HNLV68,2660580.0,USD,9000,17/02/2012,406.86,NPR,278.08
08/09/2011 00:11,DZPSEYFA47058409,Stocks,YTAI13,UFAY59,170581.94,ZWD,200,11/02/2013,150.84,USD,802.39
08/09/2011 00:11,ZJSGZWLN27857297,Stocks,QHXJ50,QXFF29,2433900.0,USD,70000,19/12/2014,34.77,USD,32.35
08/09/2011 00:11,FJVBDEUX93162575,Stocks,BBJG05,CBOX52,126132.0,USD,600,09/11/2015,210.22,USD,183.87
08/09/2011 00:11,GBEVEHGR85845029,Stocks,RFZG50,SUOX82,15372000.0,USD,90000,19/02/2013,170.8,USD,158.38
