date,currency,valueInUSD
20/03/2017,AFN,12.8235
20/03/2017,ALL,2.0214
20/03/2017,DZD,6.0058
20/03/2017,AOA,5.8332
20/03/2017,ARS,15.0716
20/03/2017,AMD,8.297
20/03/2017,AWG,5.1214
20/03/2017,AUD,48.8592
20/03/2017,AZN,4.4598
20/03/2017,BSD,5.636
20/03/2017,BHD,3.208
20/03/2017,BDT,6.5801
20/03/2017,BBD,56.2377
20/03/2017,BYR,6.261
20/03/2017,BZD,6.9459
20/03/2017,BMD,1.2101
20/03/2017,BTN,7.5905
20/03/2017,BOB,32.0742
20/03/2017,BAM,0.2686
20/03/2017,BWP,3.8863
20/03/2017,BRL,13.2157
20/03/2017,GBP,12.3531
20/03/2017,BND,0.288
20/03/2017,BGN,0.0869
20/03/2017,BIF,1.0261
20/03/2017,XOF,5.8235
20/03/2017,XAF,2.6963
20/03/2017,XPF,0.2449
20/03/2017,KHR,1.7396
20/03/2017,CAD,16.2769
20/03/2017,CVE,10.1906
20/03/2017,KYD,8.7872
20/03/2017,CLP,6.9712
20/03/2017,CNY,7.12
20/03/2017,COP,50.3415
20/03/2017,KMF,3.7518
20/03/2017,CDF,0.2293
20/03/2017,CRC,0.7586
20/03/2017,HRK,196.4389
20/03/2017,CUC,6.4202
20/03/2017,CUP,1.9431
20/03/2017,CZK,3.1599
20/03/2017,DKK,1.1827
20/03/2017,DJF,7.4391
20/03/2017,DOP,6.1913
20/03/2017,XCD,23.8623
20/03/2017,EGP,4.145
20/03/2017,SVC,2.923
20/03/2017,ETB,10.0834
20/03/2017,FKP,5.4586
20/03/2017,FJD,9.2318
20/03/2017,GMD,10.9877
20/03/2017,GEL,5.4766
20/03/2017,GHS,7.4897
20/03/2017,GIP,9.6391
20/03/2017,GTQ,0.5318
20/03/2017,GNF,142.4115
20/03/2017,GYD,3.853
20/03/2017,HTG,20.6222
20/03/2017,HNL,2.5576
20/03/2017,HKD,3.8091
20/03/2017,HUF,3.593
20/03/2017,ISK,2.0353
20/03/2017,INR,27.771
20/03/2017,IDR,5.1684
20/03/2017,IRR,10.6103
20/03/2017,IQD,12.908
20/03/2017,ILS,8.0132
20/03/2017,JMD,0.7646
20/03/2017,JPY,0.0378
20/03/2017,JOD,2.2357
20/03/2017,KZT,3.1593
20/03/2017,KES,6.8441
20/03/2017,KWD,4.7515
20/03/2017,KGS,6.0805
20/03/2017,LAK,2.8598
20/03/2017,LBP,11.1997
20/03/2017,LSL,3.0623
20/03/2017,LRD,3.6327
20/03/2017,LYD,13.4965
20/03/2017,MOP,0.9824
20/03/2017,MKD,4.1078
20/03/2017,MGA,5.2143
20/03/2017,MWK,5.9281
20/03/2017,MYR,32.6446
20/03/2017,MVR,6.0368
20/03/2017,MRO,3.0887
20/03/2017,MUR,63.5636
20/03/2017,MXN,5.771
20/03/2017,MDL,6.7317
20/03/2017,MNT,0.1084
20/03/2017,MAD,2.0094
20/03/2017,MZN,5.8901
20/03/2017,MMK,3.7393
20/03/2017,ANG,7.4125
20/03/2017,NAD,1.5442
20/03/2017,NPR,0.7142
20/03/2017,NZD,2.6162
20/03/2017,NIO,1.801
20/03/2017,NGN,0.1436
20/03/2017,KPW,1.7397
20/03/2017,NOK,1.0182
20/03/2017,OMR,5.2454
20/03/2017,PKR,11.7859
20/03/2017,PAB,10.5477
20/03/2017,PGK,3.3264
20/03/2017,PYG,6.2128
20/03/2017,PEN,0.2745
20/03/2017,PHP,101.2241
20/03/2017,PLN,0.2955
20/03/2017,QAR,2.0943
20/03/2017,RON,1.7784
20/03/2017,RUB,12.8216
20/03/2017,RWF,4.7086
20/03/2017,WST,2.2817
20/03/2017,STD,3.8676
20/03/2017,SAR,6.1219
20/03/2017,RSD,0.8361
20/03/2017,SCR,4.4157
20/03/2017,SLL,2.7784
20/03/2017,SGD,7.6128
20/03/2017,SBD,8.0493
20/03/2017,SOS,2.064
20/03/2017,ZAR,5.7145
20/03/2017,KRW,0.195
20/03/2017,LKR,1.7194
20/03/2017,SHP,3.2706
20/03/2017,SDG,6.817
20/03/2017,SRD,3.4462
20/03/2017,SZL,4.5335
20/03/2017,SEK,3.9035
20/03/2017,CHF,10.9668
20/03/2017,SYP,5.2778
20/03/2017,TWD,410.5266
20/03/2017,TZS,9.8792
20/03/2017,THB,0.8382
20/03/2017,TOP,7.9256
20/03/2017,TTD,3.9561
20/03/2017,TND,4.2891
20/03/2017,TRY,0.4294
20/03/2017,TMM,3.58
20/03/2017,USD,1
20/03/2017,UGX,6.6592
20/03/2017,UAH,37.4693
20/03/2017,UYU,30.1515
20/03/2017,AED,1.1645
20/03/2017,VUV,30.9283
20/03/2017,VEB,1.2187
20/03/2017,VND,5.9032
20/03/2017,YER,7.9631
20/03/2017,ZMK,4.549
20/03/2017,ZWD,4.592
