date,product,marketPrice
06/03/2012,Moloko Plus,71.01
06/03/2012,Pan-Galactic Gargle Blaster,666.66
06/03/2012,Victory Gin,38.7
06/03/2012,Vesper,409.24
06/03/2012,Duff,350.92
06/03/2012,Dark Planet Cola,132.23
06/03/2012,Slurm,144.41
06/03/2012,Nuka-cola,34.31
06/03/2012,Ent-draught,30.76
06/03/2012,Ambrosia,57.56
06/03/2012,Romulan Ale,108.46
06/03/2012,Astro Boys,861.2
06/03/2012,Marvins,69.06
06/03/2012,K-9s,218.78
06/03/2012,Autobots,51.21
06/03/2012,Decepticons,64.18
06/03/2012,Golems,16.78
06/03/2012,Master Balls,129.01
06/03/2012,Ultra Balls,86.87
06/03/2012,T-800s,315.6
06/03/2012,T-1000s,71.37
06/03/2012,Flubbers,435.8
06/03/2012,Spyders,149.44
06/03/2012,B-4s,36.41
06/03/2012,Ultrons,186.65
06/03/2012,Ruby Slippers,66.53
06/03/2012,Catbuses,836.64
06/03/2012,Evangelions,424.22
06/03/2012,Behelits,617.8
06/03/2012,Lightsabres,12.32
06/03/2012,Devil Fruits,280.59
06/03/2012,SMILEs,251.98
06/03/2012,Cornballers,220.89
06/03/2012,Sabor de Soledad Chips,98.61
06/03/2012,Red Apple Cigarettes,338.84
06/03/2012,Wonka Bars,289.6
06/03/2012,Bags of Holding,326.61
06/03/2012,Sending Stones,508.25
06/03/2012,Elder Wands,295.63
06/03/2012,Dornish Red,243.82
06/03/2012,Valaryian Steel Bars,305.82
06/03/2012,Dragon Eggs,535.15
06/03/2012,Cranium Inflolinks,157.54
06/03/2012,LiDAR Mark-Trackers,369.12
06/03/2012,Arm Nanoblades,404.23
06/03/2012,Replicants,21.09
06/03/2012,Venom Canisters,115.71
06/03/2012,Atium Bars,137.53
06/03/2012,Otataral Bars,19.78
06/03/2012,Night Dust,261.21
06/03/2012,Dragon Scales,238.27
06/03/2012,Teeth of the Dragon,564.5
06/03/2012,Chunin Headband,163.0
06/03/2012,Djinns,208.74
06/03/2012,Flying Brooms,8.07
06/03/2012,Flying Carpets,203.5
06/03/2012,Mjolnirs,656.29
06/03/2012,Infinity Stones,176.88
06/03/2012,Infinity Gauntlets,13.89
06/03/2012,Repulsor Beams,439.06
06/03/2012,Super Soldier Serums,164.6
06/03/2012,Vibranium Bars,487.1
06/03/2012,Adamantium Bars,189.96
06/03/2012,Mithril Bars,2.8
06/03/2012,Rune Bars,332.36
06/03/2012,True Names,113.33
06/03/2012,Sigils,168.66
06/03/2012,Strongest Potions,75.69
06/03/2012,Knightmare Frames,390.1
06/03/2012,Mirrors of Erised,470.33
06/03/2012,Pensieves,63.09
06/03/2012,Veritaserums,633.21
06/03/2012,Felix Felicis,371.25
06/03/2012,Horcuxes,263.27
06/03/2012,Philosopher Stones,130.63
06/03/2012,Sorceror Stones,22.06
06/03/2012,Dragon Balls,105.35
06/03/2012,Wind Shurikens,116.62
06/03/2012,Time Turners,458.69
06/03/2012,Moranth Burners,333.14
06/03/2012,Moranth Crackers,169.22
06/03/2012,Moranth Cussers,200.2
06/03/2012,Moranth Flamers,341.26
06/03/2012,Moranth Melters,251.96
06/03/2012,Moranth Shapers,107.32
06/03/2012,Moranth Smokers,110.56
06/03/2012,Finnests,103.62
06/03/2012,Terondais,273.04
06/03/2012,White Gold Rings,99.95
06/03/2012,Hurtloam,374.19
06/03/2012,Rare Candies,146.64
06/03/2012,PP Ups,439.7
06/03/2012,Phoenix Downs,19.38
06/03/2012,Zanpakutos,10.01
06/03/2012,Sensu Beans,356.15
06/03/2012,Namekian Spring Water,12.54
06/03/2012,Australium Bars,212.7
06/03/2012,Aether Tanks,28.84
06/03/2012,Mana Ore,122.48
06/03/2012,Dilithium Crystals,490.05
