dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
02/02/2015 00:01,UDKWDDQA64169660,Stalkers,NQJL85,TKVF94,8546494.29,BBD,600,12/12/2016,185.04,USD,14650.49
02/02/2015 00:02,LRJJTJDZ36040438,Arrowhead Disks,KKGY69,DJNE62,4342890.83,MWK,5000,24/04/2019,202.65,USD,843.26
02/02/2015 00:02,FZJWOUKG07671953,Stocks,AHMZ79,HYSJ42,99816.0,USD,600,22/05/2020,166.36,USD,193.98
02/02/2015 00:03,HXESRTFW91719515,Stoles,RJUD59,DJNE62,246920.0,USD,800,06/03/2016,308.65,USD,349.59
02/02/2015 00:03,QAEMCPRT93343271,Stocks,ZFHD93,GIWG34,9427.5,LKR,2000,26/02/2018,3.38,USD,4.58
02/02/2015 00:03,BYRTJSOF72693027,Autobots,QOKP03,HHFP66,141390.0,USD,3000,25/06/2019,47.13,USD,51.22
02/02/2015 00:03,HEVYCEQQ37101952,Stocks,BBAX06,VVBY18,3096900.0,USD,90000,01/01/2017,34.41,USD,35.8
02/02/2015 00:05,WWQMZQUQ68865835,Absorb Bulbs,KRRO64,ITTS26,1241950.0,USD,5000,27/05/2016,248.39,USD,205.35
02/02/2015 00:05,VUMWIKYI37041087,Alpha-Omega Bombs,IJPI82,SAAM06,75978900.0,USD,90000,01/02/2019,844.21,USD,887.71
02/02/2015 00:05,EVRCGRZG33268091,Steel Soul Sake,BDBU00,WHPS18,13421.0,USD,100,14/10/2016,134.21,USD,153.51
02/02/2015 00:05,WKZCYTFS92398828,Cerebros,EWUY52,AMRO66,10715700.0,USD,30000,20/03/2016,357.19,USD,388.38
02/02/2015 00:06,ZXHPKWBA46733453,Moranth Melters,HHOA99,VVXA11,14248800.0,USD,90000,17/11/2017,158.32,USD,168.46
02/02/2015 00:06,AENFRNXS54665582,Stocks,NFAH30,OQXV70,27400.0,USD,4000,16/07/2016,6.85,USD,7.62
02/02/2015 00:06,OCCVLQKB56069595,Stocks,PBFW95,FDWI64,72080.0,USD,4000,30/11/2018,77.68,BHD,17.31
02/02/2015 00:06,FWWNREVV81682152,Flames of Apollo,HNLV68,FTFI87,1673550.0,USD,9000,02/09/2019,185.95,USD,207.81
02/02/2015 00:07,KAVDOHWS76505104,Stocks,ZBIO05,CVMG22,36976.0,USD,800,12/05/2016,46.22,USD,44.33
02/02/2015 00:07,DFNXGEZY86872826,Dazers,VXSM31,MRAH32,839440.4,CDF,10000,05/05/2016,307.6,USD,81.59
02/02/2015 00:07,LJUXNDOB02261482,Stocks,PQSW95,BBJG05,1801440.0,USD,9000,28/04/2018,200.16,USD,170.01
02/02/2015 00:10,WBGGTZSF48407318,Flame Orbs,ZVEN26,BDBU00,13733.0,USD,100,09/07/2018,137.33,USD,119.76
02/02/2015 00:10,GVKIAQNW14228488,Razor-rimmed Hats,CIXF70,THJF58,1412850.0,USD,5000,05/09/2018,282.57,USD,263.71
02/02/2015 00:11,MZREKZMF61887812,T-1000s,UHOG52,GBEZ65,4132800.0,USD,60000,25/08/2017,68.88,USD,72.09
02/02/2015 00:13,ENGEYRPO00707189,Stocks,DGTY64,FTFI87,40720.0,USD,200,13/06/2019,203.6,USD,210.61
02/02/2015 00:14,FHKPAJTX33341289,Djinns,VKMV12,BDBU00,464360.0,USD,2000,16/02/2018,1376.22,AWG,214.79
02/02/2015 00:15,QFPNXWCT01708826,Stocks,HPTP65,PNFK78,15169041.79,ILS,8000,30/04/2018,251.04,USD,1901.43
02/02/2015 00:15,MRDWBFIY76592871,Butterflys,QLMY86,SBUT62,1286670.0,USD,7000,10/04/2017,183.81,USD,197.59
02/02/2015 00:15,FXCXSNBK63641925,Mithril Bars,ERHJ34,EIWJ22,14533.14,INR,300,17/10/2018,2.42,USD,52.52
02/02/2015 00:15,SRBQBCBI89926030,Stocks,KUWI70,UFAY59,39140.0,USD,400,20/06/2019,97.85,USD,106.88
02/02/2015 00:17,OSUQPXKA60310195,Moranth Flamers,CUVZ50,ERHJ34,2038960.0,USD,8000,13/06/2016,254.87,USD,234.53
02/02/2015 00:19,XGHHCYAS53218175,Stocks,QLCE04,SEKK26,28360.0,USD,400,30/12/2016,70.9,USD,81.47
02/02/2015 00:19,ZYISQQGV94795323,Stocks,JZTC69,VCSF07,164200.0,USD,4000,02/06/2018,41.05,USD,43.02
02/02/2015 00:21,JHTCMKMZ98859097,Stocks,HHFP66,CQPJ57,25930.0,USD,500,21/10/2017,51.86,USD,48.4
02/02/2015 00:21,CKJGJSFV88507873,Zoom Lens,ZELV96,CMOI26,4280673.14,XAF,8000,09/09/2020,186.59,USD,565.95
02/02/2015 00:22,BBKWMMTL94937862,Stocks,WIZJ73,NGBA40,27540.0,USD,300,02/06/2018,91.8,USD,105.67
02/02/2015 00:23,CZINGJHS25036526,Astro Boys,QCRG59,VPTI00,11414900.0,USD,5000,08/01/2019,2282.98,USD,2529.98
02/02/2015 00:24,OEPINMTX23439399,Stocks,ZVEN26,ZDAI73,6340192.3,AUD,800,21/07/2017,127.48,USD,9349.72
02/02/2015 00:24,JHQASTAK08023217,Stocks,FGQR22,NFAH30,1921440.0,USD,8000,20/11/2019,9139.67,BOB,210.55
02/02/2015 00:24,FIZFRAOP72610841,Radioactive Spiders,NQJL85,RJCA92,383426.26,KHR,700,29/07/2016,274.7,USD,484.47
02/02/2015 00:25,MEPERDRJ27817433,Stocks,DDIB11,QAZT26,10809857.17,MMK,10000,27/07/2018,309.41,USD,1259.39
02/02/2015 00:25,CRZGEPPT89741474,Stocks,RDBE21,NGBA40,554388.46,AZN,900,13/10/2019,91.8,USD,690.86
02/02/2015 00:26,BWNWNGKH36794256,Infinity Gauntlets,ZXVX98,AGBH66,1146.0,USD,100,05/08/2018,11.46,USD,12.46
02/02/2015 00:26,BUWPXAIU64154003,Gantz Balls,FAWI50,TBVE46,2457810.0,USD,9000,04/09/2016,273.09,USD,237.21
