dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
11/10/2015 00:00,QDVFICGZ96825240,Stocks,HFLM11,GBEZ65,100050.0,USD,1000,07/09/2018,100.05,USD,91.29
11/10/2015 00:00,VOZCMEHM57287738,Frenzied Coldbloods,HXDA52,VCSF07,6208000.0,USD,20000,11/11/2019,310.4,USD,290.24
11/10/2015 00:00,YLRQILWS70042346,Bolts,FORM54,EPZN28,123621.0,USD,300,25/03/2019,412.07,USD,455.68
11/10/2015 00:01,OODATZBW24797022,Gauntlets of FUmbling,EMNK67,NQJL85,101030.0,USD,1000,25/08/2019,101.03,USD,108.02
11/10/2015 00:01,NOZTGSTU13880978,Stars,VLJL11,TRFG21,372620.0,USD,1000,23/07/2016,372.62,USD,390.26
11/10/2015 00:01,RSUTMXNK07063842,Toxic Orbs,VGYT30,QXFF29,231203.3,MDL,1000,01/09/2018,33.57,USD,195.67
11/10/2015 00:01,JPVTWRPE37975205,Cloaks of Protection,ZMLP81,SBUT62,463480.0,USD,4000,03/03/2017,115.87,USD,117.84
11/10/2015 00:01,ADZXNQYE71508437,Stocks,JXGF57,QAZT26,207977.0,USD,700,17/11/2019,297.11,USD,274.67
11/10/2015 00:01,ATHVMOEF68856468,Stocks,EPZN28,MDEQ10,13368.0,USD,300,13/04/2017,44.56,USD,45.4
11/10/2015 00:02,SHTBYYGF68251387,Stocks,HYSJ42,VAHJ53,3681342.4,EGP,9000,04/05/2018,91.24,USD,456.46
11/10/2015 00:02,TCQWGHKD92731808,Water Walking Boots,KKGI60,BMRZ75,13640000.0,USD,80000,23/02/2016,170.5,USD,185.0
11/10/2015 00:02,ISCUTYLQ08653871,Stocks,EDYH00,AMRO66,72843.57,YER,200,27/05/2016,40.47,USD,319.58
11/10/2015 00:02,TSABPEUL23016265,Stocks,VESX21,FYYD57,419480.0,USD,4000,15/09/2019,104.87,USD,95.47
11/10/2015 00:02,IASRCNNQ67918169,Stocks,JXGF57,DREA89,28846.9,GTQ,1000,26/04/2020,4479.78,PHP,30.72
11/10/2015 00:03,QVZLSGPF69234820,Sticky Barbs,VIMV38,RQGG65,377800.0,USD,2000,10/11/2017,188.9,USD,202.84
11/10/2015 00:03,STILNGVI24964604,Stocks,WWNS72,GIWG34,13260.0,USD,6000,31/08/2018,2.21,USD,2.0
11/10/2015 00:03,LRYKXOBA69744587,Stocks,SXHU74,BBJG05,8064900.0,USD,30000,02/04/2019,268.83,USD,287.86
11/10/2015 00:03,YSQHRJMJ20276196,Spider Silks,JCWS17,VTKE98,202935.45,LSL,600,19/09/2018,491.1,MRO,278.99
11/10/2015 00:03,JASYYFGA09205138,Rings of Teleportation,HWHS51,CBOX52,6598500.0,USD,30000,07/01/2019,219.95,USD,239.33
11/10/2015 00:03,SGJIWRKF51367327,Stocks,JXGF57,SXHU74,666400.0,USD,7000,25/11/2016,95.2,USD,74.1
11/10/2015 00:04,IENLKNIT69419984,Stocks,MRAH32,SXTM39,9129600.0,USD,90000,25/01/2020,101.44,USD,114.59
11/10/2015 00:04,IGVHFBAU91200039,Stocks,IZTD25,SUOX82,7119700.0,USD,70000,28/10/2019,101.71,USD,115.35
11/10/2015 00:05,DUDZMCNG85061553,Stocks,MFJJ99,HHOA99,95760.0,USD,7000,12/11/2016,13.68,USD,13.4
11/10/2015 00:05,VBWEFADK58535515,Safety Goggles,UWUK72,SEKK26,381580.0,USD,1000,28/12/2018,381.58,USD,337.61
