dateOfTrade,tradeID,product,buyingParty,sellingParty,notionalAmount,notionalCurrency,quantity,maturityDate,underlyingPrice,underlyingCurrency,strikePrice
03/05/2019 00:00,SYNVLXBB01457261,Stocks,WVEI17,IIZF28,485310.0,USD,7000,05/02/2024,69.33,USD,71.87
03/05/2019 00:00,UDMPAKFH53751551,Turbo Ethers,DNIL23,VPTI00,47258.21,RSD,3000,16/02/2021,19.92,USD,17.8
03/05/2019 00:00,PQMTBMQW39937119,Thermal Regulation Suppositories,HPTP65,ZVEN26,22216.0,USD,100,12/04/2020,222.16,USD,211.91
03/05/2019 00:00,BKHXZLRJ77692854,Stocks,VLJL11,ZXVX98,29155.0,USD,700,19/02/2024,41.65,USD,37.39
03/05/2019 00:00,QOYPPCES15059219,Razor Fangs,OKYS51,YSSR29,11712.0,USD,800,21/03/2022,14.64,USD,15.44
03/05/2019 00:00,VUQOWHJF99165041,Stocks,UWUK72,CVMG22,2243063.75,CLP,9000,15/01/2024,31.59,USD,279.31
03/05/2019 00:01,BCEBDUNB73781282,Magic Beans,WHPS18,MYXF05,17350413.92,SOS,40000,27/03/2022,212.17,USD,497.68
03/05/2019 00:01,QPUMJRHI47819681,Amulets of Life Saving,CIXF70,RDBE21,1108320.0,USD,8000,29/12/2022,138.54,USD,142.22
03/05/2019 00:01,PYDAKAJT46550961,Stocks,ZNQA84,QLCE04,3302756.64,MGA,4000,02/11/2024,142.68,USD,779.31
03/05/2019 00:01,QCAJATZO48319324,Stocks,GSTD71,SXHU74,16770.0,USD,300,07/09/2023,55.9,USD,47.43
03/05/2019 00:01,SVZEKTPD34465299,Stocks,VVBY18,HHFP66,5008153.9,EGP,6000,02/02/2023,246.36,USD,840.76
03/05/2019 00:01,WZEBCOKN60270847,Stocks,VCSF07,ZNQA84,139689.0,USD,900,16/02/2021,155.21,USD,147.97
03/05/2019 00:01,SMYTXKQG45740002,Scrolls of Mail,KKGY69,UACN81,27570.61,QAR,300,03/11/2024,41.16,USD,104.7
03/05/2019 00:01,FJWAEOTM79796843,Stocks,YWMD69,RNZB01,2910.0,USD,500,14/08/2023,5.82,USD,6.62
03/05/2019 00:01,ZOVEZHMF08743372,Ogyo Disks,LAUA80,VVBY18,40570400.0,USD,80000,03/12/2023,507.13,USD,472.07
03/05/2019 00:02,KZKBENVW79606909,Stocks,WVEI17,SEKK26,12502.0,USD,200,24/08/2020,62.51,USD,55.17
03/05/2019 00:02,JXMCWPQW88119107,Rings of Increase Damage,CMOI26,ZMLP81,3036675.91,INR,100,25/05/2020,687.18,USD,34603.2
03/05/2019 00:02,OCPQNOXE74666964,Stocks,PJKH65,VPTI00,20361.0,USD,300,08/05/2024,67.87,USD,79.54
03/05/2019 00:03,HHEQQUJX66384170,Moranth Cussers,SRYE59,KKGI60,16287300.0,USD,90000,15/01/2023,180.97,USD,199.58
03/05/2019 00:03,TMUQFCVF59517332,Stocks,QBVN33,VESX21,146864.0,USD,400,15/07/2022,367.16,USD,339.31
03/05/2019 00:03,EWGJSNSM80371047,Stocks,RJUD59,QMZU44,83412.0,USD,900,20/03/2024,92.68,USD,101.24
03/05/2019 00:03,ZBTZSVPU18178097,Stocks,NXTO39,VVXA11,1345335.01,BRL,700,03/06/2023,1970.0,TZS,1962.67
03/05/2019 00:03,XYRJKVRM31292708,Millennium Scales,DBCS17,VXSM31,632100.0,USD,10000,04/01/2020,63.21,USD,70.35
03/05/2019 00:03,LIRRJJUB43862537,Amulets of Strangulation,GIWG34,ERHJ34,12801.0,USD,100,10/03/2020,128.01,USD,137.41
03/05/2019 00:03,NPAHMMFV58946141,Stocks,CMOI26,EDYH00,100584.0,USD,900,03/10/2023,111.76,USD,125.27
03/05/2019 00:04,WFJKDYIJ63272304,Stocks,FAWI50,IBLA29,984270.0,USD,3000,09/08/2022,328.09,USD,319.16
03/05/2019 00:04,YHZYCLIP37297954,Cornballers,CMOI26,HYSJ42,7116821.86,LRD,8000,21/10/2021,182.73,USD,790.26
03/05/2019 00:04,UESWKJAX33797640,Pipboys,RNZB01,DDIB11,110400.0,USD,600,04/03/2022,184.0,USD,203.63
03/05/2019 00:05,CBDWXMWE69609700,Stocks,NCXS33,ESPL27,490860.0,USD,9000,31/08/2020,54.54,USD,60.36
03/05/2019 00:05,YDMSHABB56894247,Stocks,IJPI82,GSTD71,1100777.44,CUC,4000,11/03/2023,54.64,USD,261.58
03/05/2019 00:05,ZICAVUCA04333210,Oo-Rays,FDWI64,SFEO61,1413450.0,USD,9000,22/04/2023,157.05,USD,160.94
03/05/2019 00:05,STKZGQIC86403776,Amulets of ESP,QWOA67,PIFN94,3309.0,USD,300,29/04/2023,11.03,USD,8.94
03/05/2019 00:05,KKTZBKOI02442413,Float Stones,WYFO79,SXTM39,53964.0,USD,200,16/07/2020,269.82,USD,288.21
03/05/2019 00:06,XXVPZNHF20602111,Stocks,SXHU74,WHPS18,46046.0,USD,700,10/09/2023,65.78,USD,72.33
03/05/2019 00:07,DZURIFVO61255799,Stocks,BBAX06,SBUT62,144660.0,USD,2000,30/11/2024,72.33,USD,68.73
03/05/2019 00:07,BBHIPRBB45663858,Stocks,SFZS08,NXTO39,455080.0,USD,4000,12/04/2020,2226.66,AFN,118.55
03/05/2019 00:07,DNRVBFHE72952114,King Rocks,EWUY52,AYIH50,8012839.56,CHF,4000,13/02/2022,242.49,USD,1901.83
03/05/2019 00:07,UMJYLYIB05771759,Shed Shells,GIWG34,DBCS17,2458800.0,USD,60000,08/06/2022,40.98,USD,41.77
03/05/2019 00:07,XNUFXSFI03896860,Hi-Potions,QODV38,PKBF70,428250.0,USD,3000,05/09/2022,142.75,USD,164.22
