date,product,marketPrice
23/07/2018,Moloko Plus,32.43
23/07/2018,Pan-Galactic Gargle Blaster,1399.48
23/07/2018,Victory Gin,34.31
23/07/2018,Vesper,214.55
23/07/2018,Duff,247.74
23/07/2018,Dark Planet Cola,92.83
23/07/2018,Slurm,81.93
23/07/2018,Nuka-cola,35.78
23/07/2018,Ent-draught,22.71
23/07/2018,Ambrosia,71.12
23/07/2018,Romulan Ale,106.3
23/07/2018,Astro Boys,2300.29
23/07/2018,Marvins,71.01
23/07/2018,K-9s,81.48
23/07/2018,Autobots,29.71
23/07/2018,Decepticons,41.03
23/07/2018,Golems,7.92
23/07/2018,Master Balls,44.91
23/07/2018,Ultra Balls,38.62
23/07/2018,T-800s,227.28
23/07/2018,T-1000s,29.63
23/07/2018,Flubbers,183.04
23/07/2018,Spyders,200.29
23/07/2018,B-4s,49.24
23/07/2018,Ultrons,150.12
23/07/2018,Ruby Slippers,48.86
23/07/2018,Catbuses,837.59
23/07/2018,Evangelions,643.29
23/07/2018,Behelits,456.43
23/07/2018,Lightsabres,7.55
23/07/2018,Devil Fruits,161.7
23/07/2018,SMILEs,211.15
23/07/2018,Cornballers,190.51
23/07/2018,Sabor de Soledad Chips,98.06
23/07/2018,Red Apple Cigarettes,360.65
23/07/2018,Wonka Bars,308.59
23/07/2018,Bags of Holding,161.67
23/07/2018,Sending Stones,824.28
23/07/2018,Elder Wands,190.85
23/07/2018,Dornish Red,112.27
23/07/2018,Valaryian Steel Bars,294.29
23/07/2018,Dragon Eggs,282.99
23/07/2018,Cranium Inflolinks,78.06
23/07/2018,LiDAR Mark-Trackers,177.38
23/07/2018,Arm Nanoblades,295.98
23/07/2018,Replicants,5.35
23/07/2018,Venom Canisters,104.61
23/07/2018,Atium Bars,205.68
23/07/2018,Otataral Bars,20.62
23/07/2018,Night Dust,154.87
23/07/2018,Dragon Scales,207.57
23/07/2018,Teeth of the Dragon,432.25
23/07/2018,Chunin Headband,247.17
23/07/2018,Djinns,211.68
23/07/2018,Flying Brooms,10.34
23/07/2018,Flying Carpets,94.83
23/07/2018,Mjolnirs,417.32
23/07/2018,Infinity Stones,100.18
23/07/2018,Infinity Gauntlets,15.55
23/07/2018,Repulsor Beams,548.94
23/07/2018,Super Soldier Serums,90.52
