date,companyID,stockPrice
04/08/2014,QETH27,2.26
04/08/2014,DVVB31,188.18
04/08/2014,EMNK67,154.96
04/08/2014,KTLA69,116.93
04/08/2014,EIWJ22,61.37
04/08/2014,SFZS08,96.97
04/08/2014,YSSR29,51.69
04/08/2014,SWGF93,28.75
04/08/2014,YTAI13,185.02
04/08/2014,NGBA40,104.83
04/08/2014,CMZC67,64.56
04/08/2014,PJKH65,18.5
04/08/2014,HWHS51,309.39
04/08/2014,ZBIO05,16.82
04/08/2014,YWMD69,157.54
04/08/2014,EPZN28,50.86
04/08/2014,VAHJ53,78.58
04/08/2014,HWJF09,239.56
04/08/2014,AGBH66,123.0
04/08/2014,TFLS35,36.38
04/08/2014,VPTI00,44.56
04/08/2014,FORM54,14.13
04/08/2014,QLCE04,101.48
04/08/2014,WIZJ73,8.23
04/08/2014,UFAY59,105.81
04/08/2014,DJNE62,126.91
04/08/2014,GBEZ65,115.8
04/08/2014,SXHU74,84.28
04/08/2014,DOGG07,30.26
04/08/2014,HPTP65,184.54
04/08/2014,GIWG34,3.66
04/08/2014,QHXJ50,115.05
04/08/2014,ERHJ34,298.41
04/08/2014,ZEHM52,50.03
04/08/2014,TBVE46,139.51
04/08/2014,RJUD59,12.12
04/08/2014,PKBF70,203.3
04/08/2014,BPLN25,115.71
04/08/2014,WVEI17,85.23
04/08/2014,VESX21,171.09
04/08/2014,UWUK72,77.88
04/08/2014,SHXQ48,92.13
04/08/2014,TRFG21,3.12
04/08/2014,SEKK26,69.05
04/08/2014,EKXA24,66.77
04/08/2014,PNFK78,276.7
04/08/2014,HFLM11,136.96
04/08/2014,VIMV38,287.0
04/08/2014,DDIB11,17.01
04/08/2014,LBKT00,6.05
04/08/2014,WVHK10,129.65
04/08/2014,EWUY52,196.93
04/08/2014,UHOG52,36.53
04/08/2014,GYWU23,29.72
04/08/2014,THJF58,19.57
04/08/2014,QAZT26,261.33
04/08/2014,MEOQ86,5.32
04/08/2014,KKZA87,31.31
04/08/2014,CQPJ57,50.4
04/08/2014,SAAM06,145.78
04/08/2014,QOKP03,544.35
04/08/2014,LKPN86,41.74
04/08/2014,SFEO61,4.28
04/08/2014,OKYS51,16.22
04/08/2014,MHFC34,92.94
04/08/2014,UIKN63,189.77
04/08/2014,CIXF70,45.6
04/08/2014,WYFO79,74.34
04/08/2014,SBUT62,67.3
04/08/2014,DREA89,41.49
04/08/2014,RNZB01,6.89
04/08/2014,ZFHD93,78.5
04/08/2014,NFAH30,230.67
04/08/2014,KUWI70,14.18
04/08/2014,CVMG22,45.29
04/08/2014,HSWX88,23.67
04/08/2014,VLJL11,308.73
04/08/2014,VCSF07,42.41
04/08/2014,IIZF28,111.8
04/08/2014,VVXA11,219.68
04/08/2014,BDBU00,83.43
04/08/2014,FTFI87,178.59
04/08/2014,DNIL23,191.29
04/08/2014,ZVEN26,32.45
04/08/2014,CBOX52,247.96
04/08/2014,LIIS96,156.75
04/08/2014,FDWI64,18.46
04/08/2014,NCYN50,10.4
04/08/2014,MRAH32,104.88
04/08/2014,FGVK43,23.16
04/08/2014,IJPI82,69.37
04/08/2014,AHMZ79,174.06
04/08/2014,TVQQ54,66.31
04/08/2014,SUOX82,143.81
04/08/2014,QODV38,78.97
04/08/2014,TGZI54,359.16
04/08/2014,BMRZ75,251.05
04/08/2014,QWOA67,140.64
04/08/2014,UEVD88,365.56
04/08/2014,ITTS26,233.04
04/08/2014,ZELV96,12.78
04/08/2014,RFZG50,73.61
04/08/2014,PIFN94,356.58
04/08/2014,YLGZ72,66.9
04/08/2014,ZSXF19,48.27
04/08/2014,IZLM67,86.84
04/08/2014,ORQH73,175.69
04/08/2014,QLMY86,267.76
04/08/2014,VGYT30,144.46
04/08/2014,DGTY64,19.36
04/08/2014,RJCA92,19.35
04/08/2014,JXGF57,98.97
04/08/2014,ZDAI73,134.58
04/08/2014,TKVF94,28.4
04/08/2014,XRBV61,286.63
04/08/2014,QCRG59,168.87
04/08/2014,GZED20,317.41
04/08/2014,VTKE98,68.89
04/08/2014,TYAE14,50.31
04/08/2014,OPET16,3.77
04/08/2014,KEVJ11,12.36
04/08/2014,DBCS17,60.31
04/08/2014,IZTD25,77.58
04/08/2014,KKGI60,100.65
04/08/2014,XHYN07,29.47
04/08/2014,OPZI26,22.49
04/08/2014,HNLV68,64.46
04/08/2014,ZNQA84,91.82
04/08/2014,IBLA29,250.94
04/08/2014,SZRJ90,263.18
04/08/2014,HYSJ42,197.72
04/08/2014,RLZK87,166.26
04/08/2014,NCCX02,343.82
04/08/2014,PVAZ61,222.33
04/08/2014,QBVN33,55.87
04/08/2014,RDBE21,20.35
04/08/2014,FGQR22,11.19
04/08/2014,KKGY69,90.32
04/08/2014,NCXS33,127.65
04/08/2014,NQJL85,50.84
04/08/2014,BBAX06,28.52
04/08/2014,PQSW95,21.55
04/08/2014,VXSM31,77.44
04/08/2014,LAUA80,224.16
04/08/2014,QXFF29,15.64
04/08/2014,LWGE44,9.64
04/08/2014,AMBT33,16.97
04/08/2014,MFZY76,186.61
04/08/2014,BBJG05,225.96
04/08/2014,UACN81,20.49
04/08/2014,NXTO39,126.96
04/08/2014,INIL60,58.26
04/08/2014,MKHA46,219.5
04/08/2014,OUNH49,115.91
04/08/2014,MYXF05,16.87
04/08/2014,GSTD71,62.73
04/08/2014,TQSJ85,293.1
04/08/2014,GGLV00,17.76
04/08/2014,AYIH50,121.51
04/08/2014,RQGG65,49.22
04/08/2014,OHKH76,28.99
04/08/2014,WWNS72,239.53
04/08/2014,SRYE59,2.49
04/08/2014,MFJJ99,51.49
04/08/2014,VVBY18,41.45
04/08/2014,KRRO64,336.12
04/08/2014,JZTC69,196.44
04/08/2014,KRXZ15,259.75
04/08/2014,QMZU44,240.38
04/08/2014,OQXV70,6.76
04/08/2014,FYYD57,94.24
04/08/2014,OCQF34,121.59
04/08/2014,EDYH00,51.72
04/08/2014,ISWT83,117.12
04/08/2014,QBAP68,12.84
04/08/2014,AMRO66,54.8
04/08/2014,YOQG45,36.96
04/08/2014,ESPL27,59.68
04/08/2014,VKMV12,72.41
04/08/2014,FAWI50,214.66
04/08/2014,SMYT95,169.59
04/08/2014,YCZA59,82.61
04/08/2014,ZMLP81,26.51
04/08/2014,MDEQ10,72.69
04/08/2014,JVHD93,5.95
04/08/2014,SXTM39,93.14
04/08/2014,HHFP66,210.12
04/08/2014,JCWS17,230.56
04/08/2014,HHOA99,15.14
04/08/2014,MSHS03,127.14
04/08/2014,YFAM59,66.56
04/08/2014,CAVR54,117.65
04/08/2014,HXDA52,262.73
04/08/2014,PBFW95,124.28
04/08/2014,CMOI26,247.96
04/08/2014,FJOI82,90.26
04/08/2014,WHPS18,28.38
04/08/2014,CUVZ50,96.74
04/08/2014,ZXVX98,69.14
04/08/2014,LIJW00,144.53
04/08/2014,AWYB85,160.71
04/08/2014,DILF10,201.1
