date,currency,valueInUSD
28/03/2015,AFN,16.7989
28/03/2015,ALL,1.7919
28/03/2015,DZD,5.4264
28/03/2015,AOA,6.2517
28/03/2015,ARS,17.0701
28/03/2015,AMD,9.7889
28/03/2015,AWG,5.6815
28/03/2015,AUD,57.4433
28/03/2015,AZN,6.573
28/03/2015,BSD,7.8093
28/03/2015,BHD,4.2679
28/03/2015,BDT,6.1432
28/03/2015,BBD,76.4003
28/03/2015,BYR,6.7863
28/03/2015,BZD,7.1944
28/03/2015,BMD,0.9076
28/03/2015,BTN,7.0466
28/03/2015,BOB,40.8116
28/03/2015,BAM,0.3124
28/03/2015,BWP,2.8092
28/03/2015,BRL,12.899
28/03/2015,GBP,12.4873
28/03/2015,BND,0.3354
28/03/2015,BGN,0.0992
28/03/2015,BIF,1.12
28/03/2015,XOF,6.4528
28/03/2015,XAF,2.7902
28/03/2015,XPF,0.2731
28/03/2015,KHR,1.8303
28/03/2015,CAD,15.9278
28/03/2015,CVE,10.781
28/03/2015,KYD,7.6286
28/03/2015,CLP,6.9469
28/03/2015,CNY,7.9715
28/03/2015,COP,61.7008
28/03/2015,KMF,4.8953
28/03/2015,CDF,0.2497
28/03/2015,CRC,0.937
28/03/2015,HRK,132.3852
28/03/2015,CUC,6.0649
28/03/2015,CUP,2.894
28/03/2015,CZK,4.0095
28/03/2015,DKK,1.3709
28/03/2015,DJF,9.8288
28/03/2015,DOP,7.8491
28/03/2015,XCD,22.9693
28/03/2015,EGP,4.6673
28/03/2015,SVC,3.3992
28/03/2015,ETB,10.4731
28/03/2015,FKP,7.1527
28/03/2015,FJD,9.7602
28/03/2015,GMD,8.7755
28/03/2015,GEL,6.0507
28/03/2015,GHS,8.1381
28/03/2015,GIP,8.7536
28/03/2015,GTQ,0.563
28/03/2015,GNF,118.8309
28/03/2015,GYD,4.1582
28/03/2015,HTG,15.3852
28/03/2015,HNL,1.932
28/03/2015,HKD,4.8305
28/03/2015,HUF,3.826
28/03/2015,ISK,2.6115
28/03/2015,INR,20.9864
28/03/2015,IDR,4.4136
28/03/2015,IRR,11.2474
28/03/2015,IQD,13.9353
28/03/2015,ILS,8.1327
28/03/2015,JMD,0.8092
28/03/2015,JPY,0.035
28/03/2015,JOD,2.4463
28/03/2015,KZT,2.7572
28/03/2015,KES,7.3132
28/03/2015,KWD,5.5553
28/03/2015,KGS,6.4056
28/03/2015,LAK,2.2878
28/03/2015,LBP,8.7154
28/03/2015,LSL,2.2702
28/03/2015,LRD,4.6414
28/03/2015,LYD,14.8174
28/03/2015,MOP,0.9759
28/03/2015,MKD,4.1794
28/03/2015,MGA,6.0162
28/03/2015,MWK,4.4806
28/03/2015,MYR,37.3927
28/03/2015,MVR,6.5825
28/03/2015,MRO,3.278
28/03/2015,MUR,55.4918
28/03/2015,MXN,7.0253
28/03/2015,MDL,7.218
28/03/2015,MNT,0.1507
28/03/2015,MAD,2.6596
28/03/2015,MZN,5.3771
28/03/2015,MMK,3.0828
28/03/2015,ANG,8.8833
28/03/2015,NAD,1.6981
28/03/2015,NPR,0.6635
28/03/2015,NZD,2.3391
28/03/2015,NIO,1.7819
28/03/2015,NGN,0.1532
28/03/2015,KPW,1.8481
28/03/2015,NOK,1.0695
28/03/2015,OMR,4.8815
28/03/2015,PKR,9.7472
28/03/2015,PAB,10.888
28/03/2015,PGK,2.8767
28/03/2015,PYG,6.1217
28/03/2015,PEN,0.2333
28/03/2015,PHP,79.6632
28/03/2015,PLN,0.2621
28/03/2015,QAR,2.6755
28/03/2015,RON,1.6376
28/03/2015,RUB,17.3811
28/03/2015,RWF,5.5375
28/03/2015,WST,2.3999
28/03/2015,STD,3.6302
28/03/2015,SAR,6.0453
28/03/2015,RSD,0.9027
28/03/2015,SCR,4.1943
28/03/2015,SLL,3.0146
28/03/2015,SGD,6.6094
28/03/2015,SBD,9.5297
28/03/2015,SOS,3.1085
28/03/2015,ZAR,4.1192
28/03/2015,KRW,0.2528
28/03/2015,LKR,1.4342
28/03/2015,SHP,3.4224
28/03/2015,SDG,6.9984
28/03/2015,SRD,3.8527
28/03/2015,SZL,4.479
28/03/2015,SEK,4.2316
28/03/2015,CHF,10.6886
28/03/2015,SYP,4.9415
28/03/2015,TWD,644.1437
28/03/2015,TZS,9.739
28/03/2015,THB,0.7701
28/03/2015,TOP,8.5953
28/03/2015,TTD,3.9655
28/03/2015,TND,4.9374
28/03/2015,TRY,0.5358
28/03/2015,TMM,3.9953
28/03/2015,USD,1
28/03/2015,UGX,8.567
28/03/2015,UAH,38.087
28/03/2015,UYU,34.3778
28/03/2015,AED,1.7166
28/03/2015,VUV,29.5027
28/03/2015,VEB,1.1839
28/03/2015,VND,6.6096
28/03/2015,YER,6.4873
28/03/2015,ZMK,4.085
28/03/2015,ZWD,5.1049
